,x,y,time
0,17,0,1
1,2,1,1
2,6,3,1
3,3,10,1
4,22,12,1
5,5,14,1
6,21,15,1
7,10,16,1
8,9,18,1
9,12,18,1
10,18,18,1
11,14,23,1
12,28,23,1
13,15,24,1
14,16,26,1
0,17,0,2
1,2,1,2
2,6,3,2
3,3,10,2
4,22,12,2
5,5,14,2
6,21,15,2
7,10,16,2
8,9,18,2
9,12,18,2
10,18,18,2
11,14,23,2
12,28,23,2
13,15,24,2
14,16,26,2
0,17,0,3
1,2,1,3
2,6,3,3
3,3,10,3
4,22,12,3
5,21,15,3
6,10,16,3
7,9,18,3
8,12,18,3
9,18,18,3
10,14,23,3
11,28,23,3
12,15,24,3
13,16,26,3
0,17,0,4
1,2,1,4
2,6,3,4
3,3,10,4
4,22,12,4
5,21,15,4
6,10,16,4
7,9,18,4
8,12,18,4
9,18,18,4
10,14,23,4
11,28,23,4
12,15,24,4
13,16,26,4
0,17,0,5
1,2,1,5
2,6,3,5
3,3,10,5
4,21,15,5
5,10,16,5
6,9,18,5
7,12,18,5
8,14,23,5
9,28,23,5
10,15,24,5
11,16,26,5
0,17,0,6
1,2,1,6
2,6,3,6
3,21,15,6
4,10,16,6
5,9,18,6
6,12,18,6
7,14,23,6
8,28,23,6
9,15,24,6
10,16,26,6
0,17,0,7
1,2,1,7
2,6,3,7
3,10,16,7
4,9,18,7
5,12,18,7
6,14,23,7
7,28,23,7
8,15,24,7
9,16,26,7
0,17,0,8
1,2,1,8
2,6,3,8
3,10,16,8
4,9,18,8
5,12,18,8
6,14,23,8
7,28,23,8
8,15,24,8
9,16,26,8
0,17,0,9
1,2,1,9
2,6,3,9
3,9,18,9
4,12,18,9
5,14,23,9
6,28,23,9
7,15,24,9
8,16,26,9
0,17,0,10
1,2,1,10
2,6,3,10
3,12,18,10
4,14,23,10
5,28,23,10
6,15,24,10
7,16,26,10
0,17,0,11
1,2,1,11
2,6,3,11
3,14,23,11
4,28,23,11
5,15,24,11
6,16,26,11
0,17,0,12
1,2,1,12
2,6,3,12
3,14,23,12
4,28,23,12
5,15,24,12
6,16,26,12
0,17,0,13
1,2,1,13
2,6,3,13
3,14,23,13
4,28,23,13
5,15,24,13
6,16,26,13
0,17,0,14
1,2,1,14
2,6,3,14
3,14,23,14
4,28,23,14
5,15,24,14
6,16,26,14
0,17,0,15
1,2,1,15
2,6,3,15
3,28,23,15
4,15,24,15
5,16,26,15
0,17,0,16
1,2,1,16
2,6,3,16
3,28,23,16
0,17,0,17
1,2,1,17
2,6,3,17
3,28,23,17
0,17,0,18
1,2,1,18
2,6,3,18
3,28,23,18
0,17,0,19
1,2,1,19
2,6,3,19
3,28,23,19
0,17,0,20
1,2,1,20
2,6,3,20
3,28,23,20
0,17,0,21
1,2,1,21
2,6,3,21
3,28,23,21
0,17,0,22
1,2,1,22
2,6,3,22
3,28,23,22
0,17,0,23
1,2,1,23
2,6,3,23
3,28,23,23
0,17,0,24
1,2,1,24
2,6,3,24
3,28,23,24
0,17,0,25
1,2,1,25
2,6,3,25
3,28,23,25
0,17,0,26
1,2,1,26
2,6,3,26
3,28,23,26
0,17,0,27
1,2,1,27
2,6,3,27
3,28,23,27
0,17,0,28
1,2,1,28
2,6,3,28
3,28,23,28
0,17,0,29
1,2,1,29
2,6,3,29
3,28,23,29
0,17,0,30
1,2,1,30
2,6,3,30
3,28,23,30
0,17,0,31
1,2,1,31
2,6,3,31
3,28,23,31
0,17,0,32
1,2,1,32
2,6,3,32
3,28,23,32
0,17,0,33
1,2,1,33
2,6,3,33
3,28,23,33
0,17,0,34
1,2,1,34
2,6,3,34
3,28,23,34
0,17,0,35
1,2,1,35
2,6,3,35
3,28,23,35
0,17,0,36
1,2,1,36
2,6,3,36
3,28,23,36
0,17,0,37
1,2,1,37
2,6,3,37
0,17,0,38
1,2,1,38
2,6,3,38
0,17,0,39
1,2,1,39
2,6,3,39
0,17,0,40
1,2,1,40
2,6,3,40
0,17,0,41
1,2,1,41
2,6,3,41
0,17,0,42
1,2,1,42
2,6,3,42
0,17,0,43
1,2,1,43
2,6,3,43
0,17,0,44
1,2,1,44
2,6,3,44
0,17,0,45
1,2,1,45
2,6,3,45
0,17,0,46
1,2,1,46
2,6,3,46
0,17,0,47
1,2,1,47
2,6,3,47
0,17,0,48
1,2,1,48
2,6,3,48
0,17,0,49
1,2,1,49
2,6,3,49
