,x,y,time
0,21,11,1
1,22,11,1
2,23,11,1
3,24,11,1
4,21,12,1
5,22,12,1
6,23,12,1
7,24,12,1
8,21,13,1
9,22,13,1
10,23,13,1
11,24,13,1
12,21,14,1
13,22,14,1
14,23,14,1
15,24,14,1
0,21,11,2
1,22,11,2
2,23,11,2
3,24,11,2
4,21,12,2
5,22,12,2
6,23,12,2
7,24,12,2
8,21,13,2
9,22,13,2
10,23,13,2
11,24,13,2
12,21,14,2
13,22,14,2
14,23,14,2
15,24,14,2
0,21,11,3
1,22,11,3
2,23,11,3
3,24,11,3
4,21,12,3
5,22,12,3
6,23,12,3
7,24,12,3
8,21,13,3
9,22,13,3
10,23,13,3
11,24,13,3
12,21,14,3
13,22,14,3
14,23,14,3
15,24,14,3
0,21,11,4
1,22,11,4
2,23,11,4
3,24,11,4
4,21,12,4
5,22,12,4
6,23,12,4
7,24,12,4
8,21,13,4
9,22,13,4
10,24,13,4
11,21,14,4
12,22,14,4
13,23,14,4
14,24,14,4
0,21,11,5
1,22,11,5
2,23,11,5
3,24,11,5
4,21,12,5
5,22,12,5
6,23,12,5
7,24,12,5
8,21,13,5
9,24,13,5
10,21,14,5
11,22,14,5
12,23,14,5
13,24,14,5
0,21,11,6
1,22,11,6
2,23,11,6
3,24,11,6
4,21,12,6
5,22,12,6
6,24,12,6
7,21,13,6
8,24,13,6
9,21,14,6
10,22,14,6
11,23,14,6
12,24,14,6
0,21,11,7
1,22,11,7
2,23,11,7
3,24,11,7
4,22,12,7
5,24,12,7
6,21,13,7
7,24,13,7
8,21,14,7
9,22,14,7
10,23,14,7
11,24,14,7
0,21,11,8
1,22,11,8
2,23,11,8
3,24,11,8
4,24,12,8
5,21,13,8
6,24,13,8
7,21,14,8
8,22,14,8
9,23,14,8
10,24,14,8
0,21,11,9
1,22,11,9
2,23,11,9
3,24,11,9
4,24,12,9
5,21,13,9
6,24,13,9
7,22,14,9
8,23,14,9
9,24,14,9
0,21,11,10
1,22,11,10
2,23,11,10
3,24,11,10
4,24,12,10
5,21,13,10
6,24,13,10
7,23,14,10
8,24,14,10
0,21,11,11
1,22,11,11
2,23,11,11
3,24,11,11
4,24,12,11
5,21,13,11
6,23,14,11
7,24,14,11
0,21,11,12
1,22,11,12
2,24,11,12
3,24,12,12
4,21,13,12
5,23,14,12
6,24,14,12
0,21,11,13
1,22,11,13
2,24,11,13
3,21,13,13
4,23,14,13
5,24,14,13
0,21,11,14
1,24,11,14
2,21,13,14
3,23,14,14
4,24,14,14
0,21,11,15
1,21,13,15
2,23,14,15
3,24,14,15
0,21,11,16
1,21,13,16
2,23,14,16
0,21,11,17
1,21,13,17
0,21,11,18
0,22,5,19
1,23,5,19
2,24,5,19
3,25,5,19
4,22,6,19
5,23,6,19
6,24,6,19
7,25,6,19
8,22,7,19
9,23,7,19
10,24,7,19
11,25,7,19
12,22,8,19
13,23,8,19
14,24,8,19
15,25,8,19
0,22,5,20
1,23,5,20
2,24,5,20
3,25,5,20
4,22,6,20
5,23,6,20
6,24,6,20
7,25,6,20
8,22,7,20
9,23,7,20
10,24,7,20
11,25,7,20
12,22,8,20
13,23,8,20
14,24,8,20
15,25,8,20
0,22,5,21
1,23,5,21
2,24,5,21
3,25,5,21
4,22,6,21
5,23,6,21
6,24,6,21
7,25,6,21
8,22,7,21
9,23,7,21
10,25,7,21
11,22,8,21
12,23,8,21
13,24,8,21
14,25,8,21
0,22,5,22
1,23,5,22
2,24,5,22
3,25,5,22
4,22,6,22
5,23,6,22
6,25,6,22
7,22,7,22
8,23,7,22
9,25,7,22
10,22,8,22
11,23,8,22
12,24,8,22
13,25,8,22
0,22,5,23
1,23,5,23
2,24,5,23
3,25,5,23
4,22,6,23
5,25,6,23
6,22,7,23
7,23,7,23
8,25,7,23
9,22,8,23
10,23,8,23
11,24,8,23
12,25,8,23
0,22,5,24
1,23,5,24
2,24,5,24
3,25,5,24
4,22,6,24
5,25,6,24
6,22,7,24
7,25,7,24
8,22,8,24
9,23,8,24
10,24,8,24
11,25,8,24
0,22,5,25
1,23,5,25
2,24,5,25
3,25,5,25
4,22,6,25
5,22,7,25
6,25,7,25
7,22,8,25
8,23,8,25
9,24,8,25
10,25,8,25
0,22,5,26
1,23,5,26
2,25,5,26
3,22,6,26
4,22,7,26
5,25,7,26
6,22,8,26
7,23,8,26
8,24,8,26
9,25,8,26
0,22,5,27
1,23,5,27
2,25,5,27
3,22,6,27
4,25,7,27
5,22,8,27
6,23,8,27
7,24,8,27
8,25,8,27
0,22,5,28
1,23,5,28
2,25,5,28
3,22,6,28
4,25,7,28
5,22,8,28
6,24,8,28
7,25,8,28
0,22,5,29
1,23,5,29
2,25,5,29
3,22,6,29
4,22,8,29
5,24,8,29
6,25,8,29
0,22,5,30
1,25,5,30
