,x,y,time
0,14,20,1
1,15,20,1
2,16,20,1
3,17,20,1
4,18,20,1
5,14,21,1
6,15,21,1
7,16,21,1
8,17,21,1
9,18,21,1
10,14,22,1
11,15,22,1
12,16,22,1
13,17,22,1
14,18,22,1
15,14,23,1
16,15,23,1
17,16,23,1
18,17,23,1
19,18,23,1
20,14,24,1
21,15,24,1
22,16,24,1
23,17,24,1
24,18,24,1
0,14,20,2
1,15,20,2
2,16,20,2
3,17,20,2
4,18,20,2
5,14,21,2
6,15,21,2
7,16,21,2
8,17,21,2
9,18,21,2
10,14,22,2
11,15,22,2
12,16,22,2
13,17,22,2
14,18,22,2
15,14,23,2
16,15,23,2
17,16,23,2
18,17,23,2
19,18,23,2
20,14,24,2
21,15,24,2
22,16,24,2
23,17,24,2
24,18,24,2
0,14,20,3
1,15,20,3
2,16,20,3
3,17,20,3
4,18,20,3
5,14,21,3
6,15,21,3
7,16,21,3
8,17,21,3
9,18,21,3
10,14,22,3
11,15,22,3
12,16,22,3
13,17,22,3
14,18,22,3
15,14,23,3
16,15,23,3
17,16,23,3
18,17,23,3
19,18,23,3
20,14,24,3
21,15,24,3
22,16,24,3
23,17,24,3
24,18,24,3
0,14,20,4
1,15,20,4
2,16,20,4
3,17,20,4
4,18,20,4
5,14,21,4
6,15,21,4
7,16,21,4
8,17,21,4
9,18,21,4
10,14,22,4
11,15,22,4
12,16,22,4
13,17,22,4
14,18,22,4
15,14,23,4
16,15,23,4
17,16,23,4
18,17,23,4
19,18,23,4
20,14,24,4
21,15,24,4
22,16,24,4
23,17,24,4
24,18,24,4
0,14,20,5
1,15,20,5
2,16,20,5
3,17,20,5
4,18,20,5
5,14,21,5
6,15,21,5
7,16,21,5
8,17,21,5
9,18,21,5
10,14,22,5
11,15,22,5
12,16,22,5
13,17,22,5
14,18,22,5
15,14,23,5
16,15,23,5
17,16,23,5
18,17,23,5
19,18,23,5
20,14,24,5
21,15,24,5
22,16,24,5
23,17,24,5
24,18,24,5
0,14,20,6
1,15,20,6
2,16,20,6
3,17,20,6
4,18,20,6
5,14,21,6
6,15,21,6
7,16,21,6
8,17,21,6
9,18,21,6
10,14,22,6
11,15,22,6
12,16,22,6
13,17,22,6
14,18,22,6
15,14,23,6
16,15,23,6
17,16,23,6
18,17,23,6
19,18,23,6
20,14,24,6
21,15,24,6
22,16,24,6
23,17,24,6
24,18,24,6
0,14,20,7
1,15,20,7
2,16,20,7
3,17,20,7
4,18,20,7
5,15,21,7
6,16,21,7
7,17,21,7
8,18,21,7
9,14,22,7
10,15,22,7
11,16,22,7
12,17,22,7
13,18,22,7
14,14,23,7
15,15,23,7
16,16,23,7
17,17,23,7
18,18,23,7
19,14,24,7
20,15,24,7
21,16,24,7
22,17,24,7
23,18,24,7
0,14,20,8
1,15,20,8
2,16,20,8
3,17,20,8
4,18,20,8
5,15,21,8
6,16,21,8
7,17,21,8
8,18,21,8
9,14,22,8
10,16,22,8
11,17,22,8
12,18,22,8
13,14,23,8
14,15,23,8
15,16,23,8
16,17,23,8
17,18,23,8
18,14,24,8
19,15,24,8
20,16,24,8
21,17,24,8
22,18,24,8
0,14,20,9
1,15,20,9
2,16,20,9
3,17,20,9
4,18,20,9
5,15,21,9
6,16,21,9
7,17,21,9
8,18,21,9
9,14,22,9
10,16,22,9
11,18,22,9
12,14,23,9
13,15,23,9
14,16,23,9
15,17,23,9
16,18,23,9
17,14,24,9
18,15,24,9
19,16,24,9
20,17,24,9
21,18,24,9
0,14,20,10
1,15,20,10
2,16,20,10
3,17,20,10
4,18,20,10
5,15,21,10
6,16,21,10
7,17,21,10
8,18,21,10
9,14,22,10
10,18,22,10
11,14,23,10
12,15,23,10
13,16,23,10
14,17,23,10
15,18,23,10
16,14,24,10
17,15,24,10
18,16,24,10
19,17,24,10
20,18,24,10
0,14,20,11
1,15,20,11
2,16,20,11
3,17,20,11
4,18,20,11
5,15,21,11
6,16,21,11
7,17,21,11
8,18,21,11
9,14,22,11
10,18,22,11
11,14,23,11
12,15,23,11
13,16,23,11
14,18,23,11
15,14,24,11
16,15,24,11
17,16,24,11
18,17,24,11
19,18,24,11
0,14,20,12
1,15,20,12
2,16,20,12
3,17,20,12
4,18,20,12
5,15,21,12
6,16,21,12
7,17,21,12
8,18,21,12
9,14,22,12
10,18,22,12
11,14,23,12
12,16,23,12
13,18,23,12
14,14,24,12
15,15,24,12
16,16,24,12
17,17,24,12
18,18,24,12
0,14,20,13
1,15,20,13
2,16,20,13
3,17,20,13
4,18,20,13
5,15,21,13
6,16,21,13
7,18,21,13
8,14,22,13
9,18,22,13
10,14,23,13
11,16,23,13
12,18,23,13
13,14,24,13
14,15,24,13
15,16,24,13
16,17,24,13
17,18,24,13
0,14,20,14
1,15,20,14
2,17,20,14
3,18,20,14
4,15,21,14
5,16,21,14
6,18,21,14
7,14,22,14
8,18,22,14
9,14,23,14
10,16,23,14
11,18,23,14
12,14,24,14
13,15,24,14
14,16,24,14
15,17,24,14
16,18,24,14
0,14,20,15
1,15,20,15
2,17,20,15
3,18,20,15
4,15,21,15
5,16,21,15
6,18,21,15
7,18,22,15
8,14,23,15
9,16,23,15
10,18,23,15
11,14,24,15
12,15,24,15
13,16,24,15
14,17,24,15
15,18,24,15
0,14,20,16
1,15,20,16
2,17,20,16
3,18,20,16
4,15,21,16
5,16,21,16
6,18,21,16
7,18,22,16
8,14,23,16
9,16,23,16
10,18,23,16
11,14,24,16
12,15,24,16
13,17,24,16
14,18,24,16
0,14,20,17
1,15,20,17
2,17,20,17
3,18,20,17
4,15,21,17
5,16,21,17
6,18,21,17
7,18,22,17
8,14,23,17
9,16,23,17
10,14,24,17
11,15,24,17
12,17,24,17
13,18,24,17
0,14,20,18
1,15,20,18
2,17,20,18
3,18,20,18
4,15,21,18
5,16,21,18
6,18,22,18
7,14,23,18
8,16,23,18
9,14,24,18
10,15,24,18
11,17,24,18
12,18,24,18
0,14,20,19
1,15,20,19
2,18,20,19
3,15,21,19
4,16,21,19
5,18,22,19
6,14,23,19
7,16,23,19
8,14,24,19
9,15,24,19
10,17,24,19
11,18,24,19
0,15,20,20
1,18,20,20
2,15,21,20
3,16,21,20
4,18,22,20
5,14,23,20
6,16,23,20
7,14,24,20
8,15,24,20
9,17,24,20
10,18,24,20
0,15,20,21
1,18,20,21
2,15,21,21
3,16,21,21
4,18,22,21
5,16,23,21
6,14,24,21
7,15,24,21
8,17,24,21
9,18,24,21
0,15,20,22
1,18,20,22
2,15,21,22
3,16,21,22
4,18,22,22
5,16,23,22
6,14,24,22
7,17,24,22
8,18,24,22
0,15,20,23
1,18,20,23
2,15,21,23
3,16,21,23
4,18,22,23
5,16,23,23
6,14,24,23
7,18,24,23
0,15,20,24
1,18,20,24
2,15,21,24
3,16,21,24
4,18,22,24
5,16,23,24
6,14,24,24
0,15,20,25
1,18,20,25
2,15,21,25
3,16,21,25
4,18,22,25
5,14,24,25
0,15,20,26
1,18,20,26
2,15,21,26
3,16,21,26
4,18,22,26
0,15,20,27
1,18,20,27
2,15,21,27
3,16,21,27
4,18,22,27
0,15,20,28
1,15,21,28
2,16,21,28
3,18,22,28
0,15,20,29
1,15,21,29
2,18,22,29
0,15,20,30
1,18,22,30
0,18,22,31
0,18,22,32
0,4,11,33
1,5,11,33
2,6,11,33
3,7,11,33
4,8,11,33
5,4,12,33
6,5,12,33
7,6,12,33
8,7,12,33
9,8,12,33
10,4,13,33
11,5,13,33
12,6,13,33
13,7,13,33
14,8,13,33
15,4,14,33
16,5,14,33
17,6,14,33
18,7,14,33
19,8,14,33
20,4,15,33
21,5,15,33
22,6,15,33
23,7,15,33
24,8,15,33
0,4,11,34
1,5,11,34
2,6,11,34
3,7,11,34
4,8,11,34
5,4,12,34
6,5,12,34
7,6,12,34
8,7,12,34
9,8,12,34
