,x,y,time
0,16,1,1
1,17,1,1
2,18,1,1
3,16,2,1
4,17,2,1
5,18,2,1
6,16,3,1
7,17,3,1
8,18,3,1
9,13,19,1
10,14,19,1
11,15,19,1
12,13,20,1
13,14,20,1
14,15,20,1
15,13,21,1
16,14,21,1
17,15,21,1
0,16,1,2
1,17,1,2
2,18,1,2
3,16,2,2
4,17,2,2
5,18,2,2
6,16,3,2
7,17,3,2
8,18,3,2
9,13,19,2
10,14,19,2
11,15,19,2
12,13,20,2
13,14,20,2
14,15,20,2
15,13,21,2
16,14,21,2
17,15,21,2
0,16,1,3
1,17,1,3
2,18,1,3
3,16,2,3
4,17,2,3
5,18,2,3
6,16,3,3
7,17,3,3
8,18,3,3
9,13,19,3
10,14,19,3
11,15,19,3
12,13,20,3
13,14,20,3
14,15,20,3
15,13,21,3
16,14,21,3
17,15,21,3
0,16,1,4
1,17,1,4
2,18,1,4
3,16,2,4
4,17,2,4
5,16,3,4
6,17,3,4
7,18,3,4
8,13,19,4
9,14,19,4
10,15,19,4
11,13,20,4
12,14,20,4
13,15,20,4
14,13,21,4
15,14,21,4
16,15,21,4
0,16,1,5
1,17,1,5
2,18,1,5
3,16,2,5
4,17,2,5
5,16,3,5
6,18,3,5
7,13,19,5
8,14,19,5
9,15,19,5
10,13,20,5
11,14,20,5
12,15,20,5
13,13,21,5
14,14,21,5
15,15,21,5
0,16,1,6
1,17,1,6
2,18,1,6
3,16,2,6
4,17,2,6
5,18,3,6
6,13,19,6
7,14,19,6
8,15,19,6
9,13,20,6
10,14,20,6
11,15,20,6
12,13,21,6
13,14,21,6
14,15,21,6
0,16,1,7
1,18,1,7
2,16,2,7
3,17,2,7
4,18,3,7
5,13,19,7
6,14,19,7
7,15,19,7
8,13,20,7
9,14,20,7
10,15,20,7
11,13,21,7
12,14,21,7
13,15,21,7
0,16,1,8
1,18,1,8
2,16,2,8
3,17,2,8
4,13,19,8
5,14,19,8
6,15,19,8
7,13,20,8
8,14,20,8
9,15,20,8
10,13,21,8
11,14,21,8
12,15,21,8
0,18,1,9
1,16,2,9
2,17,2,9
3,13,19,9
4,14,19,9
5,15,19,9
6,13,20,9
7,14,20,9
8,15,20,9
9,13,21,9
10,14,21,9
11,15,21,9
0,16,2,10
1,17,2,10
2,13,19,10
3,14,19,10
4,15,19,10
5,13,20,10
6,14,20,10
