,x,y,time
0,5,12,1
1,6,12,1
2,18,12,1
3,19,12,1
4,5,13,1
5,6,13,1
6,18,13,1
7,19,13,1
8,0,23,1
9,1,23,1
10,0,24,1
11,1,24,1
12,27,24,1
13,28,24,1
14,27,25,1
15,28,25,1
0,5,12,2
1,6,12,2
2,18,12,2
3,19,12,2
4,5,13,2
5,6,13,2
6,18,13,2
7,19,13,2
8,0,23,2
9,1,23,2
10,0,24,2
11,1,24,2
12,27,24,2
13,28,24,2
14,27,25,2
15,28,25,2
0,5,12,3
1,6,12,3
2,18,12,3
3,19,12,3
4,5,13,3
5,6,13,3
6,18,13,3
7,19,13,3
8,0,23,3
9,1,23,3
10,0,24,3
11,1,24,3
12,27,24,3
13,28,24,3
14,27,25,3
15,28,25,3
0,5,12,4
1,6,12,4
2,18,12,4
3,19,12,4
4,5,13,4
5,6,13,4
6,18,13,4
7,19,13,4
8,0,23,4
9,1,23,4
10,0,24,4
11,1,24,4
12,27,24,4
13,28,24,4
14,27,25,4
15,28,25,4
0,5,12,5
1,6,12,5
2,18,12,5
3,19,12,5
4,5,13,5
5,6,13,5
6,18,13,5
7,19,13,5
8,0,23,5
9,1,23,5
10,0,24,5
11,1,24,5
12,28,24,5
13,27,25,5
14,28,25,5
0,5,12,6
1,6,12,6
2,18,12,6
3,19,12,6
4,5,13,6
5,6,13,6
6,18,13,6
7,19,13,6
8,0,23,6
9,1,23,6
10,0,24,6
11,1,24,6
12,28,24,6
13,27,25,6
0,5,12,7
1,6,12,7
2,18,12,7
3,19,12,7
4,5,13,7
5,6,13,7
6,18,13,7
7,19,13,7
8,0,23,7
9,1,23,7
10,0,24,7
11,1,24,7
12,28,24,7
0,5,12,8
1,6,12,8
2,18,12,8
3,19,12,8
4,5,13,8
5,6,13,8
6,18,13,8
7,19,13,8
8,0,23,8
9,1,23,8
10,0,24,8
11,1,24,8
0,5,12,9
1,6,12,9
2,18,12,9
3,19,12,9
4,5,13,9
5,18,13,9
6,19,13,9
7,0,23,9
8,1,23,9
9,0,24,9
10,1,24,9
0,5,12,10
1,18,12,10
2,19,12,10
3,5,13,10
4,18,13,10
5,19,13,10
6,0,23,10
7,1,23,10
8,0,24,10
9,1,24,10
0,18,12,11
1,19,12,11
2,5,13,11
3,18,13,11
4,19,13,11
5,0,23,11
6,1,23,11
7,0,24,11
8,1,24,11
0,18,12,12
1,19,12,12
2,18,13,12
3,19,13,12
4,0,23,12
5,1,23,12
6,0,24,12
7,1,24,12
0,18,12,13
1,19,12,13
2,18,13,13
3,19,13,13
4,0,23,13
5,1,23,13
6,0,24,13
7,1,24,13
0,18,12,14
1,19,12,14
2,18,13,14
3,19,13,14
4,0,23,14
5,1,23,14
6,0,24,14
7,1,24,14
0,18,12,15
1,19,12,15
2,18,13,15
3,19,13,15
4,0,23,15
5,1,23,15
6,0,24,15
7,1,24,15
0,18,12,16
1,19,12,16
2,18,13,16
3,19,13,16
4,0,23,16
5,1,23,16
6,0,24,16
7,1,24,16
0,18,12,17
1,19,12,17
2,18,13,17
3,19,13,17
4,0,23,17
5,1,23,17
6,0,24,17
7,1,24,17
0,18,12,18
1,19,12,18
2,18,13,18
3,19,13,18
4,0,23,18
5,1,23,18
6,0,24,18
7,1,24,18
0,18,12,19
1,19,12,19
2,18,13,19
3,19,13,19
4,0,23,19
5,1,23,19
6,0,24,19
7,1,24,19
0,18,12,20
1,19,12,20
2,18,13,20
3,19,13,20
4,0,23,20
5,1,23,20
6,0,24,20
7,1,24,20
0,18,12,21
1,18,13,21
2,19,13,21
3,0,23,21
4,1,23,21
5,0,24,21
6,1,24,21
0,18,12,22
1,19,13,22
2,0,23,22
3,1,23,22
4,0,24,22
5,1,24,22
0,18,12,23
1,0,23,23
2,1,23,23
3,0,24,23
4,1,24,23
0,0,23,24
1,1,23,24
2,0,24,24
3,1,24,24
0,0,23,25
1,1,23,25
2,0,24,25
3,1,24,25
0,0,23,26
1,1,23,26
2,0,24,26
3,1,24,26
0,0,23,27
1,1,23,27
2,0,24,27
3,1,24,27
0,0,23,28
1,1,23,28
2,0,24,28
3,1,24,28
0,0,23,29
1,1,23,29
2,0,24,29
3,1,24,29
0,0,23,30
1,1,23,30
2,0,24,30
3,1,24,30
0,0,23,31
1,1,23,31
2,0,24,31
3,1,24,31
0,0,23,32
1,1,23,32
2,0,24,32
3,1,24,32
0,0,23,33
1,1,23,33
2,0,24,33
3,1,24,33
0,0,23,34
1,1,23,34
2,0,24,34
3,1,24,34
0,0,23,35
1,1,23,35
2,0,24,35
3,1,24,35
0,0,23,36
1,1,23,36
2,0,24,36
3,1,24,36
0,0,23,37
1,1,23,37
2,0,24,37
3,1,24,37
0,0,23,38
1,1,23,38
2,0,24,38
3,1,24,38
0,0,23,39
1,1,23,39
2,0,24,39
3,1,24,39
0,0,23,40
1,1,23,40
2,0,24,40
3,1,24,40
0,0,23,41
1,1,23,41
2,0,24,41
3,1,24,41
0,0,23,42
1,1,23,42
2,0,24,42
3,1,24,42
0,0,23,43
1,1,23,43
2,0,24,43
3,1,24,43
0,0,23,44
1,1,23,44
2,0,24,44
3,1,24,44
0,0,23,45
1,1,23,45
2,0,24,45
3,1,24,45
0,0,23,46
1,1,23,46
2,0,24,46
3,1,24,46
0,0,23,47
1,1,23,47
2,0,24,47
3,1,24,47
0,0,23,48
1,1,23,48
2,0,24,48
3,1,24,48
0,0,23,49
1,1,23,49
2,0,24,49
3,1,24,49
