,x,y,time
0,16,5,1
1,17,5,1
2,18,5,1
3,16,6,1
4,17,6,1
5,18,6,1
6,16,7,1
7,17,7,1
8,18,7,1
9,26,18,1
10,27,18,1
11,28,18,1
12,26,19,1
13,27,19,1
14,28,19,1
15,26,20,1
16,27,20,1
17,28,20,1
0,16,5,2
1,17,5,2
2,18,5,2
3,16,6,2
4,17,6,2
5,18,6,2
6,16,7,2
7,17,7,2
8,18,7,2
9,26,18,2
10,27,18,2
11,28,18,2
12,26,19,2
13,27,19,2
14,28,19,2
15,26,20,2
16,27,20,2
17,28,20,2
0,16,5,3
1,17,5,3
2,18,5,3
3,16,6,3
4,17,6,3
5,18,6,3
6,16,7,3
7,17,7,3
8,18,7,3
9,26,18,3
10,27,18,3
11,28,18,3
12,26,19,3
13,27,19,3
14,28,19,3
15,26,20,3
16,27,20,3
17,28,20,3
0,16,5,4
1,17,5,4
2,18,5,4
3,16,6,4
4,17,6,4
5,18,6,4
6,16,7,4
7,17,7,4
8,18,7,4
9,26,18,4
10,27,18,4
11,28,18,4
12,26,19,4
13,27,19,4
14,28,19,4
15,26,20,4
16,27,20,4
17,28,20,4
0,16,5,5
1,17,5,5
2,18,5,5
3,16,6,5
4,17,6,5
5,18,6,5
6,16,7,5
7,17,7,5
8,18,7,5
9,26,18,5
10,27,18,5
11,28,18,5
12,26,19,5
13,27,19,5
14,28,19,5
15,26,20,5
16,27,20,5
17,28,20,5
0,16,5,6
1,17,5,6
2,18,5,6
3,16,6,6
4,17,6,6
5,18,6,6
6,16,7,6
7,17,7,6
8,18,7,6
9,26,18,6
10,27,18,6
11,28,18,6
12,26,19,6
13,27,19,6
14,28,19,6
15,26,20,6
16,27,20,6
17,28,20,6
0,16,5,7
1,17,5,7
2,18,5,7
3,16,6,7
4,17,6,7
5,18,6,7
6,16,7,7
7,17,7,7
8,18,7,7
9,26,18,7
10,27,18,7
11,28,18,7
12,26,19,7
13,27,19,7
14,26,20,7
15,27,20,7
16,28,20,7
0,16,5,8
1,17,5,8
2,18,5,8
3,16,6,8
4,17,6,8
5,18,6,8
6,16,7,8
7,17,7,8
8,18,7,8
9,26,18,8
10,27,18,8
11,26,19,8
12,27,19,8
13,26,20,8
14,27,20,8
15,28,20,8
0,16,5,9
1,17,5,9
2,18,5,9
3,16,6,9
4,17,6,9
5,18,6,9
6,16,7,9
7,17,7,9
8,18,7,9
9,26,18,9
10,27,18,9
11,26,19,9
12,27,19,9
13,26,20,9
14,27,20,9
0,16,5,10
1,17,5,10
2,18,5,10
3,16,6,10
4,17,6,10
5,18,6,10
6,16,7,10
7,17,7,10
8,18,7,10
9,26,18,10
10,27,18,10
11,26,19,10
12,26,20,10
13,27,20,10
0,16,5,11
1,17,5,11
2,18,5,11
3,16,6,11
4,17,6,11
5,18,6,11
6,16,7,11
7,17,7,11
8,18,7,11
9,26,18,11
10,26,19,11
11,26,20,11
12,27,20,11
0,16,5,12
1,17,5,12
2,18,5,12
3,16,6,12
4,18,6,12
5,16,7,12
6,17,7,12
7,18,7,12
8,26,18,12
9,26,19,12
10,27,20,12
0,16,5,13
1,17,5,13
2,18,5,13
3,16,6,13
4,18,6,13
5,16,7,13
6,18,7,13
7,26,18,13
8,27,20,13
0,16,5,14
1,18,5,14
2,16,6,14
3,18,6,14
4,16,7,14
5,18,7,14
6,26,18,14
0,16,5,15
1,18,5,15
2,16,6,15
3,16,7,15
4,18,7,15
0,16,5,16
1,18,5,16
2,16,7,16
3,18,7,16
0,16,5,17
1,16,7,17
2,18,7,17
0,16,5,18
1,18,7,18
0,18,7,19
0,17,3,20
1,18,3,20
2,19,3,20
3,17,4,20
4,18,4,20
5,19,4,20
6,17,5,20
7,18,5,20
8,19,5,20
9,18,9,20
10,19,9,20
11,20,9,20
12,18,10,20
13,19,10,20
14,20,10,20
15,18,11,20
16,19,11,20
17,20,11,20
0,17,3,21
1,18,3,21
2,19,3,21
3,17,4,21
4,18,4,21
5,19,4,21
6,17,5,21
7,19,5,21
8,18,9,21
9,19,9,21
10,20,9,21
11,18,10,21
12,19,10,21
13,20,10,21
14,18,11,21
15,19,11,21
16,20,11,21
0,17,3,22
1,18,3,22
2,19,3,22
3,17,4,22
4,19,4,22
5,17,5,22
6,19,5,22
7,18,9,22
8,19,9,22
9,20,9,22
10,18,10,22
11,19,10,22
12,20,10,22
13,18,11,22
14,19,11,22
15,20,11,22
0,17,3,23
1,19,3,23
2,17,4,23
3,19,4,23
4,17,5,23
5,19,5,23
6,18,9,23
7,19,9,23
8,20,9,23
9,18,10,23
10,19,10,23
11,20,10,23
12,18,11,23
13,19,11,23
14,20,11,23
0,17,3,24
1,17,4,24
2,19,4,24
3,17,5,24
4,19,5,24
5,18,9,24
6,19,9,24
7,20,9,24
8,18,10,24
9,19,10,24
10,20,10,24
11,18,11,24
12,19,11,24
13,20,11,24
0,17,3,25
1,19,4,25
2,17,5,25
3,19,5,25
4,18,9,25
5,19,9,25
6,20,9,25
7,18,10,25
8,19,10,25
9,20,10,25
10,18,11,25
11,19,11,25
12,20,11,25
0,17,3,26
1,17,5,26
2,19,5,26
3,18,9,26
4,19,9,26
5,20,9,26
6,18,10,26
7,19,10,26
8,20,10,26
9,18,11,26
10,19,11,26
11,20,11,26
0,17,3,27
1,19,5,27
2,18,9,27
3,19,9,27
4,20,9,27
5,18,10,27
6,19,10,27
7,20,10,27
8,18,11,27
9,19,11,27
10,20,11,27
0,17,3,28
1,18,9,28
2,19,9,28
3,20,9,28
4,18,10,28
5,19,10,28
6,20,10,28
7,18,11,28
8,19,11,28
9,20,11,28
0,18,9,29
1,19,9,29
2,20,9,29
3,18,10,29
4,19,10,29
5,20,10,29
6,18,11,29
7,19,11,29
8,20,11,29
0,18,9,30
1,19,9,30
2,20,9,30
