,x,y,time
0,14,17,1
1,15,17,1
2,16,17,1
3,17,17,1
4,18,17,1
5,14,18,1
6,15,18,1
7,16,18,1
8,17,18,1
9,18,18,1
10,14,19,1
11,15,19,1
12,16,19,1
13,17,19,1
14,18,19,1
15,14,20,1
16,15,20,1
17,16,20,1
18,17,20,1
19,18,20,1
20,14,21,1
21,15,21,1
22,16,21,1
23,17,21,1
24,18,21,1
0,14,17,2
1,15,17,2
2,16,17,2
3,17,17,2
4,18,17,2
5,14,18,2
6,15,18,2
7,16,18,2
8,17,18,2
9,18,18,2
10,14,19,2
11,15,19,2
12,16,19,2
13,17,19,2
14,18,19,2
15,14,20,2
16,15,20,2
17,16,20,2
18,17,20,2
19,18,20,2
20,14,21,2
21,15,21,2
22,16,21,2
23,17,21,2
24,18,21,2
0,14,17,3
1,15,17,3
2,16,17,3
3,17,17,3
4,18,17,3
5,14,18,3
6,15,18,3
7,16,18,3
8,17,18,3
9,18,18,3
10,14,19,3
11,15,19,3
12,16,19,3
13,17,19,3
14,18,19,3
15,14,20,3
16,15,20,3
17,16,20,3
18,17,20,3
19,18,20,3
20,14,21,3
21,15,21,3
22,16,21,3
23,17,21,3
24,18,21,3
0,14,17,4
1,15,17,4
2,16,17,4
3,17,17,4
4,18,17,4
5,14,18,4
6,15,18,4
7,16,18,4
8,17,18,4
9,18,18,4
10,14,19,4
11,15,19,4
12,16,19,4
13,18,19,4
14,14,20,4
15,15,20,4
16,16,20,4
17,17,20,4
18,18,20,4
19,14,21,4
20,15,21,4
21,16,21,4
22,17,21,4
23,18,21,4
0,14,17,5
1,15,17,5
2,16,17,5
3,17,17,5
4,18,17,5
5,14,18,5
6,15,18,5
7,16,18,5
8,17,18,5
9,18,18,5
10,14,19,5
11,15,19,5
12,16,19,5
13,18,19,5
14,14,20,5
15,15,20,5
16,17,20,5
17,18,20,5
18,14,21,5
19,15,21,5
20,16,21,5
21,17,21,5
22,18,21,5
0,14,17,6
1,15,17,6
2,16,17,6
3,17,17,6
4,18,17,6
5,14,18,6
6,15,18,6
7,17,18,6
8,18,18,6
9,14,19,6
10,15,19,6
11,16,19,6
12,18,19,6
13,14,20,6
14,15,20,6
15,17,20,6
16,18,20,6
17,14,21,6
18,15,21,6
19,16,21,6
20,17,21,6
21,18,21,6
0,14,17,7
1,15,17,7
2,16,17,7
3,17,17,7
4,18,17,7
5,14,18,7
6,15,18,7
7,17,18,7
8,18,18,7
9,14,19,7
10,16,19,7
11,18,19,7
12,14,20,7
13,15,20,7
14,17,20,7
15,18,20,7
16,14,21,7
17,15,21,7
18,16,21,7
19,17,21,7
20,18,21,7
0,14,17,8
1,15,17,8
2,16,17,8
3,17,17,8
4,18,17,8
5,14,18,8
6,15,18,8
7,18,18,8
8,14,19,8
9,16,19,8
10,18,19,8
11,14,20,8
12,15,20,8
13,17,20,8
14,18,20,8
15,14,21,8
16,15,21,8
17,16,21,8
18,17,21,8
19,18,21,8
0,14,17,9
1,15,17,9
2,16,17,9
3,17,17,9
4,18,17,9
5,14,18,9
6,15,18,9
7,18,18,9
8,14,19,9
9,16,19,9
10,18,19,9
11,14,20,9
12,15,20,9
13,18,20,9
14,14,21,9
15,15,21,9
16,16,21,9
17,17,21,9
18,18,21,9
0,14,17,10
1,15,17,10
2,16,17,10
3,17,17,10
4,18,17,10
5,14,18,10
6,18,18,10
7,14,19,10
8,16,19,10
9,18,19,10
10,14,20,10
11,15,20,10
12,18,20,10
13,14,21,10
14,15,21,10
15,16,21,10
16,17,21,10
17,18,21,10
0,14,17,11
1,15,17,11
2,17,17,11
3,18,17,11
4,14,18,11
5,18,18,11
6,14,19,11
7,16,19,11
8,18,19,11
9,14,20,11
10,15,20,11
11,18,20,11
12,14,21,11
13,15,21,11
14,16,21,11
15,17,21,11
16,18,21,11
0,14,17,12
1,15,17,12
2,17,17,12
3,18,17,12
4,14,18,12
5,18,18,12
6,14,19,12
7,16,19,12
8,14,20,12
9,15,20,12
10,18,20,12
11,14,21,12
12,15,21,12
13,16,21,12
14,17,21,12
15,18,21,12
0,14,17,13
1,15,17,13
2,17,17,13
3,18,17,13
4,14,18,13
5,18,18,13
6,14,19,13
7,16,19,13
8,14,20,13
9,15,20,13
10,18,20,13
11,14,21,13
12,15,21,13
13,17,21,13
14,18,21,13
0,14,17,14
1,15,17,14
2,17,17,14
3,18,17,14
4,14,18,14
5,18,18,14
6,14,19,14
7,16,19,14
8,14,20,14
9,15,20,14
10,18,20,14
11,14,21,14
12,15,21,14
13,18,21,14
0,14,17,15
1,15,17,15
2,17,17,15
3,18,17,15
4,14,18,15
5,18,18,15
6,14,19,15
7,16,19,15
8,14,20,15
9,15,20,15
10,14,21,15
11,15,21,15
12,18,21,15
0,14,17,16
1,15,17,16
2,17,17,16
3,18,17,16
4,14,18,16
5,14,19,16
6,16,19,16
7,14,20,16
8,15,20,16
9,14,21,16
10,15,21,16
11,18,21,16
0,14,17,17
1,15,17,17
2,18,17,17
3,14,18,17
4,14,19,17
5,16,19,17
6,14,20,17
7,15,20,17
8,14,21,17
9,15,21,17
10,18,21,17
0,14,17,18
1,18,17,18
2,14,18,18
3,14,19,18
4,16,19,18
5,14,20,18
6,15,20,18
7,14,21,18
8,15,21,18
9,18,21,18
0,14,17,19
1,18,17,19
2,14,19,19
3,16,19,19
4,14,20,19
5,15,20,19
6,14,21,19
7,15,21,19
8,18,21,19
0,14,17,20
1,18,17,20
2,14,19,20
3,16,19,20
4,14,20,20
5,15,20,20
6,15,21,20
7,18,21,20
0,14,17,21
1,18,17,21
2,14,19,21
3,16,19,21
4,14,20,21
5,15,20,21
6,18,21,21
0,14,17,22
1,18,17,22
2,14,19,22
3,16,19,22
4,14,20,22
5,15,20,22
0,14,17,23
1,18,17,23
2,14,19,23
3,14,20,23
