,x,y,time
0,28,1,1
1,1,2,1
2,5,3,1
3,1,5,1
4,28,7,1
5,26,8,1
6,8,11,1
7,21,11,1
8,22,11,1
9,26,15,1
10,24,18,1
11,12,21,1
12,0,23,1
13,25,23,1
14,3,24,1
15,26,28,1
0,28,1,2
1,1,2,2
2,5,3,2
3,1,5,2
4,28,7,2
5,26,8,2
6,8,11,2
7,21,11,2
8,22,11,2
9,26,15,2
10,24,18,2
11,12,21,2
12,0,23,2
13,25,23,2
14,3,24,2
15,26,28,2
0,28,1,3
1,1,2,3
2,5,3,3
3,1,5,3
4,28,7,3
5,26,8,3
6,8,11,3
7,21,11,3
8,22,11,3
9,26,15,3
10,24,18,3
11,12,21,3
12,0,23,3
13,25,23,3
14,3,24,3
15,26,28,3
0,28,1,4
1,1,2,4
2,5,3,4
3,1,5,4
4,28,7,4
5,26,8,4
6,8,11,4
7,21,11,4
8,22,11,4
9,26,15,4
10,24,18,4
11,12,21,4
12,0,23,4
13,25,23,4
14,3,24,4
15,26,28,4
0,28,1,5
1,1,2,5
2,5,3,5
3,1,5,5
4,28,7,5
5,26,8,5
6,8,11,5
7,21,11,5
8,22,11,5
9,24,18,5
10,12,21,5
11,0,23,5
12,25,23,5
13,3,24,5
14,26,28,5
0,28,1,6
1,1,2,6
2,1,5,6
3,28,7,6
4,26,8,6
5,8,11,6
6,21,11,6
7,22,11,6
8,24,18,6
9,0,23,6
10,25,23,6
11,3,24,6
12,26,28,6
0,28,1,7
1,1,2,7
2,1,5,7
3,28,7,7
4,26,8,7
5,8,11,7
6,21,11,7
7,22,11,7
8,0,23,7
9,3,24,7
10,26,28,7
0,28,1,8
1,1,2,8
2,1,5,8
3,28,7,8
4,8,11,8
5,21,11,8
6,0,23,8
7,3,24,8
8,26,28,8
0,28,1,9
1,1,5,9
2,8,11,9
3,21,11,9
4,0,23,9
5,3,24,9
6,26,28,9
0,28,1,10
1,1,5,10
2,8,11,10
3,0,23,10
4,3,24,10
5,26,28,10
0,28,1,11
1,8,11,11
2,0,23,11
3,3,24,11
4,26,28,11
0,28,1,12
1,8,11,12
2,0,23,12
3,3,24,12
4,26,28,12
0,28,1,13
1,8,11,13
2,0,23,13
3,3,24,13
4,26,28,13
0,28,1,14
1,8,11,14
2,0,23,14
3,3,24,14
4,26,28,14
0,28,1,15
1,8,11,15
2,0,23,15
3,3,24,15
4,26,28,15
0,28,1,16
1,8,11,16
2,0,23,16
3,3,24,16
4,26,28,16
0,28,1,17
1,8,11,17
2,0,23,17
3,3,24,17
4,26,28,17
0,28,1,18
1,8,11,18
2,0,23,18
3,3,24,18
4,26,28,18
0,28,1,19
1,0,23,19
2,3,24,19
3,26,28,19
0,28,1,20
1,0,23,20
2,3,24,20
3,26,28,20
0,28,1,21
1,0,23,21
2,3,24,21
3,26,28,21
0,28,1,22
1,0,23,22
2,3,24,22
3,26,28,22
0,28,1,23
1,0,23,23
2,3,24,23
3,26,28,23
0,28,1,24
1,0,23,24
2,3,24,24
3,26,28,24
0,28,1,25
1,0,23,25
2,3,24,25
3,26,28,25
0,28,1,26
1,0,23,26
2,3,24,26
3,26,28,26
0,28,1,27
1,0,23,27
2,3,24,27
3,26,28,27
0,28,1,28
1,0,23,28
2,3,24,28
3,26,28,28
0,28,1,29
1,0,23,29
2,3,24,29
3,26,28,29
0,28,1,30
1,0,23,30
2,3,24,30
3,26,28,30
0,28,1,31
1,0,23,31
2,3,24,31
3,26,28,31
0,28,1,32
1,0,23,32
2,3,24,32
3,26,28,32
0,28,1,33
1,0,23,33
2,26,28,33
0,28,1,34
1,26,28,34
0,28,1,35
1,26,28,35
0,28,1,36
1,26,28,36
0,28,1,37
1,26,28,37
0,28,1,38
1,26,28,38
0,28,1,39
1,26,28,39
0,28,1,40
1,26,28,40
0,28,1,41
1,26,28,41
0,28,1,42
1,26,28,42
0,28,1,43
1,26,28,43
0,28,1,44
1,26,28,44
0,28,1,45
1,26,28,45
0,28,1,46
1,26,28,46
0,28,1,47
1,26,28,47
0,28,1,48
1,26,28,48
0,28,1,49
1,26,28,49
