,x,y,time
0,10,2,1
1,11,2,1
2,10,3,1
3,11,3,1
4,10,10,1
5,11,10,1
6,10,11,1
7,11,11,1
8,7,22,1
9,8,22,1
10,7,23,1
11,8,23,1
12,1,24,1
13,2,24,1
14,1,25,1
15,2,25,1
0,10,2,2
1,11,2,2
2,10,3,2
3,11,3,2
4,10,10,2
5,11,10,2
6,10,11,2
7,11,11,2
8,7,22,2
9,8,22,2
10,7,23,2
11,8,23,2
12,1,24,2
13,2,24,2
14,1,25,2
15,2,25,2
0,10,2,3
1,11,2,3
2,10,3,3
3,11,3,3
4,10,10,3
5,11,10,3
6,10,11,3
7,11,11,3
8,7,22,3
9,8,22,3
10,7,23,3
11,8,23,3
12,1,24,3
13,2,24,3
14,1,25,3
15,2,25,3
0,10,2,4
1,11,2,4
2,10,3,4
3,11,3,4
4,10,10,4
5,11,10,4
6,10,11,4
7,11,11,4
8,7,22,4
9,8,22,4
10,7,23,4
11,8,23,4
12,1,24,4
13,2,24,4
14,1,25,4
15,2,25,4
0,10,2,5
1,11,2,5
2,10,3,5
3,11,3,5
4,10,10,5
5,11,10,5
6,10,11,5
7,11,11,5
8,7,22,5
9,8,22,5
10,7,23,5
11,8,23,5
12,1,24,5
13,2,24,5
14,1,25,5
15,2,25,5
0,10,2,6
1,11,2,6
2,10,3,6
3,11,3,6
4,10,10,6
5,11,10,6
6,10,11,6
7,11,11,6
8,7,22,6
9,8,22,6
10,7,23,6
11,8,23,6
12,1,24,6
13,2,24,6
14,1,25,6
15,2,25,6
0,10,2,7
1,11,2,7
2,10,3,7
3,11,3,7
4,10,10,7
5,11,10,7
6,11,11,7
7,7,22,7
8,8,22,7
9,7,23,7
10,8,23,7
11,1,24,7
12,2,24,7
13,1,25,7
14,2,25,7
0,10,2,8
1,10,3,8
2,11,3,8
3,11,10,8
4,11,11,8
5,7,22,8
6,8,22,8
7,7,23,8
8,8,23,8
9,1,24,8
10,2,24,8
11,1,25,8
12,2,25,8
0,10,2,9
1,11,3,9
2,11,10,9
3,7,22,9
4,8,22,9
5,7,23,9
6,8,23,9
7,1,24,9
8,2,24,9
9,1,25,9
10,2,25,9
0,11,3,10
1,7,22,10
2,8,22,10
3,7,23,10
4,8,23,10
5,1,24,10
6,2,24,10
7,1,25,10
8,2,25,10
0,7,22,11
1,8,22,11
2,7,23,11
3,8,23,11
4,1,24,11
5,2,24,11
6,1,25,11
7,2,25,11
0,7,22,12
1,8,22,12
2,7,23,12
3,8,23,12
4,1,24,12
5,2,24,12
6,1,25,12
7,2,25,12
0,7,22,13
1,8,22,13
2,7,23,13
3,8,23,13
4,1,24,13
5,2,24,13
6,1,25,13
7,2,25,13
0,7,22,14
1,8,22,14
2,7,23,14
3,8,23,14
4,1,24,14
5,2,24,14
6,1,25,14
7,2,25,14
0,7,22,15
1,8,22,15
2,7,23,15
3,8,23,15
4,1,24,15
5,2,24,15
6,1,25,15
7,2,25,15
0,7,22,16
1,8,22,16
2,7,23,16
3,8,23,16
4,1,24,16
5,2,24,16
6,1,25,16
7,2,25,16
0,7,22,17
1,8,22,17
2,7,23,17
3,8,23,17
4,1,24,17
5,2,24,17
6,1,25,17
7,2,25,17
0,7,22,18
1,8,22,18
2,7,23,18
3,8,23,18
4,1,24,18
5,2,24,18
6,1,25,18
7,2,25,18
0,7,22,19
1,8,22,19
2,7,23,19
3,8,23,19
4,1,24,19
5,2,24,19
6,1,25,19
7,2,25,19
0,7,22,20
1,8,22,20
2,7,23,20
3,8,23,20
4,1,24,20
5,2,24,20
6,1,25,20
7,2,25,20
0,7,22,21
1,8,22,21
2,7,23,21
3,8,23,21
4,1,24,21
5,2,24,21
6,1,25,21
7,2,25,21
0,7,22,22
1,8,22,22
2,7,23,22
3,8,23,22
4,1,24,22
5,2,24,22
6,1,25,22
7,2,25,22
0,7,22,23
1,8,22,23
2,8,23,23
3,1,24,23
4,2,24,23
5,1,25,23
6,2,25,23
0,7,22,24
1,8,22,24
2,1,24,24
3,2,24,24
4,1,25,24
5,2,25,24
0,8,22,25
1,1,24,25
2,2,24,25
3,1,25,25
4,2,25,25
0,1,24,26
1,2,24,26
2,1,25,26
3,2,25,26
0,1,24,27
1,2,24,27
2,1,25,27
3,2,25,27
0,1,24,28
1,2,24,28
2,1,25,28
3,2,25,28
0,1,24,29
1,2,24,29
2,1,25,29
3,2,25,29
0,1,24,30
1,2,24,30
2,1,25,30
3,2,25,30
0,1,24,31
1,2,24,31
2,2,25,31
0,2,24,32
1,2,25,32
0,2,24,33
0,12,11,34
1,13,11,34
2,12,12,34
3,13,12,34
4,1,17,34
5,2,17,34
6,1,18,34
7,2,18,34
8,1,19,34
9,2,19,34
10,1,24,34
11,2,24,34
12,1,25,34
13,2,25,34
0,12,11,35
1,13,11,35
2,12,12,35
3,13,12,35
4,1,17,35
5,2,17,35
6,1,18,35
7,2,18,35
8,1,19,35
9,2,19,35
10,1,24,35
11,1,25,35
12,2,25,35
0,12,11,36
1,13,11,36
2,12,12,36
3,13,12,36
4,1,17,36
5,2,17,36
6,1,18,36
7,2,18,36
8,1,19,36
9,2,19,36
10,1,24,36
11,1,25,36
0,12,11,37
1,13,11,37
2,12,12,37
3,13,12,37
4,1,17,37
5,2,17,37
6,1,18,37
7,2,18,37
8,1,19,37
9,2,19,37
10,1,24,37
0,12,11,38
1,13,11,38
2,12,12,38
3,13,12,38
4,1,17,38
5,2,17,38
6,1,18,38
7,2,18,38
8,1,19,38
9,2,19,38
0,12,11,39
1,13,11,39
2,12,12,39
3,13,12,39
4,1,17,39
5,2,17,39
6,1,18,39
7,2,18,39
8,1,19,39
9,2,19,39
0,12,11,40
