,x,y,time
0,3,2,1
1,24,3,1
2,28,3,1
3,23,4,1
4,15,6,1
5,18,6,1
6,14,9,1
7,18,9,1
8,16,13,1
9,7,16,1
10,5,17,1
11,5,19,1
12,10,19,1
13,1,23,1
14,18,23,1
15,23,27,1
0,3,2,2
1,24,3,2
2,28,3,2
3,23,4,2
4,15,6,2
5,18,6,2
6,14,9,2
7,18,9,2
8,16,13,2
9,7,16,2
10,5,17,2
11,5,19,2
12,10,19,2
13,1,23,2
14,18,23,2
15,23,27,2
0,3,2,3
1,24,3,3
2,28,3,3
3,23,4,3
4,15,6,3
5,18,6,3
6,14,9,3
7,18,9,3
8,16,13,3
9,7,16,3
10,5,17,3
11,5,19,3
12,10,19,3
13,1,23,3
14,18,23,3
15,23,27,3
0,24,3,4
1,28,3,4
2,23,4,4
3,15,6,4
4,18,6,4
5,14,9,4
6,18,9,4
7,16,13,4
8,7,16,4
9,5,17,4
10,5,19,4
11,10,19,4
12,1,23,4
13,18,23,4
14,23,27,4
0,24,3,5
1,23,4,5
2,15,6,5
3,18,6,5
4,18,9,5
5,16,13,5
6,7,16,5
7,5,17,5
8,5,19,5
9,10,19,5
10,1,23,5
11,18,23,5
0,24,3,6
1,23,4,6
2,15,6,6
3,18,6,6
4,18,9,6
5,16,13,6
6,7,16,6
7,5,17,6
8,5,19,6
9,10,19,6
10,1,23,6
11,18,23,6
0,24,3,7
1,15,6,7
2,18,6,7
3,16,13,7
4,7,16,7
5,5,17,7
6,5,19,7
7,10,19,7
8,1,23,7
9,18,23,7
0,15,6,8
1,16,13,8
2,7,16,8
3,5,17,8
4,5,19,8
5,10,19,8
6,1,23,8
7,18,23,8
0,16,13,9
1,7,16,9
2,5,17,9
3,5,19,9
4,10,19,9
5,1,23,9
6,18,23,9
0,16,13,10
1,7,16,10
2,5,17,10
3,5,19,10
4,10,19,10
5,1,23,10
0,16,13,11
1,7,16,11
2,5,17,11
3,5,19,11
4,10,19,11
5,1,23,11
0,16,13,12
1,7,16,12
2,5,17,12
3,5,19,12
4,10,19,12
5,1,23,12
0,7,16,13
1,5,17,13
2,5,19,13
3,10,19,13
4,1,23,13
0,7,16,14
1,5,17,14
2,5,19,14
3,10,19,14
4,1,23,14
0,7,16,15
1,5,17,15
2,5,19,15
3,10,19,15
4,1,23,15
0,7,16,16
1,5,17,16
2,5,19,16
3,10,19,16
4,1,23,16
0,7,16,17
1,5,17,17
2,5,19,17
3,10,19,17
4,1,23,17
0,7,16,18
1,5,17,18
2,5,19,18
3,1,23,18
0,7,16,19
1,5,17,19
2,5,19,19
3,1,23,19
0,7,16,20
1,5,17,20
2,5,19,20
3,1,23,20
0,7,16,21
1,5,17,21
2,5,19,21
3,1,23,21
0,7,16,22
1,5,17,22
2,1,23,22
0,1,23,23
0,1,23,24
0,1,23,25
0,1,23,26
0,1,23,27
0,1,23,28
0,1,23,29
0,1,23,30
0,1,23,31
0,1,23,32
0,1,23,33
0,1,23,34
0,1,23,35
0,1,23,36
0,1,23,37
0,1,23,38
0,28,1,39
1,5,2,39
2,24,2,39
3,8,4,39
4,11,5,39
5,0,7,39
6,19,10,39
7,28,10,39
8,13,14,39
9,22,14,39
10,22,16,39
11,6,17,39
12,25,20,39
13,9,23,39
14,14,26,39
0,28,1,40
1,5,2,40
2,24,2,40
3,8,4,40
4,11,5,40
5,0,7,40
6,19,10,40
7,28,10,40
8,13,14,40
9,22,14,40
10,22,16,40
11,6,17,40
12,25,20,40
13,9,23,40
14,14,26,40
0,28,1,41
1,5,2,41
2,24,2,41
3,8,4,41
4,11,5,41
5,0,7,41
6,19,10,41
7,28,10,41
8,13,14,41
9,22,14,41
10,22,16,41
11,25,20,41
12,9,23,41
13,14,26,41
0,28,1,42
1,5,2,42
2,24,2,42
3,8,4,42
4,11,5,42
5,0,7,42
6,19,10,42
7,28,10,42
8,13,14,42
9,22,14,42
10,22,16,42
11,25,20,42
12,9,23,42
13,14,26,42
0,28,1,43
1,5,2,43
2,24,2,43
3,8,4,43
4,11,5,43
5,0,7,43
6,19,10,43
7,28,10,43
8,13,14,43
9,22,14,43
10,22,16,43
11,25,20,43
12,9,23,43
13,14,26,43
0,28,1,44
1,5,2,44
2,24,2,44
3,8,4,44
4,11,5,44
5,0,7,44
6,19,10,44
7,28,10,44
8,13,14,44
9,22,14,44
10,22,16,44
11,25,20,44
12,14,26,44
0,28,1,45
1,5,2,45
2,24,2,45
3,8,4,45
4,11,5,45
5,0,7,45
6,19,10,45
7,28,10,45
8,13,14,45
9,22,14,45
10,22,16,45
11,25,20,45
12,14,26,45
0,28,1,46
1,5,2,46
2,24,2,46
3,8,4,46
4,11,5,46
5,0,7,46
6,19,10,46
7,28,10,46
8,13,14,46
9,22,14,46
10,22,16,46
11,25,20,46
12,14,26,46
0,28,1,47
1,5,2,47
2,24,2,47
3,8,4,47
4,11,5,47
5,0,7,47
6,19,10,47
7,28,10,47
8,13,14,47
9,22,14,47
10,22,16,47
11,25,20,47
12,14,26,47
0,28,1,48
1,5,2,48
2,24,2,48
3,8,4,48
4,11,5,48
5,0,7,48
6,19,10,48
7,28,10,48
8,22,14,48
9,22,16,48
10,25,20,48
11,14,26,48
0,28,1,49
1,5,2,49
2,24,2,49
3,8,4,49
4,11,5,49
5,0,7,49
6,19,10,49
7,28,10,49
8,22,14,49
9,22,16,49
10,25,20,49
