x,y,time,bird
70.0119477073277,67.52582944729625,0,0
146.9272156086751,84.71405868435899,0,1
69.93995878824718,68.3419122406931,1,0
147.4225389659753,84.91655023583084,1,1
70.07704638668099,68.69146722735785,2,0
147.4033020460949,84.85727740130307,2,1
70.32336697787801,68.73380258073023,3,0
146.95451136106544,84.65319737874948,3,1
70.54556697011111,68.64650607340063,4,0
146.16824232825024,84.4490340426886,4,1
164.99813491054823,122.83913443098844,4,8
70.69013723288083,68.58223654928456,5,0
145.10166291725918,84.32016667727945,5,1
165.0699937068531,122.752930628789,5,8
70.74230491970022,68.68386249939344,6,0
143.8300492336418,84.31449474302464,6,1
165.10851663754488,122.70499320257284,6,8
70.71293356570467,68.84936915995083,7,0
142.52108598251814,84.47736931436937,7,1
165.12321600713804,122.6844053557425,7,8
70.69537638340054,68.99852324426595,8,0
141.33748727207484,84.65389330503585,8,1
165.12469425855406,122.67597954741599,8,8
70.7499223409104,69.05847953713022,9,0
140.34473829519067,84.79810515847839,9,1
165.12457421865753,122.674591228805,9,8
70.75944687012314,69.03716220199082,10,0
139.65502507562252,84.87124712740938,10,1
165.12209231208143,122.68293189098094,10,8
70.67714274698758,68.9884832425845,11,0
139.21266725406852,84.86677690614881,11,1
165.11415328460467,122.70847793167025,11,8
70.46432951842837,69.0070187079736,12,0
138.99064947948858,84.83368368311963,12,1
165.11379171956108,122.75719181549111,12,8
70.12148374244116,69.01641378754603,13,0
138.94029450047933,84.85443666796652,13,1
165.07098998897598,122.82325050890293,13,8
69.74641388732108,69.02766605928436,14,0
138.9833655199101,84.8618266888682,14,1
165.01125219467352,122.89426011946769,14,8
69.40143678783502,69.0398751807148,15,0
139.02106450508836,84.86217790681084,15,1
165.00008045543302,122.94528544875557,15,8
69.18831663460017,69.05007694411873,16,0
139.04274316778657,84.85307250831859,16,1
165.0989929620713,122.96057952239164,16,8
69.10403609408509,69.05726137241848,17,0
139.02130767061038,84.83908856261554,17,1
165.34685366160085,122.93624533655407,17,8
69.11184364307829,69.05982814073995,18,0
139.0129131159076,84.82493675135984,18,1
165.73499797757327,122.88086877687998,18,8
69.15399714092244,69.05824302589976,19,0
139.01102620983715,84.80939386132268,19,1
166.14973505067692,122.81364652452393,19,8
69.17702915063462,69.05487527652654,20,0
139.0150193729686,84.79642139467045,20,1
166.51982168599838,122.75545150514617,20,8
69.16352203029417,69.05111841859575,21,0
139.02222885355144,84.78739197557414,21,1
166.74048674423582,122.71401623041928,21,8
69.16209260480122,69.04844360571737,22,0
139.0293996351276,84.78245317171675,22,1
166.8186166763697,122.69517727995168,22,8
69.1599094954698,69.04746305787708,23,0
139.03348995311737,84.78047443610852,23,1
166.80231926422005,122.69329846251782,23,8
69.15832479426199,69.04740547175447,24,0
139.03547636058428,84.78044936495242,24,1
166.75237887383864,122.69939337679081,24,8
69.15810125819229,69.04598146280135,25,0
139.0291413492182,84.78010921757422,25,1
166.7172769559482,122.70464896801877,25,8
69.1589477796992,69.04372833792969,26,0
139.01938999846783,84.77953739988008,26,1
166.72375758164574,122.70585105454037,26,8
69.15909580976972,69.04308353220392,27,0
139.01525477226707,84.77966992738578,27,1
166.7253109175649,122.70622267100849,27,8
69.15668787471627,69.04644920555143,28,0
139.026674090157,84.78246553979727,28,1
166.73757778553812,122.7086153409819,28,8
69.15119857174706,69.05449463249202,29,0
139.05822889477002,84.78884399514708,29,1
166.76443033841562,122.71040097317024,29,8
69.14272758626998,69.06725470283985,30,0
139.1095656043251,84.79768448961161,30,1
166.8034366913563,122.70972222756942,30,8
69.13445556583997,69.08018856013187,31,0
139.16507895993962,84.80555443104151,31,1
166.83727357982704,122.70526015785529,31,8
69.12797428745252,69.09130742991731,32,0
139.21573567985118,84.81174077065636,32,1
166.85910182332407,122.70063087527846,32,8
69.12538116304084,69.09717270900865,33,0
139.24687939047968,84.81550723335162,33,1
166.85703010063645,122.69821390164937,33,8
69.12579288140584,69.0977606111839,34,0
139.2599121137785,84.81769451989844,34,1
166.83815328314512,122.70051963490015,34,8
69.12743128877,69.09501019007782,35,0
139.25940108746485,84.81793543953808,35,1
166.81348584170567,122.70675891317093,35,8
69.12913463170237,69.09129263980678,36,0
139.2538026311523,84.81565266996273,36,1
166.79311656617676,122.71392250729437,36,8
69.12938476291978,69.08933009090819,37,0
139.24697074190246,84.81013627485785,37,1
166.78472228985012,122.71809021484415,37,8
69.13014654640403,69.08765609543036,38,0
139.25206440312405,84.80373737065469,38,1
166.78680010457234,122.71836950232907,38,8
69.13248175922007,69.0853222273128,39,0
139.2584010532922,84.79721399298197,39,1
166.78771606992606,122.71393980652576,39,8
69.13382932167146,69.08519826970418,40,0
139.25838808442245,84.79117619772582,40,1
166.78793905946625,122.70970380333259,40,8
69.13195193858267,69.09000475523119,41,0
139.24104984419472,84.78579878939757,41,1
166.7858725590842,122.70773847470241,41,8
69.12516111846897,69.1009364744432,42,0
139.19857293614336,84.78017435602678,42,1
166.78164438354995,122.70804219412015,42,8
69.1136310870709,69.11857575884645,43,0
139.12903514917875,84.77172953004653,43,1
166.77815135546086,122.70933696712996,43,8
69.10113972994344,69.13845775339232,44,0
139.05293020713532,84.76207539706434,44,1
166.77598108524765,122.71101403231458,44,8
69.09028439589605,69.157973379726,45,0
138.98200100167594,84.75394483576889,45,1
166.77573786232037,122.7121655419544,45,8
69.08271611515839,69.17090324853224,46,0
138.9386600234093,84.74718237542476,46,1
166.7766305706814,122.71361350246455,46,8
