,x,y,time
0,18,10,1
1,19,10,1
2,20,10,1
3,18,11,1
4,19,11,1
5,20,11,1
6,18,12,1
7,19,12,1
8,20,12,1
9,0,20,1
10,1,20,1
11,2,20,1
12,0,21,1
13,1,21,1
14,2,21,1
15,0,22,1
16,1,22,1
17,2,22,1
0,18,10,2
1,19,10,2
2,20,10,2
3,18,11,2
4,19,11,2
5,20,11,2
6,18,12,2
7,19,12,2
8,20,12,2
9,0,20,2
10,1,20,2
11,2,20,2
12,0,21,2
13,1,21,2
14,2,21,2
15,0,22,2
16,1,22,2
17,2,22,2
0,18,10,3
1,19,10,3
2,20,10,3
3,18,11,3
4,19,11,3
5,20,11,3
6,18,12,3
7,19,12,3
8,20,12,3
9,0,20,3
10,1,20,3
11,2,20,3
12,0,21,3
13,1,21,3
14,2,21,3
15,0,22,3
16,1,22,3
17,2,22,3
0,18,10,4
1,19,10,4
2,20,10,4
3,18,11,4
4,19,11,4
5,20,11,4
6,18,12,4
7,19,12,4
8,20,12,4
9,0,20,4
10,1,20,4
11,2,20,4
12,0,21,4
13,1,21,4
14,2,21,4
15,0,22,4
16,1,22,4
17,2,22,4
0,18,10,5
1,19,10,5
2,20,10,5
3,18,11,5
4,19,11,5
5,20,11,5
6,18,12,5
7,19,12,5
8,20,12,5
9,0,20,5
10,1,20,5
11,2,20,5
12,0,21,5
13,1,21,5
14,2,21,5
15,0,22,5
16,1,22,5
17,2,22,5
0,18,10,6
1,19,10,6
2,20,10,6
3,18,11,6
4,19,11,6
5,20,11,6
6,18,12,6
7,19,12,6
8,20,12,6
9,0,20,6
10,1,20,6
11,2,20,6
12,0,21,6
13,1,21,6
14,2,21,6
15,0,22,6
16,1,22,6
17,2,22,6
0,18,10,7
1,19,10,7
2,20,10,7
3,18,11,7
4,19,11,7
5,20,11,7
6,18,12,7
7,19,12,7
8,20,12,7
9,0,20,7
10,1,20,7
11,2,20,7
12,0,21,7
13,1,21,7
14,2,21,7
15,0,22,7
16,1,22,7
17,2,22,7
0,18,10,8
1,19,10,8
2,20,10,8
3,18,11,8
4,19,11,8
5,20,11,8
6,18,12,8
7,19,12,8
8,20,12,8
9,0,20,8
10,2,20,8
11,0,21,8
12,1,21,8
13,2,21,8
14,0,22,8
15,1,22,8
16,2,22,8
0,18,10,9
1,19,10,9
2,20,10,9
3,18,11,9
4,19,11,9
5,20,11,9
6,18,12,9
7,19,12,9
8,20,12,9
9,0,20,9
10,2,20,9
11,1,21,9
12,2,21,9
13,0,22,9
14,1,22,9
15,2,22,9
0,18,10,10
1,19,10,10
2,20,10,10
3,18,11,10
4,19,11,10
5,20,11,10
6,18,12,10
7,19,12,10
8,20,12,10
9,0,20,10
10,2,20,10
11,1,21,10
12,2,21,10
13,1,22,10
14,2,22,10
0,18,10,11
1,19,10,11
2,20,10,11
3,18,11,11
4,19,11,11
5,20,11,11
6,18,12,11
7,19,12,11
8,20,12,11
9,2,20,11
10,1,21,11
11,2,21,11
12,1,22,11
13,2,22,11
0,18,10,12
1,19,10,12
2,20,10,12
3,18,11,12
4,19,11,12
5,20,11,12
6,18,12,12
7,19,12,12
8,20,12,12
9,2,20,12
10,1,21,12
11,2,21,12
12,1,22,12
0,18,10,13
1,19,10,13
2,20,10,13
3,18,11,13
4,19,11,13
5,20,11,13
6,18,12,13
7,19,12,13
8,20,12,13
9,2,20,13
10,1,21,13
11,1,22,13
0,18,10,14
1,19,10,14
2,20,10,14
3,18,11,14
4,19,11,14
5,20,11,14
6,18,12,14
7,19,12,14
8,20,12,14
9,1,21,14
10,1,22,14
0,18,10,15
1,19,10,15
2,20,10,15
3,18,11,15
4,19,11,15
5,20,11,15
6,18,12,15
7,19,12,15
8,20,12,15
9,1,21,15
0,18,10,16
1,19,10,16
2,20,10,16
3,18,11,16
4,19,11,16
5,20,11,16
6,18,12,16
7,19,12,16
8,20,12,16
0,18,10,17
1,19,10,17
2,20,10,17
3,18,11,17
4,19,11,17
5,20,11,17
6,18,12,17
7,19,12,17
8,20,12,17
0,18,10,18
1,19,10,18
2,20,10,18
3,18,11,18
4,19,11,18
5,20,11,18
6,18,12,18
7,19,12,18
8,20,12,18
0,18,10,19
1,19,10,19
2,20,10,19
3,18,11,19
4,19,11,19
5,20,11,19
6,18,12,19
7,19,12,19
8,20,12,19
0,18,10,20
1,19,10,20
2,20,10,20
3,18,11,20
4,19,11,20
5,20,11,20
6,18,12,20
7,19,12,20
8,20,12,20
0,18,10,21
1,19,10,21
2,20,10,21
3,18,11,21
4,19,11,21
5,20,11,21
6,18,12,21
7,19,12,21
8,20,12,21
0,18,10,22
1,19,10,22
2,20,10,22
3,18,11,22
4,19,11,22
5,20,11,22
6,18,12,22
7,19,12,22
8,20,12,22
0,18,10,23
1,19,10,23
2,20,10,23
3,18,11,23
4,19,11,23
5,20,11,23
6,18,12,23
7,19,12,23
8,20,12,23
0,18,10,24
1,19,10,24
2,20,10,24
3,18,11,24
4,19,11,24
5,20,11,24
6,18,12,24
7,19,12,24
8,20,12,24
0,18,10,25
1,19,10,25
2,20,10,25
3,18,11,25
4,19,11,25
5,20,11,25
6,18,12,25
7,19,12,25
8,20,12,25
0,18,10,26
1,19,10,26
2,20,10,26
3,18,11,26
4,19,11,26
5,20,11,26
6,18,12,26
7,19,12,26
8,20,12,26
0,18,10,27
1,19,10,27
2,20,10,27
3,18,11,27
4,19,11,27
5,20,11,27
6,18,12,27
7,19,12,27
8,20,12,27
0,18,10,28
1,19,10,28
2,20,10,28
3,18,11,28
4,19,11,28
5,20,11,28
6,18,12,28
7,19,12,28
8,20,12,28
0,18,10,29
1,19,10,29
2,20,10,29
3,18,11,29
4,19,11,29
5,20,11,29
6,18,12,29
7,19,12,29
8,20,12,29
0,18,10,30
1,19,10,30
2,20,10,30
3,18,11,30
4,19,11,30
5,20,11,30
6,18,12,30
7,19,12,30
8,20,12,30
0,18,10,31
1,19,10,31
2,20,10,31
3,18,11,31
4,19,11,31
5,20,11,31
6,18,12,31
7,19,12,31
0,18,10,32
1,19,10,32
2,20,10,32
3,18,11,32
4,20,11,32
