,x,y,time
0,6,11,1
1,7,11,1
2,8,11,1
3,6,12,1
4,7,12,1
5,8,12,1
6,6,13,1
7,7,13,1
8,8,13,1
9,1,25,1
10,2,25,1
11,3,25,1
12,1,26,1
13,2,26,1
14,3,26,1
15,1,27,1
16,2,27,1
17,3,27,1
0,6,11,2
1,7,11,2
2,8,11,2
3,6,12,2
4,7,12,2
5,8,12,2
6,6,13,2
7,7,13,2
8,8,13,2
9,1,25,2
10,2,25,2
11,3,25,2
12,1,26,2
13,2,26,2
14,3,26,2
15,1,27,2
16,2,27,2
17,3,27,2
0,6,11,3
1,7,11,3
2,8,11,3
3,6,12,3
4,7,12,3
5,8,12,3
6,6,13,3
7,8,13,3
8,1,25,3
9,2,25,3
10,3,25,3
11,1,26,3
12,2,26,3
13,3,26,3
14,1,27,3
15,2,27,3
16,3,27,3
0,6,11,4
1,7,11,4
2,8,11,4
3,6,12,4
4,8,12,4
5,6,13,4
6,8,13,4
7,1,25,4
8,2,25,4
9,3,25,4
10,1,26,4
11,2,26,4
12,3,26,4
13,1,27,4
14,2,27,4
15,3,27,4
0,6,11,5
1,8,11,5
2,6,12,5
3,8,12,5
4,6,13,5
5,8,13,5
6,1,25,5
7,2,25,5
8,3,25,5
9,1,26,5
10,2,26,5
11,3,26,5
12,1,27,5
13,2,27,5
14,3,27,5
0,6,11,6
1,8,11,6
2,6,12,6
3,8,12,6
4,6,13,6
5,1,25,6
6,2,25,6
7,3,25,6
8,1,26,6
9,2,26,6
10,3,26,6
11,1,27,6
12,2,27,6
13,3,27,6
0,6,11,7
1,8,11,7
2,8,12,7
3,6,13,7
4,1,25,7
5,2,25,7
6,3,25,7
7,1,26,7
8,2,26,7
9,3,26,7
10,1,27,7
11,2,27,7
12,3,27,7
0,6,11,8
1,8,11,8
2,6,13,8
3,1,25,8
4,2,25,8
5,3,25,8
6,1,26,8
7,2,26,8
8,3,26,8
9,1,27,8
10,2,27,8
11,3,27,8
0,8,11,9
1,6,13,9
2,1,25,9
3,2,25,9
4,3,25,9
5,1,26,9
6,2,26,9
