,x,y,time
0,0,1,1
1,1,1,1
2,2,1,1
3,0,2,1
4,1,2,1
5,2,2,1
6,0,3,1
7,1,3,1
8,2,3,1
9,12,15,1
10,13,15,1
11,14,15,1
12,12,16,1
13,13,16,1
14,14,16,1
15,12,17,1
16,13,17,1
17,14,17,1
0,0,1,2
1,1,1,2
2,2,1,2
3,0,2,2
4,1,2,2
5,2,2,2
6,0,3,2
7,1,3,2
8,2,3,2
9,12,15,2
10,13,15,2
11,14,15,2
12,12,16,2
13,13,16,2
14,14,16,2
15,12,17,2
16,13,17,2
17,14,17,2
0,0,1,3
1,1,1,3
2,2,1,3
3,0,2,3
4,1,2,3
5,2,2,3
6,0,3,3
7,1,3,3
8,2,3,3
9,12,15,3
10,13,15,3
11,14,15,3
12,12,16,3
13,13,16,3
14,14,16,3
15,12,17,3
16,13,17,3
17,14,17,3
0,0,1,4
1,1,1,4
2,2,1,4
3,0,2,4
4,1,2,4
5,2,2,4
6,0,3,4
7,1,3,4
8,2,3,4
9,12,15,4
10,13,15,4
11,14,15,4
12,12,16,4
13,13,16,4
14,14,16,4
15,12,17,4
16,13,17,4
17,14,17,4
0,0,1,5
1,1,1,5
2,2,1,5
3,0,2,5
4,1,2,5
5,2,2,5
6,0,3,5
7,1,3,5
8,2,3,5
9,12,15,5
10,13,15,5
11,14,15,5
12,12,16,5
13,13,16,5
14,14,16,5
15,12,17,5
16,13,17,5
17,14,17,5
0,0,1,6
1,1,1,6
2,2,1,6
3,0,2,6
4,1,2,6
5,2,2,6
6,0,3,6
7,1,3,6
8,2,3,6
9,12,15,6
10,14,15,6
11,12,16,6
12,13,16,6
13,14,16,6
14,12,17,6
15,13,17,6
16,14,17,6
0,0,1,7
1,1,1,7
2,2,1,7
3,0,2,7
4,1,2,7
5,0,3,7
6,1,3,7
7,2,3,7
8,12,15,7
9,14,15,7
10,12,16,7
11,13,16,7
12,14,16,7
13,12,17,7
14,14,17,7
0,0,1,8
1,1,1,8
2,2,1,8
3,0,2,8
4,1,2,8
5,0,3,8
6,2,3,8
7,14,15,8
8,12,16,8
9,13,16,8
10,14,16,8
11,12,17,8
12,14,17,8
0,0,1,9
1,2,1,9
2,0,2,9
3,1,2,9
4,0,3,9
5,2,3,9
6,14,15,9
7,12,16,9
8,13,16,9
9,14,16,9
10,12,17,9
0,0,1,10
1,2,1,10
2,1,2,10
3,0,3,10
4,2,3,10
5,14,15,10
6,12,16,10
7,13,16,10
8,14,16,10
0,0,1,11
1,2,1,11
2,1,2,11
3,2,3,11
4,12,16,11
5,13,16,11
6,14,16,11
0,2,1,12
1,1,2,12
2,2,3,12
3,12,16,12
4,14,16,12
0,2,1,13
1,1,2,13
2,14,16,13
0,2,1,14
0,22,22,15
1,23,22,15
2,24,22,15
3,22,23,15
4,23,23,15
5,24,23,15
6,22,24,15
7,23,24,15
8,24,24,15
9,6,26,15
10,7,26,15
11,8,26,15
12,6,27,15
13,7,27,15
14,8,27,15
15,6,28,15
16,7,28,15
17,8,28,15
0,22,22,16
1,23,22,16
2,24,22,16
3,22,23,16
4,23,23,16
5,24,23,16
6,22,24,16
7,23,24,16
8,24,24,16
9,6,26,16
10,7,26,16
11,8,26,16
12,6,27,16
13,7,27,16
14,8,27,16
15,6,28,16
16,7,28,16
17,8,28,16
0,22,22,17
1,23,22,17
2,24,22,17
3,22,23,17
4,23,23,17
5,24,23,17
6,22,24,17
7,23,24,17
8,24,24,17
9,6,26,17
10,7,26,17
11,8,26,17
12,6,27,17
13,7,27,17
14,8,27,17
15,6,28,17
16,7,28,17
17,8,28,17
0,22,22,18
1,23,22,18
2,24,22,18
3,22,23,18
4,23,23,18
5,24,23,18
6,22,24,18
7,23,24,18
8,24,24,18
9,6,26,18
10,7,26,18
11,8,26,18
12,6,27,18
13,7,27,18
14,8,27,18
15,6,28,18
16,7,28,18
17,8,28,18
0,22,22,19
1,23,22,19
2,24,22,19
3,22,23,19
4,23,23,19
5,24,23,19
6,22,24,19
7,23,24,19
8,24,24,19
9,6,26,19
10,7,26,19
11,8,26,19
12,6,27,19
13,7,27,19
14,8,27,19
15,6,28,19
16,7,28,19
17,8,28,19
0,22,22,20
1,23,22,20
2,24,22,20
3,22,23,20
4,23,23,20
5,24,23,20
6,22,24,20
7,23,24,20
8,24,24,20
9,6,26,20
10,7,26,20
11,8,26,20
12,6,27,20
13,7,27,20
14,8,27,20
15,6,28,20
16,7,28,20
17,8,28,20
0,22,22,21
1,23,22,21
2,24,22,21
3,22,23,21
4,23,23,21
5,24,23,21
6,22,24,21
7,23,24,21
8,24,24,21
9,6,26,21
10,7,26,21
11,8,26,21
12,6,27,21
13,7,27,21
14,8,27,21
15,6,28,21
16,7,28,21
17,8,28,21
0,22,22,22
1,23,22,22
2,24,22,22
3,22,23,22
4,23,23,22
5,24,23,22
6,22,24,22
7,23,24,22
8,24,24,22
9,6,26,22
10,7,26,22
11,8,26,22
12,6,27,22
13,7,27,22
14,8,27,22
15,6,28,22
16,7,28,22
17,8,28,22
0,22,22,23
1,23,22,23
2,24,22,23
3,22,23,23
4,23,23,23
5,24,23,23
6,22,24,23
7,23,24,23
8,24,24,23
9,6,26,23
10,7,26,23
11,8,26,23
12,6,27,23
13,7,27,23
14,8,27,23
15,6,28,23
16,7,28,23
17,8,28,23
0,23,22,24
1,24,22,24
2,22,23,24
3,23,23,24
4,24,23,24
5,22,24,24
6,23,24,24
7,24,24,24
8,6,26,24
9,7,26,24
10,8,26,24
11,6,27,24
12,7,27,24
13,8,27,24
14,6,28,24
15,7,28,24
16,8,28,24
0,23,22,25
1,24,22,25
2,22,23,25
3,23,23,25
4,24,23,25
5,22,24,25
6,23,24,25
7,24,24,25
8,6,26,25
9,7,26,25
10,8,26,25
11,6,27,25
12,7,27,25
13,8,27,25
14,6,28,25
15,7,28,25
16,8,28,25
0,23,22,26
1,24,22,26
2,23,23,26
3,24,23,26
4,22,24,26
5,23,24,26
6,24,24,26
7,6,26,26
8,7,26,26
9,8,26,26
10,6,27,26
11,7,27,26
12,8,27,26
13,6,28,26
14,7,28,26
15,8,28,26
0,23,22,27
1,23,23,27
2,24,23,27
3,22,24,27
4,23,24,27
5,24,24,27
6,6,26,27
7,7,26,27
8,8,26,27
9,6,27,27
10,7,27,27
11,8,27,27
12,6,28,27
13,7,28,27
14,8,28,27
0,23,22,28
1,23,23,28
2,24,23,28
3,23,24,28
4,24,24,28
5,6,26,28
6,7,26,28
7,8,26,28
8,6,27,28
9,7,27,28
10,8,27,28
11,6,28,28
12,7,28,28
13,8,28,28
0,23,22,29
1,23,23,29
2,23,24,29
3,24,24,29
4,6,26,29
5,7,26,29
6,8,26,29
7,6,27,29
8,7,27,29
9,8,27,29
10,6,28,29
11,7,28,29
12,8,28,29
