,x,y,time
0,18,10,1
1,19,10,1
2,20,10,1
3,21,10,1
4,22,10,1
5,18,11,1
6,19,11,1
7,20,11,1
8,21,11,1
9,22,11,1
10,18,12,1
11,19,12,1
12,20,12,1
13,21,12,1
14,22,12,1
15,18,13,1
16,19,13,1
17,20,13,1
18,21,13,1
19,22,13,1
20,18,14,1
21,19,14,1
22,20,14,1
23,21,14,1
24,22,14,1
0,18,10,2
1,19,10,2
2,20,10,2
3,21,10,2
4,22,10,2
5,18,11,2
6,19,11,2
7,20,11,2
8,21,11,2
9,22,11,2
10,18,12,2
11,19,12,2
12,20,12,2
13,21,12,2
14,22,12,2
15,18,13,2
16,19,13,2
17,20,13,2
18,21,13,2
19,22,13,2
20,18,14,2
21,19,14,2
22,20,14,2
23,21,14,2
24,22,14,2
0,18,10,3
1,19,10,3
2,20,10,3
3,21,10,3
4,22,10,3
5,18,11,3
6,19,11,3
7,20,11,3
8,21,11,3
9,22,11,3
10,18,12,3
11,19,12,3
12,20,12,3
13,21,12,3
14,22,12,3
15,18,13,3
16,19,13,3
17,20,13,3
18,21,13,3
19,22,13,3
20,18,14,3
21,19,14,3
22,20,14,3
23,21,14,3
24,22,14,3
0,18,10,4
1,19,10,4
2,20,10,4
3,21,10,4
4,22,10,4
5,18,11,4
6,19,11,4
7,20,11,4
8,21,11,4
9,22,11,4
10,18,12,4
11,19,12,4
12,20,12,4
13,21,12,4
14,22,12,4
15,18,13,4
16,19,13,4
17,20,13,4
18,21,13,4
19,22,13,4
20,18,14,4
21,19,14,4
22,20,14,4
23,21,14,4
24,22,14,4
0,18,10,5
1,19,10,5
2,20,10,5
3,21,10,5
4,22,10,5
5,18,11,5
6,19,11,5
7,21,11,5
8,22,11,5
9,18,12,5
10,19,12,5
11,20,12,5
12,21,12,5
13,22,12,5
14,18,13,5
15,19,13,5
16,20,13,5
17,21,13,5
18,22,13,5
19,18,14,5
20,19,14,5
21,20,14,5
22,21,14,5
23,22,14,5
0,18,10,6
1,19,10,6
2,20,10,6
3,21,10,6
4,22,10,6
5,18,11,6
6,19,11,6
7,21,11,6
8,22,11,6
9,18,12,6
10,19,12,6
11,20,12,6
12,21,12,6
13,22,12,6
14,18,13,6
15,19,13,6
16,21,13,6
17,22,13,6
18,18,14,6
19,19,14,6
20,20,14,6
21,21,14,6
22,22,14,6
0,18,10,7
1,19,10,7
2,20,10,7
3,21,10,7
4,22,10,7
5,18,11,7
6,19,11,7
7,21,11,7
8,22,11,7
9,18,12,7
10,19,12,7
11,20,12,7
12,21,12,7
13,22,12,7
14,18,13,7
15,21,13,7
16,22,13,7
17,18,14,7
18,19,14,7
19,20,14,7
20,21,14,7
21,22,14,7
0,18,10,8
1,19,10,8
2,20,10,8
3,21,10,8
4,22,10,8
5,18,11,8
6,19,11,8
7,21,11,8
8,22,11,8
9,18,12,8
10,19,12,8
11,20,12,8
12,22,12,8
13,18,13,8
14,21,13,8
15,22,13,8
16,18,14,8
17,19,14,8
18,20,14,8
19,21,14,8
20,22,14,8
0,18,10,9
1,19,10,9
2,20,10,9
3,21,10,9
4,22,10,9
5,18,11,9
6,19,11,9
7,21,11,9
8,22,11,9
9,18,12,9
10,20,12,9
11,22,12,9
12,18,13,9
13,21,13,9
14,22,13,9
15,18,14,9
16,19,14,9
17,20,14,9
18,21,14,9
19,22,14,9
0,18,10,10
1,19,10,10
2,20,10,10
3,21,10,10
4,22,10,10
5,18,11,10
6,19,11,10
7,22,11,10
8,18,12,10
9,20,12,10
10,22,12,10
11,18,13,10
12,21,13,10
13,22,13,10
14,18,14,10
15,19,14,10
16,20,14,10
17,21,14,10
18,22,14,10
0,18,10,11
1,19,10,11
2,20,10,11
3,21,10,11
4,22,10,11
5,18,11,11
6,19,11,11
7,22,11,11
8,18,12,11
9,20,12,11
10,22,12,11
11,18,13,11
12,22,13,11
13,18,14,11
14,19,14,11
15,20,14,11
16,21,14,11
17,22,14,11
0,18,10,12
1,19,10,12
2,20,10,12
3,21,10,12
4,22,10,12
5,18,11,12
6,19,11,12
7,22,11,12
8,18,12,12
9,20,12,12
10,18,13,12
11,22,13,12
12,18,14,12
13,19,14,12
14,20,14,12
15,21,14,12
16,22,14,12
0,18,10,13
1,19,10,13
2,21,10,13
3,22,10,13
4,18,11,13
5,19,11,13
6,22,11,13
7,18,12,13
8,20,12,13
9,18,13,13
10,22,13,13
11,18,14,13
12,19,14,13
13,20,14,13
14,21,14,13
15,22,14,13
0,18,10,14
1,19,10,14
2,21,10,14
3,22,10,14
4,19,11,14
5,22,11,14
6,18,12,14
7,20,12,14
8,18,13,14
9,22,13,14
10,18,14,14
11,19,14,14
12,20,14,14
13,21,14,14
14,22,14,14
0,18,10,15
1,19,10,15
2,21,10,15
3,22,10,15
4,19,11,15
5,22,11,15
6,18,12,15
7,20,12,15
8,22,13,15
9,18,14,15
10,19,14,15
11,20,14,15
12,21,14,15
13,22,14,15
0,19,10,16
1,21,10,16
2,22,10,16
3,19,11,16
4,22,11,16
5,18,12,16
6,20,12,16
7,22,13,16
8,18,14,16
9,19,14,16
10,20,14,16
11,21,14,16
12,22,14,16
0,19,10,17
1,22,10,17
2,19,11,17
3,22,11,17
4,18,12,17
5,20,12,17
6,22,13,17
7,18,14,17
8,19,14,17
9,20,14,17
10,21,14,17
11,22,14,17
0,19,10,18
1,22,10,18
2,19,11,18
3,18,12,18
4,20,12,18
5,22,13,18
6,18,14,18
7,19,14,18
8,20,14,18
9,21,14,18
10,22,14,18
0,19,10,19
1,22,10,19
2,19,11,19
3,18,12,19
4,20,12,19
5,18,14,19
6,19,14,19
7,20,14,19
8,21,14,19
9,22,14,19
0,19,10,20
1,22,10,20
2,19,11,20
3,18,12,20
4,20,12,20
5,18,14,20
6,19,14,20
7,20,14,20
8,22,14,20
0,19,10,21
1,22,10,21
2,19,11,21
3,18,12,21
4,20,12,21
5,18,14,21
6,19,14,21
7,20,14,21
0,19,10,22
1,22,10,22
2,19,11,22
3,18,12,22
4,20,12,22
5,18,14,22
6,20,14,22
0,19,10,23
1,22,10,23
2,19,11,23
