,x,y,time
0,6,1,1
1,7,1,1
2,8,1,1
3,9,1,1
4,6,2,1
5,7,2,1
6,8,2,1
7,9,2,1
8,6,3,1
9,7,3,1
10,8,3,1
11,9,3,1
12,6,4,1
13,7,4,1
14,8,4,1
15,9,4,1
0,6,1,2
1,7,1,2
2,8,1,2
3,9,1,2
4,6,2,2
5,7,2,2
6,8,2,2
7,9,2,2
8,6,3,2
9,7,3,2
10,8,3,2
11,9,3,2
12,6,4,2
13,7,4,2
14,8,4,2
15,9,4,2
0,6,1,3
1,7,1,3
2,8,1,3
3,9,1,3
4,6,2,3
5,7,2,3
6,8,2,3
7,9,2,3
8,6,3,3
9,7,3,3
10,8,3,3
11,9,3,3
12,6,4,3
13,7,4,3
14,8,4,3
15,9,4,3
0,6,1,4
1,7,1,4
2,8,1,4
3,9,1,4
4,6,2,4
5,7,2,4
6,8,2,4
7,9,2,4
8,6,3,4
9,7,3,4
10,8,3,4
11,9,3,4
12,6,4,4
13,7,4,4
14,8,4,4
15,9,4,4
0,6,1,5
1,7,1,5
2,8,1,5
3,9,1,5
4,6,2,5
5,8,2,5
6,9,2,5
7,6,3,5
8,7,3,5
9,8,3,5
10,9,3,5
11,6,4,5
12,7,4,5
13,8,4,5
14,9,4,5
0,6,1,6
1,7,1,6
2,8,1,6
3,9,1,6
4,6,2,6
5,8,2,6
6,9,2,6
7,6,3,6
8,7,3,6
9,8,3,6
10,9,3,6
11,6,4,6
12,7,4,6
13,8,4,6
14,9,4,6
0,6,1,7
1,7,1,7
2,8,1,7
3,9,1,7
4,6,2,7
5,8,2,7
6,6,3,7
7,7,3,7
8,8,3,7
9,9,3,7
10,6,4,7
11,7,4,7
12,8,4,7
13,9,4,7
0,6,1,8
1,7,1,8
2,8,1,8
3,9,1,8
4,8,2,8
5,6,3,8
6,7,3,8
7,8,3,8
8,9,3,8
9,6,4,8
10,7,4,8
11,8,4,8
12,9,4,8
0,6,1,9
1,7,1,9
2,8,1,9
3,9,1,9
4,8,2,9
5,6,3,9
6,7,3,9
7,9,3,9
8,6,4,9
9,7,4,9
10,8,4,9
11,9,4,9
0,6,1,10
1,7,1,10
2,8,1,10
3,9,1,10
4,8,2,10
5,7,3,10
6,9,3,10
7,6,4,10
8,7,4,10
9,8,4,10
10,9,4,10
0,6,1,11
1,7,1,11
2,8,1,11
3,9,1,11
4,8,2,11
5,7,3,11
6,6,4,11
7,7,4,11
8,8,4,11
9,9,4,11
0,6,1,12
1,8,1,12
2,9,1,12
3,8,2,12
4,7,3,12
5,6,4,12
6,7,4,12
7,8,4,12
8,9,4,12
0,6,1,13
1,8,1,13
2,9,1,13
3,8,2,13
4,6,4,13
5,7,4,13
6,8,4,13
7,9,4,13
0,6,1,14
1,8,1,14
2,9,1,14
3,8,2,14
4,6,4,14
5,7,4,14
6,9,4,14
0,6,1,15
1,9,1,15
2,8,2,15
3,6,4,15
4,7,4,15
5,9,4,15
0,9,1,16
1,8,2,16
2,6,4,16
3,7,4,16
4,9,4,16
0,9,1,17
1,8,2,17
2,7,4,17
3,9,4,17
0,9,1,18
1,8,2,18
2,9,4,18
0,9,1,19
1,8,2,19
0,8,2,20
0,12,5,21
1,13,5,21
2,14,5,21
3,15,5,21
4,12,6,21
5,13,6,21
6,14,6,21
7,15,6,21
8,12,7,21
9,13,7,21
10,14,7,21
11,15,7,21
12,12,8,21
13,13,8,21
14,14,8,21
15,15,8,21
0,12,5,22
1,13,5,22
2,14,5,22
3,15,5,22
4,12,6,22
5,13,6,22
6,14,6,22
7,15,6,22
8,12,7,22
9,13,7,22
10,14,7,22
11,15,7,22
12,12,8,22
13,13,8,22
14,14,8,22
15,15,8,22
0,12,5,23
1,13,5,23
2,14,5,23
3,15,5,23
4,13,6,23
5,14,6,23
6,15,6,23
7,12,7,23
8,13,7,23
9,14,7,23
10,15,7,23
11,12,8,23
12,13,8,23
13,14,8,23
14,15,8,23
0,12,5,24
1,13,5,24
2,14,5,24
3,15,5,24
4,13,6,24
5,15,6,24
6,12,7,24
7,13,7,24
8,14,7,24
9,15,7,24
10,12,8,24
11,13,8,24
12,14,8,24
13,15,8,24
0,12,5,25
1,13,5,25
2,14,5,25
3,15,5,25
4,15,6,25
5,12,7,25
6,13,7,25
7,14,7,25
8,15,7,25
9,12,8,25
10,13,8,25
11,14,8,25
12,15,8,25
0,12,5,26
1,13,5,26
2,14,5,26
3,15,5,26
4,15,6,26
5,12,7,26
6,14,7,26
7,15,7,26
8,12,8,26
9,13,8,26
10,14,8,26
11,15,8,26
0,12,5,27
1,13,5,27
2,14,5,27
3,15,5,27
4,15,6,27
5,12,7,27
6,14,7,27
7,12,8,27
8,13,8,27
9,14,8,27
10,15,8,27
0,12,5,28
1,13,5,28
2,15,5,28
3,15,6,28
4,12,7,28
5,14,7,28
6,12,8,28
7,13,8,28
8,14,8,28
9,15,8,28
0,12,5,29
1,13,5,29
2,15,5,29
3,15,6,29
4,12,7,29
5,14,7,29
6,12,8,29
7,13,8,29
8,15,8,29
0,12,5,30
1,13,5,30
2,15,5,30
3,15,6,30
4,12,7,30
5,14,7,30
6,12,8,30
7,15,8,30
0,12,5,31
1,15,5,31
2,15,6,31
3,12,7,31
4,14,7,31
5,12,8,31
6,15,8,31
0,12,5,32
1,15,6,32
2,12,7,32
3,14,7,32
4,12,8,32
5,15,8,32
0,12,5,33
1,15,6,33
2,12,7,33
3,14,7,33
