,x,y,time
0,18,2,1
1,2,4,1
2,4,10,1
3,10,10,1
4,21,10,1
5,7,14,1
6,15,15,1
7,10,16,1
8,27,18,1
9,0,19,1
10,25,20,1
11,16,23,1
12,22,25,1
13,0,26,1
14,2,28,1
15,26,28,1
0,18,2,2
1,2,4,2
2,4,10,2
3,10,10,2
4,21,10,2
5,7,14,2
6,15,15,2
7,10,16,2
8,27,18,2
9,0,19,2
10,25,20,2
11,16,23,2
12,22,25,2
13,0,26,2
14,2,28,2
15,26,28,2
0,18,2,3
1,2,4,3
2,4,10,3
3,10,10,3
4,21,10,3
5,7,14,3
6,15,15,3
7,10,16,3
8,27,18,3
9,25,20,3
10,16,23,3
11,22,25,3
12,0,26,3
13,2,28,3
14,26,28,3
0,18,2,4
1,2,4,4
2,4,10,4
3,10,10,4
4,21,10,4
5,7,14,4
6,15,15,4
7,10,16,4
8,27,18,4
9,25,20,4
10,16,23,4
11,22,25,4
12,0,26,4
13,2,28,4
14,26,28,4
0,18,2,5
1,2,4,5
2,4,10,5
3,21,10,5
4,7,14,5
5,15,15,5
6,25,20,5
7,16,23,5
8,22,25,5
9,0,26,5
10,2,28,5
0,18,2,6
1,2,4,6
2,4,10,6
3,21,10,6
4,7,14,6
5,15,15,6
6,25,20,6
7,16,23,6
8,22,25,6
9,2,28,6
0,18,2,7
1,2,4,7
2,4,10,7
3,21,10,7
4,7,14,7
5,15,15,7
6,16,23,7
7,22,25,7
0,18,2,8
1,2,4,8
2,4,10,8
3,21,10,8
4,15,15,8
5,16,23,8
6,22,25,8
0,18,2,9
1,2,4,9
2,4,10,9
3,21,10,9
4,15,15,9
5,16,23,9
6,22,25,9
0,18,2,10
1,2,4,10
2,4,10,10
3,21,10,10
4,15,15,10
5,16,23,10
0,18,2,11
1,2,4,11
2,21,10,11
3,15,15,11
4,16,23,11
0,18,2,12
1,2,4,12
2,21,10,12
3,15,15,12
4,16,23,12
0,18,2,13
1,2,4,13
2,21,10,13
3,15,15,13
4,16,23,13
0,18,2,14
