,x,y,time
0,19,15,1
1,20,15,1
2,21,15,1
3,22,15,1
4,23,15,1
5,19,16,1
6,20,16,1
7,21,16,1
8,22,16,1
9,23,16,1
10,19,17,1
11,20,17,1
12,21,17,1
13,22,17,1
14,23,17,1
15,19,18,1
16,20,18,1
17,21,18,1
18,22,18,1
19,23,18,1
20,19,19,1
21,20,19,1
22,21,19,1
23,22,19,1
24,23,19,1
0,19,15,2
1,20,15,2
2,21,15,2
3,22,15,2
4,23,15,2
5,19,16,2
6,20,16,2
7,21,16,2
8,22,16,2
9,23,16,2
10,19,17,2
11,20,17,2
12,21,17,2
13,22,17,2
14,23,17,2
15,19,18,2
16,20,18,2
17,21,18,2
18,22,18,2
19,23,18,2
20,19,19,2
21,20,19,2
22,21,19,2
23,22,19,2
24,23,19,2
0,19,15,3
1,20,15,3
2,21,15,3
3,22,15,3
4,23,15,3
5,19,16,3
6,20,16,3
7,21,16,3
8,22,16,3
9,23,16,3
10,19,17,3
11,20,17,3
12,21,17,3
13,22,17,3
14,23,17,3
15,19,18,3
16,20,18,3
17,21,18,3
18,22,18,3
19,23,18,3
20,19,19,3
21,20,19,3
22,21,19,3
23,22,19,3
24,23,19,3
0,19,15,4
1,20,15,4
2,21,15,4
3,22,15,4
4,23,15,4
5,19,16,4
6,20,16,4
7,21,16,4
8,22,16,4
9,23,16,4
10,19,17,4
11,20,17,4
12,21,17,4
13,22,17,4
14,23,17,4
15,20,18,4
16,21,18,4
17,22,18,4
18,23,18,4
19,19,19,4
20,20,19,4
21,21,19,4
22,22,19,4
23,23,19,4
0,19,15,5
1,20,15,5
2,21,15,5
3,22,15,5
4,23,15,5
5,19,16,5
6,20,16,5
7,21,16,5
8,22,16,5
9,23,16,5
10,19,17,5
11,20,17,5
12,22,17,5
13,23,17,5
14,20,18,5
15,21,18,5
16,22,18,5
17,23,18,5
18,19,19,5
19,20,19,5
20,21,19,5
21,22,19,5
22,23,19,5
0,19,15,6
1,20,15,6
2,21,15,6
3,22,15,6
4,23,15,6
5,19,16,6
6,20,16,6
7,21,16,6
8,22,16,6
9,23,16,6
10,19,17,6
11,20,17,6
12,23,17,6
13,20,18,6
14,21,18,6
15,22,18,6
16,23,18,6
17,19,19,6
18,20,19,6
19,21,19,6
20,22,19,6
21,23,19,6
0,19,15,7
1,20,15,7
2,21,15,7
3,22,15,7
4,23,15,7
5,19,16,7
6,20,16,7
7,22,16,7
8,23,16,7
9,19,17,7
10,20,17,7
11,23,17,7
12,20,18,7
13,21,18,7
14,22,18,7
15,23,18,7
16,19,19,7
17,20,19,7
18,21,19,7
19,22,19,7
20,23,19,7
0,19,15,8
1,20,15,8
2,21,15,8
3,22,15,8
4,23,15,8
5,19,16,8
6,20,16,8
7,22,16,8
8,23,16,8
9,19,17,8
10,20,17,8
11,23,17,8
12,20,18,8
13,22,18,8
14,23,18,8
15,19,19,8
16,20,19,8
17,21,19,8
18,22,19,8
19,23,19,8
0,19,15,9
1,20,15,9
2,21,15,9
3,22,15,9
4,23,15,9
5,19,16,9
6,20,16,9
7,22,16,9
8,23,16,9
9,19,17,9
10,23,17,9
11,20,18,9
12,22,18,9
13,23,18,9
14,19,19,9
15,20,19,9
16,21,19,9
17,22,19,9
18,23,19,9
0,19,15,10
1,20,15,10
2,21,15,10
3,22,15,10
4,23,15,10
5,19,16,10
6,20,16,10
7,23,16,10
8,19,17,10
9,23,17,10
10,20,18,10
11,22,18,10
12,23,18,10
13,19,19,10
14,20,19,10
15,21,19,10
16,22,19,10
17,23,19,10
0,19,15,11
1,20,15,11
2,21,15,11
3,22,15,11
4,23,15,11
5,20,16,11
6,23,16,11
7,19,17,11
8,23,17,11
9,20,18,11
10,22,18,11
11,23,18,11
12,19,19,11
13,20,19,11
14,21,19,11
15,22,19,11
16,23,19,11
0,19,15,12
1,20,15,12
2,22,15,12
3,23,15,12
4,20,16,12
5,23,16,12
6,19,17,12
7,23,17,12
8,20,18,12
9,22,18,12
10,23,18,12
11,19,19,12
12,20,19,12
13,21,19,12
14,22,19,12
15,23,19,12
0,19,15,13
1,20,15,13
2,22,15,13
3,23,15,13
4,20,16,13
5,23,16,13
6,19,17,13
7,20,18,13
8,22,18,13
9,23,18,13
10,19,19,13
11,20,19,13
12,21,19,13
13,22,19,13
14,23,19,13
0,19,15,14
1,20,15,14
2,22,15,14
3,23,15,14
4,20,16,14
5,23,16,14
6,19,17,14
7,20,18,14
8,23,18,14
9,19,19,14
10,20,19,14
11,21,19,14
12,22,19,14
13,23,19,14
0,19,15,15
1,20,15,15
2,22,15,15
3,23,15,15
4,20,16,15
5,23,16,15
6,19,17,15
7,20,18,15
8,23,18,15
9,19,19,15
10,20,19,15
11,22,19,15
12,23,19,15
0,19,15,16
1,20,15,16
2,22,15,16
3,23,15,16
4,20,16,16
5,23,16,16
6,19,17,16
7,20,18,16
8,19,19,16
9,20,19,16
10,22,19,16
11,23,19,16
0,19,15,17
1,20,15,17
2,22,15,17
3,23,15,17
4,20,16,17
5,23,16,17
6,19,17,17
7,20,18,17
8,19,19,17
9,20,19,17
10,23,19,17
0,19,15,18
1,20,15,18
2,22,15,18
3,23,15,18
4,20,16,18
5,23,16,18
6,19,17,18
7,20,18,18
8,19,19,18
9,23,19,18
0,19,15,19
1,20,15,19
2,22,15,19
3,23,15,19
4,20,16,19
5,23,16,19
6,19,17,19
7,20,18,19
8,23,19,19
0,19,15,20
1,20,15,20
2,22,15,20
3,23,15,20
4,20,16,20
5,23,16,20
6,19,17,20
7,23,19,20
0,19,15,21
1,22,15,21
2,23,15,21
3,20,16,21
4,23,16,21
5,19,17,21
6,23,19,21
0,19,15,22
1,23,15,22
2,20,16,22
3,23,16,22
4,19,17,22
5,23,19,22
0,19,15,23
1,23,15,23
2,20,16,23
3,19,17,23
4,23,19,23
0,19,15,24
1,20,16,24
2,19,17,24
3,23,19,24
0,19,15,25
1,20,16,25
2,19,17,25
3,23,19,25
0,20,16,26
1,19,17,26
2,23,19,26
0,20,16,27
1,23,19,27
0,23,19,28
0,23,19,29
0,19,10,30
1,20,10,30
2,21,10,30
3,22,10,30
4,23,10,30
5,19,11,30
6,20,11,30
7,21,11,30
8,22,11,30
9,23,11,30
10,19,12,30
11,20,12,30
12,21,12,30
13,22,12,30
14,23,12,30
15,19,13,30
16,20,13,30
17,21,13,30
18,22,13,30
19,23,13,30
20,19,14,30
21,20,14,30
22,21,14,30
23,22,14,30
24,23,14,30
0,19,10,31
1,20,10,31
2,21,10,31
3,22,10,31
4,23,10,31
5,19,11,31
6,20,11,31
7,21,11,31
8,22,11,31
9,23,11,31
10,19,12,31
11,20,12,31
12,21,12,31
13,22,12,31
14,23,12,31
15,19,13,31
16,20,13,31
17,21,13,31
18,22,13,31
19,23,13,31
20,19,14,31
21,20,14,31
22,21,14,31
23,22,14,31
24,23,14,31
0,19,10,32
1,20,10,32
2,21,10,32
3,22,10,32
4,23,10,32
5,19,11,32
6,20,11,32
7,21,11,32
8,22,11,32
9,23,11,32
10,19,12,32
11,20,12,32
12,21,12,32
13,22,12,32
14,23,12,32
15,19,13,32
16,20,13,32
17,21,13,32
18,22,13,32
19,23,13,32
20,19,14,32
21,20,14,32
22,22,14,32
23,23,14,32
0,19,10,33
1,20,10,33
2,21,10,33
3,22,10,33
4,23,10,33
5,19,11,33
6,20,11,33
7,21,11,33
8,22,11,33
9,23,11,33
10,19,12,33
11,20,12,33
12,22,12,33
13,23,12,33
14,19,13,33
15,20,13,33
16,21,13,33
17,22,13,33
18,23,13,33
19,19,14,33
20,20,14,33
21,22,14,33
22,23,14,33
0,19,10,34
1,20,10,34
2,21,10,34
3,22,10,34
4,23,10,34
5,19,11,34
6,20,11,34
7,22,11,34
8,23,11,34
9,19,12,34
10,20,12,34
11,22,12,34
12,23,12,34
13,19,13,34
14,20,13,34
15,21,13,34
16,22,13,34
17,23,13,34
18,19,14,34
19,20,14,34
20,22,14,34
21,23,14,34
0,19,10,35
1,20,10,35
2,21,10,35
3,22,10,35
4,23,10,35
5,19,11,35
6,20,11,35
7,22,11,35
8,23,11,35
9,19,12,35
10,20,12,35
11,23,12,35
12,19,13,35
13,20,13,35
14,21,13,35
15,22,13,35
16,23,13,35
17,19,14,35
18,20,14,35
19,22,14,35
20,23,14,35
0,19,10,36
1,20,10,36
2,21,10,36
3,22,10,36
4,23,10,36
5,19,11,36
6,20,11,36
7,22,11,36
8,23,11,36
9,19,12,36
10,23,12,36
11,19,13,36
12,20,13,36
13,21,13,36
14,22,13,36
15,23,13,36
16,19,14,36
17,20,14,36
18,22,14,36
19,23,14,36
0,19,10,37
1,20,10,37
2,21,10,37
3,22,10,37
4,23,10,37
5,19,11,37
6,20,11,37
7,22,11,37
8,23,11,37
9,19,12,37
10,23,12,37
11,19,13,37
12,20,13,37
13,22,13,37
14,23,13,37
15,19,14,37
16,20,14,37
17,22,14,37
18,23,14,37
0,19,10,38
1,20,10,38
2,21,10,38
3,22,10,38
4,23,10,38
5,19,11,38
6,20,11,38
7,23,11,38
8,19,12,38
9,23,12,38
10,19,13,38
11,20,13,38
12,22,13,38
13,23,13,38
14,19,14,38
15,20,14,38
16,22,14,38
17,23,14,38
0,19,10,39
1,20,10,39
2,21,10,39
3,22,10,39
4,23,10,39
5,19,11,39
6,23,11,39
7,19,12,39
8,23,12,39
9,19,13,39
10,20,13,39
11,22,13,39
12,23,13,39
13,19,14,39
14,20,14,39
15,22,14,39
16,23,14,39
0,19,10,40
1,20,10,40
2,21,10,40
3,22,10,40
4,23,10,40
5,19,11,40
6,23,11,40
7,19,12,40
8,23,12,40
9,19,13,40
10,20,13,40
11,23,13,40
12,19,14,40
13,20,14,40
14,22,14,40
15,23,14,40
0,19,10,41
1,20,10,41
2,21,10,41
3,22,10,41
4,23,10,41
5,19,11,41
6,23,11,41
7,19,12,41
8,23,12,41
9,19,13,41
10,23,13,41
11,19,14,41
12,20,14,41
13,22,14,41
14,23,14,41
0,19,10,42
1,20,10,42
2,21,10,42
3,22,10,42
4,23,10,42
5,19,11,42
6,23,11,42
7,23,12,42
8,19,13,42
9,23,13,42
10,19,14,42
11,20,14,42
12,22,14,42
13,23,14,42
0,19,10,43
1,20,10,43
2,22,10,43
3,23,10,43
4,19,11,43
5,23,11,43
6,23,12,43
7,19,13,43
8,23,13,43
9,19,14,43
10,20,14,43
11,22,14,43
12,23,14,43
0,19,10,44
1,20,10,44
2,22,10,44
3,23,10,44
4,19,11,44
5,23,11,44
6,19,13,44
7,23,13,44
8,19,14,44
9,20,14,44
10,22,14,44
11,23,14,44
0,19,10,45
1,20,10,45
2,22,10,45
3,23,10,45
4,19,11,45
5,19,13,45
6,23,13,45
7,19,14,45
8,20,14,45
9,22,14,45
10,23,14,45
0,19,10,46
1,20,10,46
2,22,10,46
3,23,10,46
4,19,11,46
5,19,13,46
6,19,14,46
7,20,14,46
8,22,14,46
9,23,14,46
0,19,10,47
1,20,10,47
2,22,10,47
3,23,10,47
4,19,11,47
5,19,13,47
6,19,14,47
7,20,14,47
8,23,14,47
0,19,10,48
1,20,10,48
2,22,10,48
3,23,10,48
4,19,11,48
5,19,13,48
6,19,14,48
7,23,14,48
0,19,10,49
1,20,10,49
2,22,10,49
3,23,10,49
4,19,11,49
5,19,14,49
6,23,14,49
