time,fish,x,y,head_angles
128,1,46.21787796020507,26.403291320800783,2.758146727976714
129,1,46.12470703125,26.627090835571288,2.7028048965540967
130,1,46.07149429321289,26.64923057556152,2.7126918615165403
131,1,46.07284240722656,26.649568176269533,2.713903377688532
132,1,46.025656127929686,26.653174209594724,2.725792063039915
133,1,46.01020431518555,26.65328178405762,2.731482078498058
134,1,45.97989807128906,26.676736450195314,2.737268987767042
135,1,45.97205429077148,26.689221954345705,2.728734072827904
136,1,45.952239990234375,26.689213943481445,2.737424244581455
137,1,45.923293304443355,26.711024093627927,2.72944260932494
138,1,45.92473526000977,26.711841201782228,2.729256926047934
139,1,45.902897644042966,26.725213623046873,2.7269840429047822
140,1,45.76651611328125,26.731330490112306,2.772319935889572
141,1,45.76988067626953,26.73823127746582,2.766967428180895
142,1,45.73605651855469,26.759547042846677,2.76593888537973
143,1,45.73110580444336,26.758606338500975,2.7660874790480214
144,1,45.69633636474609,26.777642440795898,2.7662197488875537
145,1,45.69817428588867,26.775488662719724,2.766415075537564
146,1,45.675384521484375,26.796447372436525,2.7636662336058944
147,1,45.6449592590332,26.799803924560546,2.7686685040461256
148,1,45.644963836669916,26.800062561035155,2.7685730281709855
149,1,45.627140808105466,26.81228370666504,2.7626767892957194
150,1,45.53483505249024,26.867565536499022,2.676093763207326
151,1,45.52323303222656,26.87210884094238,2.6795609519952146
152,1,45.50228805541992,26.881221771240234,2.684265120944456
153,1,45.50138397216797,26.8868408203125,2.6800281028412125
154,1,45.49069747924804,27.019535064697266,2.5725777491889703
155,1,45.491201019287104,26.90562744140625,2.6822374190761415
156,1,45.49086456298828,26.905239486694335,2.6823959570054456
157,1,45.476202392578124,26.910888290405275,2.686539013575864
158,1,45.477664947509766,26.911296844482422,2.6863998042591537
159,1,45.47256317138672,26.919703674316406,2.6884406670634378
160,1,45.45869979858398,27.078014373779297,2.5617431348764907
161,1,45.45327301025391,27.045795822143553,2.5702237674930375
162,1,45.45384979248047,27.04646759033203,2.5711454151318685
163,1,45.45448608398438,26.927136611938476,2.682969002067037
164,1,45.43994064331055,26.928325653076172,2.6860340541929784
165,1,45.41528549194336,27.070148849487303,2.5760604434723056
166,1,45.41964340209961,27.069639587402342,2.575750184046757
167,1,45.41963424682617,27.069779205322263,2.575594718991349
168,1,45.381475067138666,27.094327926635742,2.569291248490779
169,1,45.3663345336914,27.104700851440427,2.57451142272409
170,1,45.374629211425784,27.100467681884766,2.5751774608840052
171,1,45.373381805419925,27.100786972045896,2.5747405141081763
172,1,45.33094711303711,27.1083927154541,2.57982027825286
173,1,45.30474243164062,27.159967803955077,2.5510252455508393
174,1,45.30484313964844,27.159914016723633,2.550955812633819
175,1,45.30761032104492,27.163682556152345,2.557069878477737
176,1,45.305763244628906,27.161804580688475,2.557254001069659
177,1,45.28097763061523,27.19444999694824,2.5433097898763255
178,1,45.28163681030273,27.19646530151367,2.545639017033373
179,1,45.289329528808594,27.19834327697754,2.5423473898596365
180,1,45.26327133178711,27.18672866821289,2.530264676741532
181,1,45.26318435668945,27.186887741088867,2.530325497860548
182,1,45.193450927734375,27.243955993652342,2.6086091239204356
183,1,45.19375991821289,27.243655014038083,2.608392718017779
184,1,45.176962280273436,27.25084533691406,2.62065119454437
185,1,45.11241302490234,27.24004211425781,2.652583114936295
186,1,45.10389633178711,27.240831756591795,2.6510845834265577
187,1,45.049303436279295,27.287477874755858,2.639980991725702
188,1,45.0520637512207,27.324884033203126,2.608260317815657
189,1,45.00023574829102,27.381380081176758,2.608019474696687
190,1,44.81741867065429,27.414820861816406,2.7021854695777847
191,1,44.72417221069336,27.435140991210936,2.7243272553226436
192,1,44.654301452636716,27.48716583251953,2.7052195033327355
193,1,44.63117294311523,27.52033882141113,2.693288718339359
194,1,44.58327255249023,27.6962287902832,2.578065193033432
195,1,44.56224975585937,27.718088150024414,2.581068781411681
196,1,44.351209259033205,27.817359924316406,2.6946663676857177
197,1,44.234092712402344,27.86923828125,2.7020921877058406
198,1,44.13914337158203,27.917153549194335,2.697628469044265
199,1,44.06839370727539,27.951102447509765,2.696216419830702
200,1,44.00574417114258,27.97489700317383,2.7003555971554984
201,1,43.910817718505854,28.046463775634763,2.5956771917636896
202,1,43.72475967407226,28.067752075195312,2.665773028215729
203,1,43.66525497436523,28.100553131103517,2.666791762149835
204,1,43.62213363647461,28.105344772338867,2.6762028441760526
205,1,43.60035781860351,28.26236457824707,2.5625846698643833
206,1,43.55959854125976,28.303182220458986,2.547989131935916
207,1,43.550262451171875,28.339218521118163,2.5348580268315155
208,1,43.51752548217773,28.35457305908203,2.54318855679153
209,1,43.47564697265625,28.39763145446777,2.549570914224211
210,1,43.4378059387207,28.40109786987305,2.5483014214474613
211,1,43.359587860107425,28.496168518066405,2.605340940273337
212,1,43.348864746093746,28.49904441833496,2.613896092781131
213,1,43.33806838989258,28.51278305053711,2.6007305550237336
214,1,43.188848876953124,28.55386390686035,2.6683125209070417
215,1,43.14413223266601,28.55313606262207,2.68167080517277
216,1,43.14196701049805,28.563226318359376,2.675915579824051
217,1,43.1382453918457,28.56863136291504,2.676890871356635
218,1,43.103782653808594,28.58243751525879,2.689673255090271
219,1,43.09744033813476,28.59755744934082,2.6863588696307223
220,1,43.09779052734375,28.59770393371582,2.684939275941569
221,1,43.025413513183594,28.640247344970703,2.6769059846425063
222,1,43.01887893676758,28.648770904541013,2.6782739737336017
223,1,43.01886749267578,28.648761749267578,2.678259859895977
224,1,42.99071502685547,28.655359268188477,2.6775434161104137
225,1,42.9706672668457,28.664746856689455,2.6792624747826594
226,1,42.95537567138672,28.67683868408203,2.6750340101565855
227,1,42.941011047363276,28.684097671508788,2.6736420868511246
228,1,42.93877258300781,28.684728240966795,2.6768103864812627
229,1,42.927099609375,28.700070190429685,2.6691375716665733
230,1,42.9272575378418,28.700237274169922,2.6687326578766846
231,1,42.91470794677734,28.84349670410156,2.5545018673376574
232,1,42.91244430541992,28.839892959594728,2.5625459701440843
233,1,42.88412933349609,28.746414184570312,2.6846001312136485
234,1,42.87904586791992,28.74937591552734,2.6863533194616065
235,1,42.860957336425784,28.893814086914062,2.5672258780166204
236,1,42.86210632324219,28.89291114807129,2.5671034437637616
237,1,42.8433837890625,28.903522109985353,2.561306019519677
238,1,42.83416213989258,28.79273872375488,2.67301301848057
239,1,42.83117523193359,28.798471069335935,2.6672845680145874
240,1,42.799321746826166,28.915378189086912,2.552566551129053
241,1,42.80671463012695,28.91772880554199,2.5562698071100924
242,1,42.80676956176758,28.917941665649412,2.555904352352598
243,1,42.80008850097656,28.928114318847655,2.5472038936225405
244,1,42.783254241943354,28.94004592895508,2.5557819065348393
245,1,42.78363189697266,28.93021659851074,2.5521304826658375
246,1,42.78140487670898,28.934891510009763,2.5488702546346516
247,1,42.78145980834961,28.93505630493164,2.5485254744435393
248,1,42.77647705078125,28.956927108764646,2.532294786551361
249,1,42.73604049682617,29.02132301330566,2.6000989351675203
250,1,42.73605880737304,29.02144203186035,2.6000989351675203
251,1,42.718302154541014,29.020357131958008,2.6041889123052324
252,1,42.680117797851565,29.010321807861327,2.626341127067078
253,1,42.67349853515625,29.010968399047847,2.630810855354479
254,1,42.62302093505859,29.029817962646483,2.630614401536294
255,1,42.50509872436523,29.055838394165036,2.67844384610218
256,1,42.44618911743164,29.095261001586913,2.6893721811222733
257,1,42.40223007202148,29.100336456298827,2.689080859053903
258,1,42.365508270263675,29.110074234008785,2.7166330206012312
259,1,42.32788009643555,29.11118431091308,2.7219479432207394
260,1,42.281263732910155,29.158158874511717,2.7062996678895828
261,1,42.21847686767578,29.18725547790527,2.711578780730573
262,1,42.05122604370117,29.21011390686035,2.758888425689927
263,1,41.94144973754882,29.261519622802734,2.6887198365006255
264,1,41.89509887695312,29.274916076660155,2.70595270608623
265,1,41.851382446289065,29.289400863647458,2.708742922319899
266,1,41.79320068359375,29.332088470458984,2.699618326209176
267,1,41.77739868164062,29.350643920898435,2.685022889633153
268,1,41.71432342529297,29.516923141479488,2.571659361862388
269,1,41.66752166748047,29.39886474609375,2.6834152537105935
270,1,41.63210678100586,29.435291290283203,2.695525136542269
271,1,41.62566146850586,29.44118957519531,2.6872583102568512
272,1,41.552405548095706,29.678272247314453,2.6109953489102877
273,1,41.55239639282226,29.678105163574216,2.6110858477812102
274,1,41.525868988037104,29.68159790039062,2.6196288744123333
275,1,41.50253219604492,29.686397552490234,2.6225837690704776
276,1,41.49205627441406,29.692827987670896,2.614254313732835
277,1,41.492349243164064,29.69283256530762,2.6137545803889584
278,1,41.35042190551758,29.70793991088867,2.684871424382288
279,1,41.33487854003906,29.723569107055663,2.6785519297474565
280,1,41.322473144531244,29.736090087890624,2.6842475651388873
281,1,41.30654067993164,29.743482971191405,2.6779101459975507
282,1,41.3053482055664,29.743560791015625,2.6785194561762316
283,1,41.305904388427734,29.745053100585935,2.680657489796733
284,1,41.28387680053711,29.75079002380371,2.685666663043544
285,1,41.282171630859374,29.757512283325195,2.684004460035234
286,1,41.250547027587885,29.757967758178708,2.6846073990262758
287,1,41.2526870727539,29.777462768554685,2.683825362067422
288,1,41.25264129638671,29.777442169189452,2.6838253620674184
289,1,41.233941650390626,29.778640365600584,2.6858731080408904
290,1,41.234152221679686,29.778577423095705,2.685924595130334
291,1,41.22852630615234,29.79396629333496,2.6871387952333645
292,1,41.22732925415039,29.799320983886716,2.687673026572433
293,1,41.19505920410156,29.826112747192383,2.684382718182824
294,1,41.18946533203125,29.848654174804686,2.685428143881937
295,1,41.19195556640625,29.841882705688477,2.6858351670746323
296,1,41.191900634765624,29.84182662963867,2.685816993491049
297,1,41.16245727539062,29.859425354003903,2.687594618339191
298,1,41.1671516418457,29.848405838012695,2.689312452178897
299,1,41.16849060058594,29.84157943725586,2.6893765530630165
300,1,41.1267333984375,29.882931518554685,2.696607649904933
301,1,41.12232284545898,29.884951400756833,2.6949661900961055
302,1,41.12247848510742,29.885603713989255,2.6952045043970485
303,1,41.12236175537109,29.88547782897949,2.695346728593648
304,1,41.103980255126956,29.905063247680665,2.697920729747814
305,1,41.08207855224609,29.917386245727535,2.6952419078391756
306,1,41.08217239379883,29.917424011230466,2.695277716022196
307,1,41.08216781616211,29.917398834228514,2.695277716022193
308,1,41.082122039794925,29.917475509643552,2.69524087962299
309,1,41.077910614013675,29.932927322387695,2.695111974158681
310,1,41.07792205810547,29.932856369018552,2.695315536967424
311,1,41.0785629272461,29.93280029296875,2.6947575206873253
312,1,41.07246551513671,29.94001235961914,2.695168280670755
313,1,41.069645690917966,29.912479019165037,2.7090958312589617
314,1,41.06234664916992,29.885910415649413,2.7265705765535637
315,1,41.01833724975586,29.907917404174803,2.732582529865706
316,1,40.96100692749023,29.91712074279785,2.7369006089695005
317,1,40.9322021484375,29.964925003051754,2.717664440950635
318,1,40.71815872192383,30.22587089538574,2.71769036249275
319,1,40.67734680175781,30.259484481811523,2.717565807530644
320,1,40.61853790283203,30.279442977905273,2.728396396544962
321,1,40.532704925537104,30.296377944946286,2.7392468412583573
322,1,40.490423583984374,30.31841468811035,2.758705739085984
323,1,40.44254379272461,30.362302780151367,2.739593558276224
324,1,40.411475372314456,30.407849121093747,2.722174718697797
325,1,40.33882598876953,30.43630256652832,2.614227224093243
326,1,40.293697357177734,30.455281448364257,2.6100800359406766
327,1,40.249385833740234,30.473074722290036,2.612577887109588
328,1,40.12034225463867,30.510916900634765,2.6640579127608066
329,1,40.08688659667969,30.531234741210938,2.6696483391850694
330,1,40.08988723754882,30.53221893310547,2.679060278247181
331,1,40.05830154418945,30.546099472045896,2.684425005948059
332,1,40.04160919189453,30.546731185913085,2.6883074349279874
333,1,40.0332046508789,30.565493774414062,2.681051240897815
334,1,39.987718963623045,30.572693252563475,2.6926268099481248
335,1,39.99518737792969,30.57729721069336,2.6928189712026356
336,1,39.98389434814453,30.58062744140625,2.6947765730817665
337,1,39.98379364013672,30.580635452270506,2.6947755104657425
338,1,39.95347595214844,30.596799087524413,2.696448831851128
339,1,39.92278060913086,30.80287971496582,2.7430151421728146
340,1,39.923895263671874,30.8027400970459,2.7422836414888723
341,1,39.901588439941406,30.80247688293457,2.755043969033188
342,1,39.89058380126953,30.81610450744629,2.7524587909928786
343,1,39.88793792724609,30.822591018676757,2.7545278452354545
344,1,39.895747375488284,30.823693084716794,2.764553887485038
345,1,39.877464294433594,30.822042846679686,2.7714485789787857
346,1,39.872197723388666,30.835774612426754,2.7668395496874982
347,1,39.85568618774414,30.85809745788574,2.755978662818796
348,1,39.84312057495117,30.863816070556638,2.755507363467516
349,1,39.70980377197266,30.868017196655273,2.799164522543884
350,1,39.709696197509764,30.86805610656738,2.799157860394323
351,1,39.71474990844727,30.86780090332031,2.796420884008758
352,1,39.70545272827148,30.867822647094727,2.8014652105639586
353,1,39.70655136108398,30.880412292480468,2.790547418906973
354,1,39.706915283203124,30.8800048828125,2.790598394278374
355,1,39.81441879272461,30.88734741210937,2.749954911433515
356,1,39.69193725585937,30.886305999755855,2.794859967165283
357,1,39.69302215576172,30.886137771606442,2.79574895545423
358,1,39.684086608886716,30.8840389251709,2.796689281842591
359,1,39.643890380859375,30.929041671752927,2.7762915039589044
360,1,39.65501403808594,30.920798492431636,2.77799966302981
361,1,39.60694427490235,30.970469284057614,2.6772432708889444
362,1,39.770592498779294,30.927363967895506,2.733999363362413
363,1,39.61028366088867,30.973615264892576,2.6737741812302462
364,1,39.65598449707031,30.93785705566406,2.7745650137831714
365,1,39.575836944580075,30.99360237121582,2.691762698189497
366,1,39.575843811035156,30.99311599731445,2.6918948229704363
367,1,39.57581405639648,30.99283790588379,2.692082278775668
368,1,39.57559661865234,30.99274978637695,2.6921944941862486
369,1,39.55850830078125,30.999882888793945,2.7014220662035378
370,1,39.55739135742188,31.017745971679688,2.682213200913506
371,1,39.55870056152344,31.019262313842773,2.6826955545582085
372,1,39.558581542968746,31.018870925903318,2.6826437689178406
373,1,39.51617202758789,31.06275329589844,2.6822886306742326
374,1,39.516064453125,31.063278579711913,2.681901222627094
375,1,39.515830993652344,31.063022232055665,2.6820599643354033
376,1,39.4893196105957,31.022677230834958,2.7191123574697116
377,1,39.3599739074707,30.93805503845215,2.8270045553013166
378,1,39.17235488891602,30.733092498779296,3.0322060766183663
379,1,39.08176803588867,30.728374099731443,3.0262792252243043
380,1,39.09703903198242,30.902689361572264,2.7727429572102342
381,1,38.862780761718746,30.98546333312988,2.793276955998226
382,1,38.8202522277832,31.01004066467285,2.7984105691039884
383,1,38.59257888793945,30.973960876464844,2.8855018341001926
384,1,38.532101440429685,30.926794052124023,2.9248630058320186
385,1,38.438541412353516,30.940739822387695,2.9133001402876397
386,1,38.26327285766601,30.950959396362304,2.845044572235106
387,1,38.05897750854492,30.979277801513668,2.896837549169945
388,1,38.102911376953124,30.990907287597658,2.8504862454920654
389,1,37.88202781677246,30.99817886352539,2.882308804746851
390,1,37.89144401550293,30.989543151855468,2.777919649138156
391,1,37.70854568481445,30.998485565185547,2.847022513078439
392,1,37.64164581298828,31.011166763305663,2.8601274418517715
393,1,37.48888664245605,31.03332824707031,2.8949336251708715
394,1,37.58110313415527,31.03106346130371,2.846702779628152
395,1,37.549203872680664,31.05497016906738,2.8223739617135486
396,1,37.51981086730957,31.043640518188475,2.8201585425157916
397,1,37.46894989013671,31.05044288635254,2.8258280640178697
398,1,37.449715805053714,31.04933395385742,2.8236139967881204
399,1,37.39676284790039,31.057529067993165,2.813631673235502
400,1,37.370304107666016,31.071876525878906,2.82614349178623
401,1,37.357595443725586,31.03050842285156,2.726619061363507
402,1,37.33540077209473,31.028693389892574,2.7339186192786653
403,1,37.26940841674805,31.03069725036621,2.7290388292031365
404,1,37.26586303710937,31.04092140197754,2.7380516355618116
405,1,37.265700531005855,31.04167900085449,2.7387215068698616
406,1,37.226633834838864,31.037474441528317,2.7549836220747457
407,1,37.22444801330566,31.068323135375977,2.7435411354954358
408,1,37.22645874023438,31.061865234375,2.743545875597722
409,1,37.22257003784179,31.081398010253906,2.732191514574541
410,1,37.05503540039062,31.092931365966795,2.796328877151749
411,1,36.997762298583986,31.266887283325197,2.8827509746083457
412,1,36.99798431396484,31.26763458251953,2.882693894261261
413,1,36.94617691040039,31.293395233154296,2.874300344773529
414,1,36.95627975463867,31.29421691894531,2.8746439608262238
415,1,36.9395565032959,31.30132484436035,2.873204381283125
416,1,36.86313400268554,31.312043380737304,2.866017383779914
417,1,36.869026565551756,31.312481689453122,2.8673386768999114
418,1,36.8688549041748,31.31238555908203,2.86732682923522
419,1,36.869503784179685,31.31282615661621,2.867232236738415
420,1,36.87530250549317,31.295114135742185,2.8790352528013807
421,1,36.819118881225585,31.292939758300783,2.889148897998571
422,1,36.820376586914065,31.29235153198242,2.8893949128419143
423,1,36.82050704956055,31.29260787963867,2.889320574901228
424,1,36.810637664794925,31.313264465332033,2.8718661076556287
425,1,36.63778381347656,31.24896583557129,3.0246370840268626
426,1,36.63686256408691,31.247792816162107,3.0247526110389975
427,1,36.636816787719724,31.247753906249997,3.025042030708122
428,1,36.770062637329104,31.35213432312012,2.884499400654541
429,1,36.64308815002441,31.241421890258785,3.0259914878335863
430,1,36.636146163940424,31.24573402404785,3.0219860549099336
431,1,36.63364906311035,31.23961143493652,3.02705845239498
432,1,36.62466659545898,31.24449348449707,3.0273067041572417
433,1,36.70776901245117,31.221835327148433,2.998337641808275
434,1,36.6924545288086,31.214838409423827,3.0135058775118506
435,1,36.692406463623044,31.214720535278317,3.013590367019796
436,1,36.69222793579102,31.21391258239746,3.0140280852811183
437,1,36.66896095275879,31.225014495849607,3.0015860715492506
438,1,36.66877555847168,31.22489433288574,3.0017263513286507
439,1,36.66861305236816,31.224747848510738,3.0017263513286525
440,1,36.66784744262695,31.223380279541015,3.004307748441582
441,1,36.65365905761719,31.226939392089843,3.0200752829657977
442,1,36.65392570495605,31.22756652832031,3.0202225746880136
443,1,36.61944236755371,31.234691619873047,3.0212307936322653
444,1,36.59674987792968,31.236484909057616,2.999092389511411
445,1,36.597452545166014,31.23648948669433,2.999000580791746
446,1,36.597104644775385,31.236503219604494,2.9990682990681905
447,1,36.59703826904297,31.23651695251465,2.999068299068194
448,1,36.596629714965815,31.23680076599121,2.9989853345347983
449,1,36.502364730834955,31.35486259460449,2.873826852855149
450,1,36.60505485534668,31.338259506225583,2.829726329926139
451,1,36.600196838378906,31.33623504638672,2.834291183384942
452,1,36.60308418273925,31.33428039550781,2.8316941067221406
453,1,36.60336799621582,31.333938217163084,2.831216975423829
454,1,36.56736030578613,31.224153900146483,2.99197240224098
455,1,36.569694900512694,31.225205612182613,2.9911160182738517
456,1,36.56974182128906,31.22573776245117,2.9912569715336734
457,1,36.57032661437988,31.225436782836915,2.9917372165012965
458,1,36.56248741149902,31.234952545166013,2.9876648864059234
459,1,36.55454635620117,31.236703491210935,2.9902882419913737
460,1,36.56798629760742,31.346007156372067,2.840699583623434
461,1,36.55800819396973,31.367053985595703,2.828563088484642
462,1,36.55741424560547,31.364627838134766,2.8281558680771437
463,1,36.55688896179199,31.36420669555664,2.8270605017649295
464,1,36.43480796813965,31.368359756469726,2.8656163570851696
465,1,36.3389533996582,31.021984863281247,-2.9980915844461937
466,1,36.52490158081055,30.585660552978513,-2.6011856905010506
467,1,36.87045822143555,30.232157135009764,-2.324543494586657
468,1,37.12336463928222,29.83744583129883,-2.1140025005585557
469,1,37.02937774658203,29.68379859924316,-1.9541984632537932
470,1,36.848208618164065,29.653168487548825,-2.090297118964394
471,1,36.66654624938965,29.532077407836912,-2.2997787966268923
472,1,36.552799987792966,29.385034561157227,-2.309243138449942
473,1,36.47579727172852,29.192665100097656,-2.1860543689950918
474,1,36.503700256347656,29.06995468139648,-2.122047385081351
475,1,36.44870796203613,28.734562683105466,-1.9726237169761869
476,1,36.25294990539551,28.612042236328122,-2.108617789167518
477,1,36.16859321594238,28.55665054321289,-2.126788775545219
478,1,36.12032661437988,28.483946228027342,-2.1302147678137286
479,1,36.074320220947264,28.48245735168457,-2.1445451399127315
480,1,36.06764717102051,28.23310317993164,-2.0777616393952627
481,1,36.05308570861816,28.109598541259764,-2.1505658098247045
482,1,36.006962585449216,28.056240463256835,-2.156136081507425
483,1,35.85010871887207,28.02053031921387,-2.257261822998769
484,1,35.83310394287109,28.000804138183593,-2.2610401718936277
485,1,35.8281967163086,28.00286865234375,-2.27771238230296
486,1,35.816324615478514,27.982145690917967,-2.2705539604904694
487,1,35.96631774902343,27.9948371887207,-2.183165501654202
488,1,35.97073745727539,27.97714691162109,-2.17940536713684
