,x,y,time
0,10,6,1
1,11,6,1
2,10,7,1
3,11,7,1
4,5,23,1
5,6,23,1
6,5,24,1
7,6,24,1
8,22,24,1
9,23,24,1
10,25,24,1
11,26,24,1
12,22,25,1
13,23,25,1
14,25,25,1
15,26,25,1
0,10,6,2
1,11,6,2
2,10,7,2
3,11,7,2
4,5,23,2
5,6,23,2
6,5,24,2
7,6,24,2
8,22,24,2
9,23,24,2
10,25,24,2
11,26,24,2
12,22,25,2
13,23,25,2
14,25,25,2
15,26,25,2
0,10,6,3
1,11,6,3
2,10,7,3
3,11,7,3
4,5,23,3
5,6,23,3
6,5,24,3
7,6,24,3
8,22,24,3
9,23,24,3
10,25,24,3
11,26,24,3
12,22,25,3
13,23,25,3
14,25,25,3
15,26,25,3
0,10,6,4
1,10,7,4
2,11,7,4
3,5,23,4
4,6,23,4
5,5,24,4
6,6,24,4
7,22,24,4
8,23,24,4
9,25,24,4
10,26,24,4
11,22,25,4
12,23,25,4
13,25,25,4
14,26,25,4
0,10,6,5
1,10,7,5
2,5,23,5
3,6,23,5
4,5,24,5
5,6,24,5
6,22,24,5
7,23,24,5
8,25,24,5
9,26,24,5
10,22,25,5
11,23,25,5
12,25,25,5
13,26,25,5
0,10,6,6
1,5,23,6
2,6,23,6
3,5,24,6
4,6,24,6
5,22,24,6
6,25,24,6
7,26,24,6
8,22,25,6
9,23,25,6
10,25,25,6
11,26,25,6
0,5,23,7
1,6,23,7
2,5,24,7
3,6,24,7
4,22,24,7
5,25,24,7
6,26,24,7
7,22,25,7
8,23,25,7
9,25,25,7
10,26,25,7
0,5,23,8
1,6,23,8
2,5,24,8
3,6,24,8
4,22,24,8
5,25,24,8
6,22,25,8
7,23,25,8
8,25,25,8
9,26,25,8
0,5,23,9
1,6,23,9
2,5,24,9
3,6,24,9
4,22,24,9
5,25,24,9
6,22,25,9
7,23,25,9
8,25,25,9
9,26,25,9
0,5,23,10
1,6,23,10
2,5,24,10
3,6,24,10
4,22,24,10
5,25,24,10
6,22,25,10
7,23,25,10
8,25,25,10
0,5,23,11
1,6,23,11
2,5,24,11
3,6,24,11
4,22,24,11
5,25,24,11
6,22,25,11
7,23,25,11
0,5,23,12
1,6,23,12
2,5,24,12
3,6,24,12
4,22,24,12
5,25,24,12
6,22,25,12
7,23,25,12
0,5,23,13
1,6,23,13
2,5,24,13
3,6,24,13
4,22,24,13
5,25,24,13
6,23,25,13
0,5,23,14
1,6,23,14
2,5,24,14
3,6,24,14
4,22,24,14
5,25,24,14
6,23,25,14
0,5,23,15
1,6,23,15
2,5,24,15
3,6,24,15
4,25,24,15
5,23,25,15
0,5,23,16
1,6,23,16
2,5,24,16
3,6,24,16
4,23,25,16
0,5,23,17
1,6,23,17
2,5,24,17
3,6,24,17
0,5,23,18
1,6,23,18
2,5,24,18
3,6,24,18
0,5,23,19
1,6,23,19
2,5,24,19
3,6,24,19
0,5,23,20
1,6,23,20
2,5,24,20
3,6,24,20
0,5,23,21
1,6,23,21
2,5,24,21
3,6,24,21
0,5,23,22
1,6,23,22
2,5,24,22
3,6,24,22
0,5,23,23
1,6,23,23
2,5,24,23
3,6,24,23
0,5,23,24
1,6,23,24
2,5,24,24
3,6,24,24
0,5,23,25
1,6,23,25
2,5,24,25
3,6,24,25
0,5,23,26
1,6,23,26
2,5,24,26
3,6,24,26
0,5,23,27
1,6,23,27
2,5,24,27
3,6,24,27
0,5,23,28
1,6,23,28
2,5,24,28
3,6,24,28
0,5,23,29
1,6,23,29
2,5,24,29
3,6,24,29
0,5,23,30
1,6,23,30
2,5,24,30
3,6,24,30
0,5,23,31
1,6,23,31
2,5,24,31
3,6,24,31
0,5,23,32
1,6,23,32
2,5,24,32
3,6,24,32
0,5,23,33
1,6,23,33
2,5,24,33
3,6,24,33
0,5,23,34
1,6,23,34
2,5,24,34
3,6,24,34
0,5,23,35
1,6,23,35
2,5,24,35
3,6,24,35
0,5,23,36
1,6,23,36
2,6,24,36
0,6,23,37
1,6,24,37
0,6,23,38
0,11,5,39
1,12,5,39
2,24,5,39
3,25,5,39
4,11,6,39
5,12,6,39
6,24,6,39
7,25,6,39
8,9,12,39
9,10,12,39
10,19,12,39
11,20,12,39
12,9,13,39
13,10,13,39
14,19,13,39
15,20,13,39
0,11,5,40
1,12,5,40
2,24,5,40
