,x,y,time
0,17,16,1
1,18,16,1
2,19,16,1
3,20,16,1
4,21,16,1
5,17,17,1
6,18,17,1
7,19,17,1
8,20,17,1
9,21,17,1
10,17,18,1
11,18,18,1
12,19,18,1
13,20,18,1
14,21,18,1
15,17,19,1
16,18,19,1
17,19,19,1
18,20,19,1
19,21,19,1
20,17,20,1
21,18,20,1
22,19,20,1
23,20,20,1
24,21,20,1
0,17,16,2
1,18,16,2
2,19,16,2
3,20,16,2
4,21,16,2
5,17,17,2
6,18,17,2
7,19,17,2
8,20,17,2
9,21,17,2
10,17,18,2
11,18,18,2
12,19,18,2
13,20,18,2
14,21,18,2
15,17,19,2
16,18,19,2
17,19,19,2
18,20,19,2
19,21,19,2
20,17,20,2
21,18,20,2
22,19,20,2
23,20,20,2
24,21,20,2
0,17,16,3
1,18,16,3
2,19,16,3
3,20,16,3
4,21,16,3
5,17,17,3
6,18,17,3
7,19,17,3
8,20,17,3
9,21,17,3
10,17,18,3
11,18,18,3
12,19,18,3
13,20,18,3
14,21,18,3
15,17,19,3
16,18,19,3
17,19,19,3
18,20,19,3
19,21,19,3
20,17,20,3
21,18,20,3
22,19,20,3
23,20,20,3
24,21,20,3
0,17,16,4
1,18,16,4
2,19,16,4
3,20,16,4
4,21,16,4
5,17,17,4
6,18,17,4
7,19,17,4
8,20,17,4
9,21,17,4
10,17,18,4
11,18,18,4
12,19,18,4
13,20,18,4
14,21,18,4
15,17,19,4
16,18,19,4
17,19,19,4
18,20,19,4
19,21,19,4
20,17,20,4
21,18,20,4
22,19,20,4
23,20,20,4
24,21,20,4
0,17,16,5
1,18,16,5
2,19,16,5
3,20,16,5
4,21,16,5
5,17,17,5
6,18,17,5
7,19,17,5
8,20,17,5
9,21,17,5
10,17,18,5
11,18,18,5
12,19,18,5
13,20,18,5
14,21,18,5
15,17,19,5
16,19,19,5
17,20,19,5
18,21,19,5
19,17,20,5
20,18,20,5
21,19,20,5
22,20,20,5
23,21,20,5
0,17,16,6
1,18,16,6
2,19,16,6
3,20,16,6
4,21,16,6
5,17,17,6
6,18,17,6
7,20,17,6
8,21,17,6
9,17,18,6
10,18,18,6
11,19,18,6
12,20,18,6
13,21,18,6
14,17,19,6
15,19,19,6
16,20,19,6
17,21,19,6
18,17,20,6
19,18,20,6
20,19,20,6
21,20,20,6
22,21,20,6
0,17,16,7
1,18,16,7
2,19,16,7
3,20,16,7
4,21,16,7
5,17,17,7
6,18,17,7
7,20,17,7
8,21,17,7
9,17,18,7
10,18,18,7
11,20,18,7
12,21,18,7
13,17,19,7
14,19,19,7
15,20,19,7
16,21,19,7
17,17,20,7
18,18,20,7
19,19,20,7
20,20,20,7
21,21,20,7
0,17,16,8
1,18,16,8
2,19,16,8
3,20,16,8
4,21,16,8
5,17,17,8
6,18,17,8
7,21,17,8
8,17,18,8
9,18,18,8
10,20,18,8
11,21,18,8
12,17,19,8
13,19,19,8
14,20,19,8
15,21,19,8
16,17,20,8
17,18,20,8
18,19,20,8
19,20,20,8
20,21,20,8
0,17,16,9
1,18,16,9
2,19,16,9
3,20,16,9
4,21,16,9
5,17,17,9
6,18,17,9
7,21,17,9
8,17,18,9
9,18,18,9
10,20,18,9
11,21,18,9
12,17,19,9
13,19,19,9
14,21,19,9
15,17,20,9
16,18,20,9
17,19,20,9
18,20,20,9
19,21,20,9
0,17,16,10
1,18,16,10
2,19,16,10
3,20,16,10
4,21,16,10
5,17,17,10
6,18,17,10
7,21,17,10
8,17,18,10
9,18,18,10
10,20,18,10
11,17,19,10
12,19,19,10
13,21,19,10
14,17,20,10
15,18,20,10
16,19,20,10
17,20,20,10
18,21,20,10
0,17,16,11
1,18,16,11
2,19,16,11
3,20,16,11
4,21,16,11
5,17,17,11
6,18,17,11
7,21,17,11
8,17,18,11
9,18,18,11
10,20,18,11
11,17,19,11
12,21,19,11
13,17,20,11
14,18,20,11
15,20,20,11
16,21,20,11
0,17,16,12
1,18,16,12
2,19,16,12
3,20,16,12
4,21,16,12
5,17,17,12
6,18,17,12
7,21,17,12
8,17,18,12
9,18,18,12
10,20,18,12
11,17,19,12
12,21,19,12
13,17,20,12
14,20,20,12
15,21,20,12
0,17,16,13
1,18,16,13
2,19,16,13
3,20,16,13
4,21,16,13
5,17,17,13
6,18,17,13
7,21,17,13
8,17,18,13
9,18,18,13
10,20,18,13
11,17,19,13
12,21,19,13
13,17,20,13
14,21,20,13
0,17,16,14
1,18,16,14
2,19,16,14
3,20,16,14
4,21,16,14
5,17,17,14
6,18,17,14
7,21,17,14
8,17,18,14
9,18,18,14
10,20,18,14
11,17,19,14
12,17,20,14
13,21,20,14
0,17,16,15
1,18,16,15
2,19,16,15
3,20,16,15
4,21,16,15
5,17,17,15
