,x,y,time,bird,type
48,4.0,20.0,49,5,communicators
49,0.0,0.0,50,5,communicators
0,14.0,3.0,1,6,communicators
1,13.0,4.0,2,6,communicators
2,13.0,5.0,3,6,communicators
3,12.0,4.0,4,6,communicators
4,11.0,4.0,5,6,communicators
5,9.0,4.0,6,6,communicators
6,11.0,3.0,7,6,communicators
7,13.0,4.0,8,6,communicators
8,13.0,3.0,9,6,communicators
9,11.0,2.0,10,6,communicators
10,11.0,0.0,11,6,communicators
11,11.0,3.0,12,6,communicators
12,13.0,4.0,13,6,communicators
13,13.0,7.0,14,6,communicators
14,12.0,8.0,15,6,communicators
15,12.0,11.0,16,6,communicators
16,9.0,11.0,17,6,communicators
17,11.0,9.0,18,6,communicators
18,11.0,9.0,19,6,communicators
19,11.0,9.0,20,6,communicators
20,11.0,12.0,21,6,communicators
21,10.0,14.0,22,6,communicators
22,9.0,14.0,23,6,communicators
23,11.0,15.0,24,6,communicators
24,9.0,17.0,25,6,communicators
25,10.0,15.0,26,6,communicators
26,12.0,13.0,27,6,communicators
27,10.0,15.0,28,6,communicators
28,10.0,18.0,29,6,communicators
29,9.0,18.0,30,6,communicators
30,9.0,21.0,31,6,communicators
31,9.0,18.0,32,6,communicators
32,9.0,21.0,33,6,communicators
33,9.0,24.0,34,6,communicators
34,11.0,26.0,35,6,communicators
35,12.0,28.0,36,6,communicators
36,9.0,28.0,37,6,communicators
37,9.0,25.0,38,6,communicators
38,9.0,22.0,39,6,communicators
39,8.0,24.0,40,6,communicators
40,5.0,24.0,41,6,communicators
41,5.0,21.0,42,6,communicators
42,7.0,19.0,43,6,communicators
43,5.0,17.0,44,6,communicators
44,3.0,19.0,45,6,communicators
45,4.0,19.0,46,6,communicators
46,6.0,21.0,47,6,communicators
47,6.0,21.0,48,6,communicators
48,4.0,20.0,49,6,communicators
49,0.0,0.0,50,6,communicators
0,16.0,5.0,1,7,communicators
1,17.0,3.0,2,7,communicators
2,18.0,1.0,3,7,communicators
3,17.0,0.0,4,7,communicators
4,14.0,0.0,5,7,communicators
5,17.0,0.0,6,7,communicators
6,19.0,2.0,7,7,communicators
7,17.0,3.0,8,7,communicators
8,17.0,2.0,9,7,communicators
9,15.0,4.0,10,7,communicators
10,13.0,5.0,11,7,communicators
11,11.0,7.0,12,7,communicators
12,9.0,9.0,13,7,communicators
13,9.0,12.0,14,7,communicators
14,8.0,14.0,15,7,communicators
15,8.0,17.0,16,7,communicators
16,8.0,19.0,17,7,communicators
17,8.0,16.0,18,7,communicators
18,8.0,13.0,19,7,communicators
19,10.0,11.0,20,7,communicators
20,11.0,11.0,21,7,communicators
21,10.0,12.0,22,7,communicators
22,12.0,14.0,23,7,communicators
23,14.0,16.0,24,7,communicators
24,13.0,16.0,25,7,communicators
25,13.0,18.0,26,7,communicators
26,11.0,18.0,27,7,communicators
27,12.0,18.0,28,7,communicators
28,12.0,21.0,29,7,communicators
29,12.0,22.0,30,7,communicators
30,10.0,24.0,31,7,communicators
31,11.0,24.0,32,7,communicators
32,10.0,25.0,33,7,communicators
33,10.0,26.0,34,7,communicators
34,10.0,29.0,35,7,communicators
35,9.0,29.0,36,7,communicators
36,9.0,29.0,37,7,communicators
37,9.0,26.0,38,7,communicators
38,11.0,25.0,39,7,communicators
39,10.0,26.0,40,7,communicators
40,7.0,26.0,41,7,communicators
41,5.0,24.0,42,7,communicators
42,5.0,23.0,43,7,communicators
43,4.0,22.0,44,7,communicators
44,2.0,21.0,45,7,communicators
45,0.0,20.0,46,7,communicators
46,3.0,20.0,47,7,communicators
47,5.0,21.0,48,7,communicators
48,4.0,20.0,49,7,communicators
49,0.0,0.0,50,7,communicators
0,29.0,26.0,1,8,communicators
1,29.0,28.0,2,8,communicators
2,28.0,26.0,3,8,communicators
3,26.0,27.0,4,8,communicators
4,24.0,27.0,5,8,communicators
5,21.0,27.0,6,8,communicators
6,20.0,25.0,7,8,communicators
7,22.0,27.0,8,8,communicators
8,22.0,26.0,9,8,communicators
9,24.0,27.0,10,8,communicators
10,23.0,27.0,11,8,communicators
11,22.0,26.0,12,8,communicators
12,25.0,26.0,13,8,communicators
13,22.0,26.0,14,8,communicators
14,19.0,26.0,15,8,communicators
15,16.0,26.0,16,8,communicators
16,14.0,27.0,17,8,communicators
17,14.0,24.0,18,8,communicators
18,14.0,21.0,19,8,communicators
19,14.0,18.0,20,8,communicators
20,11.0,18.0,21,8,communicators
21,10.0,18.0,22,8,communicators
22,10.0,19.0,23,8,communicators
23,10.0,21.0,24,8,communicators
24,11.0,19.0,25,8,communicators
25,10.0,20.0,26,8,communicators
26,8.0,21.0,27,8,communicators
27,9.0,21.0,28,8,communicators
28,9.0,24.0,29,8,communicators
29,9.0,26.0,30,8,communicators
30,9.0,26.0,31,8,communicators
31,8.0,26.0,32,8,communicators
32,10.0,25.0,33,8,communicators
33,10.0,26.0,34,8,communicators
34,12.0,26.0,35,8,communicators
35,13.0,28.0,36,8,communicators
36,13.0,29.0,37,8,communicators
37,11.0,27.0,38,8,communicators
38,10.0,27.0,39,8,communicators
39,9.0,27.0,40,8,communicators
40,10.0,29.0,41,8,communicators
41,8.0,27.0,42,8,communicators
42,10.0,26.0,43,8,communicators
43,7.0,26.0,44,8,communicators
44,7.0,28.0,45,8,communicators
45,9.0,28.0,46,8,communicators
46,7.0,26.0,47,8,communicators
47,7.0,23.0,48,8,communicators
48,5.0,21.0,49,8,communicators
49,0.0,0.0,50,8,communicators
0,16.0,8.0,1,9,communicators
1,13.0,8.0,2,9,communicators
2,12.0,7.0,3,9,communicators
3,10.0,5.0,4,9,communicators
4,9.0,3.0,5,9,communicators
5,8.0,1.0,6,9,communicators
6,8.0,1.0,7,9,communicators
7,10.0,0.0,8,9,communicators
8,9.0,0.0,9,9,communicators
9,11.0,0.0,10,9,communicators
10,10.0,1.0,11,9,communicators
11,9.0,3.0,12,9,communicators
12,9.0,2.0,13,9,communicators
13,6.0,2.0,14,9,communicators
14,8.0,1.0,15,9,communicators
15,10.0,3.0,16,9,communicators
16,12.0,5.0,17,9,communicators
17,12.0,8.0,18,9,communicators
18,11.0,9.0,19,9,communicators
19,11.0,9.0,20,9,communicators
20,11.0,9.0,21,9,communicators
21,9.0,8.0,22,9,communicators
22,9.0,6.0,23,9,communicators
23,7.0,6.0,24,9,communicators
24,5.0,6.0,25,9,communicators
25,5.0,3.0,26,9,communicators
26,4.0,3.0,27,9,communicators
27,5.0,3.0,28,9,communicators
28,6.0,3.0,29,9,communicators
29,5.0,4.0,30,9,communicators
30,7.0,5.0,31,9,communicators
31,5.0,7.0,32,9,communicators
32,5.0,10.0,33,9,communicators
33,8.0,10.0,34,9,communicators
34,8.0,12.0,35,9,communicators
35,8.0,10.0,36,9,communicators
36,10.0,8.0,37,9,communicators
37,10.0,11.0,38,9,communicators
38,11.0,13.0,39,9,communicators
39,11.0,10.0,40,9,communicators
40,10.0,8.0,41,9,communicators
41,8.0,10.0,42,9,communicators
42,9.0,10.0,43,9,communicators
43,7.0,12.0,44,9,communicators
44,5.0,12.0,45,9,communicators
45,3.0,12.0,46,9,communicators
46,3.0,15.0,47,9,communicators
47,3.0,18.0,48,9,communicators
48,4.0,20.0,49,9,communicators
49,0.0,0.0,50,9,communicators
