,c_trust,sight_radius,reward_patch_dim,sim index,run index,time to first food,num birds failed
113,0.09,5,2,55,1,7.22222222222222,0
114,0.09,5,4,56,0,14.1111111111111,0
115,0.09,5,4,56,1,13.5555555555556,0
116,0.095,5,1,57,0,2.33333333333333,0
117,0.095,5,1,57,1,2.55555555555556,0
118,0.095,5,2,58,0,9.55555555555556,0
119,0.095,5,2,58,1,2.44444444444444,0
120,0.095,5,4,59,0,6.44444444444444,0
121,0.095,5,4,59,1,8.88888888888889,0
122,0.1,5,1,60,0,1.77777777777778,0
123,0.1,5,1,60,1,8.22222222222222,1
124,0.1,5,2,61,0,2.66666666666667,0
125,0.1,5,2,61,1,4.88888888888889,0
126,0.1,5,4,62,0,12.1111111111111,0
127,0.1,5,4,62,1,29.1111111111111,3
128,0.105,5,1,63,0,3.22222222222222,0
129,0.105,5,1,63,1,2,0
130,0.105,5,2,64,0,2.44444444444444,0
131,0.105,5,2,64,1,2.44444444444444,0
132,0.105,5,4,65,0,8.44444444444444,0
133,0.105,5,4,65,1,22,1
134,0.11,5,1,66,0,2,0
135,0.11,5,1,66,1,1.66666666666667,0
136,0.11,5,2,67,0,4.88888888888889,0
137,0.11,5,2,67,1,3.88888888888889,0
138,0.11,5,4,68,0,21.4444444444444,2
139,0.11,5,4,68,1,17.1111111111111,2
140,0.115,5,1,69,0,2.44444444444444,0
141,0.115,5,1,69,1,1.55555555555556,0
142,0.115,5,2,70,0,5,0
143,0.115,5,2,70,1,3.22222222222222,0
144,0.115,5,4,71,0,12.1111111111111,0
145,0.115,5,4,71,1,3.88888888888889,0
146,0.12,5,1,72,0,1.77777777777778,0
147,0.12,5,1,72,1,2,0
148,0.12,5,2,73,0,2.55555555555556,0
149,0.12,5,2,73,1,6,0
150,0.12,5,4,74,0,21.7777777777778,3
151,0.12,5,4,74,1,10.2222222222222,0
152,0.125,5,1,75,0,2.33333333333333,0
153,0.125,5,1,75,1,2.88888888888889,0
154,0.125,5,2,76,0,3.55555555555556,0
155,0.125,5,2,76,1,5,0
156,0.125,5,4,77,0,49.1111111111111,7
157,0.125,5,4,77,1,5.44444444444444,0
158,0.13,5,1,78,0,2.44444444444444,0
159,0.13,5,1,78,1,2.44444444444444,0
160,0.13,5,2,79,0,6.55555555555556,0
161,0.13,5,2,79,1,4.33333333333333,0
162,0.13,5,4,80,0,17.4444444444444,1
163,0.13,5,4,80,1,6,0
164,0.135,5,1,81,0,2.77777777777778,0
165,0.135,5,1,81,1,1.55555555555556,0
166,0.135,5,2,82,0,4.11111111111111,0
167,0.135,5,2,82,1,5.66666666666667,0
168,0.135,5,4,83,0,11.3333333333333,0
169,0.135,5,4,83,1,16.4444444444444,0
170,0.14,5,1,84,0,2.11111111111111,0
171,0.14,5,1,84,1,1.44444444444444,0
172,0.14,5,2,85,0,2.88888888888889,0
173,0.14,5,2,85,1,9.66666666666667,0
174,0.14,5,4,86,0,4.33333333333333,0
175,0.14,5,4,86,1,4.66666666666667,0
176,0.145,5,1,87,0,2.11111111111111,0
177,0.145,5,1,87,1,2.22222222222222,0
178,0.145,5,2,88,0,3.88888888888889,0
179,0.145,5,2,88,1,6,0
180,0.145,5,4,89,0,18.8888888888889,1
181,0.145,5,4,89,1,7.22222222222222,0
182,0.15,5,1,90,0,2.11111111111111,0
183,0.15,5,1,90,1,1.33333333333333,0
184,0.15,5,2,91,0,2.88888888888889,0
185,0.15,5,2,91,1,2.55555555555556,0
186,0.15,5,4,92,0,11,1
187,0.15,5,4,92,1,15.6666666666667,0
188,0.155,5,1,93,0,2.11111111111111,0
189,0.155,5,1,93,1,2,0
190,0.155,5,2,94,0,2.33333333333333,0
191,0.155,5,2,94,1,2.44444444444444,0
192,0.155,5,4,95,0,5.11111111111111,0
193,0.155,5,4,95,1,6.66666666666667,0
194,0.16,5,1,96,0,1.55555555555556,0
195,0.16,5,1,96,1,1.44444444444444,0
196,0.16,5,2,97,0,3.66666666666667,0
197,0.16,5,2,97,1,3.11111111111111,0
198,0.16,5,4,98,0,15.8888888888889,1
199,0.16,5,4,98,1,4.11111111111111,0
200,0.165,5,1,99,0,4.11111111111111,0
201,0.165,5,1,99,1,1.77777777777778,0
202,0.165,5,2,100,0,4.77777777777778,0
203,0.165,5,2,100,1,4.66666666666667,0
204,0.165,5,4,101,0,4.88888888888889,0
205,0.165,5,4,101,1,4.55555555555556,0
206,0.17,5,1,102,0,2.33333333333333,0
207,0.17,5,1,102,1,2.66666666666667,0
208,0.17,5,2,103,0,3.44444444444444,0
209,0.17,5,2,103,1,4.22222222222222,0
210,0.17,5,4,104,0,7.44444444444444,0
211,0.17,5,4,104,1,5.55555555555556,0
212,0.175,5,1,105,0,1.88888888888889,0
213,0.175,5,1,105,1,2.44444444444444,0
214,0.175,5,2,106,0,3.66666666666667,0
215,0.175,5,2,106,1,2.88888888888889,0
216,0.175,5,4,107,0,5.22222222222222,0
217,0.175,5,4,107,1,12.5555555555556,0
218,0.18,5,1,108,0,2.66666666666667,0
219,0.18,5,1,108,1,1.55555555555556,0
220,0.18,5,2,109,0,4.44444444444444,0
221,0.18,5,2,109,1,3.55555555555556,0
222,0.18,5,4,110,0,9.22222222222222,0
223,0.18,5,4,110,1,5.11111111111111,0
224,0.185,5,1,111,0,3.33333333333333,0
225,0.185,5,1,111,1,1.77777777777778,0
226,0.185,5,2,112,0,3.66666666666667,0
227,0.185,5,2,112,1,3.11111111111111,0
228,0.185,5,4,113,0,19.5555555555556,1
229,0.185,5,4,113,1,16.6666666666667,0
230,0.19,5,1,114,0,2.55555555555556,0
231,0.19,5,1,114,1,2.22222222222222,0
232,0.19,5,2,115,0,3.66666666666667,0
233,0.19,5,2,115,1,7,0
234,0.19,5,4,116,0,5.55555555555556,0
235,0.19,5,4,116,1,10.3333333333333,0
236,0.195,5,1,117,0,2.11111111111111,0
237,0.195,5,1,117,1,3.66666666666667,0
238,0.195,5,2,118,0,4.55555555555556,0
239,0.195,5,2,118,1,3.33333333333333,0
240,0.195,5,4,119,0,10.2222222222222,0
241,0.195,5,4,119,1,10.4444444444444,0
242,0.2,5,1,120,0,2.66666666666667,0
243,0.2,5,1,120,1,2,0
244,0.2,5,2,121,0,4.11111111111111,0
245,0.2,5,2,121,1,3.55555555555556,0
246,0.2,5,4,122,0,23.3333333333333,2
247,0.2,5,4,122,1,11.4444444444444,0
248,0.205,5,1,123,0,1.77777777777778,0
249,0.205,5,1,123,1,3.11111111111111,0
250,0.205,5,2,124,0,6,0
251,0.205,5,2,124,1,3.22222222222222,0
252,0.205,5,4,125,0,12.8888888888889,0
253,0.205,5,4,125,1,3.77777777777778,0
254,0.21,5,1,126,0,1.66666666666667,0
255,0.21,5,1,126,1,2.77777777777778,0
256,0.21,5,2,127,0,3.22222222222222,0
257,0.21,5,2,127,1,3.77777777777778,0
258,0.21,5,4,128,0,16.5555555555556,0
259,0.21,5,4,128,1,5.66666666666667,0
260,0.215,5,1,129,0,1.77777777777778,0
261,0.215,5,1,129,1,1.88888888888889,0
262,0.215,5,2,130,0,4.88888888888889,0
263,0.215,5,2,130,1,4.88888888888889,0
264,0.215,5,4,131,0,11.1111111111111,0
265,0.215,5,4,131,1,12.7777777777778,1
266,0.22,5,1,132,0,7.22222222222222,1
267,0.22,5,1,132,1,3.66666666666667,0
268,0.22,5,2,133,0,6.22222222222222,0
269,0.22,5,2,133,1,3,0
270,0.22,5,4,134,0,5.88888888888889,0
271,0.22,5,4,134,1,47.3333333333333,4
272,0.225,5,1,135,0,3.22222222222222,0
273,0.225,5,1,135,1,2,0
274,0.225,5,2,136,0,9.88888888888889,0
275,0.225,5,2,136,1,2.44444444444444,0
276,0.225,5,4,137,0,8.33333333333333,0
277,0.225,5,4,137,1,7.11111111111111,0
278,0.23,5,1,138,0,1.77777777777778,0
279,0.23,5,1,138,1,2.33333333333333,0
280,0.23,5,2,139,0,10.7777777777778,0
281,0.23,5,2,139,1,4.66666666666667,0
282,0.23,5,4,140,0,5.88888888888889,0
283,0.23,5,4,140,1,9,0
284,0.235,5,1,141,0,7,1
285,0.235,5,1,141,1,2.55555555555556,0
286,0.235,5,2,142,0,4.33333333333333,0
287,0.235,5,2,142,1,19.7777777777778,0
288,0.235,5,4,143,0,5,0
289,0.235,5,4,143,1,3.66666666666667,0
290,0.24,5,1,144,0,1.77777777777778,0
291,0.24,5,1,144,1,2.66666666666667,0
292,0.24,5,2,145,0,3.77777777777778,0
293,0.24,5,2,145,1,3.44444444444444,0
294,0.24,5,4,146,0,5,0
295,0.24,5,4,146,1,6.22222222222222,0
296,0.245,5,1,147,0,1.77777777777778,0
297,0.245,5,1,147,1,2.77777777777778,0
298,0.245,5,2,148,0,3.22222222222222,0
299,0.245,5,2,148,1,4.77777777777778,0
300,0.245,5,4,149,0,3.11111111111111,0
301,0.245,5,4,149,1,16.6666666666667,0
302,0.25,5,1,150,0,2.22222222222222,0
303,0.25,5,1,150,1,2.22222222222222,0
304,0.25,5,2,151,0,3.77777777777778,0
305,0.25,5,2,151,1,7.77777777777778,0
306,0.25,5,4,152,0,5.66666666666667,0
307,0.25,5,4,152,1,6.11111111111111,0
308,0.255,5,1,153,0,2.44444444444444,0
309,0.255,5,1,153,1,1.77777777777778,0
310,0.255,5,2,154,0,3.33333333333333,0
311,0.255,5,2,154,1,2.88888888888889,0
312,0.255,5,4,155,0,4.44444444444444,0
313,0.255,5,4,155,1,5.33333333333333,0
314,0.26,5,1,156,0,1.77777777777778,0
315,0.26,5,1,156,1,2.44444444444444,0
316,0.26,5,2,157,0,4.33333333333333,0
317,0.26,5,2,157,1,4.11111111111111,0
318,0.26,5,4,158,0,3.77777777777778,0
319,0.26,5,4,158,1,5.33333333333333,0
320,0.265,5,1,159,0,2.22222222222222,0
321,0.265,5,1,159,1,1.66666666666667,0
322,0.265,5,2,160,0,4.44444444444444,0
323,0.265,5,2,160,1,3.33333333333333,0
324,0.265,5,4,161,0,5,0
325,0.265,5,4,161,1,5.11111111111111,0
326,0.27,5,1,162,0,2.77777777777778,0
327,0.27,5,1,162,1,1.33333333333333,0
328,0.27,5,2,163,0,2.55555555555556,0
329,0.27,5,2,163,1,3.66666666666667,0
330,0.27,5,4,164,0,7,0
331,0.27,5,4,164,1,9.55555555555556,0
332,0.275,5,1,165,0,1.88888888888889,0
333,0.275,5,1,165,1,7.11111111111111,1
334,0.275,5,2,166,0,7.77777777777778,0
335,0.275,5,2,166,1,6.11111111111111,0
336,0.275,5,4,167,0,50,9
337,0.275,5,4,167,1,7.44444444444444,0
338,0.28,5,1,168,0,3.33333333333333,0
339,0.28,5,1,168,1,2.66666666666667,0
340,0.28,5,2,169,0,7.77777777777778,0
341,0.28,5,2,169,1,5.44444444444444,0
342,0.28,5,4,170,0,17.2222222222222,0
343,0.28,5,4,170,1,4.66666666666667,0
344,0.285,5,1,171,0,1.44444444444444,0
345,0.285,5,1,171,1,1.44444444444444,0
346,0.285,5,2,172,0,5,0
347,0.285,5,2,172,1,3.55555555555556,0
348,0.285,5,4,173,0,4.66666666666667,0
349,0.285,5,4,173,1,17.7777777777778,0
350,0.29,5,1,174,0,1.44444444444444,0
351,0.29,5,1,174,1,1.77777777777778,0
352,0.29,5,2,175,0,8,0
353,0.29,5,2,175,1,3.77777777777778,0
354,0.29,5,4,176,0,17.2222222222222,0
355,0.29,5,4,176,1,6.44444444444444,0
356,0.295,5,1,177,0,2.11111111111111,0
357,0.295,5,1,177,1,2.33333333333333,0
358,0.295,5,2,178,0,3.44444444444444,0
359,0.295,5,2,178,1,2.33333333333333,0
360,0.295,5,4,179,0,3.66666666666667,0
361,0.295,5,4,179,1,5.77777777777778,0
362,0.3,5,1,180,0,2.33333333333333,0
363,0.3,5,1,180,1,1.88888888888889,0
364,0.3,5,2,181,0,3,0
365,0.3,5,2,181,1,3.77777777777778,0
366,0.3,5,4,182,0,11.6666666666667,0
367,0.3,5,4,182,1,6.33333333333333,0
368,0.31,5,1,183,0,2.22222222222222,0
369,0.31,5,1,183,1,6.33333333333333,0
370,0.31,5,2,184,0,4.22222222222222,0
371,0.31,5,2,184,1,2.77777777777778,0
372,0.31,5,4,185,0,22.3333333333333,0
373,0.31,5,4,185,1,7.66666666666667,0
374,0.32,5,1,186,0,1.55555555555556,0
375,0.32,5,1,186,1,1.44444444444444,0
376,0.32,5,2,187,0,10.3333333333333,0
377,0.32,5,2,187,1,5.33333333333333,0
378,0.32,5,4,188,0,4.11111111111111,0
379,0.32,5,4,188,1,3.44444444444444,0
380,0.33,5,1,189,0,1.22222222222222,0
381,0.33,5,1,189,1,3.11111111111111,0
382,0.33,5,2,190,0,2.44444444444444,0
383,0.33,5,2,190,1,4.88888888888889,0
384,0.33,5,4,191,0,5.66666666666667,0
385,0.33,5,4,191,1,9.33333333333333,0
386,0.34,5,1,192,0,2,0
387,0.34,5,1,192,1,1.77777777777778,0
388,0.34,5,2,193,0,8.66666666666667,1
389,0.34,5,2,193,1,3.22222222222222,0
390,0.34,5,4,194,0,5,0
391,0.34,5,4,194,1,7.44444444444444,0
392,0.35,5,1,195,0,1.66666666666667,0
393,0.35,5,1,195,1,2.22222222222222,0
394,0.35,5,2,196,0,4.55555555555556,0
395,0.35,5,2,196,1,2.88888888888889,0
396,0.35,5,4,197,0,5.55555555555556,0
397,0.35,5,4,197,1,5.22222222222222,0
398,0.36,5,1,198,0,1.33333333333333,0
399,0.36,5,1,198,1,7.44444444444444,1
400,0.36,5,2,199,0,2.77777777777778,0
401,0.36,5,2,199,1,2.44444444444444,0
402,0.36,5,4,200,0,7.22222222222222,0
403,0.36,5,4,200,1,4.77777777777778,0
404,0.37,5,1,201,0,2.11111111111111,0
405,0.37,5,1,201,1,1.55555555555556,0
406,0.37,5,2,202,0,2.88888888888889,0
407,0.37,5,2,202,1,3.66666666666667,0
408,0.37,5,4,203,0,11.5555555555556,1
409,0.37,5,4,203,1,5.22222222222222,0
410,0.38,5,1,204,0,2.22222222222222,0
411,0.38,5,1,204,1,1.77777777777778,0
412,0.38,5,2,205,0,6.11111111111111,0
413,0.38,5,2,205,1,3.11111111111111,0
414,0.38,5,4,206,0,3.44444444444444,0
415,0.38,5,4,206,1,8.66666666666667,0
416,0.39,5,1,207,0,1.77777777777778,0
417,0.39,5,1,207,1,1.55555555555556,0
418,0.39,5,2,208,0,5.66666666666667,0
419,0.39,5,2,208,1,4.22222222222222,0
420,0.39,5,4,209,0,6.11111111111111,0
421,0.39,5,4,209,1,5.88888888888889,0
422,0.4,5,1,210,0,1.44444444444444,0
423,0.4,5,1,210,1,2.88888888888889,0
424,0.4,5,2,211,0,5.88888888888889,0
425,0.4,5,2,211,1,3.22222222222222,0
426,0.4,5,4,212,0,4.77777777777778,0
427,0.4,5,4,212,1,8.11111111111111,0
428,0.41,5,1,213,0,1.88888888888889,0
429,0.41,5,1,213,1,1.88888888888889,0
430,0.41,5,2,214,0,3.55555555555556,0
431,0.41,5,2,214,1,4.44444444444444,0
432,0.41,5,4,215,0,8.11111111111111,0
433,0.41,5,4,215,1,11.2222222222222,1
434,0.42,5,1,216,0,1.66666666666667,0
