,x,y,time,bird,type
89,17.0,18.0,90,1,communicators
90,15.0,20.0,91,1,communicators
91,13.0,20.0,92,1,communicators
92,14.0,21.0,93,1,communicators
93,14.0,22.0,94,1,communicators
94,12.0,20.0,95,1,communicators
95,11.0,21.0,96,1,communicators
96,13.0,23.0,97,1,communicators
97,14.0,23.0,98,1,communicators
98,14.0,20.0,99,1,communicators
99,11.0,20.0,100,1,communicators
100,11.0,22.0,101,1,communicators
101,13.0,22.0,102,1,communicators
102,14.0,21.0,103,1,communicators
103,12.0,22.0,104,1,communicators
104,10.0,23.0,105,1,communicators
105,9.0,25.0,106,1,communicators
106,10.0,27.0,107,1,communicators
107,11.0,28.0,108,1,communicators
108,11.0,25.0,109,1,communicators
109,13.0,26.0,110,1,communicators
110,11.0,24.0,111,1,communicators
111,9.0,22.0,112,1,communicators
112,11.0,23.0,113,1,communicators
113,10.0,21.0,114,1,communicators
114,9.0,20.0,115,1,communicators
115,9.0,17.0,116,1,communicators
116,9.0,14.0,117,1,communicators
117,6.0,14.0,118,1,communicators
118,6.0,15.0,119,1,communicators
119,9.0,15.0,120,1,communicators
120,9.0,13.0,121,1,communicators
121,6.0,13.0,122,1,communicators
122,7.0,14.0,123,1,communicators
123,7.0,16.0,124,1,communicators
124,5.0,14.0,125,1,communicators
125,5.0,14.0,126,1,communicators
126,3.0,14.0,127,1,communicators
127,3.0,14.0,128,1,communicators
128,2.0,15.0,129,1,communicators
129,0.0,16.0,130,1,communicators
130,1.0,16.0,131,1,communicators
131,3.0,18.0,132,1,communicators
132,3.0,19.0,133,1,communicators
133,2.0,21.0,134,1,communicators
134,3.0,22.0,135,1,communicators
135,3.0,19.0,136,1,communicators
136,3.0,22.0,137,1,communicators
137,3.0,20.0,138,1,communicators
138,5.0,20.0,139,1,communicators
139,3.0,22.0,140,1,communicators
140,2.0,24.0,141,1,communicators
141,4.0,23.0,142,1,communicators
142,3.0,22.0,143,1,communicators
143,2.0,21.0,144,1,communicators
144,4.0,19.0,145,1,communicators
145,5.0,19.0,146,1,communicators
146,7.0,20.0,147,1,communicators
147,5.0,21.0,148,1,communicators
148,6.0,21.0,149,1,communicators
149,0.0,0.0,150,1,communicators
0,26.0,29.0,1,2,communicators
1,27.0,27.0,2,2,communicators
2,25.0,25.0,3,2,communicators
3,23.0,23.0,4,2,communicators
4,21.0,21.0,5,2,communicators
5,19.0,19.0,6,2,communicators
6,16.0,19.0,7,2,communicators
7,14.0,17.0,8,2,communicators
8,14.0,17.0,9,2,communicators
9,13.0,17.0,10,2,communicators
10,11.0,15.0,11,2,communicators
11,12.0,14.0,12,2,communicators
12,13.0,14.0,13,2,communicators
13,14.0,16.0,14,2,communicators
14,12.0,16.0,15,2,communicators
15,11.0,17.0,16,2,communicators
16,11.0,14.0,17,2,communicators
17,11.0,16.0,18,2,communicators
18,13.0,15.0,19,2,communicators
19,14.0,15.0,20,2,communicators
20,17.0,15.0,21,2,communicators
21,19.0,15.0,22,2,communicators
22,20.0,17.0,23,2,communicators
23,19.0,16.0,24,2,communicators
24,18.0,18.0,25,2,communicators
25,16.0,16.0,26,2,communicators
26,17.0,16.0,27,2,communicators
27,19.0,16.0,28,2,communicators
28,19.0,18.0,29,2,communicators
29,21.0,17.0,30,2,communicators
30,22.0,19.0,31,2,communicators
31,21.0,21.0,32,2,communicators
32,19.0,21.0,33,2,communicators
33,20.0,23.0,34,2,communicators
34,19.0,25.0,35,2,communicators
35,20.0,25.0,36,2,communicators
36,23.0,25.0,37,2,communicators
37,24.0,27.0,38,2,communicators
38,25.0,25.0,39,2,communicators
39,24.0,23.0,40,2,communicators
40,24.0,26.0,41,2,communicators
41,24.0,27.0,42,2,communicators
42,22.0,28.0,43,2,communicators
43,22.0,25.0,44,2,communicators
44,21.0,24.0,45,2,communicators
45,18.0,24.0,46,2,communicators
46,20.0,25.0,47,2,communicators
47,21.0,26.0,48,2,communicators
48,21.0,23.0,49,2,communicators
49,22.0,24.0,50,2,communicators
50,21.0,25.0,51,2,communicators
51,20.0,27.0,52,2,communicators
52,20.0,25.0,53,2,communicators
53,21.0,24.0,54,2,communicators
54,21.0,27.0,55,2,communicators
55,19.0,29.0,56,2,communicators
56,17.0,27.0,57,2,communicators
57,16.0,27.0,58,2,communicators
58,13.0,27.0,59,2,communicators
59,10.0,27.0,60,2,communicators
60,7.0,27.0,61,2,communicators
61,4.0,27.0,62,2,communicators
62,2.0,26.0,63,2,communicators
63,3.0,24.0,64,2,communicators
64,3.0,26.0,65,2,communicators
65,2.0,25.0,66,2,communicators
66,2.0,23.0,67,2,communicators
67,3.0,23.0,68,2,communicators
68,4.0,24.0,69,2,communicators
69,1.0,24.0,70,2,communicators
70,1.0,26.0,71,2,communicators
71,3.0,25.0,72,2,communicators
72,4.0,25.0,73,2,communicators
73,1.0,25.0,74,2,communicators
74,1.0,23.0,75,2,communicators
75,2.0,24.0,76,2,communicators
76,4.0,26.0,77,2,communicators
77,4.0,23.0,78,2,communicators
78,2.0,25.0,79,2,communicators
79,2.0,26.0,80,2,communicators
80,4.0,25.0,81,2,communicators
81,6.0,26.0,82,2,communicators
82,8.0,28.0,83,2,communicators
83,7.0,26.0,84,2,communicators
84,9.0,24.0,85,2,communicators
85,11.0,22.0,86,2,communicators
86,13.0,22.0,87,2,communicators
87,12.0,23.0,88,2,communicators
88,13.0,21.0,89,2,communicators
89,12.0,22.0,90,2,communicators
90,12.0,21.0,91,2,communicators
91,13.0,20.0,92,2,communicators
92,14.0,21.0,93,2,communicators
93,14.0,22.0,94,2,communicators
94,12.0,20.0,95,2,communicators
95,11.0,21.0,96,2,communicators
96,13.0,23.0,97,2,communicators
97,14.0,23.0,98,2,communicators
98,14.0,20.0,99,2,communicators
99,11.0,20.0,100,2,communicators
100,11.0,22.0,101,2,communicators
101,13.0,22.0,102,2,communicators
102,14.0,20.0,103,2,communicators
103,13.0,22.0,104,2,communicators
104,11.0,21.0,105,2,communicators
105,12.0,20.0,106,2,communicators
106,10.0,18.0,107,2,communicators
107,8.0,16.0,108,2,communicators
108,8.0,16.0,109,2,communicators
109,7.0,14.0,110,2,communicators
110,8.0,14.0,111,2,communicators
111,6.0,16.0,112,2,communicators
112,7.0,15.0,113,2,communicators
113,8.0,15.0,114,2,communicators
114,7.0,13.0,115,2,communicators
115,8.0,13.0,116,2,communicators
116,9.0,14.0,117,2,communicators
117,6.0,14.0,118,2,communicators
118,6.0,15.0,119,2,communicators
119,9.0,15.0,120,2,communicators
120,9.0,13.0,121,2,communicators
121,6.0,13.0,122,2,communicators
122,7.0,14.0,123,2,communicators
123,7.0,16.0,124,2,communicators
124,6.0,14.0,125,2,communicators
125,8.0,16.0,126,2,communicators
126,10.0,15.0,127,2,communicators
127,10.0,13.0,128,2,communicators
128,7.0,13.0,129,2,communicators
129,9.0,12.0,130,2,communicators
130,8.0,12.0,131,2,communicators
131,5.0,12.0,132,2,communicators
132,7.0,11.0,133,2,communicators
133,7.0,8.0,134,2,communicators
134,7.0,8.0,135,2,communicators
135,7.0,8.0,136,2,communicators
136,8.0,9.0,137,2,communicators
137,8.0,12.0,138,2,communicators
138,6.0,11.0,139,2,communicators
139,5.0,10.0,140,2,communicators
140,8.0,10.0,141,2,communicators
141,7.0,9.0,142,2,communicators
142,4.0,9.0,143,2,communicators
143,5.0,7.0,144,2,communicators
144,3.0,9.0,145,2,communicators
145,2.0,10.0,146,2,communicators
146,0.0,8.0,147,2,communicators
147,1.0,6.0,148,2,communicators
148,0.0,4.0,149,2,communicators
149,0.0,0.0,150,2,communicators
0,17.0,26.0,1,3,communicators
1,17.0,25.0,2,3,communicators
2,17.0,22.0,3,3,communicators
3,15.0,20.0,4,3,communicators
4,13.0,18.0,5,3,communicators
5,13.0,16.0,6,3,communicators
6,12.0,17.0,7,3,communicators
7,13.0,15.0,8,3,communicators
8,14.0,17.0,9,3,communicators
9,13.0,17.0,10,3,communicators
10,11.0,15.0,11,3,communicators
11,12.0,14.0,12,3,communicators
12,13.0,14.0,13,3,communicators
13,14.0,16.0,14,3,communicators
14,12.0,16.0,15,3,communicators
15,11.0,17.0,16,3,communicators
16,11.0,14.0,17,3,communicators
17,11.0,16.0,18,3,communicators
18,13.0,15.0,19,3,communicators
19,14.0,15.0,20,3,communicators
20,14.0,17.0,21,3,communicators
21,14.0,19.0,22,3,communicators
22,12.0,17.0,23,3,communicators
23,12.0,20.0,24,3,communicators
24,12.0,17.0,25,3,communicators
25,10.0,18.0,26,3,communicators
26,8.0,16.0,27,3,communicators
27,8.0,13.0,28,3,communicators
28,7.0,11.0,29,3,communicators
29,9.0,9.0,30,3,communicators
30,10.0,9.0,31,3,communicators
31,12.0,11.0,32,3,communicators
32,12.0,11.0,33,3,communicators
33,11.0,9.0,34,3,communicators
34,12.0,11.0,35,3,communicators
35,14.0,9.0,36,3,communicators
36,16.0,8.0,37,3,communicators
37,14.0,7.0,38,3,communicators
38,14.0,6.0,39,3,communicators
39,14.0,6.0,40,3,communicators
40,13.0,7.0,41,3,communicators
41,12.0,8.0,42,3,communicators
42,12.0,11.0,43,3,communicators
43,15.0,11.0,44,3,communicators
44,15.0,13.0,45,3,communicators
45,15.0,10.0,46,3,communicators
46,17.0,9.0,47,3,communicators
47,17.0,8.0,48,3,communicators
48,19.0,7.0,49,3,communicators
49,21.0,6.0,50,3,communicators
50,19.0,6.0,51,3,communicators
51,19.0,5.0,52,3,communicators
52,20.0,3.0,53,3,communicators
53,18.0,5.0,54,3,communicators
54,17.0,6.0,55,3,communicators
55,18.0,8.0,56,3,communicators
56,20.0,8.0,57,3,communicators
57,21.0,8.0,58,3,communicators
58,19.0,9.0,59,3,communicators
59,18.0,11.0,60,3,communicators
60,16.0,13.0,61,3,communicators
61,14.0,15.0,62,3,communicators
62,12.0,17.0,63,3,communicators
63,10.0,19.0,64,3,communicators
64,8.0,21.0,65,3,communicators
65,6.0,23.0,66,3,communicators
66,3.0,23.0,67,3,communicators
67,3.0,23.0,68,3,communicators
68,4.0,24.0,69,3,communicators
69,1.0,24.0,70,3,communicators
70,1.0,26.0,71,3,communicators
71,3.0,25.0,72,3,communicators
72,4.0,25.0,73,3,communicators
73,1.0,25.0,74,3,communicators
74,1.0,23.0,75,3,communicators
75,2.0,24.0,76,3,communicators
76,4.0,26.0,77,3,communicators
77,4.0,23.0,78,3,communicators
78,2.0,25.0,79,3,communicators
79,2.0,26.0,80,3,communicators
80,4.0,27.0,81,3,communicators
81,4.0,28.0,82,3,communicators
82,6.0,28.0,83,3,communicators
83,3.0,28.0,84,3,communicators
84,6.0,28.0,85,3,communicators
85,8.0,26.0,86,3,communicators
86,10.0,24.0,87,3,communicators
87,12.0,23.0,88,3,communicators
88,13.0,21.0,89,3,communicators
89,12.0,22.0,90,3,communicators
90,12.0,21.0,91,3,communicators
91,13.0,20.0,92,3,communicators
92,14.0,21.0,93,3,communicators
93,14.0,22.0,94,3,communicators
94,12.0,20.0,95,3,communicators
95,11.0,21.0,96,3,communicators
96,13.0,23.0,97,3,communicators
97,14.0,23.0,98,3,communicators
98,14.0,20.0,99,3,communicators
99,11.0,20.0,100,3,communicators
100,11.0,22.0,101,3,communicators
101,13.0,22.0,102,3,communicators
102,11.0,22.0,103,3,communicators
103,12.0,23.0,104,3,communicators
104,11.0,24.0,105,3,communicators
105,14.0,24.0,106,3,communicators
106,14.0,22.0,107,3,communicators
107,12.0,20.0,108,3,communicators
108,10.0,18.0,109,3,communicators
109,9.0,16.0,110,3,communicators
110,8.0,14.0,111,3,communicators
111,6.0,16.0,112,3,communicators
112,7.0,15.0,113,3,communicators
113,8.0,15.0,114,3,communicators
114,7.0,13.0,115,3,communicators
115,8.0,13.0,116,3,communicators
116,9.0,14.0,117,3,communicators
117,6.0,14.0,118,3,communicators
118,6.0,15.0,119,3,communicators
119,9.0,15.0,120,3,communicators
120,9.0,13.0,121,3,communicators
121,6.0,13.0,122,3,communicators
122,7.0,14.0,123,3,communicators
123,7.0,16.0,124,3,communicators
124,10.0,16.0,125,3,communicators
125,10.0,19.0,126,3,communicators
126,10.0,22.0,127,3,communicators
127,12.0,23.0,128,3,communicators
128,11.0,25.0,129,3,communicators
129,13.0,23.0,130,3,communicators
130,14.0,23.0,131,3,communicators
131,14.0,24.0,132,3,communicators
132,15.0,22.0,133,3,communicators
133,15.0,19.0,134,3,communicators
134,15.0,20.0,135,3,communicators
135,17.0,21.0,136,3,communicators
136,15.0,22.0,137,3,communicators
137,12.0,22.0,138,3,communicators
138,14.0,20.0,139,3,communicators
139,13.0,18.0,140,3,communicators
140,11.0,19.0,141,3,communicators
141,13.0,20.0,142,3,communicators
142,14.0,19.0,143,3,communicators
143,12.0,21.0,144,3,communicators
144,11.0,23.0,145,3,communicators
145,13.0,23.0,146,3,communicators
146,14.0,25.0,147,3,communicators
147,16.0,23.0,148,3,communicators
148,18.0,25.0,149,3,communicators
149,0.0,0.0,150,3,communicators
0,16.0,14.0,1,4,communicators
1,14.0,15.0,2,4,communicators
2,12.0,16.0,3,4,communicators
3,14.0,14.0,4,4,communicators
4,12.0,15.0,5,4,communicators
5,13.0,16.0,6,4,communicators
6,12.0,17.0,7,4,communicators
7,13.0,15.0,8,4,communicators
8,14.0,17.0,9,4,communicators
9,13.0,17.0,10,4,communicators
10,11.0,15.0,11,4,communicators
11,12.0,14.0,12,4,communicators
12,13.0,14.0,13,4,communicators
13,14.0,16.0,14,4,communicators
14,12.0,16.0,15,4,communicators
15,11.0,17.0,16,4,communicators
16,11.0,14.0,17,4,communicators
17,11.0,16.0,18,4,communicators
18,14.0,16.0,19,4,communicators
19,14.0,15.0,20,4,communicators
20,12.0,15.0,21,4,communicators
21,10.0,15.0,22,4,communicators
22,12.0,13.0,23,4,communicators
23,12.0,13.0,24,4,communicators
24,12.0,15.0,25,4,communicators
25,12.0,18.0,26,4,communicators
26,12.0,18.0,27,4,communicators
27,12.0,18.0,28,4,communicators
28,10.0,16.0,29,4,communicators
29,11.0,14.0,30,4,communicators
30,13.0,14.0,31,4,communicators
31,15.0,13.0,32,4,communicators
32,15.0,10.0,33,4,communicators
33,15.0,13.0,34,4,communicators
34,16.0,14.0,35,4,communicators
35,16.0,12.0,36,4,communicators
36,14.0,13.0,37,4,communicators
37,12.0,14.0,38,4,communicators
38,14.0,13.0,39,4,communicators
39,14.0,14.0,40,4,communicators
40,13.0,14.0,41,4,communicators
41,15.0,16.0,42,4,communicators
42,13.0,15.0,43,4,communicators
43,15.0,14.0,44,4,communicators
44,16.0,14.0,45,4,communicators
45,18.0,16.0,46,4,communicators
46,16.0,17.0,47,4,communicators
47,17.0,17.0,48,4,communicators
48,16.0,16.0,49,4,communicators
49,14.0,18.0,50,4,communicators
50,14.0,17.0,51,4,communicators
51,15.0,17.0,52,4,communicators
52,17.0,16.0,53,4,communicators
53,17.0,17.0,54,4,communicators
54,19.0,18.0,55,4,communicators
55,19.0,20.0,56,4,communicators
56,19.0,19.0,57,4,communicators
57,19.0,21.0,58,4,communicators
58,17.0,23.0,59,4,communicators
59,14.0,23.0,60,4,communicators
60,11.0,23.0,61,4,communicators
61,8.0,23.0,62,4,communicators
62,5.0,23.0,63,4,communicators
63,3.0,24.0,64,4,communicators
64,3.0,26.0,65,4,communicators
65,2.0,25.0,66,4,communicators
66,2.0,23.0,67,4,communicators
67,3.0,23.0,68,4,communicators
68,4.0,24.0,69,4,communicators
69,1.0,24.0,70,4,communicators
70,1.0,26.0,71,4,communicators
71,3.0,25.0,72,4,communicators
72,4.0,25.0,73,4,communicators
73,1.0,25.0,74,4,communicators
74,1.0,23.0,75,4,communicators
75,2.0,24.0,76,4,communicators
76,4.0,26.0,77,4,communicators
77,4.0,23.0,78,4,communicators
78,2.0,25.0,79,4,communicators
79,2.0,26.0,80,4,communicators
80,1.0,27.0,81,4,communicators
81,3.0,28.0,82,4,communicators
82,4.0,26.0,83,4,communicators
83,6.0,26.0,84,4,communicators
84,4.0,26.0,85,4,communicators
85,6.0,24.0,86,4,communicators
86,9.0,24.0,87,4,communicators
87,11.0,23.0,88,4,communicators
88,13.0,21.0,89,4,communicators
89,12.0,22.0,90,4,communicators
90,12.0,21.0,91,4,communicators
91,13.0,20.0,92,4,communicators
92,14.0,21.0,93,4,communicators
93,14.0,22.0,94,4,communicators
94,12.0,20.0,95,4,communicators
95,11.0,21.0,96,4,communicators
96,13.0,23.0,97,4,communicators
97,14.0,23.0,98,4,communicators
98,14.0,20.0,99,4,communicators
99,11.0,20.0,100,4,communicators
100,11.0,22.0,101,4,communicators
101,13.0,22.0,102,4,communicators
102,11.0,22.0,103,4,communicators
103,14.0,22.0,104,4,communicators
104,13.0,21.0,105,4,communicators
105,15.0,19.0,106,4,communicators
106,17.0,19.0,107,4,communicators
107,14.0,19.0,108,4,communicators
108,12.0,17.0,109,4,communicators
109,10.0,15.0,110,4,communicators
110,8.0,14.0,111,4,communicators
111,6.0,16.0,112,4,communicators
112,7.0,15.0,113,4,communicators
113,8.0,15.0,114,4,communicators
114,7.0,13.0,115,4,communicators
115,8.0,13.0,116,4,communicators
116,9.0,14.0,117,4,communicators
117,6.0,14.0,118,4,communicators
118,6.0,15.0,119,4,communicators
119,9.0,15.0,120,4,communicators
120,9.0,13.0,121,4,communicators
121,6.0,13.0,122,4,communicators
122,7.0,14.0,123,4,communicators
123,7.0,16.0,124,4,communicators
124,8.0,14.0,125,4,communicators
125,10.0,14.0,126,4,communicators
126,9.0,14.0,127,4,communicators
127,10.0,13.0,128,4,communicators
128,11.0,14.0,129,4,communicators
129,10.0,16.0,130,4,communicators
130,10.0,17.0,131,4,communicators
131,12.0,15.0,132,4,communicators
132,12.0,18.0,133,4,communicators
133,11.0,16.0,134,4,communicators
134,11.0,16.0,135,4,communicators
135,11.0,19.0,136,4,communicators
136,13.0,18.0,137,4,communicators
137,13.0,16.0,138,4,communicators
138,13.0,17.0,139,4,communicators
139,12.0,17.0,140,4,communicators
140,13.0,17.0,141,4,communicators
141,13.0,14.0,142,4,communicators
142,13.0,17.0,143,4,communicators
143,14.0,19.0,144,4,communicators
144,16.0,18.0,145,4,communicators
145,17.0,17.0,146,4,communicators
146,19.0,17.0,147,4,communicators
147,22.0,17.0,148,4,communicators
148,25.0,17.0,149,4,communicators
149,0.0,0.0,150,4,communicators
0,15.0,7.0,1,5,communicators
1,15.0,10.0,2,5,communicators
2,13.0,12.0,3,5,communicators
3,14.0,14.0,4,5,communicators
4,12.0,15.0,5,5,communicators
5,13.0,16.0,6,5,communicators
6,12.0,17.0,7,5,communicators
7,13.0,15.0,8,5,communicators
8,14.0,17.0,9,5,communicators
9,13.0,17.0,10,5,communicators
10,11.0,15.0,11,5,communicators
11,12.0,14.0,12,5,communicators
12,13.0,14.0,13,5,communicators
13,14.0,16.0,14,5,communicators
14,12.0,16.0,15,5,communicators
15,11.0,17.0,16,5,communicators
16,11.0,14.0,17,5,communicators
17,11.0,16.0,18,5,communicators
18,14.0,16.0,19,5,communicators
19,14.0,15.0,20,5,communicators
20,16.0,13.0,21,5,communicators
21,17.0,13.0,22,5,communicators
22,18.0,12.0,23,5,communicators
23,20.0,11.0,24,5,communicators
24,20.0,13.0,25,5,communicators
25,19.0,15.0,26,5,communicators
26,18.0,16.0,27,5,communicators
27,17.0,17.0,28,5,communicators
28,19.0,18.0,29,5,communicators
29,22.0,18.0,30,5,communicators
30,21.0,18.0,31,5,communicators
31,22.0,18.0,32,5,communicators
32,22.0,19.0,33,5,communicators
33,22.0,18.0,34,5,communicators
34,22.0,20.0,35,5,communicators
35,22.0,22.0,36,5,communicators
36,22.0,22.0,37,5,communicators
37,23.0,20.0,38,5,communicators
38,23.0,19.0,39,5,communicators
39,21.0,17.0,40,5,communicators
40,22.0,15.0,41,5,communicators
41,20.0,13.0,42,5,communicators
42,20.0,12.0,43,5,communicators
43,20.0,14.0,44,5,communicators
44,22.0,16.0,45,5,communicators
45,24.0,17.0,46,5,communicators
46,23.0,16.0,47,5,communicators
47,22.0,18.0,48,5,communicators
48,21.0,20.0,49,5,communicators
49,21.0,20.0,50,5,communicators
50,20.0,22.0,51,5,communicators
51,22.0,24.0,52,5,communicators
52,22.0,23.0,53,5,communicators
53,24.0,22.0,54,5,communicators
54,27.0,22.0,55,5,communicators
55,26.0,24.0,56,5,communicators
56,26.0,27.0,57,5,communicators
57,29.0,27.0,58,5,communicators
58,27.0,26.0,59,5,communicators
59,26.0,26.0,60,5,communicators
60,24.0,25.0,61,5,communicators
61,21.0,25.0,62,5,communicators
62,18.0,25.0,63,5,communicators
63,15.0,25.0,64,5,communicators
64,12.0,25.0,65,5,communicators
65,9.0,25.0,66,5,communicators
66,6.0,25.0,67,5,communicators
67,4.0,24.0,68,5,communicators
68,4.0,24.0,69,5,communicators
69,1.0,24.0,70,5,communicators
70,1.0,26.0,71,5,communicators
71,3.0,25.0,72,5,communicators
72,4.0,25.0,73,5,communicators
73,1.0,25.0,74,5,communicators
74,1.0,23.0,75,5,communicators
75,2.0,24.0,76,5,communicators
76,4.0,26.0,77,5,communicators
77,4.0,23.0,78,5,communicators
78,2.0,25.0,79,5,communicators
79,2.0,26.0,80,5,communicators
80,0.0,28.0,81,5,communicators
81,1.0,27.0,82,5,communicators
82,1.0,28.0,83,5,communicators
83,1.0,28.0,84,5,communicators
84,3.0,29.0,85,5,communicators
85,5.0,27.0,86,5,communicators
86,7.0,25.0,87,5,communicators
87,10.0,25.0,88,5,communicators
88,12.0,23.0,89,5,communicators
89,12.0,22.0,90,5,communicators
90,12.0,21.0,91,5,communicators
91,13.0,20.0,92,5,communicators
92,14.0,21.0,93,5,communicators
93,14.0,22.0,94,5,communicators
94,12.0,20.0,95,5,communicators
95,11.0,21.0,96,5,communicators
96,13.0,23.0,97,5,communicators
97,14.0,23.0,98,5,communicators
98,14.0,20.0,99,5,communicators
99,11.0,20.0,100,5,communicators
100,11.0,22.0,101,5,communicators
101,13.0,22.0,102,5,communicators
102,15.0,20.0,103,5,communicators
103,15.0,23.0,104,5,communicators
104,17.0,22.0,105,5,communicators
105,16.0,22.0,106,5,communicators
106,17.0,20.0,107,5,communicators
107,14.0,20.0,108,5,communicators
108,12.0,18.0,109,5,communicators
109,10.0,16.0,110,5,communicators
110,8.0,14.0,111,5,communicators
111,6.0,16.0,112,5,communicators
112,7.0,15.0,113,5,communicators
113,8.0,15.0,114,5,communicators
114,7.0,13.0,115,5,communicators
115,8.0,13.0,116,5,communicators
116,9.0,14.0,117,5,communicators
117,6.0,14.0,118,5,communicators
118,6.0,15.0,119,5,communicators
119,9.0,15.0,120,5,communicators
120,9.0,13.0,121,5,communicators
121,6.0,13.0,122,5,communicators
122,7.0,14.0,123,5,communicators
123,7.0,16.0,124,5,communicators
124,5.0,17.0,125,5,communicators
125,5.0,16.0,126,5,communicators
126,7.0,15.0,127,5,communicators
127,7.0,17.0,128,5,communicators
128,6.0,18.0,129,5,communicators
129,8.0,18.0,130,5,communicators
130,10.0,17.0,131,5,communicators
131,9.0,17.0,132,5,communicators
132,9.0,20.0,133,5,communicators
133,10.0,21.0,134,5,communicators
134,9.0,22.0,135,5,communicators
135,12.0,22.0,136,5,communicators
136,13.0,24.0,137,5,communicators
137,13.0,27.0,138,5,communicators
138,11.0,25.0,139,5,communicators
139,10.0,25.0,140,5,communicators
140,9.0,26.0,141,5,communicators
141,9.0,27.0,142,5,communicators
142,9.0,28.0,143,5,communicators
143,11.0,29.0,144,5,communicators
144,13.0,29.0,145,5,communicators
145,15.0,29.0,146,5,communicators
146,15.0,28.0,147,5,communicators
147,16.0,29.0,148,5,communicators
148,18.0,27.0,149,5,communicators
149,0.0,0.0,150,5,communicators
0,26.0,17.0,1,6,communicators
1,23.0,17.0,2,6,communicators
2,20.0,17.0,3,6,communicators
3,18.0,15.0,4,6,communicators
4,15.0,15.0,5,6,communicators
5,13.0,16.0,6,6,communicators
6,12.0,17.0,7,6,communicators
7,13.0,15.0,8,6,communicators
8,14.0,17.0,9,6,communicators
9,13.0,17.0,10,6,communicators
10,11.0,15.0,11,6,communicators
11,12.0,14.0,12,6,communicators
12,13.0,14.0,13,6,communicators
13,14.0,16.0,14,6,communicators
14,12.0,16.0,15,6,communicators
15,11.0,17.0,16,6,communicators
16,11.0,14.0,17,6,communicators
17,11.0,16.0,18,6,communicators
18,14.0,16.0,19,6,communicators
19,14.0,15.0,20,6,communicators
20,14.0,16.0,21,6,communicators
21,15.0,18.0,22,6,communicators
22,14.0,20.0,23,6,communicators
23,15.0,18.0,24,6,communicators
24,17.0,16.0,25,6,communicators
25,16.0,18.0,26,6,communicators
