,x,y,time
0,10,0,1
1,1,1,1
2,10,1,1
3,4,2,1
4,14,6,1
5,22,8,1
6,24,8,1
7,1,10,1
8,4,11,1
9,6,11,1
10,8,18,1
11,18,18,1
12,26,20,1
13,18,23,1
14,1,26,1
15,15,28,1
0,10,0,2
1,1,1,2
2,10,1,2
3,4,2,2
4,14,6,2
5,22,8,2
6,24,8,2
7,1,10,2
8,4,11,2
9,6,11,2
10,8,18,2
11,18,18,2
12,26,20,2
13,18,23,2
14,1,26,2
15,15,28,2
0,10,0,3
1,1,1,3
2,10,1,3
3,4,2,3
4,22,8,3
5,24,8,3
6,1,10,3
7,4,11,3
8,6,11,3
9,8,18,3
10,18,18,3
11,26,20,3
12,18,23,3
13,1,26,3
14,15,28,3
0,10,0,4
1,1,1,4
2,10,1,4
3,4,2,4
4,22,8,4
5,24,8,4
6,1,10,4
7,4,11,4
8,6,11,4
9,8,18,4
10,18,18,4
11,26,20,4
12,18,23,4
13,1,26,4
14,15,28,4
0,10,0,5
1,1,1,5
2,10,1,5
3,4,2,5
4,22,8,5
5,1,10,5
6,4,11,5
7,6,11,5
8,8,18,5
9,18,18,5
10,18,23,5
11,1,26,5
12,15,28,5
0,10,0,6
1,1,1,6
2,10,1,6
3,4,2,6
4,1,10,6
5,4,11,6
6,6,11,6
7,8,18,6
8,18,18,6
9,18,23,6
10,1,26,6
11,15,28,6
0,10,0,7
1,1,1,7
2,10,1,7
3,4,2,7
4,1,10,7
5,4,11,7
6,6,11,7
7,8,18,7
8,18,18,7
9,18,23,7
10,1,26,7
11,15,28,7
0,10,0,8
1,1,1,8
2,10,1,8
3,4,2,8
4,1,10,8
5,4,11,8
6,6,11,8
7,8,18,8
8,18,18,8
9,18,23,8
10,1,26,8
11,15,28,8
0,10,0,9
1,1,1,9
2,10,1,9
3,4,2,9
4,1,10,9
5,6,11,9
6,8,18,9
7,18,18,9
8,18,23,9
9,1,26,9
10,15,28,9
0,10,0,10
1,1,1,10
2,10,1,10
3,4,2,10
4,1,10,10
5,8,18,10
6,18,18,10
7,18,23,10
8,1,26,10
9,15,28,10
0,10,0,11
1,1,1,11
2,10,1,11
3,4,2,11
4,1,10,11
5,8,18,11
6,18,18,11
7,18,23,11
8,1,26,11
9,15,28,11
0,10,0,12
1,1,1,12
2,10,1,12
3,4,2,12
4,1,10,12
5,8,18,12
6,18,18,12
7,18,23,12
8,1,26,12
9,15,28,12
0,10,0,13
1,1,1,13
2,10,1,13
3,4,2,13
4,1,10,13
5,8,18,13
6,18,18,13
7,18,23,13
8,1,26,13
9,15,28,13
0,10,0,14
1,1,1,14
2,10,1,14
3,4,2,14
4,1,10,14
5,8,18,14
6,18,18,14
7,18,23,14
8,1,26,14
9,15,28,14
0,10,0,15
1,1,1,15
2,10,1,15
3,4,2,15
4,1,10,15
5,8,18,15
6,18,18,15
7,18,23,15
8,1,26,15
9,15,28,15
0,10,0,16
1,1,1,16
2,10,1,16
3,4,2,16
4,8,18,16
5,18,23,16
6,1,26,16
7,15,28,16
0,10,0,17
1,1,1,17
2,10,1,17
3,4,2,17
4,8,18,17
5,18,23,17
6,1,26,17
7,15,28,17
0,10,0,18
1,1,1,18
2,10,1,18
3,4,2,18
4,8,18,18
5,18,23,18
6,1,26,18
7,15,28,18
0,10,0,19
1,1,1,19
2,10,1,19
3,4,2,19
4,8,18,19
5,1,26,19
6,15,28,19
0,10,0,20
1,1,1,20
2,10,1,20
3,4,2,20
4,8,18,20
5,1,26,20
6,15,28,20
0,10,0,21
1,1,1,21
2,10,1,21
3,4,2,21
4,8,18,21
5,1,26,21
6,15,28,21
0,10,0,22
1,1,1,22
2,10,1,22
3,4,2,22
4,8,18,22
5,1,26,22
6,15,28,22
0,10,0,23
1,1,1,23
2,10,1,23
3,4,2,23
4,8,18,23
5,1,26,23
0,10,0,24
1,1,1,24
2,10,1,24
3,4,2,24
4,8,18,24
5,1,26,24
0,10,0,25
1,1,1,25
2,10,1,25
3,4,2,25
4,1,26,25
0,10,0,26
1,1,1,26
2,10,1,26
3,1,26,26
0,10,0,27
1,1,1,27
2,10,1,27
3,1,26,27
0,10,0,28
1,1,1,28
2,10,1,28
3,1,26,28
0,10,0,29
1,1,1,29
2,10,1,29
3,1,26,29
0,10,0,30
1,1,1,30
2,10,1,30
3,1,26,30
0,10,0,31
1,10,1,31
2,1,26,31
0,10,0,32
1,10,1,32
2,1,26,32
0,10,0,33
1,10,1,33
2,1,26,33
0,10,0,34
1,10,1,34
2,1,26,34
0,10,0,35
1,10,1,35
2,1,26,35
0,10,0,36
1,10,1,36
2,1,26,36
0,10,0,37
1,10,1,37
2,1,26,37
0,10,0,38
1,10,1,38
2,1,26,38
0,10,0,39
1,10,1,39
2,1,26,39
0,10,0,40
0,22,0,41
1,28,1,41
2,20,3,41
3,19,5,41
4,6,6,41
5,23,6,41
6,24,12,41
7,17,15,41
8,4,16,41
9,4,20,41
10,2,23,41
11,27,23,41
12,28,23,41
13,21,26,41
14,5,28,41
0,22,0,42
1,28,1,42
2,20,3,42
3,19,5,42
4,6,6,42
5,23,6,42
6,24,12,42
7,17,15,42
8,4,16,42
9,4,20,42
10,2,23,42
11,27,23,42
12,28,23,42
13,21,26,42
14,5,28,42
0,22,0,43
1,28,1,43
2,20,3,43
3,19,5,43
4,23,6,43
5,24,12,43
6,17,15,43
7,4,16,43
8,4,20,43
9,2,23,43
10,27,23,43
11,28,23,43
12,21,26,43
13,5,28,43
0,22,0,44
1,28,1,44
2,20,3,44
3,19,5,44
4,23,6,44
5,24,12,44
6,17,15,44
7,4,16,44
8,4,20,44
9,2,23,44
10,27,23,44
11,28,23,44
12,21,26,44
13,5,28,44
0,22,0,45
1,28,1,45
2,20,3,45
3,19,5,45
4,23,6,45
5,24,12,45
6,17,15,45
7,4,16,45
8,4,20,45
9,27,23,45
10,28,23,45
11,21,26,45
12,5,28,45
0,22,0,46
1,28,1,46
2,20,3,46
3,19,5,46
4,23,6,46
5,24,12,46
6,17,15,46
7,4,16,46
8,4,20,46
9,27,23,46
10,28,23,46
11,21,26,46
12,5,28,46
0,22,0,47
1,28,1,47
2,20,3,47
3,19,5,47
4,23,6,47
5,24,12,47
6,17,15,47
7,4,16,47
8,4,20,47
9,27,23,47
10,28,23,47
11,21,26,47
12,5,28,47
0,22,0,48
1,28,1,48
2,20,3,48
3,19,5,48
4,23,6,48
5,24,12,48
6,17,15,48
7,4,16,48
8,4,20,48
9,27,23,48
10,28,23,48
11,21,26,48
12,5,28,48
0,22,0,49
1,28,1,49
2,20,3,49
3,19,5,49
4,23,6,49
5,24,12,49
6,17,15,49
7,4,16,49
8,4,20,49
9,27,23,49
10,28,23,49
11,21,26,49
12,5,28,49
