,x,y,time
0,23,21,1
1,24,21,1
2,25,21,1
3,26,21,1
4,23,22,1
5,24,22,1
6,25,22,1
7,26,22,1
8,23,23,1
9,24,23,1
10,25,23,1
11,26,23,1
12,23,24,1
13,24,24,1
14,25,24,1
15,26,24,1
0,23,21,2
1,24,21,2
2,25,21,2
3,26,21,2
4,23,22,2
5,24,22,2
6,25,22,2
7,26,22,2
8,23,23,2
9,24,23,2
10,25,23,2
11,26,23,2
12,23,24,2
13,24,24,2
14,25,24,2
15,26,24,2
0,23,21,3
1,24,21,3
2,25,21,3
3,26,21,3
4,23,22,3
5,24,22,3
6,25,22,3
7,26,22,3
8,23,23,3
9,24,23,3
10,25,23,3
11,26,23,3
12,23,24,3
13,24,24,3
14,25,24,3
15,26,24,3
0,23,21,4
1,24,21,4
2,25,21,4
3,26,21,4
4,23,22,4
5,24,22,4
6,25,22,4
7,26,22,4
8,23,23,4
9,24,23,4
10,25,23,4
11,26,23,4
12,23,24,4
13,24,24,4
14,25,24,4
15,26,24,4
0,23,21,5
1,24,21,5
2,25,21,5
3,26,21,5
4,23,22,5
5,24,22,5
6,25,22,5
7,26,22,5
8,23,23,5
9,24,23,5
10,25,23,5
11,26,23,5
12,23,24,5
13,24,24,5
14,25,24,5
15,26,24,5
0,23,21,6
1,24,21,6
2,25,21,6
3,26,21,6
4,23,22,6
5,24,22,6
6,25,22,6
7,26,22,6
8,23,23,6
9,24,23,6
10,25,23,6
11,26,23,6
12,23,24,6
13,24,24,6
14,25,24,6
15,26,24,6
0,23,21,7
1,24,21,7
2,25,21,7
3,26,21,7
4,23,22,7
5,24,22,7
6,25,22,7
7,26,22,7
8,23,23,7
9,24,23,7
10,25,23,7
11,26,23,7
12,23,24,7
13,24,24,7
14,25,24,7
15,26,24,7
0,23,21,8
1,24,21,8
2,25,21,8
3,26,21,8
4,23,22,8
5,24,22,8
6,25,22,8
7,26,22,8
8,23,23,8
9,24,23,8
10,25,23,8
11,26,23,8
12,23,24,8
13,24,24,8
14,25,24,8
15,26,24,8
0,23,21,9
1,24,21,9
2,25,21,9
3,26,21,9
4,23,22,9
5,24,22,9
6,25,22,9
7,26,22,9
8,23,23,9
9,24,23,9
10,25,23,9
11,26,23,9
12,23,24,9
13,24,24,9
14,25,24,9
15,26,24,9
0,23,21,10
1,24,21,10
2,25,21,10
3,26,21,10
4,23,22,10
5,24,22,10
6,25,22,10
7,26,22,10
8,23,23,10
9,24,23,10
10,25,23,10
11,26,23,10
12,23,24,10
13,24,24,10
14,25,24,10
15,26,24,10
0,23,21,11
1,24,21,11
2,25,21,11
3,26,21,11
4,23,22,11
5,24,22,11
6,25,22,11
7,26,22,11
8,23,23,11
9,24,23,11
10,25,23,11
11,26,23,11
12,23,24,11
13,24,24,11
14,25,24,11
15,26,24,11
0,23,21,12
1,24,21,12
2,25,21,12
3,26,21,12
4,23,22,12
5,24,22,12
6,25,22,12
7,26,22,12
8,23,23,12
9,24,23,12
10,25,23,12
11,26,23,12
12,23,24,12
13,24,24,12
14,25,24,12
15,26,24,12
0,23,21,13
1,24,21,13
2,25,21,13
3,26,21,13
4,23,22,13
5,24,22,13
6,25,22,13
7,26,22,13
8,24,23,13
9,25,23,13
10,26,23,13
11,23,24,13
12,24,24,13
13,25,24,13
14,26,24,13
0,23,21,14
1,24,21,14
2,25,21,14
3,26,21,14
4,23,22,14
5,24,22,14
6,25,22,14
7,26,22,14
8,24,23,14
9,25,23,14
10,26,23,14
11,23,24,14
12,24,24,14
13,25,24,14
14,26,24,14
0,23,21,15
1,24,21,15
2,25,21,15
3,26,21,15
4,24,22,15
5,25,22,15
6,26,22,15
7,24,23,15
8,25,23,15
9,26,23,15
10,23,24,15
11,24,24,15
12,25,24,15
13,26,24,15
0,23,21,16
1,24,21,16
2,25,21,16
3,26,21,16
4,25,22,16
5,26,22,16
6,24,23,16
7,25,23,16
8,26,23,16
9,23,24,16
10,24,24,16
11,25,24,16
12,26,24,16
0,24,21,17
1,25,21,17
2,26,21,17
3,25,22,17
4,26,22,17
5,24,23,17
6,25,23,17
7,26,23,17
8,23,24,17
9,24,24,17
10,25,24,17
11,26,24,17
0,24,21,18
1,25,21,18
2,25,22,18
3,26,22,18
4,24,23,18
5,25,23,18
6,26,23,18
7,23,24,18
8,24,24,18
9,25,24,18
10,26,24,18
0,24,21,19
1,25,21,19
2,25,22,19
3,26,22,19
4,24,23,19
5,25,23,19
6,23,24,19
7,24,24,19
8,25,24,19
9,26,24,19
0,24,21,20
1,25,21,20
2,25,22,20
3,26,22,20
4,24,23,20
5,25,23,20
6,23,24,20
7,24,24,20
8,26,24,20
0,24,21,21
1,25,21,21
2,25,22,21
3,26,22,21
4,24,23,21
5,25,23,21
6,23,24,21
7,24,24,21
