,x,y,time
0,11,4,1
1,12,4,1
2,13,4,1
3,14,4,1
4,15,4,1
5,11,5,1
6,12,5,1
7,13,5,1
8,14,5,1
9,15,5,1
10,11,6,1
11,12,6,1
12,13,6,1
13,14,6,1
14,15,6,1
15,11,7,1
16,12,7,1
17,13,7,1
18,14,7,1
19,15,7,1
20,11,8,1
21,12,8,1
22,13,8,1
23,14,8,1
24,15,8,1
0,11,4,2
1,12,4,2
2,13,4,2
3,14,4,2
4,15,4,2
5,11,5,2
6,12,5,2
7,13,5,2
8,14,5,2
9,15,5,2
10,11,6,2
11,12,6,2
12,13,6,2
13,14,6,2
14,15,6,2
15,11,7,2
16,12,7,2
17,13,7,2
18,14,7,2
19,15,7,2
20,11,8,2
21,12,8,2
22,13,8,2
23,14,8,2
24,15,8,2
0,11,4,3
1,12,4,3
2,13,4,3
3,14,4,3
4,15,4,3
5,11,5,3
6,12,5,3
7,13,5,3
8,14,5,3
9,15,5,3
10,11,6,3
11,12,6,3
12,13,6,3
13,14,6,3
14,15,6,3
15,11,7,3
16,12,7,3
17,13,7,3
18,14,7,3
19,15,7,3
20,11,8,3
21,12,8,3
22,13,8,3
23,14,8,3
24,15,8,3
0,11,4,4
1,12,4,4
2,13,4,4
3,14,4,4
4,15,4,4
5,11,5,4
6,12,5,4
7,13,5,4
8,14,5,4
9,15,5,4
10,11,6,4
11,12,6,4
12,13,6,4
13,14,6,4
14,15,6,4
15,11,7,4
16,12,7,4
17,13,7,4
18,14,7,4
19,15,7,4
20,11,8,4
21,12,8,4
22,13,8,4
23,14,8,4
24,15,8,4
0,11,4,5
1,12,4,5
2,13,4,5
3,14,4,5
4,15,4,5
5,11,5,5
6,12,5,5
7,13,5,5
8,14,5,5
9,15,5,5
10,11,6,5
11,12,6,5
12,13,6,5
13,14,6,5
14,15,6,5
15,11,7,5
16,12,7,5
17,13,7,5
18,14,7,5
19,15,7,5
20,11,8,5
21,12,8,5
22,13,8,5
23,14,8,5
24,15,8,5
0,11,4,6
1,12,4,6
2,13,4,6
3,14,4,6
4,15,4,6
5,11,5,6
6,12,5,6
7,13,5,6
8,14,5,6
9,15,5,6
10,11,6,6
11,12,6,6
12,13,6,6
13,14,6,6
14,15,6,6
15,11,7,6
16,12,7,6
17,13,7,6
18,14,7,6
19,15,7,6
20,11,8,6
21,12,8,6
22,13,8,6
23,14,8,6
24,15,8,6
0,11,4,7
1,12,4,7
2,13,4,7
3,14,4,7
4,15,4,7
5,11,5,7
6,12,5,7
7,13,5,7
8,14,5,7
