,x,y,time
0,16,15,1
1,17,15,1
2,18,15,1
3,19,15,1
4,20,15,1
5,16,16,1
6,17,16,1
7,18,16,1
8,19,16,1
9,20,16,1
10,16,17,1
11,17,17,1
12,18,17,1
13,19,17,1
14,20,17,1
15,16,18,1
16,17,18,1
17,18,18,1
18,19,18,1
19,20,18,1
20,16,19,1
21,17,19,1
22,18,19,1
23,19,19,1
24,20,19,1
0,16,15,2
1,17,15,2
2,18,15,2
3,19,15,2
4,20,15,2
5,16,16,2
6,17,16,2
7,18,16,2
8,19,16,2
9,20,16,2
10,16,17,2
11,17,17,2
12,18,17,2
13,19,17,2
14,20,17,2
15,16,18,2
16,17,18,2
17,18,18,2
18,19,18,2
19,20,18,2
20,16,19,2
21,17,19,2
22,18,19,2
23,19,19,2
24,20,19,2
0,16,15,3
1,17,15,3
2,18,15,3
3,19,15,3
4,20,15,3
5,16,16,3
6,17,16,3
7,18,16,3
8,19,16,3
9,20,16,3
10,16,17,3
11,17,17,3
12,18,17,3
13,19,17,3
14,20,17,3
15,16,18,3
16,17,18,3
17,18,18,3
18,19,18,3
19,20,18,3
20,16,19,3
21,17,19,3
22,18,19,3
23,19,19,3
24,20,19,3
0,16,15,4
1,17,15,4
2,18,15,4
3,19,15,4
4,20,15,4
5,16,16,4
6,17,16,4
7,18,16,4
8,19,16,4
9,20,16,4
10,16,17,4
11,17,17,4
12,18,17,4
13,19,17,4
14,20,17,4
15,16,18,4
16,17,18,4
17,18,18,4
18,19,18,4
19,20,18,4
20,16,19,4
21,17,19,4
22,18,19,4
23,19,19,4
24,20,19,4
0,16,15,5
1,17,15,5
2,18,15,5
3,19,15,5
4,20,15,5
5,16,16,5
6,17,16,5
7,18,16,5
8,19,16,5
9,20,16,5
10,16,17,5
11,17,17,5
12,18,17,5
13,19,17,5
14,20,17,5
15,16,18,5
16,17,18,5
17,18,18,5
18,19,18,5
19,20,18,5
20,16,19,5
21,17,19,5
22,18,19,5
23,19,19,5
24,20,19,5
0,16,15,6
1,17,15,6
2,18,15,6
3,19,15,6
4,20,15,6
5,16,16,6
6,17,16,6
7,18,16,6
8,19,16,6
9,20,16,6
10,16,17,6
11,17,17,6
12,18,17,6
13,19,17,6
14,20,17,6
15,16,18,6
16,17,18,6
17,18,18,6
18,19,18,6
19,20,18,6
20,16,19,6
21,17,19,6
22,18,19,6
23,19,19,6
24,20,19,6
0,16,15,7
1,17,15,7
2,18,15,7
3,19,15,7
4,20,15,7
5,16,16,7
6,17,16,7
7,18,16,7
8,19,16,7
9,20,16,7
10,16,17,7
11,18,17,7
12,19,17,7
13,20,17,7
14,16,18,7
15,17,18,7
16,18,18,7
17,19,18,7
18,20,18,7
19,16,19,7
20,17,19,7
21,18,19,7
22,19,19,7
23,20,19,7
0,16,15,8
1,17,15,8
2,18,15,8
3,19,15,8
4,20,15,8
5,16,16,8
6,17,16,8
7,19,16,8
8,20,16,8
9,16,17,8
10,18,17,8
11,19,17,8
12,20,17,8
13,16,18,8
14,17,18,8
15,18,18,8
16,19,18,8
17,20,18,8
18,16,19,8
19,17,19,8
20,18,19,8
21,19,19,8
22,20,19,8
0,16,15,9
1,17,15,9
2,18,15,9
3,19,15,9
4,20,15,9
5,16,16,9
6,17,16,9
7,19,16,9
8,20,16,9
9,16,17,9
10,19,17,9
11,20,17,9
12,16,18,9
13,17,18,9
14,18,18,9
15,19,18,9
16,20,18,9
17,16,19,9
18,17,19,9
19,18,19,9
20,19,19,9
21,20,19,9
0,16,15,10
1,17,15,10
2,18,15,10
3,19,15,10
4,20,15,10
5,16,16,10
6,17,16,10
7,19,16,10
8,20,16,10
9,16,17,10
10,19,17,10
11,20,17,10
12,16,18,10
13,18,18,10
14,19,18,10
15,20,18,10
16,16,19,10
17,17,19,10
18,18,19,10
19,19,19,10
20,20,19,10
0,16,15,11
1,17,15,11
2,18,15,11
3,19,15,11
4,20,15,11
5,16,16,11
6,17,16,11
7,19,16,11
8,20,16,11
9,16,17,11
10,19,17,11
11,20,17,11
12,16,18,11
13,18,18,11
14,20,18,11
15,16,19,11
16,17,19,11
17,18,19,11
18,19,19,11
19,20,19,11
0,16,15,12
1,17,15,12
2,18,15,12
3,19,15,12
4,20,15,12
5,16,16,12
6,17,16,12
7,20,16,12
8,16,17,12
9,19,17,12
10,20,17,12
11,16,18,12
12,18,18,12
13,20,18,12
14,16,19,12
15,17,19,12
16,18,19,12
17,19,19,12
18,20,19,12
0,16,15,13
1,17,15,13
2,18,15,13
3,19,15,13
4,20,15,13
5,16,16,13
6,17,16,13
7,20,16,13
8,16,17,13
9,20,17,13
10,16,18,13
11,18,18,13
12,20,18,13
13,16,19,13
14,17,19,13
15,18,19,13
16,19,19,13
17,20,19,13
0,16,15,14
1,17,15,14
2,18,15,14
3,19,15,14
4,20,15,14
5,16,16,14
6,17,16,14
7,20,16,14
8,16,17,14
9,20,17,14
10,16,18,14
11,18,18,14
12,20,18,14
13,16,19,14
14,17,19,14
15,19,19,14
16,20,19,14
0,16,15,15
1,17,15,15
2,18,15,15
3,19,15,15
4,20,15,15
5,16,16,15
6,17,16,15
7,20,16,15
8,20,17,15
9,16,18,15
10,18,18,15
11,20,18,15
12,16,19,15
13,17,19,15
14,19,19,15
15,20,19,15
0,16,15,16
1,17,15,16
2,18,15,16
3,19,15,16
4,20,15,16
5,16,16,16
6,17,16,16
7,20,16,16
8,20,17,16
9,16,18,16
10,18,18,16
11,20,18,16
12,16,19,16
13,19,19,16
14,20,19,16
0,16,15,17
1,17,15,17
2,18,15,17
3,19,15,17
4,20,15,17
5,16,16,17
6,17,16,17
7,20,16,17
8,20,17,17
9,16,18,17
10,18,18,17
11,20,18,17
12,16,19,17
13,20,19,17
0,16,15,18
1,17,15,18
2,18,15,18
3,19,15,18
4,20,15,18
5,16,16,18
6,17,16,18
7,20,16,18
8,20,17,18
9,16,18,18
10,18,18,18
11,16,19,18
12,20,19,18
0,16,15,19
1,17,15,19
2,18,15,19
3,19,15,19
4,20,15,19
5,16,16,19
6,17,16,19
7,20,17,19
8,16,18,19
9,18,18,19
10,16,19,19
11,20,19,19
0,16,15,20
1,17,15,20
2,18,15,20
3,19,15,20
4,20,15,20
5,16,16,20
6,20,17,20
7,16,18,20
8,18,18,20
9,16,19,20
10,20,19,20
0,16,15,21
1,18,15,21
2,19,15,21
3,20,15,21
4,16,16,21
5,20,17,21
6,16,18,21
7,18,18,21
8,16,19,21
9,20,19,21
0,16,15,22
1,19,15,22
2,20,15,22
3,16,16,22
4,20,17,22
5,16,18,22
6,18,18,22
7,16,19,22
8,20,19,22
0,16,15,23
1,19,15,23
2,20,15,23
3,20,17,23
4,16,18,23
5,18,18,23
6,16,19,23
7,20,19,23
0,16,15,24
1,19,15,24
2,20,15,24
3,20,17,24
4,16,18,24
5,18,18,24
6,20,19,24
0,16,15,25
1,19,15,25
2,20,15,25
3,20,17,25
4,18,18,25
5,20,19,25
0,19,15,26
1,20,15,26
2,20,17,26
3,18,18,26
4,20,19,26
0,20,15,27
1,20,17,27
2,18,18,27
3,20,19,27
0,20,15,28
1,18,18,28
2,20,19,28
0,20,15,29
1,18,18,29
0,20,15,30
0,20,15,31
0,9,12,32
1,10,12,32
2,11,12,32
3,12,12,32
4,13,12,32
5,9,13,32
6,10,13,32
7,11,13,32
8,12,13,32
9,13,13,32
10,9,14,32
11,10,14,32
12,11,14,32
13,12,14,32
14,13,14,32
15,9,15,32
16,10,15,32
17,11,15,32
18,12,15,32
19,13,15,32
20,9,16,32
21,10,16,32
22,11,16,32
23,12,16,32
24,13,16,32
0,9,12,33
1,10,12,33
2,11,12,33
3,12,12,33
4,13,12,33
5,9,13,33
6,10,13,33
7,11,13,33
8,12,13,33
9,13,13,33
10,9,14,33
11,10,14,33
12,11,14,33
13,12,14,33
14,13,14,33
15,9,15,33
16,10,15,33
17,11,15,33
18,12,15,33
19,13,15,33
20,9,16,33
21,10,16,33
22,11,16,33
23,12,16,33
24,13,16,33
0,9,12,34
1,10,12,34
2,11,12,34
3,12,12,34
4,13,12,34
5,9,13,34
6,10,13,34
7,11,13,34
8,12,13,34
9,13,13,34
10,9,14,34
11,10,14,34
12,11,14,34
13,12,14,34
14,13,14,34
15,9,15,34
16,10,15,34
17,11,15,34
18,12,15,34
19,13,15,34
20,9,16,34
21,10,16,34
22,11,16,34
23,12,16,34
24,13,16,34
0,9,12,35
1,10,12,35
2,11,12,35
3,12,12,35
4,13,12,35
5,9,13,35
6,10,13,35
7,11,13,35
8,12,13,35
9,13,13,35
10,9,14,35
11,10,14,35
12,11,14,35
13,12,14,35
14,13,14,35
15,9,15,35
16,10,15,35
17,11,15,35
18,12,15,35
19,13,15,35
20,9,16,35
21,10,16,35
22,11,16,35
23,12,16,35
24,13,16,35
0,9,12,36
1,10,12,36
2,11,12,36
3,12,12,36
4,13,12,36
5,9,13,36
6,10,13,36
7,11,13,36
8,12,13,36
9,13,13,36
10,9,14,36
11,10,14,36
12,11,14,36
13,12,14,36
14,9,15,36
15,10,15,36
16,11,15,36
17,12,15,36
18,13,15,36
19,9,16,36
20,10,16,36
21,11,16,36
22,12,16,36
23,13,16,36
0,9,12,37
1,10,12,37
2,11,12,37
3,12,12,37
4,13,12,37
5,9,13,37
6,10,13,37
7,11,13,37
8,12,13,37
9,13,13,37
10,9,14,37
11,11,14,37
12,12,14,37
13,9,15,37
14,10,15,37
15,11,15,37
16,12,15,37
17,13,15,37
18,9,16,37
19,10,16,37
20,11,16,37
21,12,16,37
22,13,16,37
0,9,12,38
1,10,12,38
2,11,12,38
3,12,12,38
4,13,12,38
5,9,13,38
6,10,13,38
7,11,13,38
8,12,13,38
9,13,13,38
10,9,14,38
11,11,14,38
12,9,15,38
13,10,15,38
14,11,15,38
15,12,15,38
16,13,15,38
17,9,16,38
18,10,16,38
19,11,16,38
20,12,16,38
21,13,16,38
0,9,12,39
1,10,12,39
2,11,12,39
3,12,12,39
4,13,12,39
5,9,13,39
6,10,13,39
7,11,13,39
8,12,13,39
9,13,13,39
10,9,14,39
11,11,14,39
12,9,15,39
13,10,15,39
14,12,15,39
15,13,15,39
16,9,16,39
17,10,16,39
18,11,16,39
19,12,16,39
20,13,16,39
0,9,12,40
1,10,12,40
2,11,12,40
3,12,12,40
4,13,12,40
5,9,13,40
6,11,13,40
7,12,13,40
8,13,13,40
9,9,14,40
10,11,14,40
11,9,15,40
12,10,15,40
13,12,15,40
14,13,15,40
15,9,16,40
16,10,16,40
17,11,16,40
18,12,16,40
19,13,16,40
0,9,12,41
1,10,12,41
2,11,12,41
3,12,12,41
4,13,12,41
5,9,13,41
6,11,13,41
7,12,13,41
8,13,13,41
9,9,14,41
10,11,14,41
11,9,15,41
12,12,15,41
13,13,15,41
14,9,16,41
15,10,16,41
16,11,16,41
17,12,16,41
18,13,16,41
0,9,12,42
1,10,12,42
2,11,12,42
3,12,12,42
4,13,12,42
5,9,13,42
6,11,13,42
7,13,13,42
8,9,14,42
9,11,14,42
10,9,15,42
11,12,15,42
12,13,15,42
13,9,16,42
14,10,16,42
15,11,16,42
16,12,16,42
17,13,16,42
0,9,12,43
1,10,12,43
2,11,12,43
3,12,12,43
4,13,12,43
5,9,13,43
6,11,13,43
7,13,13,43
8,9,14,43
9,11,14,43
10,9,15,43
11,13,15,43
12,9,16,43
13,10,16,43
14,11,16,43
15,12,16,43
16,13,16,43
0,9,12,44
1,10,12,44
2,11,12,44
3,12,12,44
4,13,12,44
5,9,13,44
6,11,13,44
7,13,13,44
8,9,14,44
9,11,14,44
10,9,15,44
11,13,15,44
12,9,16,44
13,10,16,44
14,12,16,44
15,13,16,44
0,9,12,45
1,10,12,45
2,11,12,45
3,12,12,45
4,13,12,45
5,9,13,45
6,11,13,45
7,13,13,45
8,11,14,45
9,9,15,45
10,13,15,45
11,9,16,45
12,10,16,45
13,12,16,45
14,13,16,45
0,9,12,46
1,10,12,46
2,12,12,46
3,13,12,46
4,9,13,46
5,11,13,46
6,13,13,46
7,11,14,46
8,9,15,46
9,13,15,46
10,9,16,46
11,10,16,46
12,12,16,46
13,13,16,46
0,9,12,47
1,12,12,47
2,13,12,47
3,9,13,47
4,11,13,47
5,13,13,47
6,11,14,47
7,9,15,47
8,13,15,47
9,9,16,47
10,10,16,47
11,12,16,47
12,13,16,47
0,9,12,48
1,13,12,48
2,9,13,48
3,11,13,48
4,13,13,48
5,11,14,48
6,9,15,48
7,13,15,48
8,9,16,48
9,10,16,48
10,12,16,48
11,13,16,48
0,9,12,49
1,13,12,49
2,9,13,49
3,11,13,49
4,11,14,49
5,9,15,49
6,13,15,49
7,9,16,49
8,10,16,49
9,12,16,49
10,13,16,49
