,x,y,time
0,9,20,1
1,10,20,1
2,11,20,1
3,12,20,1
4,13,20,1
5,9,21,1
6,10,21,1
7,11,21,1
8,12,21,1
9,13,21,1
10,9,22,1
11,10,22,1
12,11,22,1
13,12,22,1
14,13,22,1
15,9,23,1
16,10,23,1
17,11,23,1
18,12,23,1
19,13,23,1
20,9,24,1
21,10,24,1
22,11,24,1
23,12,24,1
24,13,24,1
0,9,20,2
1,10,20,2
2,11,20,2
3,12,20,2
4,13,20,2
5,9,21,2
6,10,21,2
7,11,21,2
8,12,21,2
9,13,21,2
10,9,22,2
11,10,22,2
12,11,22,2
13,12,22,2
14,13,22,2
15,9,23,2
16,10,23,2
17,11,23,2
18,12,23,2
19,13,23,2
20,9,24,2
21,10,24,2
22,11,24,2
23,12,24,2
24,13,24,2
0,9,20,3
1,10,20,3
2,11,20,3
3,12,20,3
4,13,20,3
5,9,21,3
6,10,21,3
7,11,21,3
8,12,21,3
9,13,21,3
10,9,22,3
11,10,22,3
12,11,22,3
13,12,22,3
14,13,22,3
15,9,23,3
16,10,23,3
17,11,23,3
18,12,23,3
19,13,23,3
20,9,24,3
21,10,24,3
22,11,24,3
23,12,24,3
24,13,24,3
0,9,20,4
1,10,20,4
2,11,20,4
3,12,20,4
4,13,20,4
5,9,21,4
6,10,21,4
7,11,21,4
8,12,21,4
9,9,22,4
10,10,22,4
11,11,22,4
12,12,22,4
13,13,22,4
14,9,23,4
15,10,23,4
16,11,23,4
17,12,23,4
18,13,23,4
19,9,24,4
20,10,24,4
21,11,24,4
22,12,24,4
23,13,24,4
0,9,20,5
1,10,20,5
2,11,20,5
3,12,20,5
4,9,21,5
5,10,21,5
6,11,21,5
7,12,21,5
8,9,22,5
9,10,22,5
10,11,22,5
11,12,22,5
12,13,22,5
13,9,23,5
14,10,23,5
15,11,23,5
16,12,23,5
17,13,23,5
18,9,24,5
19,10,24,5
20,11,24,5
21,12,24,5
22,13,24,5
0,9,20,6
1,10,20,6
2,11,20,6
3,12,20,6
4,9,21,6
5,10,21,6
6,12,21,6
7,9,22,6
8,10,22,6
9,11,22,6
10,12,22,6
11,13,22,6
12,9,23,6
13,10,23,6
14,11,23,6
15,12,23,6
16,13,23,6
17,9,24,6
18,10,24,6
19,11,24,6
20,12,24,6
21,13,24,6
0,9,20,7
1,10,20,7
2,11,20,7
3,9,21,7
4,10,21,7
5,12,21,7
6,9,22,7
7,10,22,7
8,11,22,7
9,12,22,7
10,13,22,7
11,9,23,7
12,10,23,7
13,11,23,7
14,12,23,7
15,13,23,7
16,9,24,7
17,10,24,7
18,11,24,7
19,12,24,7
20,13,24,7
0,9,20,8
1,10,20,8
2,11,20,8
3,9,21,8
4,10,21,8
5,12,21,8
6,9,22,8
7,11,22,8
8,12,22,8
9,13,22,8
10,9,23,8
11,10,23,8
12,11,23,8
13,12,23,8
14,13,23,8
15,9,24,8
16,10,24,8
17,11,24,8
18,12,24,8
19,13,24,8
0,9,20,9
1,10,20,9
2,11,20,9
3,9,21,9
4,12,21,9
5,9,22,9
6,11,22,9
7,12,22,9
8,13,22,9
9,9,23,9
10,10,23,9
11,11,23,9
12,12,23,9
13,13,23,9
14,9,24,9
15,10,24,9
16,11,24,9
17,12,24,9
18,13,24,9
0,9,20,10
1,10,20,10
2,11,20,10
3,9,21,10
4,12,21,10
5,9,22,10
6,11,22,10
7,12,22,10
8,13,22,10
9,9,23,10
10,10,23,10
11,12,23,10
12,13,23,10
13,9,24,10
14,10,24,10
15,11,24,10
16,12,24,10
17,13,24,10
0,9,20,11
1,10,20,11
2,11,20,11
3,9,21,11
4,12,21,11
5,9,22,11
6,11,22,11
7,12,22,11
8,13,22,11
9,9,23,11
10,12,23,11
11,13,23,11
12,9,24,11
13,10,24,11
14,11,24,11
