,x,y,time
0,3,22,1
1,4,22,1
2,5,22,1
3,6,22,1
4,3,23,1
5,4,23,1
6,5,23,1
7,6,23,1
8,3,24,1
9,4,24,1
10,5,24,1
11,6,24,1
12,3,25,1
13,4,25,1
14,5,25,1
15,6,25,1
0,3,22,2
1,4,22,2
2,5,22,2
3,6,22,2
4,3,23,2
5,4,23,2
6,5,23,2
7,6,23,2
8,3,24,2
9,4,24,2
10,5,24,2
11,6,24,2
12,3,25,2
13,4,25,2
14,5,25,2
15,6,25,2
0,3,22,3
1,4,22,3
2,5,22,3
3,6,22,3
4,3,23,3
5,4,23,3
6,5,23,3
7,6,23,3
8,3,24,3
9,4,24,3
10,5,24,3
11,6,24,3
12,3,25,3
13,4,25,3
14,5,25,3
15,6,25,3
0,3,22,4
1,4,22,4
2,5,22,4
3,6,22,4
4,3,23,4
5,4,23,4
6,5,23,4
7,6,23,4
8,3,24,4
9,4,24,4
10,5,24,4
11,6,24,4
12,3,25,4
13,4,25,4
14,5,25,4
15,6,25,4
0,3,22,5
1,4,22,5
2,5,22,5
3,6,22,5
4,3,23,5
5,4,23,5
6,5,23,5
7,6,23,5
8,3,24,5
9,4,24,5
10,5,24,5
11,6,24,5
12,3,25,5
13,4,25,5
14,5,25,5
15,6,25,5
0,3,22,6
1,4,22,6
2,5,22,6
3,6,22,6
4,3,23,6
5,4,23,6
6,5,23,6
7,6,23,6
8,3,24,6
9,4,24,6
10,5,24,6
11,6,24,6
12,3,25,6
13,4,25,6
14,5,25,6
15,6,25,6
0,3,22,7
1,5,22,7
2,6,22,7
3,3,23,7
4,4,23,7
5,5,23,7
6,6,23,7
7,3,24,7
8,4,24,7
9,5,24,7
10,6,24,7
11,3,25,7
12,4,25,7
13,5,25,7
14,6,25,7
0,3,22,8
1,5,22,8
2,6,22,8
3,3,23,8
4,4,23,8
5,6,23,8
6,3,24,8
7,4,24,8
8,5,24,8
9,6,24,8
10,3,25,8
11,4,25,8
12,5,25,8
13,6,25,8
0,3,22,9
1,5,22,9
2,6,22,9
3,3,23,9
4,4,23,9
5,3,24,9
6,4,24,9
7,5,24,9
8,6,24,9
9,3,25,9
10,4,25,9
11,5,25,9
12,6,25,9
0,3,22,10
1,5,22,10
2,6,22,10
3,4,23,10
4,3,24,10
5,4,24,10
6,5,24,10
7,6,24,10
8,3,25,10
9,4,25,10
10,5,25,10
11,6,25,10
0,3,22,11
1,5,22,11
2,6,22,11
3,4,23,11
4,4,24,11
5,5,24,11
6,6,24,11
7,3,25,11
8,4,25,11
9,5,25,11
10,6,25,11
0,3,22,12
1,5,22,12
2,6,22,12
3,4,23,12
4,4,24,12
5,5,24,12
6,6,24,12
7,3,25,12
8,4,25,12
9,6,25,12
0,3,22,13
1,5,22,13
2,6,22,13
3,4,23,13
4,4,24,13
5,5,24,13
6,6,24,13
7,4,25,13
8,6,25,13
0,3,22,14
1,5,22,14
2,6,22,14
3,4,23,14
4,4,24,14
5,5,24,14
6,6,24,14
7,6,25,14
0,3,22,15
1,5,22,15
2,6,22,15
3,4,23,15
4,4,24,15
5,5,24,15
6,6,24,15
0,3,22,16
1,5,22,16
2,4,23,16
3,4,24,16
4,5,24,16
5,6,24,16
0,5,22,17
1,4,23,17
2,4,24,17
3,5,24,17
4,6,24,17
0,4,23,18
1,4,24,18
2,5,24,18
3,6,24,18
0,4,23,19
1,5,24,19
2,6,24,19
0,4,23,20
1,6,24,20
0,6,24,21
0,16,1,22
1,17,1,22
2,18,1,22
3,19,1,22
4,16,2,22
5,17,2,22
6,18,2,22
7,19,2,22
8,16,3,22
9,17,3,22
10,18,3,22
11,19,3,22
12,16,4,22
13,17,4,22
14,18,4,22
15,19,4,22
0,16,1,23
1,17,1,23
2,18,1,23
3,19,1,23
4,16,2,23
5,17,2,23
6,18,2,23
7,19,2,23
8,16,3,23
9,17,3,23
10,18,3,23
11,19,3,23
