,x,y,time
0,18,7,1
1,19,7,1
2,18,8,1
3,19,8,1
4,16,12,1
5,17,12,1
6,16,13,1
7,17,13,1
8,15,24,1
9,16,24,1
10,15,25,1
11,16,25,1
12,15,27,1
13,16,27,1
14,15,28,1
15,16,28,1
0,18,7,2
1,19,7,2
2,18,8,2
3,19,8,2
4,16,12,2
5,17,12,2
6,16,13,2
7,17,13,2
8,15,24,2
9,16,24,2
10,15,25,2
11,16,25,2
12,15,27,2
13,16,27,2
14,15,28,2
15,16,28,2
0,18,7,3
1,19,7,3
2,18,8,3
3,19,8,3
4,16,12,3
5,17,12,3
6,16,13,3
7,17,13,3
8,15,24,3
9,16,24,3
10,15,25,3
11,16,25,3
12,15,27,3
13,16,27,3
14,15,28,3
15,16,28,3
0,18,7,4
1,19,7,4
2,18,8,4
3,19,8,4
4,16,12,4
5,17,12,4
6,16,13,4
7,17,13,4
8,15,24,4
9,16,24,4
10,15,25,4
11,16,25,4
12,15,27,4
13,16,27,4
14,15,28,4
15,16,28,4
0,18,7,5
1,19,7,5
2,18,8,5
3,19,8,5
4,16,12,5
5,17,12,5
6,16,13,5
7,17,13,5
8,15,24,5
9,16,24,5
10,15,25,5
11,16,25,5
12,15,27,5
13,16,27,5
14,15,28,5
15,16,28,5
0,18,7,6
1,19,7,6
2,18,8,6
3,19,8,6
4,16,12,6
5,17,12,6
6,16,13,6
7,17,13,6
8,15,24,6
9,16,24,6
10,15,25,6
11,16,25,6
12,15,27,6
13,16,27,6
14,15,28,6
15,16,28,6
0,18,7,7
1,19,7,7
2,18,8,7
3,19,8,7
4,16,12,7
5,17,12,7
6,17,13,7
7,15,24,7
8,16,24,7
9,15,25,7
10,16,25,7
11,15,27,7
12,16,27,7
13,15,28,7
14,16,28,7
0,18,7,8
1,19,7,8
2,18,8,8
3,19,8,8
4,16,12,8
5,17,13,8
6,15,24,8
7,16,24,8
8,15,25,8
9,16,25,8
10,15,27,8
11,16,27,8
12,15,28,8
13,16,28,8
0,18,7,9
1,19,7,9
2,18,8,9
3,19,8,9
4,17,13,9
5,15,24,9
6,16,24,9
7,15,25,9
8,16,25,9
9,15,27,9
10,16,27,9
11,15,28,9
12,16,28,9
0,19,7,10
1,18,8,10
2,19,8,10
3,15,24,10
4,16,24,10
5,15,25,10
6,16,25,10
7,15,27,10
