,x,y,time
0,3,0,1
1,15,0,1
2,21,0,1
3,25,1,1
4,22,4,1
5,3,7,1
6,14,7,1
7,3,9,1
8,22,9,1
9,11,10,1
10,13,11,1
11,18,22,1
12,12,23,1
13,16,25,1
14,7,26,1
15,17,27,1
0,3,0,2
1,15,0,2
2,21,0,2
3,25,1,2
4,22,4,2
5,3,7,2
6,14,7,2
7,3,9,2
8,22,9,2
9,11,10,2
10,13,11,2
11,18,22,2
12,12,23,2
13,16,25,2
14,7,26,2
15,17,27,2
0,3,0,3
1,15,0,3
2,21,0,3
3,25,1,3
4,22,4,3
5,3,7,3
6,14,7,3
7,3,9,3
8,22,9,3
9,11,10,3
10,13,11,3
11,18,22,3
12,12,23,3
13,16,25,3
14,7,26,3
15,17,27,3
0,3,0,4
1,15,0,4
2,21,0,4
3,25,1,4
4,3,7,4
5,3,9,4
6,22,9,4
7,11,10,4
8,13,11,4
9,18,22,4
10,12,23,4
11,16,25,4
12,7,26,4
13,17,27,4
0,3,0,5
1,15,0,5
2,21,0,5
3,3,7,5
4,3,9,5
5,22,9,5
6,11,10,5
7,13,11,5
8,18,22,5
9,12,23,5
10,16,25,5
11,7,26,5
12,17,27,5
0,3,0,6
1,15,0,6
2,21,0,6
3,3,7,6
4,3,9,6
5,22,9,6
6,11,10,6
7,13,11,6
8,18,22,6
9,12,23,6
10,16,25,6
11,7,26,6
0,3,0,7
1,15,0,7
2,21,0,7
3,3,7,7
4,3,9,7
5,11,10,7
6,18,22,7
7,12,23,7
8,7,26,7
0,3,0,8
1,15,0,8
2,3,7,8
3,3,9,8
4,11,10,8
5,12,23,8
6,7,26,8
0,3,0,9
1,15,0,9
2,3,7,9
3,3,9,9
4,12,23,9
5,7,26,9
0,3,0,10
1,15,0,10
2,3,7,10
3,3,9,10
4,7,26,10
0,3,0,11
1,15,0,11
2,3,7,11
3,3,9,11
4,7,26,11
0,3,0,12
1,3,7,12
2,3,9,12
3,7,26,12
0,3,0,13
1,3,7,13
2,3,9,13
3,7,26,13
0,3,0,14
1,3,7,14
2,3,9,14
3,7,26,14
0,3,0,15
1,3,7,15
2,3,9,15
3,7,26,15
0,3,0,16
1,3,7,16
2,3,9,16
3,7,26,16
0,3,0,17
1,3,7,17
2,3,9,17
3,7,26,17
0,3,0,18
1,3,7,18
2,3,9,18
3,7,26,18
0,3,0,19
1,3,7,19
2,3,9,19
0,3,0,20
1,3,7,20
2,3,9,20
0,3,0,21
1,3,7,21
2,3,9,21
0,3,0,22
1,3,7,22
2,3,9,22
0,3,0,23
1,3,7,23
2,3,9,23
0,3,0,24
1,3,7,24
2,3,9,24
0,3,0,25
1,3,7,25
2,3,9,25
0,3,0,26
1,3,7,26
0,3,0,27
0,22,3,28
1,18,6,28
2,20,6,28
3,13,8,28
4,16,9,28
5,21,9,28
6,4,10,28
7,24,10,28
8,3,13,28
9,1,16,28
10,10,17,28
11,23,17,28
12,27,20,28
13,3,21,28
14,24,23,28
15,21,24,28
0,22,3,29
1,18,6,29
2,20,6,29
3,13,8,29
4,16,9,29
5,21,9,29
6,4,10,29
7,24,10,29
8,3,13,29
9,1,16,29
10,10,17,29
11,23,17,29
12,27,20,29
13,3,21,29
14,24,23,29
15,21,24,29
0,22,3,30
1,18,6,30
2,20,6,30
3,13,8,30
4,16,9,30
5,21,9,30
6,4,10,30
7,24,10,30
8,1,16,30
9,10,17,30
10,23,17,30
11,27,20,30
12,3,21,30
13,24,23,30
14,21,24,30
0,22,3,31
1,18,6,31
2,20,6,31
3,13,8,31
4,16,9,31
5,21,9,31
6,4,10,31
7,24,10,31
8,1,16,31
9,23,17,31
10,27,20,31
11,3,21,31
12,24,23,31
13,21,24,31
0,22,3,32
1,18,6,32
2,20,6,32
3,13,8,32
4,16,9,32
5,21,9,32
6,24,10,32
7,1,16,32
8,23,17,32
9,27,20,32
10,3,21,32
11,24,23,32
12,21,24,32
0,22,3,33
1,18,6,33
2,20,6,33
3,13,8,33
4,16,9,33
5,21,9,33
6,24,10,33
7,1,16,33
8,23,17,33
9,27,20,33
10,3,21,33
11,24,23,33
12,21,24,33
0,22,3,34
1,18,6,34
2,20,6,34
3,13,8,34
4,16,9,34
5,21,9,34
6,24,10,34
7,1,16,34
8,23,17,34
9,27,20,34
10,3,21,34
11,24,23,34
12,21,24,34
0,22,3,35
1,18,6,35
2,20,6,35
3,13,8,35
4,16,9,35
5,21,9,35
6,24,10,35
7,23,17,35
8,27,20,35
9,3,21,35
10,24,23,35
11,21,24,35
0,22,3,36
1,18,6,36
2,20,6,36
3,13,8,36
4,16,9,36
5,21,9,36
6,24,10,36
7,23,17,36
8,27,20,36
9,3,21,36
10,24,23,36
11,21,24,36
0,22,3,37
1,18,6,37
2,20,6,37
3,13,8,37
4,16,9,37
5,21,9,37
6,24,10,37
7,23,17,37
8,27,20,37
9,3,21,37
10,24,23,37
11,21,24,37
0,22,3,38
1,18,6,38
2,20,6,38
3,13,8,38
4,16,9,38
5,21,9,38
6,24,10,38
7,23,17,38
8,27,20,38
9,24,23,38
10,21,24,38
0,22,3,39
1,18,6,39
2,20,6,39
3,13,8,39
4,16,9,39
5,21,9,39
6,24,10,39
7,23,17,39
8,27,20,39
9,24,23,39
10,21,24,39
0,22,3,40
1,18,6,40
2,20,6,40
3,13,8,40
4,16,9,40
5,21,9,40
6,24,10,40
7,23,17,40
8,27,20,40
9,24,23,40
10,21,24,40
0,22,3,41
1,18,6,41
2,20,6,41
3,13,8,41
4,16,9,41
5,21,9,41
6,24,10,41
7,23,17,41
8,27,20,41
9,24,23,41
10,21,24,41
0,22,3,42
1,18,6,42
2,20,6,42
3,13,8,42
4,16,9,42
5,21,9,42
6,24,10,42
7,23,17,42
8,27,20,42
9,24,23,42
10,21,24,42
0,22,3,43
1,18,6,43
2,20,6,43
3,13,8,43
4,16,9,43
5,21,9,43
6,24,10,43
7,23,17,43
8,27,20,43
9,24,23,43
10,21,24,43
0,22,3,44
1,18,6,44
2,20,6,44
3,13,8,44
4,16,9,44
5,21,9,44
6,24,10,44
7,23,17,44
8,27,20,44
9,24,23,44
10,21,24,44
0,22,3,45
1,18,6,45
2,20,6,45
3,13,8,45
4,16,9,45
5,21,9,45
6,24,10,45
7,23,17,45
8,27,20,45
9,24,23,45
10,21,24,45
0,22,3,46
1,18,6,46
2,20,6,46
3,13,8,46
4,16,9,46
5,21,9,46
6,24,10,46
7,23,17,46
8,27,20,46
9,24,23,46
10,21,24,46
0,22,3,47
1,18,6,47
2,20,6,47
3,13,8,47
4,16,9,47
5,21,9,47
6,24,10,47
7,23,17,47
8,27,20,47
9,24,23,47
10,21,24,47
0,22,3,48
1,18,6,48
2,20,6,48
3,13,8,48
4,16,9,48
5,21,9,48
6,24,10,48
7,23,17,48
8,27,20,48
9,24,23,48
10,21,24,48
0,22,3,49
1,18,6,49
2,20,6,49
3,13,8,49
4,16,9,49
5,21,9,49
6,24,10,49
7,23,17,49
8,27,20,49
9,24,23,49
10,21,24,49
