,x,y,time
0,18,23,1
1,19,23,1
2,20,23,1
3,18,24,1
4,19,24,1
5,20,24,1
6,22,24,1
7,23,24,1
8,24,24,1
9,18,25,1
10,19,25,1
11,20,25,1
12,22,25,1
13,23,25,1
14,24,25,1
15,22,26,1
16,23,26,1
17,24,26,1
0,18,23,2
1,19,23,2
2,20,23,2
3,18,24,2
4,19,24,2
5,20,24,2
6,22,24,2
7,23,24,2
8,24,24,2
9,18,25,2
10,19,25,2
11,20,25,2
12,22,25,2
13,23,25,2
14,24,25,2
15,22,26,2
16,23,26,2
17,24,26,2
0,18,23,3
1,19,23,3
2,20,23,3
3,18,24,3
4,19,24,3
5,20,24,3
6,22,24,3
7,23,24,3
8,24,24,3
9,18,25,3
10,19,25,3
11,20,25,3
12,22,25,3
13,23,25,3
14,24,25,3
15,22,26,3
16,23,26,3
17,24,26,3
0,18,23,4
1,19,23,4
2,20,23,4
3,18,24,4
4,19,24,4
5,20,24,4
6,22,24,4
7,23,24,4
8,24,24,4
9,18,25,4
10,19,25,4
11,20,25,4
12,22,25,4
13,23,25,4
14,24,25,4
15,22,26,4
16,23,26,4
17,24,26,4
0,18,23,5
1,19,23,5
2,20,23,5
3,18,24,5
4,19,24,5
5,20,24,5
6,22,24,5
7,23,24,5
8,24,24,5
9,18,25,5
10,19,25,5
11,20,25,5
12,22,25,5
13,23,25,5
14,24,25,5
15,22,26,5
16,23,26,5
17,24,26,5
0,18,23,6
1,19,23,6
2,20,23,6
3,18,24,6
4,19,24,6
5,20,24,6
6,22,24,6
7,23,24,6
8,24,24,6
9,18,25,6
10,19,25,6
11,20,25,6
12,22,25,6
13,23,25,6
14,24,25,6
15,22,26,6
16,23,26,6
17,24,26,6
0,18,23,7
1,19,23,7
2,20,23,7
3,18,24,7
4,19,24,7
5,20,24,7
6,22,24,7
7,23,24,7
8,24,24,7
9,18,25,7
10,19,25,7
11,20,25,7
12,22,25,7
13,23,25,7
14,24,25,7
15,22,26,7
16,23,26,7
17,24,26,7
0,18,23,8
1,19,23,8
2,20,23,8
3,18,24,8
4,19,24,8
5,20,24,8
6,22,24,8
7,23,24,8
8,24,24,8
9,18,25,8
10,19,25,8
11,20,25,8
12,22,25,8
13,23,25,8
14,24,25,8
15,22,26,8
16,23,26,8
17,24,26,8
0,18,23,9
1,19,23,9
2,20,23,9
3,18,24,9
4,19,24,9
5,20,24,9
6,22,24,9
7,23,24,9
8,24,24,9
9,18,25,9
10,19,25,9
11,20,25,9
12,22,25,9
13,23,25,9
14,24,25,9
15,22,26,9
16,23,26,9
17,24,26,9
0,18,23,10
1,19,23,10
2,20,23,10
3,18,24,10
4,19,24,10
5,20,24,10
6,22,24,10
7,23,24,10
8,24,24,10
9,18,25,10
10,19,25,10
11,20,25,10
12,22,25,10
13,23,25,10
14,24,25,10
15,22,26,10
16,23,26,10
17,24,26,10
0,18,23,11
1,19,23,11
2,20,23,11
3,18,24,11
4,19,24,11
5,20,24,11
6,22,24,11
7,23,24,11
8,24,24,11
9,18,25,11
10,19,25,11
11,20,25,11
12,22,25,11
13,23,25,11
14,24,25,11
15,22,26,11
16,23,26,11
17,24,26,11
0,18,23,12
1,19,23,12
2,20,23,12
3,18,24,12
4,19,24,12
5,20,24,12
6,22,24,12
7,23,24,12
8,24,24,12
9,18,25,12
10,19,25,12
11,20,25,12
12,22,25,12
13,23,25,12
14,24,25,12
15,22,26,12
16,23,26,12
17,24,26,12
0,18,23,13
1,19,23,13
2,20,23,13
3,18,24,13
4,19,24,13
5,20,24,13
6,22,24,13
7,23,24,13
8,24,24,13
9,18,25,13
10,19,25,13
11,20,25,13
12,22,25,13
13,23,25,13
14,24,25,13
15,22,26,13
16,23,26,13
17,24,26,13
0,18,23,14
1,19,23,14
2,20,23,14
3,18,24,14
4,19,24,14
5,20,24,14
6,22,24,14
7,23,24,14
8,24,24,14
9,18,25,14
10,19,25,14
11,20,25,14
12,22,25,14
13,23,25,14
14,24,25,14
15,22,26,14
16,23,26,14
17,24,26,14
0,18,23,15
1,19,23,15
2,20,23,15
3,18,24,15
4,19,24,15
5,20,24,15
6,22,24,15
7,23,24,15
8,24,24,15
9,18,25,15
10,20,25,15
11,22,25,15
12,23,25,15
13,24,25,15
14,22,26,15
15,23,26,15
16,24,26,15
0,18,23,16
1,19,23,16
2,18,24,16
3,19,24,16
4,20,24,16
5,22,24,16
6,23,24,16
7,24,24,16
8,18,25,16
9,20,25,16
10,22,25,16
11,23,25,16
12,24,25,16
13,22,26,16
14,23,26,16
15,24,26,16
0,18,23,17
1,19,23,17
2,18,24,17
3,19,24,17
4,20,24,17
5,22,24,17
6,23,24,17
7,24,24,17
8,18,25,17
9,20,25,17
10,23,25,17
11,24,25,17
12,22,26,17
13,23,26,17
14,24,26,17
0,18,23,18
1,19,23,18
2,18,24,18
3,19,24,18
4,20,24,18
5,22,24,18
6,23,24,18
7,24,24,18
8,18,25,18
9,20,25,18
10,23,25,18
11,24,25,18
12,23,26,18
13,24,26,18
0,18,23,19
1,19,23,19
2,18,24,19
3,19,24,19
4,20,24,19
5,22,24,19
6,23,24,19
7,24,24,19
8,18,25,19
9,20,25,19
10,24,25,19
11,23,26,19
12,24,26,19
0,18,23,20
1,19,23,20
2,18,24,20
3,19,24,20
4,20,24,20
5,22,24,20
6,23,24,20
7,18,25,20
8,20,25,20
9,24,25,20
10,23,26,20
11,24,26,20
0,18,23,21
1,19,23,21
2,18,24,21
3,19,24,21
4,20,24,21
5,22,24,21
6,23,24,21
7,18,25,21
8,20,25,21
9,24,25,21
10,24,26,21
0,18,23,22
1,19,23,22
2,18,24,22
3,19,24,22
4,20,24,22
5,22,24,22
6,18,25,22
7,20,25,22
8,24,25,22
9,24,26,22
0,18,23,23
1,19,23,23
2,18,24,23
3,19,24,23
4,20,24,23
5,22,24,23
6,18,25,23
7,20,25,23
