,x,y,time
0,12,0,1
1,16,0,1
2,7,1,1
3,8,2,1
4,28,5,1
5,6,9,1
6,25,10,1
7,14,13,1
8,6,14,1
9,22,19,1
10,15,21,1
11,23,22,1
12,14,23,1
13,14,24,1
14,14,25,1
15,15,27,1
0,12,0,2
1,16,0,2
2,7,1,2
3,8,2,2
4,28,5,2
5,6,9,2
6,25,10,2
7,14,13,2
8,6,14,2
9,22,19,2
10,15,21,2
11,23,22,2
12,14,23,2
13,14,24,2
14,14,25,2
15,15,27,2
0,12,0,3
1,16,0,3
2,7,1,3
3,8,2,3
4,28,5,3
5,6,9,3
6,25,10,3
7,14,13,3
8,6,14,3
9,22,19,3
10,15,21,3
11,23,22,3
12,14,23,3
13,14,24,3
14,14,25,3
15,15,27,3
0,12,0,4
1,16,0,4
2,7,1,4
3,8,2,4
4,28,5,4
5,6,9,4
6,25,10,4
7,14,13,4
8,6,14,4
9,22,19,4
10,15,21,4
11,23,22,4
12,14,23,4
13,14,24,4
14,14,25,4
15,15,27,4
0,12,0,5
1,16,0,5
2,7,1,5
3,8,2,5
4,28,5,5
5,6,9,5
6,25,10,5
7,14,13,5
8,6,14,5
9,22,19,5
10,15,21,5
11,23,22,5
12,14,23,5
13,14,24,5
14,14,25,5
15,15,27,5
0,12,0,6
1,16,0,6
2,7,1,6
3,8,2,6
4,28,5,6
5,6,9,6
6,25,10,6
7,14,13,6
8,6,14,6
9,22,19,6
10,15,21,6
11,23,22,6
12,14,23,6
13,14,24,6
14,14,25,6
15,15,27,6
0,12,0,7
1,16,0,7
2,7,1,7
3,8,2,7
4,28,5,7
5,6,9,7
6,25,10,7
7,14,13,7
8,6,14,7
9,22,19,7
10,15,21,7
11,23,22,7
12,14,23,7
13,14,24,7
14,14,25,7
15,15,27,7
0,12,0,8
1,16,0,8
2,7,1,8
3,8,2,8
4,28,5,8
5,6,9,8
6,25,10,8
7,14,13,8
8,6,14,8
9,22,19,8
10,15,21,8
11,23,22,8
12,14,23,8
13,14,24,8
14,14,25,8
15,15,27,8
0,12,0,9
1,16,0,9
2,7,1,9
3,8,2,9
4,28,5,9
5,6,9,9
6,25,10,9
7,14,13,9
8,6,14,9
9,22,19,9
10,15,21,9
11,23,22,9
12,14,23,9
13,14,24,9
14,14,25,9
15,15,27,9
0,12,0,10
1,16,0,10
2,7,1,10
3,8,2,10
4,28,5,10
5,6,9,10
6,25,10,10
7,14,13,10
8,6,14,10
9,22,19,10
10,15,21,10
11,23,22,10
12,14,23,10
13,14,24,10
14,14,25,10
15,15,27,10
0,12,0,11
1,16,0,11
2,7,1,11
3,8,2,11
4,28,5,11
5,6,9,11
6,25,10,11
7,14,13,11
8,6,14,11
9,22,19,11
10,15,21,11
11,23,22,11
12,14,23,11
13,14,24,11
14,14,25,11
15,15,27,11
0,12,0,12
1,16,0,12
2,7,1,12
3,8,2,12
4,28,5,12
5,6,9,12
6,25,10,12
7,14,13,12
8,6,14,12
9,22,19,12
10,15,21,12
11,23,22,12
12,14,23,12
13,14,24,12
14,14,25,12
15,15,27,12
0,12,0,13
1,16,0,13
2,7,1,13
3,8,2,13
4,28,5,13
5,6,9,13
6,25,10,13
7,14,13,13
8,6,14,13
9,22,19,13
10,15,21,13
11,23,22,13
12,14,23,13
13,14,24,13
14,14,25,13
15,15,27,13
0,12,0,14
1,16,0,14
2,7,1,14
3,8,2,14
4,28,5,14
5,6,9,14
6,25,10,14
7,14,13,14
8,6,14,14
9,22,19,14
10,15,21,14
11,23,22,14
12,14,23,14
13,14,24,14
14,14,25,14
15,15,27,14
0,12,0,15
1,16,0,15
2,7,1,15
3,8,2,15
4,28,5,15
5,6,9,15
6,25,10,15
7,14,13,15
8,6,14,15
9,22,19,15
10,15,21,15
11,23,22,15
12,14,23,15
13,14,24,15
14,14,25,15
15,15,27,15
0,12,0,16
1,16,0,16
2,7,1,16
3,8,2,16
4,28,5,16
5,6,9,16
6,25,10,16
7,14,13,16
8,6,14,16
9,22,19,16
10,15,21,16
11,23,22,16
12,14,23,16
13,14,24,16
14,14,25,16
15,15,27,16
0,12,0,17
1,16,0,17
2,7,1,17
3,8,2,17
4,28,5,17
5,6,9,17
6,25,10,17
7,14,13,17
8,6,14,17
9,22,19,17
10,15,21,17
11,23,22,17
12,14,23,17
13,14,24,17
14,14,25,17
15,15,27,17
0,12,0,18
1,16,0,18
2,7,1,18
3,8,2,18
4,28,5,18
5,6,9,18
6,25,10,18
7,14,13,18
8,6,14,18
9,22,19,18
10,15,21,18
11,23,22,18
12,14,23,18
13,14,24,18
14,14,25,18
15,15,27,18
0,12,0,19
1,16,0,19
2,7,1,19
3,8,2,19
4,28,5,19
5,6,9,19
6,25,10,19
7,14,13,19
8,6,14,19
9,22,19,19
10,15,21,19
11,23,22,19
12,14,23,19
13,14,24,19
14,14,25,19
15,15,27,19
0,12,0,20
1,16,0,20
2,7,1,20
3,8,2,20
4,28,5,20
5,6,9,20
6,25,10,20
7,14,13,20
8,6,14,20
9,22,19,20
10,15,21,20
11,23,22,20
12,14,23,20
13,14,24,20
14,14,25,20
15,15,27,20
0,12,0,21
1,16,0,21
2,7,1,21
3,8,2,21
4,28,5,21
5,6,9,21
6,25,10,21
7,14,13,21
8,6,14,21
9,22,19,21
10,15,21,21
11,23,22,21
12,14,23,21
13,14,24,21
14,14,25,21
15,15,27,21
0,12,0,22
1,16,0,22
2,7,1,22
3,8,2,22
4,28,5,22
5,6,9,22
6,25,10,22
7,14,13,22
8,6,14,22
9,22,19,22
10,15,21,22
11,23,22,22
12,14,23,22
13,14,24,22
14,14,25,22
15,15,27,22
0,12,0,23
1,16,0,23
2,7,1,23
3,8,2,23
4,28,5,23
5,6,9,23
6,25,10,23
7,14,13,23
8,6,14,23
