,x,y,time
0,19,2,1
1,22,2,1
2,19,3,1
3,14,7,1
4,6,8,1
5,28,10,1
6,15,11,1
7,26,12,1
8,23,15,1
9,2,16,1
10,7,17,1
11,24,18,1
12,1,20,1
13,22,21,1
14,13,23,1
15,7,28,1
0,19,2,2
1,22,2,2
2,19,3,2
3,14,7,2
4,6,8,2
5,28,10,2
6,15,11,2
7,26,12,2
8,23,15,2
9,2,16,2
10,7,17,2
11,24,18,2
12,1,20,2
13,22,21,2
14,13,23,2
15,7,28,2
0,19,2,3
1,22,2,3
2,19,3,3
3,14,7,3
4,6,8,3
5,28,10,3
6,15,11,3
7,26,12,3
8,23,15,3
9,2,16,3
10,7,17,3
11,24,18,3
12,1,20,3
13,22,21,3
14,7,28,3
0,19,2,4
1,22,2,4
2,19,3,4
3,14,7,4
4,28,10,4
5,15,11,4
6,26,12,4
7,23,15,4
8,2,16,4
9,7,17,4
10,24,18,4
11,1,20,4
12,22,21,4
13,7,28,4
0,19,2,5
1,22,2,5
2,19,3,5
3,14,7,5
4,28,10,5
5,15,11,5
6,26,12,5
7,23,15,5
8,2,16,5
9,7,17,5
10,24,18,5
11,22,21,5
0,19,2,6
1,22,2,6
2,19,3,6
3,14,7,6
4,28,10,6
5,15,11,6
6,26,12,6
7,23,15,6
8,2,16,6
9,7,17,6
10,24,18,6
11,22,21,6
0,19,2,7
1,22,2,7
2,19,3,7
3,14,7,7
4,28,10,7
5,15,11,7
6,26,12,7
7,23,15,7
8,2,16,7
9,7,17,7
10,24,18,7
11,22,21,7
0,19,2,8
1,22,2,8
2,19,3,8
3,14,7,8
4,28,10,8
5,15,11,8
6,26,12,8
7,23,15,8
8,2,16,8
9,7,17,8
10,24,18,8
11,22,21,8
0,19,2,9
1,22,2,9
2,19,3,9
3,14,7,9
4,28,10,9
5,15,11,9
6,26,12,9
7,23,15,9
8,7,17,9
9,24,18,9
10,22,21,9
0,19,2,10
1,22,2,10
2,19,3,10
3,14,7,10
4,28,10,10
5,15,11,10
6,26,12,10
7,23,15,10
8,7,17,10
9,24,18,10
10,22,21,10
0,19,2,11
1,22,2,11
2,19,3,11
3,14,7,11
4,28,10,11
5,15,11,11
6,26,12,11
7,23,15,11
8,24,18,11
9,22,21,11
0,19,2,12
1,22,2,12
2,19,3,12
3,14,7,12
4,28,10,12
5,15,11,12
6,26,12,12
7,23,15,12
8,24,18,12
0,19,2,13
1,22,2,13
2,19,3,13
3,14,7,13
4,28,10,13
5,15,11,13
6,26,12,13
7,23,15,13
8,24,18,13
0,19,2,14
1,22,2,14
2,19,3,14
3,14,7,14
4,28,10,14
5,15,11,14
6,26,12,14
7,23,15,14
8,24,18,14
0,19,2,15
1,22,2,15
2,19,3,15
3,14,7,15
4,28,10,15
5,15,11,15
6,26,12,15
7,23,15,15
8,24,18,15
0,19,2,16
1,22,2,16
2,19,3,16
3,14,7,16
4,28,10,16
5,15,11,16
6,26,12,16
7,23,15,16
8,24,18,16
0,19,2,17
1,22,2,17
2,19,3,17
3,14,7,17
4,28,10,17
5,26,12,17
6,23,15,17
0,19,2,18
1,22,2,18
2,19,3,18
3,14,7,18
4,28,10,18
5,26,12,18
6,23,15,18
0,19,2,19
1,22,2,19
2,19,3,19
3,14,7,19
4,28,10,19
5,26,12,19
6,23,15,19
0,19,2,20
1,22,2,20
2,19,3,20
3,28,10,20
4,26,12,20
5,23,15,20
0,19,2,21
1,22,2,21
2,19,3,21
3,28,10,21
