x,y,trace,time,trace_standardized,distance,distance_x,distance_y,visibility,forager,proximity,proximity_standardized,how_far_squared,how_far_squared_scaled,communicate,communicate_standardized
28,29,0.09004834101699981,1,-0.8870506064920385,5.0,0.0,5.0,0.7071067811865476,3,1.587153325001847,2.5678350328979915,101.0,0.7423469387755102,0.0,
29,17,0.21198686220196378,1,-0.4893968936360153,9.486832980505138,3.0,9.0,0.0805208212417014,2,0.0028370457909237174,-0.6625696936199892,16.0,0.9591836734693877,0.0,
39,22,0.9778704654401522,1,2.008226133801268,7.810249675906654,6.0,5.0,0.337222649411765,1,0.00017838633114468518,-0.6409286661856917,13.0,0.9668367346938775,0.0,
33,40,0.34660482622634936,1,-0.05039424958872673,7.810249675906654,5.0,6.0,0.337222649411765,3,0.0003260467746972477,-0.5823538057565649,17.0,0.9566326530612245,0.0,
26,35,0.14959621084903582,1,-0.6928590474894666,9.0,0.0,9.0,0.15643446504023092,2,0.449431305828084,0.22096025127926686,205.0,0.4770408163265306,0.0,
26,35,0.14959621084903582,1,-0.6928590474894666,2.23606797749979,2.0,1.0,0.9389465440653572,3,0.019887304650559916,-0.5435205583854763,25.0,0.9362244897959183,0.0,
37,32,0.5853692352720479,1,0.7282403675301485,6.4031242374328485,4.0,5.0,0.5354123731070205,1,0.013838958686819593,-0.6142125042366543,49.0,0.875,0.0,
37,32,0.5853692352720479,1,0.7282403675301485,9.219544457292887,9.0,2.0,0.12228681968851,3,0.22368493937479947,-0.13893901188612442,113.0,0.7117346938775511,0.0,
29,28,0.10685985027745916,1,-0.8322265934470172,4.123105625617661,4.0,1.0,0.7975002171825903,1,1.2769274925579042,1.8560264395110928,73.0,0.8137755102040816,0.0,
29,28,0.10685985027745916,1,-0.8322265934470172,3.605551275463989,3.0,2.0,0.8438603677150514,2,1.3044928174340287,1.9125907038780383,49.0,0.875,0.0,
29,28,0.10685985027745916,1,-0.8322265934470172,6.082762530298219,1.0,6.0,0.5772184090494316,3,1.9664547052682955,3.3208287525021682,121.0,0.6913265306122449,0.0,
28,42,0.34413523168135823,1,-0.05844784438815093,8.0,0.0,8.0,0.30901699437494745,3,3.1700694336044496e-05,-0.5829381451801294,10.0,0.9744897959183674,0.0,
41,33,1.3333798808037398,1,3.1675778923826803,10.0,8.0,6.0,6.123233995736766e-17,1,0.00030182861427478064,-0.6406872484806646,80.0,0.7959183673469388,0.0,
30,20,0.4507005508566796,1,0.28907231921523574,7.615773105863909,3.0,7.0,0.36581977961286466,1,0.09958939189829627,-0.446509248382501,74.0,0.8112244897959184,0.0,
30,20,0.4507005508566796,1,0.28907231921523574,7.211102550927978,4.0,6.0,0.42420064040036326,2,0.06647805109009314,-0.5366640586021326,2.0,0.9948979591836735,0.0,
27,30,0.08984287153490293,1,-0.887720663022497,6.708203932499369,6.0,3.0,0.4943388773602531,1,1.99402003014442,3.2584537952469503,125.0,0.6811224489795918,0.0,
27,30,0.08984287153490293,1,-0.887720663022497,4.123105625617661,1.0,4.0,0.7975002171825903,2,1.1615210675400585,1.6297392800924777,85.0,0.7831632653061225,0.0,
27,30,0.08984287153490293,1,-0.887720663022497,4.123105625617661,1.0,4.0,0.7975002171825903,3,1.1615210675400585,1.7228646916233727,85.0,0.7831632653061225,0.0,
28,17,0.19467407081602772,1,-0.5458556378262652,9.219544457292887,2.0,9.0,0.12228681968851,2,0.0018847704146450512,-0.6644536493400255,17.0,0.9566326530612245,0.0,
22,32,0.21463690484488632,1,-0.480754839542326,7.211102550927978,4.0,6.0,0.42420064040036326,2,0.2422032550073509,-0.1890140916690455,170.0,0.5663265306122449,0.0,
22,32,0.21463690484488632,1,-0.480754839542326,6.324555320336759,6.0,2.0,0.5457949153541205,3,0.10025414658401224,-0.38397532499402226,98.0,0.75,0.0,
42,30,0.8564116096854509,1,1.6121366578854595,9.486832980505138,9.0,3.0,0.0805208212417014,1,7.325689114848448e-05,-0.6411342692213056,50.0,0.8724489795918368,0.0,
26,21,0.3876655957916475,1,0.08350902651873995,9.219544457292887,7.0,6.0,0.12228681968851,1,0.8092783783590755,0.9414388845416574,137.0,0.6505102040816326,0.0,
26,21,0.3876655957916475,1,0.08350902651873995,5.0,0.0,5.0,0.7071067811865476,2,0.013612997383229164,-0.6412508438976607,9.0,0.9770408163265306,0.0,
34,19,1.4793254706585144,1,3.6435210571573386,8.06225774829855,1.0,8.0,0.29970158084802306,1,0.0032707275037594055,-0.634880933673596,45.0,0.8852040816326531,0.0,
25,40,0.29705745774575765,1,-0.21197317351766726,6.708203932499369,3.0,6.0,0.4943388773602531,3,0.00013976846460303348,-0.5827236077264416,17.0,0.9566326530612245,0.0,
22,23,0.15095269526137542,1,-0.6884354161565923,5.0,4.0,3.0,0.7071067811865476,2,0.0015997029445787459,-0.6650176190742073,53.0,0.8647959183673469,0.0,
30,29,0.09058567329884162,1,-0.8852983121814679,3.605551275463989,3.0,2.0,0.8438603677150514,1,1.4267256291807089,2.14898863563872,65.0,0.8341836734693877,0.0,
30,29,0.09058567329884162,1,-0.8852983121814679,5.0,4.0,3.0,0.7071067811865476,2,1.587153325001847,2.4717985688779374,65.0,0.8341836734693877,0.0,
30,29,0.09058567329884162,1,-0.8852983121814679,5.385164807134504,2.0,5.0,0.6630580569827468,3,1.778461684571033,2.9476227182530534,101.0,0.7423469387755102,0.0,
24,21,0.19091115225810626,1,-0.5581268915793147,5.385164807134504,2.0,5.0,0.6630580569827468,2,0.0028703595955786943,-0.6625037864943831,25.0,0.9362244897959183,0.0,
24,29,0.2454565785103991,1,-0.3802488013928871,9.219544457292887,9.0,2.0,0.12228681968851,1,1.1926422842831668,1.691188743436024,185.0,0.528061224489796,0.0,
24,29,0.2454565785103991,1,-0.3802488013928871,3.605551275463989,2.0,3.0,0.8438603677150514,2,0.2365492074861823,-0.20019990559871895,89.0,0.7729591836734694,0.0,
24,29,0.2454565785103991,1,-0.3802488013928871,6.4031242374328485,4.0,5.0,0.5354123731070205,3,0.9827963035951868,1.368058113556903,125.0,0.6811224489795918,0.0,
26,30,0.1117743172247298,1,-0.8162000252280535,7.615773105863909,7.0,3.0,0.36581977961286466,1,1.9563206020678554,3.1847245253704086,146.0,0.6275510204081632,0.0,
26,30,0.1117743172247298,1,-0.8162000252280535,4.0,0.0,4.0,0.8090169943749475,2,1.022701450180425,1.355102322451134,90.0,0.7704081632653061,0.0,
26,30,0.1117743172247298,1,-0.8162000252280535,4.47213595499958,2.0,4.0,0.7632412252245554,3,1.0663808481125698,1.533991169306272,90.0,0.7704081632653061,0.0,
28,44,0.41041761015025563,1,0.15770562080849995,10.0,0.0,10.0,6.123233995736766e-17,3,4.552331565214918e-06,-0.5829920404405411,26.0,0.9336734693877551,0.0,
23,35,0.26346901444851994,1,-0.3215084463453613,9.486832980505138,3.0,9.0,0.0805208212417014,2,0.7712754852958105,0.8576880276900198,232.0,0.40816326530612246,0.0,
23,35,0.26346901444851994,1,-0.3215084463453613,5.0990195135927845,5.0,1.0,0.6960233901611642,3,0.010589720454348615,-0.5619782357667717,52.0,0.8673469387755102,0.0,
28,24,0.4349145226242632,1,0.23759250236270507,5.830951894845301,5.0,3.0,0.6090581604429741,1,0.7471962667743851,0.8200240781887027,82.0,0.7908163265306123,0.0,
28,24,0.4349145226242632,1,0.23759250236270507,2.8284271247461903,2.0,2.0,0.9029167963079644,2,0.4016489207110246,0.12642887936661015,10.0,0.9744897959183674,0.0,
28,24,0.4349145226242632,1,0.23759250236270507,10.0,0.0,10.0,6.123233995736766e-17,3,1.1366098427916382,1.6734106248598097,226.0,0.423469387755102,0.0,
18,32,0.19331061182478643,1,-0.550302013958477,10.0,8.0,6.0,6.123233995736766e-17,2,0.005036869955786042,-0.6582176212870238,242.0,0.38265306122448983,0.0,
27,38,0.3018728320091921,1,-0.19626975645111538,4.123105625617661,1.0,4.0,0.7975002171825903,3,0.0012815509028869872,-0.5804569273242288,5.0,0.9872448979591837,0.0,
31,20,0.48879073266550116,1,0.41328821155546996,7.280109889280518,2.0,7.0,0.41435987125763785,1,0.05473060173901819,-0.5342401773311181,61.0,0.8443877551020408,0.0,
31,20,0.48879073266550116,1,0.41328821155546996,7.810249675906654,5.0,6.0,0.337222649411765,2,0.09293957476243629,-0.48431329943601537,5.0,0.9872448979591837,0.0,
29,43,0.34139951115815614,1,-0.06736930261821741,9.055385138137417,1.0,9.0,0.14783588614657994,3,1.3557394815526168e-05,-0.5829741634793042,16.0,0.9591836734693877,0.0,
30,18,0.3121102256337872,1,-0.1628845919827538,9.486832980505138,3.0,9.0,0.0805208212417014,1,0.017595988875260277,-0.6068648306291055,98.0,0.75,0.0,
30,18,0.3121102256337872,1,-0.1628845919827538,8.94427190999916,4.0,8.0,0.16507433576456088,2,0.010233410540680192,-0.6479369266442933,10.0,0.9744897959183674,0.0,
32,22,0.4649159466932314,1,0.3354301467433255,5.0990195135927845,1.0,5.0,0.6960233901611642,1,0.09992479446392502,-0.44585329715087213,34.0,0.9132653061224489,0.0,
32,22,0.4649159466932314,1,0.3354301467433255,7.211102550927978,6.0,4.0,0.42420064040036326,2,0.7713383920860044,0.8578124807738307,10.0,0.9744897959183674,0.0,
32,36,0.2507070987817806,1,-0.3631263296747527,9.055385138137417,1.0,9.0,0.14783588614657994,1,0.9574815976517631,1.2312818797619351,146.0,0.6275510204081632,0.0,
32,36,0.2507070987817806,1,-0.3631263296747527,4.47213595499958,4.0,2.0,0.7632412252245554,3,0.01689456407948914,-0.5494617834156565,18.0,0.9540816326530612,0.0,
37,23,0.828155724227319,1,1.5199913894889603,5.656854249492381,4.0,4.0,0.6305174821100763,1,0.0015965382856166304,-0.6381551676603333,4.0,0.9897959183673469,0.0,
29,19,0.3490743339024296,1,-0.04234093807750887,8.94427190999916,4.0,8.0,0.16507433576456088,1,0.06642071876755629,-0.5113776609148215,100.0,0.7448979591836735,0.0,
29,19,0.3490743339024296,1,-0.04234093807750887,7.615773105863909,3.0,7.0,0.36581977961286466,2,0.017622470690957008,-0.6333186108896569,4.0,0.9897959183673469,0.0,
26,23,0.38732005105241263,1,0.08238217056559792,8.06225774829855,7.0,4.0,0.29970158084802306,1,0.8108961861945082,0.9446028527128657,125.0,0.6811224489795918,0.0,
26,23,0.38732005105241263,1,0.08238217056559792,3.0,0.0,3.0,0.8910065241883679,2,0.04435454321013196,-0.5804326052389254,13.0,0.9668367346938775,0.0,
20,23,0.13036310024328573,1,-0.7555801447098105,6.708203932499369,6.0,3.0,0.4943388773602531,2,0.00033382391037654007,-0.6675219997468221,85.0,0.7831632653061225,0.0,
35,23,0.6273892197558592,1,0.8652717394195466,4.47213595499958,2.0,4.0,0.7632412252245554,1,0.010513127067972245,-0.6207168771011956,8.0,0.9795918367346939,0.0,
35,23,0.6273892197558592,1,0.8652717394195466,9.486832980505138,9.0,3.0,0.0805208212417014,2,0.9566137074344371,1.2243561285747946,40.0,0.8979591836734694,0.0,
27,20,0.4028681795143168,1,0.13308617247374138,9.219544457292887,6.0,7.0,0.12228681968851,1,0.3075909252160791,-0.03971789988841876,125.0,0.6811224489795918,0.0,
27,20,0.4028681795143168,1,0.13308617247374138,6.082762530298219,1.0,6.0,0.5772184090494316,2,0.01345973625336177,-0.6415540515511037,5.0,0.9872448979591837,0.0,
27,26,0.19540161780306858,1,-0.5434830343383554,6.082762530298219,6.0,1.0,0.5772184090494316,1,-0.45752464860942926,-1.5360645424623884,101.0,0.7423469387755102,0.0,
27,26,0.19540161780306858,1,-0.5434830343383554,1.0,1.0,0.0,0.9876883405951378,2,0.34995815375238976,0.024165271054755046,29.0,0.9260204081632653,0.0,
27,26,0.19540161780306858,1,-0.5434830343383554,8.06225774829855,1.0,8.0,0.29970158084802306,3,-0.19251719763818187,-0.9651885631966395,173.0,0.5586734693877551,0.0,
33,36,0.2439452750042102,1,-0.3851773132745158,9.0,0.0,9.0,0.15643446504023092,1,0.6183820629849246,0.5681004369112649,137.0,0.6505102040816326,0.0,
33,36,0.2439452750042102,1,-0.3851773132745158,5.385164807134504,5.0,2.0,0.6630580569827468,3,0.01730298575216904,-0.5486509797368981,25.0,0.9362244897959183,0.0,
38,34,0.9942644916583081,1,2.0616886928921727,8.602325267042627,5.0,7.0,0.21778677121349177,1,0.006191131672925408,-0.6291694606321556,82.0,0.7908163265306123,0.0,
38,34,0.9942644916583081,1,2.0616886928921727,10.0,10.0,0.0,6.123233995736766e-17,3,0.024824224920840313,-0.5337197241383237,106.0,0.7295918367346939,0.0,
25,39,0.29349886317532314,1,-0.22357810631274413,5.830951894845301,3.0,5.0,0.6090581604429741,3,0.00036656469262147867,-0.5822733690924354,16.0,0.9591836734693877,0.0,
36,40,0.43352252276918685,1,0.2330530516191084,10.0,8.0,6.0,6.123233995736766e-17,3,0.00022097741699074263,-0.5825623907251203,50.0,0.8724489795918368,0.0,
35,22,0.7040421341785283,1,1.1152445595357874,5.385164807134504,2.0,5.0,0.6630580569827468,1,0.007240616895193521,-0.6271169685087499,13.0,0.9668367346938775,0.0,
35,22,0.7040421341785283,1,1.1152445595357874,9.848857801796104,9.0,4.0,0.0237391307272866,2,0.61783340741795,0.5541223916216726,37.0,0.9056122448979592,0.0,
40,24,0.7128067427772963,1,1.1438268247392764,7.615773105863909,7.0,3.0,0.36581977961286466,1,0.00011936627415698488,-0.6410440924913888,10.0,0.9744897959183674,0.0,
22,38,0.7668847322849092,1,1.320180556952186,7.211102550927978,6.0,4.0,0.42420064040036326,3,0.00045623721362483306,-0.5820953501116208,50.0,0.8724489795918368,0.0,
35,29,0.2984498277040334,1,-0.20743251583052277,2.8284271247461903,2.0,2.0,0.9029167963079644,1,0.03497078729619108,-0.5728847076621032,20.0,0.9489795918367347,0.0,
35,29,0.2984498277040334,1,-0.20743251583052277,9.486832980505138,9.0,3.0,0.0805208212417014,2,0.7658293600223,0.8469135614834483,100.0,0.7448979591836735,0.0,
35,29,0.2984498277040334,1,-0.20743251583052277,8.602325267042627,7.0,5.0,0.21778677121349177,3,0.7512986161288898,0.9084860849959737,136.0,0.653061224489796,0.0,
26,29,0.1266784667345406,1,-0.7675961030880796,7.280109889280518,7.0,2.0,0.41435987125763785,1,1.4267256291807089,2.14898863563872,137.0,0.6505102040816326,0.0,
26,29,0.1266784667345406,1,-0.7675961030880796,3.0,0.0,3.0,0.8910065241883679,2,0.7105666677574175,0.7375833532364516,73.0,0.8137755102040816,0.0,
26,29,0.1266784667345406,1,-0.7675961030880796,5.385164807134504,2.0,5.0,0.6630580569827468,3,0.9018750273266035,1.2074122103709093,109.0,0.721938775510204,0.0,
32,40,0.43671514109011494,1,0.24346449926265884,7.211102550927978,4.0,6.0,0.42420064040036326,3,0.00032580587925815893,-0.5823542839851245,10.0,0.9744897959183674,0.0,
39,21,0.8552102558353405,1,1.6082189228308768,8.48528137423857,6.0,6.0,0.23569285361802453,1,0.00012578444074091673,-0.6410315403981524,20.0,0.9489795918367347,0.0,
26,16,0.2048820654903953,1,-0.5125663462748328,10.0,0.0,10.0,6.123233995736766e-17,2,0.0002949424269928604,-0.6675989218166865,34.0,0.9132653061224489,0.0,
36,36,0.4619306735901578,1,0.3256948725921346,9.486832980505138,3.0,9.0,0.0805208212417014,1,0.03543561167348221,-0.5719756444824472,122.0,0.6887755102040816,0.0,
36,36,0.4619306735901578,1,0.3256948725921346,8.246211251235321,8.0,2.0,0.2720131928125575,3,0.010317224678913783,-0.5625191976988823,58.0,0.8520408163265306,0.0,
25,43,0.35933151710278394,1,-0.00889123782340833,9.486832980505138,3.0,9.0,0.0805208212417014,3,7.711266277680003e-06,-0.5829857692848773,32.0,0.9183673469387755,0.0,
21,39,1.1942781183713136,1,2.713953133294725,8.602325267042627,7.0,5.0,0.21778677121349177,3,0.0001261126495482755,-0.582750717416802,64.0,0.8367346938775511,0.0,
28,19,0.3267909568696212,1,-0.11500925917864704,9.433981132056603,5.0,8.0,0.08879294326618747,1,0.09289925350368712,-0.45959324048460354,117.0,0.7015306122448979,0.0,
28,19,0.3267909568696212,1,-0.11500925917864704,7.280109889280518,2.0,7.0,0.41435987125763785,2,0.010815918001344526,-0.646784509717615,5.0,0.9872448979591837,0.0,
22,35,0.3340905583694306,1,-0.09120452864262892,9.848857801796104,4.0,9.0,0.0237391307272866,2,0.30764971431700683,-0.05953659551201857,245.0,0.375,0.0,
22,35,0.3340905583694306,1,-0.09120452864262892,6.082762530298219,6.0,1.0,0.5772184090494316,3,0.007282756238193237,-0.5685432614040935,65.0,0.8341836734693877,0.0,
23,21,0.06883308065403745,2,-0.8691540722629393,6.0,6.0,0.0,0.5877852522924731,2,6.398938364949004e-05,-0.4420152861884208,144.0,0.6326530612244898,0.0,
27,42,0.20564627886851125,2,-0.420725417634787,3.605551275463989,2.0,3.0,0.8438603677150514,3,0.0,0.0,10.0,0.9744897959183674,0.0,
25,26,0.11921209064034399,2,-0.7040282513297679,6.4031242374328485,4.0,5.0,0.5354123731070205,2,0.000794205615168604,-0.43962740791699495,125.0,0.6811224489795918,0.0,
33,46,0.49410979127658894,2,0.5247630766527532,8.06225774829855,4.0,7.0,0.29970158084802306,3,0.0,0.0,106.0,0.7295918367346939,0.0,
40,18,0.1885220817148489,2,-0.47685290234694294,7.615773105863909,3.0,7.0,0.36581977961286466,1,0.0015059552850134586,-0.43729991710269006,29.0,0.9260204081632653,0.0,
21,27,0.6256039098822737,2,0.9557575382062715,10.0,8.0,6.0,6.123233995736766e-17,2,1.3388839289744313e-05,-0.4421807549019107,232.0,0.40816326530612246,0.0,
30,47,0.5229944175831585,2,0.6194373791552557,8.06225774829855,1.0,8.0,0.29970158084802306,3,0.0,0.0,72.0,0.8163265306122449,0.0,
24,24,0.09856105220899108,2,-0.7717155614818828,5.830951894845301,5.0,3.0,0.6090581604429741,2,0.0002931053665817979,-0.44126605458596474,130.0,0.6683673469387755,0.0,
33,38,0.12289612221153187,2,-0.6919532078205471,4.123105625617661,4.0,1.0,0.7975002171825903,3,0.0,0.0,90.0,0.7704081632653061,0.0,
26,40,0.1630261578627946,2,-0.5604201530266293,3.1622776601683795,3.0,1.0,0.8791458682591077,3,0.0,0.0,5.0,0.9872448979591837,0.0,
20,35,0.42656753937368785,2,0.3033817951195695,9.848857801796104,9.0,4.0,0.0237391307272866,3,0.0,0.0,52.0,0.8673469387755102,0.0,
25,35,0.1252420487890501,2,-0.6842640322677339,5.656854249492381,4.0,4.0,0.6305174821100763,3,0.0,0.0,37.0,0.9056122448979592,0.0,
33,45,0.3589268348661054,2,0.0816778183374032,7.211102550927978,4.0,6.0,0.42420064040036326,3,0.0,0.0,97.0,0.7525510204081632,0.0,
46,29,0.14226828862979976,2,-0.6284576194010848,9.848857801796104,9.0,4.0,0.0237391307272866,1,9.329932989970924e-07,-0.44222148673271605,202.0,0.48469387755102045,0.0,
23,17,0.20674400274922303,2,-0.417127439885527,7.211102550927978,6.0,4.0,0.42420064040036326,2,1.3388839289744313e-05,-0.4421807549019107,160.0,0.5918367346938775,0.0,
30,26,0.04843993512875205,2,-0.9359960943111632,7.0710678118654755,7.0,1.0,0.4440158403262133,1,0.7709057865428524,2.0787125457772486,61.0,0.8443877551020408,0.0,
30,26,0.04843993512875205,2,-0.9359960943111632,5.0990195135927845,1.0,5.0,0.6960233901611642,2,0.1144472338270708,-0.06797092476218686,50.0,0.8724489795918368,0.0,
24,35,0.17712821980759647,2,-0.5141982333001641,6.4031242374328485,5.0,4.0,0.5354123731070205,3,0.0,0.0,36.0,0.9081632653061225,0.0,
21,37,0.8780491054131536,2,1.7831898391586316,8.246211251235321,8.0,2.0,0.2720131928125575,3,0.0,0.0,25.0,0.9362244897959183,0.0,
27,13,0.1730158525089677,2,-0.5276772204090687,8.246211251235321,2.0,8.0,0.2720131928125575,2,2.2163296633648377e-05,-0.4421520615709073,128.0,0.6734693877551021,0.0,
34,16,0.3957011101945411,2,0.20221179477880102,9.486832980505138,3.0,9.0,0.0805208212417014,1,0.1144472338270708,-0.06797092476218686,17.0,0.9566326530612245,0.0,
34,16,0.3957011101945411,2,0.20221179477880102,7.0710678118654755,5.0,5.0,0.4440158403262133,2,0.010220021701390447,-0.4088040703202378,26.0,0.9336734693877551,0.0,
24,47,0.42308834746433743,2,0.29197814863323135,9.433981132056603,5.0,8.0,0.08879294326618747,3,0.0,0.0,36.0,0.9081632653061225,0.0,
32,37,0.08508214512457893,2,-0.8158949845829018,3.605551275463989,3.0,2.0,0.8438603677150514,3,0.0,0.0,80.0,0.7959183673469388,0.0,
31,14,0.109190738395967,2,-0.7368749471394517,7.280109889280518,2.0,7.0,0.41435987125763785,2,0.00048734528771838317,-0.44063087110591453,65.0,0.8341836734693877,0.0,
22,39,0.7619181521444136,2,1.402550779370344,7.0,7.0,0.0,0.4539904997395468,3,0.0,0.0,8.0,0.9795918367346939,0.0,
30,31,0.03828317307316446,2,-0.9692866189345657,9.219544457292887,7.0,6.0,0.12228681968851,1,0.005820033790074832,-0.4231924597786717,146.0,0.6275510204081632,0.0,
30,31,0.03828317307316446,2,-0.9692866189345657,8.06225774829855,1.0,8.0,0.29970158084802306,3,0.0,0.0,136.0,0.653061224489796,0.0,
37,30,0.43847038185184245,2,0.3423953969386154,5.0,0.0,5.0,0.7071067811865476,1,0.000794205615168604,-0.43962740791699495,104.0,0.7346938775510203,0.0,
32,18,0.46370028712733813,2,0.42509072623974226,8.602325267042627,5.0,7.0,0.21778677121349177,1,0.9884011308194406,2.789943526844199,13.0,0.9668367346938775,0.0,
32,18,0.46370028712733813,2,0.42509072623974226,4.242640687119285,3.0,3.0,0.7860320774682241,2,0.024750765594800633,-0.3612871210755675,18.0,0.9540816326530612,0.0,
36,14,0.16080448418526852,2,-0.5677020684502715,9.899494936611665,7.0,7.0,0.015786642646442323,2,0.0021507587169979155,-0.4351913470132888,50.0,0.8724489795918368,0.0,
25,41,0.22991964271950757,2,-0.34116531643798326,4.47213595499958,4.0,2.0,0.7632412252245554,3,0.0,0.0,1.0,0.9974489795918368,0.0,
46,27,0.09296614229165347,2,-0.7900538355646533,9.219544457292887,9.0,2.0,0.12228681968851,1,1.9960706845518176e-06,-0.44221801036601777,170.0,0.5663265306122449,0.0,
33,17,0.5000495305392832,2,0.5442315878868561,8.94427190999916,4.0,8.0,0.16507433576456088,1,0.4707501278898572,1.097174277513977,13.0,0.9668367346938775,0.0,
33,17,0.5000495305392832,2,0.5442315878868561,5.656854249492381,4.0,4.0,0.6305174821100763,2,0.017582600035970532,-0.3847277213321581,20.0,0.9489795918367347,0.0,
29,39,0.07474058259740908,2,-0.8497912243560694,0.0,0.0,0.0,1.0,3,0.0,0.0,29.0,0.9260204081632653,0.0,
20,18,0.19465654657175568,2,-0.45674614467628305,9.486832980505138,9.0,3.0,0.0805208212417014,2,1.3967675257983768e-06,-0.4422199701457775,234.0,0.40306122448979587,0.0,
33,34,0.11597183250634702,2,-0.7146487515054774,9.848857801796104,4.0,9.0,0.0237391307272866,1,0.00016691195518827003,-0.44167871934478126,200.0,0.4897959183673469,0.0,
33,34,0.11597183250634702,2,-0.7146487515054774,6.4031242374328485,4.0,5.0,0.5354123731070205,3,0.0,0.0,130.0,0.6683673469387755,0.0,
44,32,0.4935804686412039,2,0.5230281311917325,9.899494936611665,7.0,7.0,0.015786642646442323,1,1.1250885345593856e-06,-0.44222085856256693,225.0,0.42602040816326525,0.0,
24,18,0.12474702144199115,2,-0.6858865690561642,5.830951894845301,5.0,3.0,0.6090581604429741,2,5.2149464213867214e-05,-0.44205400387933946,130.0,0.6683673469387755,0.0,
32,23,0.17823581908914787,2,-0.5105678872357837,5.385164807134504,5.0,2.0,0.6630580569827468,1,0.9694446901960856,2.727954117797628,18.0,0.9540816326530612,0.0,
32,23,0.17823581908914787,2,-0.5105678872357837,3.605551275463989,3.0,2.0,0.8438603677150514,2,0.6177086348057614,1.577742923236403,13.0,0.9668367346938775,0.0,
31,30,0.044835539538412274,2,-0.9478101172739909,7.810249675906654,6.0,5.0,0.337222649411765,1,0.013351613399101209,-0.39856346014592753,116.0,0.7040816326530612,0.0,
31,30,0.044835539538412274,2,-0.9478101172739909,9.219544457292887,2.0,9.0,0.12228681968851,2,0.05464905992823793,-0.26351678359212727,97.0,0.7525510204081632,0.0,
31,30,0.044835539538412274,2,-0.9478101172739909,9.219544457292887,2.0,9.0,0.12228681968851,3,0.0,0.0,170.0,0.5663265306122449,0.0,
28,18,0.10349446101296211,2,-0.7555454704265787,3.1622776601683795,1.0,3.0,0.8791458682591077,2,0.0015059552850134586,-0.43729991710269006,58.0,0.8520408163265306,0.0,
32,15,0.18127563767077612,2,-0.5006043619716766,6.708203932499369,3.0,6.0,0.4943388773602531,2,0.0018791918195607544,-0.4360793972450396,45.0,0.8852040816326531,0.0,
25,23,0.0632822637574597,2,-0.8873478239294817,4.47213595499958,4.0,2.0,0.7632412252245554,2,0.0007016340045905978,-0.4399301261090985,104.0,0.7346938775510203,0.0,
21,22,0.08739239992556895,2,-0.8083227293781653,8.06225774829855,8.0,1.0,0.29970158084802306,2,1.1474375956415162e-05,-0.4421870153836664,197.0,0.49744897959183676,0.0,
27,24,0.05356408458744761,2,-0.9192008181399689,3.605551275463989,2.0,3.0,0.8438603677150514,2,0.005820033790074832,-0.4231924597786717,73.0,0.8137755102040816,0.0,
38,17,0.3601299522085018,2,0.08562124118148337,8.06225774829855,1.0,8.0,0.29970158084802306,1,0.007115844283004967,-0.4189550331283269,18.0,0.9540816326530612,0.0,
38,17,0.3601299522085018,2,0.08562124118148337,9.848857801796104,9.0,4.0,0.0237391307272866,2,0.0424753513905712,-0.30332599741813476,25.0,0.9362244897959183,0.0,
30,25,0.05918612550011727,2,-0.900773617580117,7.0,7.0,0.0,0.4539904997395468,1,0.99701001507221,2.8180954176966417,50.0,0.8724489795918368,0.0,
30,25,0.05918612550011727,2,-0.900773617580117,4.123105625617661,1.0,4.0,0.7975002171825903,2,0.12287673380733741,-0.04040563797037108,41.0,0.8954081632653061,0.0,
32,12,0.06871978524866,2,-0.869525417329585,9.486832980505138,3.0,9.0,0.0805208212417014,2,0.00012036739499371362,-0.44183092459460216,90.0,0.7704081632653061,0.0,
24,23,0.07553767426423029,2,-0.8471786201012691,5.385164807134504,5.0,2.0,0.6630580569827468,2,0.00026138398412795417,-0.4413697865993488,125.0,0.6811224489795918,0.0,
34,39,0.17994024264360028,2,-0.5049813475494483,5.0,5.0,0.0,0.7071067811865476,3,0.0,0.0,104.0,0.7346938775510203,0.0,
41,16,0.10585638717764932,2,-0.7478038534906063,9.848857801796104,4.0,9.0,0.0237391307272866,1,0.0003045809713865904,-0.4412285282394088,52.0,0.8673469387755102,0.0,
38,37,0.7675775185093141,2,1.421100320483196,9.219544457292887,9.0,2.0,0.12228681968851,3,0.0,0.0,212.0,0.4591836734693877,0.0,
32,32,0.0693462351691201,2,-0.8674721205812447,8.602325267042627,5.0,7.0,0.21778677121349177,1,0.0015059552850134586,-0.43729991710269006,153.0,0.6096938775510203,0.0,
32,32,0.0693462351691201,2,-0.8674721205812447,7.615773105863909,3.0,7.0,0.36581977961286466,3,0.0,0.0,145.0,0.6301020408163265,0.0,
38,28,0.3886525223051545,2,0.17910884253795853,3.1622776601683795,1.0,3.0,0.8791458682591077,1,0.0015059552850134586,-0.43729991710269006,73.0,0.8137755102040816,0.0,
46,26,0.07401925539854937,2,-0.8521554976100596,9.055385138137417,9.0,1.0,0.14783588614657994,1,2.7152711541524175e-06,-0.4422156585103619,157.0,0.5994897959183674,0.0,
25,44,0.42708662562743066,2,0.30508318908915527,6.4031242374328485,4.0,5.0,0.5354123731070205,3,0.0,0.0,10.0,0.9744897959183674,0.0,
27,23,0.05388457831775875,2,-0.9181503451287696,2.8284271247461903,2.0,2.0,0.9029167963079644,2,0.005018558100739741,-0.42581336342478476,68.0,0.826530612244898,0.0,
