x,y,trace,time,trace_standardized,distance,distance_x,distance_y,visibility,forager,proximity,proximity_standardized,how_far_squared,how_far_squared_scaled,communicate,communicate_standardized
33,34,0.006104330778716766,1,-0.919475117137165,5.0990195135927845,5.0,1.0,0.23369495451783429,3,1.0836276604676425,0.4017492095936904,18.0,0.91,0.0,
31,30,0.013895672924061376,1,-0.8815155660419958,1.4142135623730951,1.0,1.0,0.9322404424570728,1,1.2766245614291862,0.9426869263565227,9.0,0.955,0.0,
31,30,0.013895672924061376,1,-0.8815155660419958,4.47213595499958,4.0,2.0,0.3894126976908918,2,1.2537145864060868,0.7367766598081,9.0,0.955,0.0,
31,30,0.013895672924061376,1,-0.8815155660419958,4.242640687119285,3.0,3.0,0.44401584032621344,3,1.1096014144794708,0.44961236839754204,2.0,0.99,0.0,
32,32,0.006969681194107593,1,-0.9152591152346069,1.0,0.0,1.0,0.9659258262890683,1,1.0951920382879283,0.6839082650903417,20.0,0.9,0.0,
32,32,0.006969681194107593,1,-0.9152591152346069,5.0,5.0,0.0,0.25881904510252096,2,1.0701954400139913,0.42001258981417733,2.0,0.99,0.0,
32,32,0.006969681194107593,1,-0.9152591152346069,4.123105625617661,4.0,1.0,0.4718340642057149,3,0.6430305870238319,-0.4101614478010712,5.0,0.975,0.0,
26,37,0.007347196333522352,1,-0.9134198550716609,5.0990195135927845,1.0,5.0,0.23369495451783429,2,0.5764915862110163,-0.4321472266236504,41.0,0.795,0.0,
26,37,0.007347196333522352,1,-0.9134198550716609,4.47213595499958,2.0,4.0,0.3894126976908918,3,0.312760363985244,-1.018767201373721,52.0,0.74,0.0,
29,38,0.01028952307880326,1,-0.8990847892585251,5.0990195135927845,1.0,5.0,0.23369495451783429,3,0.11324143885079839,-1.3864308819389137,50.0,0.75,0.0,
28,28,0.03965338999782578,1,-0.756023531535375,5.0,4.0,3.0,0.25881904510252096,1,1.0951920382879283,0.6839082650903417,4.0,0.98,0.0,
28,28,0.03965338999782578,1,-0.756023531535375,4.123105625617661,1.0,4.0,0.4718340642057149,2,0.6680271852977689,-0.2741517831721946,34.0,0.83,0.0,
28,28,0.03965338999782578,1,-0.756023531535375,5.0,0.0,5.0,0.25881904510252096,3,1.0951920382879283,0.4230594773288825,13.0,0.935,0.0,
27,27,0.06091952965283408,1,-0.652414538402705,5.0,0.0,5.0,0.25881904510252096,2,0.1952264076862607,-1.090231748433866,52.0,0.74,0.0,
35,32,0.010394458568138738,1,-0.898573541774482,3.1622776601683795,3.0,1.0,0.6764369220132265,1,0.05873234199692608,-0.7944025031158364,53.0,0.735,0.0,
30,28,0.03474012371829004,1,-0.7799610481920717,3.605551275463989,2.0,3.0,0.5866088709666343,1,0.5612559000280025,-0.07764912643070415,8.0,0.96,0.0,
30,28,0.03474012371829004,1,-0.7799610481920717,5.0,3.0,4.0,0.25881904510252096,2,1.1557291329616532,0.5676484154616253,26.0,0.87,0.0,
30,28,0.03474012371829004,1,-0.7799610481920717,5.385164807134504,2.0,5.0,0.16026930339021375,3,1.2625004182314197,0.7313671464784286,9.0,0.955,0.0,
25,29,0.0480122457964021,1,-0.7152990442950351,3.605551275463989,2.0,3.0,0.5866088709666343,2,0.3681741539194191,-0.791714492495654,52.0,0.74,0.0,
25,29,0.0480122457964021,1,-0.7152990442950351,5.0,3.0,4.0,0.25881904510252096,3,0.9626473868530697,0.17881270047333975,29.0,0.855,0.0,
29,27,0.057216894176402834,1,-0.6704538412509772,5.0,3.0,4.0,0.25881904510252096,1,0.34035890888181297,-0.39271627457388825,10.0,0.95,0.0,
29,27,0.057216894176402834,1,-0.6704538412509772,5.385164807134504,2.0,5.0,0.16026930339021375,2,0.44713019415157934,-0.6554320546888256,40.0,0.8,0.0,
22,30,0.09015289052122352,1,-0.5099891083719885,5.385164807134504,5.0,2.0,0.16026930339021375,2,0.06266130482668958,-1.3190463563181223,90.0,0.55,0.0,
32,35,0.005881587741532962,1,-0.9205603249926722,4.0,0.0,4.0,0.5000000000000001,1,0.7117635093653275,0.1370210825282622,41.0,0.795,0.0,
32,35,0.005881587741532962,1,-0.9205603249926722,5.830951894845301,5.0,3.0,0.044242244590824584,2,1.3752726891262326,0.9465925842790259,5.0,0.975,0.0,
32,35,0.005881587741532962,1,-0.9205603249926722,4.47213595499958,4.0,2.0,0.3894126976908918,3,0.9545248089889898,0.16384481273450693,20.0,0.9,0.0,
28,37,0.006961597206814952,1,-0.9152985005578238,5.0990195135927845,1.0,5.0,0.23369495451783429,2,0.845618125236045,0.032379878699776515,25.0,0.875,0.0,
28,37,0.006961597206814952,1,-0.9152985005578238,4.0,0.0,4.0,0.5000000000000001,3,0.3391256033866103,-0.9701826325126128,40.0,0.8,0.0,
29,33,0.006339816582999917,1,-0.9183278263041967,3.605551275463989,3.0,2.0,0.5866088709666343,1,1.1960153130793636,0.8277133096505517,10.0,0.95,0.0,
29,33,0.006339816582999917,1,-0.9183278263041967,2.23606797749979,2.0,1.0,0.8334904611604418,2,1.2375038199574826,0.7087959915294361,4.0,0.98,0.0,
29,33,0.006339816582999917,1,-0.9183278263041967,1.0,1.0,0.0,0.9659258262890683,3,1.8154851442869515,1.7503802528336772,5.0,0.975,0.0,
23,33,0.023569933021459585,1,-0.8343824067448434,4.123105625617661,4.0,1.0,0.4718340642057149,2,0.338925376724883,-0.842199479422804,64.0,0.6799999999999999,0.0,
23,33,0.023569933021459585,1,-0.8343824067448434,5.0,5.0,0.0,0.25881904510252096,3,0.7660902297150423,-0.1833931794255277,53.0,0.735,0.0,
31,34,0.005088753203397066,1,-0.9244230283111712,3.1622776601683795,1.0,3.0,0.6764369220132265,1,1.5610620656762677,1.3483824173774228,25.0,0.875,0.0,
31,34,0.005088753203397066,1,-0.9244230283111712,4.47213595499958,4.0,2.0,0.3894126976908918,2,1.9896127418499652,2.0069770688781348,1.0,0.995,0.0,
31,34,0.005088753203397066,1,-0.9244230283111712,3.1622776601683795,3.0,1.0,0.6764369220132265,3,1.5610620656762677,1.2815418935667648,10.0,0.95,0.0,
35,30,0.0145854640057505,1,-0.8781548921912118,3.1622776601683795,3.0,1.0,0.6764369220132265,1,0.037420423351095966,-0.8247998634164911,49.0,0.755,0.0,
34,32,0.008385663235115668,1,-0.9083604267117824,2.23606797749979,2.0,1.0,0.8334904611604418,1,0.15832042566871024,-0.6523592215450676,40.0,0.8,0.0,
31,36,0.00657894715020107,1,-0.9171627781244664,5.0990195135927845,1.0,5.0,0.23369495451783429,1,0.8835481606574067,0.38203890688399417,45.0,0.775,0.0,
31,36,0.00657894715020107,1,-0.9171627781244664,5.656854249492381,4.0,4.0,0.08971456178219843,2,1.0128933392034138,0.3211060341288117,9.0,0.955,0.0,
31,36,0.00657894715020107,1,-0.9171627781244664,4.242640687119285,3.0,3.0,0.44401584032621344,3,0.47570376650501844,-0.7185030983375463,26.0,0.87,0.0,
30,38,0.011622840725189479,1,-0.8925888430685186,5.385164807134504,2.0,5.0,0.16026930339021375,3,0.09468079531893253,-1.4206335246706043,49.0,0.755,0.0,
35,34,0.009214697017897911,1,-0.9043213600593254,4.242640687119285,3.0,3.0,0.44401584032621344,1,0.055103058466877596,-0.7995789792900124,65.0,0.675,0.0,
23,31,0.04716436294152317,1,-0.7194299439464803,4.123105625617661,4.0,1.0,0.4718340642057149,2,0.2333599797260038,-1.0244111203403399,68.0,0.6599999999999999,0.0,
23,31,0.04716436294152317,1,-0.7194299439464803,5.385164807134504,5.0,2.0,0.16026930339021375,3,0.7672961179859296,-0.18117102771873567,49.0,0.755,0.0,
36,33,0.012600948823414046,1,-0.8878234838225075,4.47213595499958,4.0,2.0,0.3894126976908918,1,0.022417613958792933,-0.8461984906446929,73.0,0.635,0.0,
30,30,0.01511821604234498,1,-0.8755593152319524,2.23606797749979,2.0,1.0,0.8334904611604418,1,1.8569736511650703,1.7704434823956607,4.0,0.98,0.0,
30,30,0.01511821604234498,1,-0.8755593152319524,3.605551275463989,3.0,2.0,0.5866088709666343,2,1.8154851442869515,1.7064233251042928,10.0,0.95,0.0,
30,30,0.01511821604234498,1,-0.8755593152319524,3.605551275463989,2.0,3.0,0.5866088709666343,3,1.8154851442869515,1.7503802528336772,1.0,0.995,0.0,
28,34,0.005921134754631736,1,-0.9203676512740264,5.0,4.0,3.0,0.25881904510252096,1,1.1960153130793636,0.8277133096505517,16.0,0.92,0.0,
28,34,0.005921134754631736,1,-0.9203676512740264,2.23606797749979,1.0,2.0,0.8334904611604418,2,0.6430305870238319,-0.31729727703983834,10.0,0.95,0.0,
28,34,0.005921134754631736,1,-0.9203676512740264,1.0,0.0,1.0,0.9659258262890683,3,1.2210119113533007,0.654914162734231,13.0,0.935,0.0,
34,30,0.012920856619544866,1,-0.8862648876132232,2.23606797749979,2.0,1.0,0.8334904611604418,1,0.09468079531893253,-0.7431289361489269,36.0,0.8200000000000001,0.0,
31,38,0.01312410043022989,1,-0.8852746803199798,5.830951894845301,3.0,5.0,0.044242244590824584,3,0.07870391528501772,-1.450074934868957,50.0,0.75,0.0,
36,27,0.030495677272070514,1,-0.8006400632757886,5.656854249492381,4.0,4.0,0.08971456178219843,1,0.003925127732142823,-0.872574471898561,73.0,0.635,0.0,
31,33,0.005619772460346417,1,-0.9218358934837356,2.23606797749979,1.0,2.0,0.8334904611604418,1,1.7611784456390438,1.633810013310059,18.0,0.91,0.0,
31,33,0.005619772460346417,1,-0.9218358934837356,4.123105625617661,4.0,1.0,0.4718340642057149,2,1.8869983187044164,1.8298589700056858,0.0,1.0,0.0,
31,33,0.005619772460346417,1,-0.9218358934837356,3.0,3.0,0.0,0.7071067811865476,3,1.64817676434346,1.4420725836841306,5.0,0.975,0.0,
31,27,0.04949144651573901,1,-0.7080923532990261,4.123105625617661,1.0,4.0,0.4718340642057149,1,0.14263004023196377,-0.6747385439938348,18.0,0.91,0.0,
32,26,0.06716329293814192,1,-0.6219948177649198,5.0,0.0,5.0,0.25881904510252096,1,0.035730074160068806,-0.8272108220095423,32.0,0.84,0.0,
32,27,0.04361795663936252,1,-0.7367080956076205,4.0,0.0,4.0,0.5000000000000001,1,0.07870391528501772,-0.7659168881368288,25.0,0.875,0.0,
24,28,0.08405885228913765,1,-0.5396793660107188,5.0,3.0,4.0,0.25881904510252096,2,0.09176192968769806,-1.2688170884103218,74.0,0.63,0.0,
24,27,0.10217381247165494,1,-0.45142297272088105,5.830951894845301,3.0,5.0,0.044242244590824584,2,0.043069407936671335,-1.3528630404068986,85.0,0.575,0.0,
36,32,0.013874575030155144,1,-0.8816183553389864,4.123105625617661,4.0,1.0,0.4718340642057149,1,0.021743480880009703,-0.8471600120556417,68.0,0.6599999999999999,0.0,
31,32,0.007043457505934724,1,-0.9148996757919317,1.4142135623730951,1.0,1.0,0.9322404424570728,1,1.80382336529993,1.6946348038634924,13.0,0.935,0.0,
31,32,0.007043457505934724,1,-0.9148996757919317,4.0,4.0,0.0,0.5000000000000001,2,1.5381520906531683,1.2277313273484454,1.0,0.995,0.0,
31,32,0.007043457505934724,1,-0.9148996757919317,3.1622776601683795,3.0,1.0,0.6764369220132265,3,1.3523627141031331,0.896960973840766,2.0,0.99,0.0,
28,31,0.013343389403359303,1,-0.8842063007231362,4.0,4.0,0.0,0.5000000000000001,1,1.3523627141031331,1.0507128602761988,1.0,0.995,0.0,
28,31,0.013343389403359303,1,-0.8842063007231362,1.4142135623730951,1.0,1.0,0.9322404424570728,2,1.618033988749895,1.3656118463973765,13.0,0.935,0.0,
28,31,0.013343389403359303,1,-0.8842063007231362,2.0,0.0,2.0,0.8660254037844387,3,1.3523627141031331,0.896960973840766,4.0,0.98,0.0,
22,33,0.029990447524980146,1,-0.8031015511737286,5.0990195135927845,5.0,1.0,0.23369495451783429,2,0.12472295815692395,-1.2119245530298977,81.0,0.595,0.0,
22,33,0.029990447524980146,1,-0.8031015511737286,6.0,6.0,0.0,6.123233995736766e-17,3,0.3043706968750993,-1.0342272680634046,68.0,0.6599999999999999,0.0,
28,33,0.007279185853620361,1,-0.9137512032833922,4.47213595499958,4.0,2.0,0.3894126976908918,1,-0.4566542802718143,-1.529502571372975,9.0,0.955,0.0,
28,33,0.007279185853620361,1,-0.9137512032833922,1.4142135623730951,1.0,1.0,0.9322404424570728,2,-0.4337443052487149,-2.175869551644809,9.0,0.955,0.0,
28,33,0.007279185853620361,1,-0.9137512032833922,0.0,0.0,0.0,1.0,3,1.1096014144794708,0.44961236839754204,8.0,0.96,0.0,
34,31,0.010139465743903866,1,-0.8998158711395489,2.0,2.0,0.0,0.8660254037844387,1,0.13092407396658,-0.6914348574581226,37.0,0.815,0.0,
36,31,0.015804153262426526,1,-0.8722174174602928,4.0,4.0,0.0,0.5000000000000001,1,0.018788330428744452,-0.8513749668188687,65.0,0.675,0.0,
22,29,0.12928867245821604,1,-0.3193189149221585,5.830951894845301,5.0,3.0,0.044242244590824584,2,0.03844735521068407,-1.3608409558560155,97.0,0.515,0.0,
28,32,0.009651069744935008,1,-0.9021953447310933,4.123105625617661,4.0,1.0,0.4718340642057149,1,0.6180339887498948,0.003333916379455314,4.0,0.98,0.0,
28,32,0.009651069744935008,1,-0.9021953447310933,1.0,1.0,0.0,0.9659258262890683,2,1.0701954400139913,0.42001258981417733,10.0,0.95,0.0,
28,32,0.009651069744935008,1,-0.9021953447310933,1.0,0.0,1.0,0.9659258262890683,3,1.0701954400139913,0.37699697314882863,5.0,0.975,0.0,
35,27,0.03003461729752306,1,-0.8028863552926561,5.0,3.0,4.0,0.25881904510252096,1,0.008875573752443288,-0.8655136110803137,58.0,0.71,0.0,
33,29,0.017644993227521468,1,-0.8632488139245331,2.23606797749979,1.0,2.0,0.8334904611604418,1,0.14263004023196377,-0.6747385439938348,26.0,0.87,0.0,
34,34,0.007297467197010269,1,-0.9136621362682936,3.605551275463989,2.0,3.0,0.5866088709666343,1,0.14727716277322947,-0.6681103158837494,52.0,0.74,0.0,
25,28,0.06210297468244442,1,-0.6466487741438912,4.47213595499958,2.0,4.0,0.3894126976908918,2,0.16992796392218096,-1.133898244103483,61.0,0.6950000000000001,0.0,
25,28,0.06210297468244442,1,-0.6466487741438912,5.830951894845301,3.0,5.0,0.044242244590824584,3,0.5906758440594237,-0.5066381979658391,34.0,0.83,0.0,
26,38,0.008895497476297046,1,-0.9058765056405257,5.385164807134504,2.0,5.0,0.16026930339021375,3,0.11802838557869336,-1.3776097315068863,65.0,0.675,0.0,
34,26,0.046390217325820514,1,-0.723201594517868,5.385164807134504,2.0,5.0,0.16026930339021375,1,0.00982356815199699,-0.8641614790735657,52.0,0.74,0.0,
33,30,0.012555122089340287,1,-0.8880467524482649,1.4142135623730951,1.0,1.0,0.9322404424570728,1,0.23432910415670222,-0.5439474344895565,25.0,0.875,0.0,
33,30,0.012555122089340287,1,-0.8880467524482649,5.830951894845301,5.0,3.0,0.044242244590824584,3,0.6321670092708455,-0.43018031557553266,10.0,0.95,0.0,
23,32,0.03305971731907136,1,-0.7881480166734782,4.0,4.0,0.0,0.5000000000000001,2,0.30831252891129984,-0.8950389267402902,65.0,0.675,0.0,
23,32,0.03305971731907136,1,-0.7881480166734782,5.0990195135927845,5.0,1.0,0.23369495451783429,3,0.8148050507607345,-0.09362389868353875,50.0,0.75,0.0,
34,35,0.007983086015977142,1,-0.9103217897522659,4.47213595499958,2.0,4.0,0.3894126976908918,1,0.11324143885079839,-0.7166557415846013,61.0,0.6950000000000001,0.0,
27,34,0.006938779380452553,1,-0.9154096693949157,5.830951894845301,5.0,3.0,0.044242244590824584,1,1.3523627141031331,1.0507128602761988,17.0,0.915,0.0,
27,34,0.006938779380452553,1,-0.9154096693949157,2.0,0.0,2.0,0.8660254037844387,2,0.6888535343422281,-0.2382043672424033,17.0,0.915,0.0,
27,34,0.006938779380452553,1,-0.9154096693949157,1.4142135623730951,1.0,1.0,0.9322404424570728,3,0.9545248089889898,0.16384481273450693,18.0,0.91,0.0,
28,38,0.009287654067969312,1,-0.903965912073821,5.0,0.0,5.0,0.25881904510252096,3,0.12874241003581885,-1.3578664532042497,53.0,0.735,0.0,
27,28,0.043188311561587096,1,-0.7388013337145299,5.830951894845301,5.0,3.0,0.044242244590824584,1,1.1115414669004602,0.7072275861005222,5.0,0.975,0.0,
27,28,0.043188311561587096,1,-0.7388013337145299,4.0,0.0,4.0,0.5000000000000001,2,0.4480322871395552,-0.6538749929216915,41.0,0.795,0.0,
27,28,0.043188311561587096,1,-0.7388013337145299,5.0990195135927845,1.0,5.0,0.23369495451783429,3,0.9545248089889898,0.16384481273450693,18.0,0.91,0.0,
26,34,0.008490076975241371,1,-0.9078517211987396,2.23606797749979,1.0,2.0,0.8334904611604418,2,0.9475185527528142,0.20826558212043503,26.0,0.87,0.0,
26,34,0.008490076975241371,1,-0.9078517211987396,2.23606797749979,2.0,1.0,0.8334904611604418,3,0.9475185527528142,0.1509340276897329,25.0,0.875,0.0,
33,35,0.006706603161127545,1,-0.9165408358738283,4.123105625617661,1.0,4.0,0.4718340642057149,1,0.287762541427516,-0.467734894839066,50.0,0.75,0.0,
33,35,0.006706603161127545,1,-0.9165408358738283,5.385164807134504,5.0,2.0,0.16026930339021375,3,0.8216986796874417,-0.08092065771561577,25.0,0.875,0.0,
38,31,0.03276744451876632,1,-0.7895719747143322,6.0,6.0,0.0,6.123233995736766e-17,1,0.0026374442644903524,-0.8744111051444883,101.0,0.495,0.0,
24,32,0.02524604268323807,1,-0.8262163720411302,3.0,3.0,0.0,0.7071067811865476,2,0.7768042541721678,-0.08639662118464983,50.0,0.75,0.0,
24,32,0.02524604268323807,1,-0.8262163720411302,4.123105625617661,4.0,1.0,0.4718340642057149,3,1.015625808533124,0.27643873515801026,37.0,0.815,0.0,
30,27,0.0542057540515275,1,-0.6851241670167653,4.47213595499958,2.0,4.0,0.3894126976908918,1,0.23432910415670222,-0.5439474344895565,13.0,0.935,0.0,
30,27,0.0542057540515275,1,-0.6851241670167653,5.830951894845301,3.0,5.0,0.044242244590824584,2,0.6550769842939449,-0.2965045374098711,37.0,0.815,0.0,
27,33,0.008759260740028892,1,-0.906540253330582,5.385164807134504,5.0,2.0,0.16026930339021375,1,0.6180339887498948,0.003333916379455314,10.0,0.95,0.0,
27,33,0.008759260740028892,1,-0.906540253330582,1.0,0.0,1.0,0.9659258262890683,2,0.5362593017540654,-0.5015903469752928,16.0,0.92,0.0,
27,33,0.008759260740028892,1,-0.906540253330582,1.0,1.0,0.0,0.9659258262890683,3,0.5362593017540654,-0.6069143307393986,13.0,0.935,0.0,
24,33,0.018242394517320376,1,-0.8603382647070288,3.1622776601683795,3.0,1.0,0.6764369220132265,2,0.8220172684179048,-0.00835648918352517,49.0,0.755,0.0,
24,33,0.018242394517320376,1,-0.8603382647070288,4.0,4.0,0.0,0.5000000000000001,3,1.00780664496794,0.2620299643941359,40.0,0.8,0.0,
30,36,0.006064473506975733,1,-0.9196693024411786,5.385164807134504,2.0,5.0,0.16026930339021375,1,1.2625004182314197,0.9225415477608442,40.0,0.8,0.0,
30,36,0.006064473506975733,1,-0.9196693024411786,5.0,3.0,4.0,0.25881904510252096,2,1.1557291329616532,0.5676484154616253,10.0,0.95,0.0,
30,36,0.006064473506975733,1,-0.9196693024411786,3.605551275463989,2.0,3.0,0.5866088709666343,3,0.5612559000280025,-0.5608518265593447,25.0,0.875,0.0,
27,29,0.030917035693390868,1,-0.7985871978996933,5.385164807134504,5.0,2.0,0.16026930339021375,1,1.7611784456390438,1.633810013310059,2.0,0.99,0.0,
27,29,0.030917035693390868,1,-0.7985871978996933,3.0,0.0,3.0,0.7071067811865476,2,0.9884207530181619,0.2788650137463665,32.0,0.84,0.0,
27,29,0.030917035693390868,1,-0.7985871978996933,4.123105625617661,1.0,4.0,0.4718340642057149,3,1.227242307379118,0.6663952306714566,13.0,0.935,0.0,
25,36,0.008036575945936517,1,-0.9100611859061642,4.47213595499958,2.0,4.0,0.3894126976908918,2,0.7194741644934818,-0.18535148718504743,45.0,0.775,0.0,
25,36,0.008036575945936517,1,-0.9100611859061642,4.242640687119285,3.0,3.0,0.44401584032621344,3,0.5753609925668658,-0.5348596544681179,50.0,0.75,0.0,
26,33,0.010956221275932494,1,-0.8958366243330372,1.4142135623730951,1.0,1.0,0.9322404424570728,2,0.8978382839176072,0.12251472470847946,25.0,0.875,0.0,
26,33,0.010956221275932494,1,-0.8958366243330372,2.0,2.0,0.0,0.8660254037844387,3,0.6321670092708455,-0.43018031557553266,20.0,0.9,0.0,
34,36,0.009713314830299254,1,-0.9018920856193472,5.385164807134504,2.0,5.0,0.16026930339021375,1,0.07614604258152191,-0.7695652024657025,72.0,0.64,0.0,
25,38,0.009774118546865145,1,-0.9015958488808364,5.830951894845301,3.0,5.0,0.044242244590824584,3,0.09130980604837273,-1.4268454182116537,74.0,0.63,0.0,
31,31,0.009626001625622757,1,-0.9023174770336084,1.0,1.0,0.0,0.9659258262890683,1,1.689665271221579,1.5318101997251585,10.0,0.95,0.0,
31,31,0.009626001625622757,1,-0.9023174770336084,4.123105625617661,4.0,1.0,0.4718340642057149,2,1.2375038199574826,0.7087959915294361,4.0,0.98,0.0,
31,31,0.009626001625622757,1,-0.9023174770336084,3.605551275463989,3.0,2.0,0.5866088709666343,3,1.0701954400139913,0.37699697314882863,1.0,0.995,0.0,
28,36,0.005740288275092972,1,-0.9212487383900038,4.123105625617661,1.0,4.0,0.4718340642057149,2,1.082109806183566,0.4405774365534324,18.0,0.91,0.0,
28,36,0.005740288275092972,1,-0.9212487383900038,3.0,0.0,3.0,0.7071067811865476,3,0.8432882518226096,-0.04113645404824568,29.0,0.855,0.0,
33,26,0.05599883046942052,1,-0.6763882682931772,5.0990195135927845,1.0,5.0,0.23369495451783429,1,0.019341189275311806,-0.8505864198168934,41.0,0.795,0.0,
31,26,0.07782437764425679,1,-0.5700538322347822,5.0990195135927845,1.0,5.0,0.23369495451783429,1,0.061021280169236095,-0.7911377722633074,25.0,0.875,0.0,
25,33,0.014062857634896012,1,-0.8807010392948871,2.23606797749979,2.0,1.0,0.8334904611604418,2,1.0341605612705347,0.3578144209750134,36.0,0.8200000000000001,0.0,
25,33,0.014062857634896012,1,-0.8807010392948871,3.0,3.0,0.0,0.7071067811865476,3,0.9211588799749508,0.10235971672914235,29.0,0.855,0.0,
35,28,0.023034280721230562,1,-0.8369921138377269,4.242640687119285,3.0,3.0,0.44401584032621344,1,0.015573574891154438,-0.8559601983964945,53.0,0.735,0.0,
26,36,0.006780297849982381,1,-0.9161817940996585,4.123105625617661,1.0,4.0,0.4718340642057149,2,0.9485910912094799,0.21011684207580003,34.0,0.83,0.0,
26,36,0.006780297849982381,1,-0.9161817940996585,3.605551275463989,2.0,3.0,0.5866088709666343,3,0.7812827112659886,-0.15539722024433333,41.0,0.795,0.0,
33,33,0.006325846584634117,1,-0.9183958883732053,2.23606797749979,1.0,2.0,0.8334904611604418,1,0.44713019415157934,-0.2404275350171569,34.0,0.83,0.0,
33,33,0.006325846584634117,1,-0.9183958883732053,5.0,5.0,0.0,0.25881904510252096,3,1.0001149202071111,0.24785603160277225,13.0,0.935,0.0,
27,31,0.01605126240032367,1,-0.8710134975487928,5.0,5.0,0.0,0.25881904510252096,1,1.1960153130793636,0.8277133096505517,2.0,0.99,0.0,
27,31,0.01605126240032367,1,-0.8710134975487928,1.0,0.0,1.0,0.9659258262890683,2,1.2210119113533007,0.6803300565350182,20.0,0.9,0.0,
27,31,0.01605126240032367,1,-0.8710134975487928,2.23606797749979,1.0,2.0,0.8334904611604418,3,0.6430305870238319,-0.4101614478010712,9.0,0.955,0.0,
24,34,0.01369508726604286,1,-0.8824928227703582,3.605551275463989,3.0,2.0,0.5866088709666343,2,0.770830569143176,-0.09670752781126596,50.0,0.75,0.0,
24,34,0.01369508726604286,1,-0.8824928227703582,4.123105625617661,4.0,1.0,0.4718340642057149,3,0.9381389490866674,0.13364975451206568,45.0,0.775,0.0,
29,34,0.005323439750003088,1,-0.9232796314751636,4.242640687119285,3.0,3.0,0.44401584032621344,1,1.5375406643397387,1.3148336542142025,17.0,0.915,0.0,
29,34,0.005323439750003088,1,-0.9232796314751636,2.8284271247461903,2.0,2.0,0.7381444851051177,2,1.2537145864060868,0.7367766598081,5.0,0.975,0.0,
29,34,0.005323439750003088,1,-0.9232796314751636,1.4142135623730951,1.0,1.0,0.9322404424570728,3,1.7045638112894541,1.5459798656745316,10.0,0.95,0.0,
34,29,0.017130759773146313,1,-0.8657541680370929,2.8284271247461903,2.0,2.0,0.7381444851051177,1,0.061021280169236095,-0.7911377722633074,37.0,0.815,0.0,
29,35,0.005131152324637997,1,-0.9242164590732773,5.0,3.0,4.0,0.25881904510252096,1,1.8154851442869515,1.7112680926586548,26.0,0.87,0.0,
29,35,0.005131152324637997,1,-0.9242164590732773,3.605551275463989,2.0,3.0,0.5866088709666343,2,1.2210119113533007,0.6803300565350182,8.0,0.96,0.0,
29,35,0.005131152324637997,1,-0.9242164590732773,2.23606797749979,1.0,2.0,0.8334904611604418,3,1.2625004182314197,0.7313671464784286,17.0,0.915,0.0,
36,28,0.02529727627053313,1,-0.8259667611347631,5.0,4.0,3.0,0.25881904510252096,1,0.006581562494739663,-0.8687855777151816,68.0,0.6599999999999999,0.0,
29,30,0.016690433130402547,1,-0.8678994469097173,3.1622776601683795,3.0,1.0,0.6764369220132265,1,1.9890013155365356,1.9587555978014963,1.0,0.995,0.0,
