,x,y,time
0,26,0,1
1,27,0,1
2,26,1,1
3,27,1,1
4,11,2,1
5,12,2,1
6,11,3,1
7,12,3,1
8,1,17,1
9,2,17,1
10,1,18,1
11,2,18,1
12,26,26,1
13,27,26,1
14,26,27,1
15,27,27,1
0,26,0,2
1,27,0,2
2,26,1,2
3,27,1,2
4,11,2,2
5,12,2,2
6,11,3,2
7,12,3,2
8,1,17,2
9,2,17,2
10,1,18,2
11,2,18,2
12,26,26,2
13,27,26,2
14,26,27,2
15,27,27,2
0,26,0,3
1,27,0,3
2,26,1,3
3,27,1,3
4,11,2,3
5,12,2,3
6,11,3,3
7,12,3,3
8,1,17,3
9,2,17,3
10,1,18,3
11,2,18,3
12,26,26,3
13,27,26,3
14,26,27,3
15,27,27,3
0,26,0,4
1,27,0,4
2,26,1,4
3,27,1,4
4,11,2,4
5,12,2,4
6,11,3,4
7,1,17,4
8,2,17,4
9,1,18,4
10,2,18,4
11,26,26,4
12,27,26,4
13,26,27,4
14,27,27,4
0,26,0,5
1,27,0,5
2,26,1,5
3,27,1,5
4,11,2,5
5,11,3,5
6,1,17,5
7,2,17,5
8,1,18,5
9,2,18,5
10,26,26,5
11,27,26,5
12,26,27,5
13,27,27,5
0,26,0,6
1,27,0,6
2,26,1,6
3,27,1,6
4,11,2,6
5,1,17,6
6,2,17,6
7,1,18,6
8,2,18,6
9,26,26,6
10,27,26,6
11,26,27,6
12,27,27,6
0,26,0,7
1,27,0,7
2,26,1,7
3,27,1,7
4,1,17,7
5,2,17,7
6,1,18,7
7,2,18,7
8,26,26,7
9,27,26,7
10,26,27,7
11,27,27,7
0,26,0,8
1,27,0,8
2,26,1,8
3,27,1,8
4,1,17,8
5,2,17,8
6,1,18,8
7,2,18,8
8,26,26,8
9,27,26,8
10,26,27,8
11,27,27,8
0,26,0,9
1,27,0,9
2,26,1,9
3,27,1,9
4,1,17,9
5,2,17,9
6,1,18,9
7,2,18,9
8,26,26,9
9,27,26,9
10,26,27,9
11,27,27,9
0,26,0,10
1,27,0,10
2,26,1,10
3,27,1,10
4,1,17,10
5,2,17,10
6,1,18,10
7,2,18,10
8,26,26,10
9,27,26,10
10,26,27,10
11,27,27,10
0,26,0,11
1,27,0,11
2,26,1,11
3,27,1,11
4,1,17,11
5,2,17,11
6,1,18,11
7,2,18,11
8,26,26,11
9,27,26,11
10,26,27,11
11,27,27,11
0,26,0,12
1,27,0,12
2,26,1,12
