,x,y,time
0,16,0,1
1,17,0,1
2,16,1,1
3,17,1,1
4,0,4,1
5,1,4,1
6,0,5,1
7,1,5,1
8,18,13,1
9,19,13,1
10,18,14,1
11,19,14,1
12,5,20,1
13,6,20,1
14,5,21,1
15,6,21,1
0,16,0,2
1,17,0,2
2,16,1,2
3,17,1,2
4,0,4,2
5,1,4,2
6,0,5,2
7,1,5,2
8,18,13,2
9,19,13,2
10,18,14,2
11,19,14,2
12,5,20,2
13,6,20,2
14,5,21,2
15,6,21,2
0,16,0,3
1,17,0,3
2,16,1,3
3,17,1,3
4,0,4,3
5,1,4,3
6,0,5,3
7,1,5,3
8,18,13,3
9,19,13,3
10,18,14,3
11,19,14,3
12,5,20,3
13,6,20,3
14,5,21,3
15,6,21,3
0,16,0,4
1,17,0,4
2,16,1,4
3,17,1,4
4,0,4,4
5,1,4,4
6,0,5,4
7,1,5,4
8,18,13,4
9,19,13,4
10,19,14,4
11,5,20,4
12,6,20,4
13,5,21,4
14,6,21,4
0,16,0,5
1,17,0,5
2,16,1,5
3,17,1,5
4,0,4,5
5,1,4,5
6,0,5,5
7,1,5,5
8,19,13,5
9,19,14,5
10,5,20,5
11,6,20,5
12,5,21,5
13,6,21,5
0,16,0,6
1,17,0,6
2,16,1,6
3,17,1,6
4,0,4,6
5,1,4,6
6,0,5,6
7,1,5,6
8,19,13,6
9,5,20,6
10,6,20,6
11,6,21,6
0,16,0,7
1,17,0,7
2,16,1,7
3,17,1,7
4,0,4,7
5,1,4,7
6,0,5,7
7,1,5,7
8,6,20,7
9,6,21,7
0,16,0,8
1,17,0,8
2,16,1,8
3,17,1,8
4,0,4,8
5,1,4,8
6,0,5,8
7,1,5,8
8,6,20,8
0,16,0,9
1,17,0,9
2,16,1,9
3,17,1,9
4,0,4,9
5,1,4,9
6,0,5,9
7,1,5,9
0,16,0,10
1,17,0,10
2,16,1,10
3,17,1,10
4,0,4,10
5,1,4,10
6,0,5,10
7,1,5,10
0,16,0,11
1,17,0,11
2,16,1,11
3,17,1,11
