,x,y,time
0,25,12,1
1,26,12,1
2,25,13,1
3,26,13,1
4,20,15,1
5,21,15,1
6,20,16,1
7,21,16,1
8,13,17,1
9,14,17,1
10,13,18,1
11,14,18,1
12,16,23,1
13,17,23,1
14,16,24,1
15,17,24,1
0,25,12,2
1,26,12,2
2,25,13,2
3,26,13,2
4,20,15,2
5,21,15,2
6,20,16,2
7,21,16,2
8,13,17,2
9,14,17,2
10,13,18,2
11,14,18,2
12,16,23,2
13,17,23,2
14,16,24,2
15,17,24,2
0,25,12,3
1,26,12,3
2,25,13,3
3,26,13,3
4,20,15,3
5,21,15,3
6,20,16,3
7,21,16,3
8,13,17,3
9,14,17,3
10,13,18,3
11,14,18,3
12,16,23,3
13,17,23,3
14,16,24,3
15,17,24,3
0,25,12,4
1,26,12,4
2,25,13,4
3,26,13,4
4,20,15,4
5,21,15,4
6,20,16,4
7,21,16,4
8,13,17,4
9,14,17,4
10,13,18,4
11,14,18,4
12,16,23,4
13,17,23,4
14,16,24,4
15,17,24,4
0,25,12,5
1,26,12,5
2,25,13,5
3,26,13,5
4,20,15,5
5,21,15,5
6,20,16,5
7,21,16,5
8,13,17,5
9,14,17,5
10,13,18,5
11,14,18,5
12,16,23,5
13,17,23,5
14,16,24,5
15,17,24,5
0,25,12,6
1,26,12,6
2,25,13,6
3,26,13,6
4,20,15,6
5,21,15,6
6,20,16,6
7,21,16,6
8,13,17,6
9,14,17,6
10,13,18,6
11,14,18,6
12,16,23,6
13,17,23,6
14,16,24,6
15,17,24,6
0,25,12,7
1,26,12,7
2,25,13,7
3,26,13,7
4,20,15,7
5,21,15,7
6,20,16,7
7,21,16,7
8,13,17,7
9,14,17,7
10,13,18,7
11,14,18,7
12,16,23,7
13,17,23,7
14,16,24,7
15,17,24,7
0,25,12,8
1,26,12,8
2,25,13,8
3,26,13,8
4,20,15,8
5,21,15,8
6,20,16,8
7,21,16,8
8,14,17,8
9,13,18,8
10,14,18,8
11,16,23,8
12,17,23,8
13,16,24,8
14,17,24,8
0,25,12,9
1,26,12,9
2,25,13,9
3,26,13,9
4,20,15,9
5,21,15,9
6,20,16,9
7,21,16,9
8,14,17,9
9,14,18,9
10,16,23,9
11,17,23,9
12,16,24,9
13,17,24,9
0,25,12,10
1,26,12,10
2,25,13,10
3,26,13,10
4,20,15,10
5,21,15,10
6,20,16,10
7,14,17,10
8,16,23,10
9,17,23,10
10,16,24,10
11,17,24,10
0,25,12,11
1,26,12,11
2,25,13,11
3,26,13,11
4,20,15,11
5,20,16,11
6,16,23,11
7,17,23,11
8,16,24,11
9,17,24,11
0,25,12,12
1,26,12,12
2,25,13,12
3,26,13,12
4,20,16,12
5,16,23,12
6,17,23,12
7,16,24,12
8,17,24,12
0,25,12,13
1,26,12,13
2,25,13,13
3,26,13,13
4,16,23,13
5,17,23,13
6,16,24,13
7,17,24,13
0,25,12,14
1,26,12,14
2,25,13,14
3,26,13,14
4,16,23,14
5,17,23,14
6,17,24,14
0,25,12,15
1,26,12,15
2,25,13,15
3,26,13,15
4,16,23,15
5,17,24,15
0,25,12,16
1,26,12,16
2,25,13,16
3,16,23,16
0,26,12,17
1,25,13,17
0,26,12,18
0,17,2,19
1,18,2,19
2,17,3,19
3,18,3,19
4,8,4,19
5,9,4,19
