,x,y,time
0,3,20,1
1,4,20,1
2,5,20,1
3,6,20,1
4,3,21,1
5,4,21,1
6,5,21,1
7,6,21,1
8,3,22,1
9,4,22,1
10,5,22,1
11,6,22,1
12,3,23,1
13,4,23,1
14,5,23,1
15,6,23,1
0,3,20,2
1,4,20,2
2,5,20,2
3,6,20,2
4,3,21,2
5,4,21,2
6,5,21,2
7,6,21,2
8,3,22,2
9,4,22,2
10,5,22,2
11,6,22,2
12,3,23,2
13,4,23,2
14,5,23,2
15,6,23,2
0,3,20,3
1,4,20,3
2,5,20,3
3,6,20,3
4,3,21,3
5,4,21,3
6,5,21,3
7,6,21,3
8,3,22,3
9,4,22,3
10,5,22,3
11,6,22,3
12,3,23,3
13,4,23,3
14,5,23,3
15,6,23,3
0,3,20,4
1,4,20,4
2,5,20,4
3,6,20,4
4,3,21,4
5,4,21,4
6,5,21,4
7,6,21,4
8,3,22,4
9,4,22,4
10,5,22,4
11,6,22,4
12,3,23,4
13,4,23,4
14,5,23,4
15,6,23,4
0,3,20,5
1,4,20,5
2,5,20,5
3,6,20,5
4,3,21,5
5,4,21,5
6,5,21,5
7,6,21,5
8,3,22,5
9,4,22,5
10,5,22,5
11,6,22,5
12,3,23,5
13,4,23,5
14,5,23,5
15,6,23,5
0,3,20,6
1,4,20,6
2,5,20,6
3,6,20,6
4,3,21,6
5,4,21,6
6,5,21,6
7,6,21,6
8,3,22,6
9,4,22,6
10,5,22,6
11,6,22,6
12,3,23,6
13,4,23,6
14,5,23,6
15,6,23,6
0,3,20,7
1,4,20,7
2,5,20,7
3,6,20,7
4,3,21,7
5,4,21,7
6,5,21,7
7,6,21,7
8,3,22,7
9,4,22,7
10,5,22,7
11,6,22,7
12,3,23,7
13,4,23,7
14,5,23,7
15,6,23,7
0,3,20,8
1,4,20,8
2,5,20,8
3,6,20,8
4,3,21,8
5,4,21,8
6,5,21,8
7,6,21,8
8,3,22,8
9,4,22,8
10,5,22,8
11,6,22,8
12,3,23,8
13,4,23,8
14,5,23,8
15,6,23,8
0,3,20,9
1,4,20,9
2,5,20,9
3,6,20,9
4,3,21,9
5,4,21,9
6,5,21,9
7,6,21,9
8,3,22,9
9,4,22,9
10,5,22,9
11,6,22,9
12,3,23,9
13,4,23,9
14,5,23,9
15,6,23,9
0,3,20,10
1,4,20,10
2,5,20,10
3,6,20,10
4,3,21,10
5,4,21,10
6,5,21,10
7,6,21,10
8,3,22,10
9,4,22,10
10,5,22,10
11,6,22,10
12,3,23,10
13,4,23,10
14,5,23,10
15,6,23,10
0,3,20,11
1,4,20,11
2,5,20,11
3,6,20,11
4,3,21,11
5,4,21,11
6,5,21,11
7,6,21,11
8,3,22,11
9,4,22,11
10,5,22,11
11,6,22,11
12,3,23,11
13,4,23,11
14,6,23,11
0,3,20,12
1,4,20,12
2,6,20,12
3,3,21,12
4,4,21,12
5,5,21,12
6,6,21,12
7,3,22,12
8,4,22,12
9,5,22,12
10,6,22,12
11,3,23,12
12,4,23,12
13,6,23,12
0,4,20,13
1,6,20,13
2,3,21,13
3,4,21,13
