,x,y,time
0,23,1,1
1,24,1,1
2,23,2,1
3,24,2,1
4,22,7,1
5,23,7,1
6,22,8,1
7,23,8,1
8,1,19,1
9,2,19,1
10,1,20,1
11,2,20,1
12,21,21,1
13,22,21,1
14,21,22,1
15,22,22,1
0,23,1,2
1,24,1,2
2,23,2,2
3,24,2,2
4,22,7,2
5,23,7,2
6,22,8,2
7,23,8,2
8,1,19,2
9,2,19,2
10,1,20,2
11,2,20,2
12,21,21,2
13,22,21,2
14,21,22,2
15,22,22,2
0,23,1,3
1,24,1,3
2,23,2,3
3,24,2,3
4,22,7,3
5,23,7,3
6,22,8,3
7,23,8,3
8,1,19,3
9,2,19,3
10,1,20,3
11,2,20,3
12,21,21,3
13,22,21,3
14,21,22,3
0,23,1,4
1,24,1,4
2,23,2,4
3,24,2,4
4,22,7,4
5,23,7,4
6,22,8,4
7,23,8,4
8,1,19,4
9,2,19,4
10,1,20,4
11,2,20,4
12,22,21,4
13,21,22,4
0,23,1,5
1,24,1,5
2,23,2,5
3,24,2,5
4,22,7,5
5,23,7,5
6,22,8,5
7,23,8,5
8,1,19,5
9,2,19,5
10,1,20,5
11,2,20,5
12,21,22,5
0,23,1,6
1,24,1,6
2,23,2,6
3,24,2,6
4,22,7,6
5,23,7,6
6,22,8,6
7,23,8,6
8,1,19,6
9,2,19,6
10,1,20,6
11,2,20,6
0,23,1,7
1,24,1,7
2,23,2,7
3,24,2,7
4,22,7,7
5,23,7,7
6,22,8,7
7,23,8,7
8,1,19,7
9,2,19,7
10,1,20,7
11,2,20,7
0,23,1,8
1,24,1,8
2,23,2,8
3,24,2,8
4,22,7,8
5,23,7,8
6,22,8,8
7,23,8,8
8,1,19,8
9,2,19,8
10,1,20,8
11,2,20,8
0,23,1,9
1,24,1,9
2,23,2,9
3,24,2,9
4,22,7,9
5,23,7,9
6,22,8,9
7,23,8,9
8,1,19,9
9,2,19,9
10,1,20,9
11,2,20,9
0,23,1,10
1,24,1,10
2,23,2,10
3,24,2,10
4,22,7,10
5,23,7,10
6,23,8,10
7,1,19,10
8,2,19,10
9,1,20,10
10,2,20,10
0,23,1,11
1,24,1,11
2,23,2,11
3,24,2,11
4,22,7,11
5,23,7,11
6,1,19,11
7,2,19,11
8,1,20,11
9,2,20,11
0,23,1,12
1,24,1,12
2,23,2,12
3,24,2,12
4,22,7,12
5,1,19,12
6,2,19,12
7,1,20,12
8,2,20,12
0,23,1,13
1,24,1,13
2,23,2,13
3,24,2,13
4,1,19,13
5,2,19,13
6,1,20,13
7,2,20,13
0,23,1,14
1,24,1,14
2,23,2,14
3,1,19,14
4,2,19,14
5,1,20,14
6,2,20,14
0,23,1,15
1,24,1,15
2,1,19,15
3,2,19,15
4,1,20,15
5,2,20,15
0,23,1,16
1,1,19,16
2,2,19,16
3,1,20,16
4,2,20,16
0,1,19,17
1,2,19,17
2,1,20,17
3,2,20,17
0,1,19,18
1,2,19,18
2,1,20,18
3,2,20,18
0,1,19,19
1,2,19,19
2,1,20,19
3,2,20,19
0,1,19,20
1,2,19,20
2,1,20,20
3,2,20,20
0,1,19,21
1,2,19,21
2,1,20,21
3,2,20,21
0,1,19,22
1,2,19,22
2,1,20,22
3,2,20,22
0,1,19,23
1,2,19,23
2,1,20,23
3,2,20,23
0,1,19,24
1,2,19,24
2,1,20,24
3,2,20,24
0,1,19,25
1,2,19,25
2,1,20,25
3,2,20,25
0,1,19,26
1,2,19,26
2,1,20,26
3,2,20,26
0,1,19,27
1,2,19,27
2,1,20,27
3,2,20,27
0,1,19,28
1,2,19,28
2,1,20,28
3,2,20,28
0,1,19,29
1,2,19,29
2,1,20,29
3,2,20,29
0,1,19,30
1,2,19,30
2,1,20,30
3,2,20,30
0,1,19,31
1,2,19,31
2,1,20,31
3,2,20,31
0,1,19,32
1,2,19,32
2,1,20,32
3,2,20,32
0,1,19,33
1,2,19,33
2,1,20,33
3,2,20,33
0,1,19,34
1,2,19,34
2,1,20,34
3,2,20,34
0,1,19,35
1,2,19,35
2,1,20,35
3,2,20,35
0,1,19,36
1,2,19,36
2,1,20,36
3,2,20,36
0,1,19,37
1,2,19,37
2,1,20,37
3,2,20,37
0,1,19,38
1,2,19,38
2,1,20,38
3,2,20,38
0,1,19,39
1,2,19,39
2,1,20,39
3,2,20,39
0,1,19,40
1,2,19,40
2,1,20,40
3,2,20,40
0,1,19,41
1,2,19,41
2,1,20,41
3,2,20,41
0,1,19,42
1,2,19,42
2,1,20,42
3,2,20,42
0,1,19,43
1,2,19,43
2,1,20,43
3,2,20,43
0,1,19,44
1,2,19,44
2,1,20,44
3,2,20,44
0,1,19,45
1,2,19,45
2,1,20,45
3,2,20,45
0,1,19,46
1,2,19,46
2,1,20,46
3,2,20,46
0,1,19,47
1,2,19,47
2,1,20,47
3,2,20,47
0,1,19,48
1,2,19,48
2,1,20,48
3,2,20,48
0,1,19,49
1,2,19,49
2,1,20,49
3,2,20,49
