,x,y,time,bird,type
23,3.0,10.0,24,6,communicators
24,2.0,12.0,25,6,communicators
25,2.0,11.0,26,6,communicators
26,3.0,11.0,27,6,communicators
27,2.0,13.0,28,6,communicators
28,2.0,10.0,29,6,communicators
29,1.0,12.0,30,6,communicators
30,3.0,13.0,31,6,communicators
31,1.0,11.0,32,6,communicators
32,4.0,11.0,33,6,communicators
33,4.0,10.0,34,6,communicators
34,1.0,10.0,35,6,communicators
35,1.0,13.0,36,6,communicators
36,3.0,12.0,37,6,communicators
37,4.0,12.0,38,6,communicators
38,2.0,12.0,39,6,communicators
39,2.0,15.0,40,6,communicators
40,4.0,17.0,41,6,communicators
41,2.0,17.0,42,6,communicators
42,2.0,15.0,43,6,communicators
43,1.0,15.0,44,6,communicators
44,2.0,14.0,45,6,communicators
45,3.0,14.0,46,6,communicators
46,6.0,14.0,47,6,communicators
47,8.0,16.0,48,6,communicators
48,10.0,18.0,49,6,communicators
49,10.0,21.0,50,6,communicators
50,12.0,23.0,51,6,communicators
51,13.0,24.0,52,6,communicators
52,12.0,25.0,53,6,communicators
53,13.0,26.0,54,6,communicators
54,15.0,24.0,55,6,communicators
55,15.0,25.0,56,6,communicators
56,15.0,26.0,57,6,communicators
57,12.0,26.0,58,6,communicators
58,12.0,24.0,59,6,communicators
59,14.0,23.0,60,6,communicators
60,15.0,23.0,61,6,communicators
61,14.0,25.0,62,6,communicators
62,13.0,25.0,63,6,communicators
63,14.0,26.0,64,6,communicators
64,14.0,24.0,65,6,communicators
65,13.0,23.0,66,6,communicators
66,12.0,22.0,67,6,communicators
67,14.0,22.0,68,6,communicators
68,16.0,22.0,69,6,communicators
69,18.0,21.0,70,6,communicators
70,17.0,23.0,71,6,communicators
71,16.0,22.0,72,6,communicators
72,19.0,22.0,73,6,communicators
73,18.0,20.0,74,6,communicators
74,16.0,18.0,75,6,communicators
75,17.0,19.0,76,6,communicators
76,19.0,18.0,77,6,communicators
77,19.0,18.0,78,6,communicators
78,17.0,16.0,79,6,communicators
79,19.0,14.0,80,6,communicators
80,19.0,11.0,81,6,communicators
81,21.0,11.0,82,6,communicators
82,22.0,13.0,83,6,communicators
83,20.0,14.0,84,6,communicators
84,17.0,14.0,85,6,communicators
85,15.0,13.0,86,6,communicators
86,13.0,11.0,87,6,communicators
87,11.0,9.0,88,6,communicators
88,8.0,9.0,89,6,communicators
89,6.0,7.0,90,6,communicators
90,4.0,5.0,91,6,communicators
91,2.0,5.0,92,6,communicators
92,2.0,5.0,93,6,communicators
93,3.0,6.0,94,6,communicators
94,3.0,4.0,95,6,communicators
95,0.0,4.0,96,6,communicators
96,0.0,3.0,97,6,communicators
97,3.0,3.0,98,6,communicators
98,1.0,4.0,99,6,communicators
99,1.0,6.0,100,6,communicators
100,0.0,5.0,101,6,communicators
101,0.0,6.0,102,6,communicators
102,2.0,4.0,103,6,communicators
103,2.0,3.0,104,6,communicators
104,1.0,4.0,105,6,communicators
105,1.0,5.0,106,6,communicators
106,0.0,5.0,107,6,communicators
107,3.0,5.0,108,6,communicators
108,5.0,7.0,109,6,communicators
109,6.0,9.0,110,6,communicators
110,8.0,9.0,111,6,communicators
111,7.0,10.0,112,6,communicators
112,6.0,11.0,113,6,communicators
113,7.0,11.0,114,6,communicators
114,6.0,10.0,115,6,communicators
115,7.0,12.0,116,6,communicators
116,5.0,11.0,117,6,communicators
117,6.0,12.0,118,6,communicators
118,8.0,10.0,119,6,communicators
119,7.0,9.0,120,6,communicators
120,5.0,9.0,121,6,communicators
121,5.0,12.0,122,6,communicators
122,8.0,12.0,123,6,communicators
123,8.0,11.0,124,6,communicators
124,5.0,11.0,125,6,communicators
125,5.0,10.0,126,6,communicators
126,7.0,8.0,127,6,communicators
127,9.0,9.0,128,6,communicators
128,10.0,8.0,129,6,communicators
129,9.0,6.0,130,6,communicators
130,10.0,6.0,131,6,communicators
131,8.0,5.0,132,6,communicators
132,7.0,3.0,133,6,communicators
133,6.0,1.0,134,6,communicators
134,5.0,3.0,135,6,communicators
135,3.0,2.0,136,6,communicators
136,3.0,2.0,137,6,communicators
137,3.0,4.0,138,6,communicators
138,3.0,7.0,139,6,communicators
139,3.0,10.0,140,6,communicators
140,3.0,13.0,141,6,communicators
141,3.0,16.0,142,6,communicators
142,5.0,18.0,143,6,communicators
143,7.0,20.0,144,6,communicators
144,9.0,22.0,145,6,communicators
145,9.0,25.0,146,6,communicators
146,9.0,26.0,147,6,communicators
147,11.0,25.0,148,6,communicators
148,12.0,24.0,149,6,communicators
149,0.0,0.0,150,6,communicators
0,27.0,11.0,1,7,communicators
1,28.0,10.0,2,7,communicators
2,25.0,10.0,3,7,communicators
3,22.0,10.0,4,7,communicators
4,19.0,10.0,5,7,communicators
5,16.0,10.0,6,7,communicators
6,13.0,10.0,7,7,communicators
7,12.0,10.0,8,7,communicators
8,9.0,10.0,9,7,communicators
9,10.0,9.0,10,7,communicators
10,10.0,7.0,11,7,communicators
11,11.0,7.0,12,7,communicators
12,9.0,8.0,13,7,communicators
13,12.0,8.0,14,7,communicators
14,12.0,9.0,15,7,communicators
15,9.0,9.0,16,7,communicators
16,9.0,7.0,17,7,communicators
17,12.0,7.0,18,7,communicators
18,10.0,9.0,19,7,communicators
19,10.0,10.0,20,7,communicators
20,10.0,10.0,21,7,communicators
21,8.0,9.0,22,7,communicators
22,5.0,9.0,23,7,communicators
23,3.0,10.0,24,7,communicators
24,2.0,12.0,25,7,communicators
25,2.0,11.0,26,7,communicators
26,3.0,11.0,27,7,communicators
27,2.0,13.0,28,7,communicators
28,2.0,10.0,29,7,communicators
29,1.0,12.0,30,7,communicators
30,3.0,13.0,31,7,communicators
31,1.0,11.0,32,7,communicators
32,4.0,11.0,33,7,communicators
33,4.0,10.0,34,7,communicators
34,1.0,10.0,35,7,communicators
35,1.0,13.0,36,7,communicators
36,3.0,12.0,37,7,communicators
37,4.0,12.0,38,7,communicators
38,2.0,13.0,39,7,communicators
39,2.0,15.0,40,7,communicators
40,3.0,13.0,41,7,communicators
41,4.0,13.0,42,7,communicators
42,6.0,13.0,43,7,communicators
43,7.0,14.0,44,7,communicators
44,5.0,15.0,45,7,communicators
45,5.0,17.0,46,7,communicators
46,6.0,15.0,47,7,communicators
47,8.0,17.0,48,7,communicators
48,10.0,19.0,49,7,communicators
49,12.0,21.0,50,7,communicators
50,12.0,23.0,51,7,communicators
51,13.0,24.0,52,7,communicators
52,12.0,25.0,53,7,communicators
53,13.0,26.0,54,7,communicators
54,15.0,24.0,55,7,communicators
55,15.0,25.0,56,7,communicators
56,15.0,26.0,57,7,communicators
57,12.0,26.0,58,7,communicators
58,12.0,24.0,59,7,communicators
59,14.0,23.0,60,7,communicators
60,15.0,23.0,61,7,communicators
61,14.0,25.0,62,7,communicators
62,13.0,25.0,63,7,communicators
63,14.0,26.0,64,7,communicators
64,14.0,24.0,65,7,communicators
65,13.0,23.0,66,7,communicators
66,14.0,24.0,67,7,communicators
67,14.0,26.0,68,7,communicators
68,13.0,25.0,69,7,communicators
69,13.0,25.0,70,7,communicators
70,11.0,24.0,71,7,communicators
71,14.0,24.0,72,7,communicators
72,16.0,24.0,73,7,communicators
73,17.0,26.0,74,7,communicators
74,17.0,24.0,75,7,communicators
75,16.0,26.0,76,7,communicators
76,15.0,25.0,77,7,communicators
77,13.0,27.0,78,7,communicators
78,14.0,27.0,79,7,communicators
79,13.0,25.0,80,7,communicators
80,11.0,26.0,81,7,communicators
81,11.0,23.0,82,7,communicators
82,12.0,24.0,83,7,communicators
83,10.0,26.0,84,7,communicators
84,10.0,24.0,85,7,communicators
85,9.0,22.0,86,7,communicators
86,6.0,22.0,87,7,communicators
87,6.0,19.0,88,7,communicators
88,6.0,16.0,89,7,communicators
89,6.0,13.0,90,7,communicators
90,4.0,11.0,91,7,communicators
91,4.0,8.0,92,7,communicators
92,3.0,6.0,93,7,communicators
93,3.0,6.0,94,7,communicators
94,3.0,4.0,95,7,communicators
95,0.0,4.0,96,7,communicators
96,0.0,3.0,97,7,communicators
97,3.0,3.0,98,7,communicators
98,1.0,4.0,99,7,communicators
99,1.0,6.0,100,7,communicators
100,0.0,5.0,101,7,communicators
101,0.0,6.0,102,7,communicators
102,2.0,4.0,103,7,communicators
103,2.0,3.0,104,7,communicators
104,4.0,1.0,105,7,communicators
105,5.0,1.0,106,7,communicators
106,5.0,4.0,107,7,communicators
107,5.0,7.0,108,7,communicators
108,6.0,9.0,109,7,communicators
109,8.0,9.0,110,7,communicators
110,8.0,9.0,111,7,communicators
111,7.0,10.0,112,7,communicators
112,6.0,11.0,113,7,communicators
113,7.0,11.0,114,7,communicators
114,6.0,10.0,115,7,communicators
115,7.0,12.0,116,7,communicators
116,5.0,11.0,117,7,communicators
117,6.0,12.0,118,7,communicators
118,8.0,10.0,119,7,communicators
119,7.0,9.0,120,7,communicators
120,5.0,9.0,121,7,communicators
121,5.0,12.0,122,7,communicators
122,8.0,12.0,123,7,communicators
123,8.0,11.0,124,7,communicators
124,5.0,11.0,125,7,communicators
125,5.0,10.0,126,7,communicators
126,7.0,11.0,127,7,communicators
127,8.0,12.0,128,7,communicators
128,8.0,9.0,129,7,communicators
129,9.0,7.0,130,7,communicators
130,10.0,5.0,131,7,communicators
131,10.0,2.0,132,7,communicators
132,9.0,0.0,133,7,communicators
133,11.0,1.0,134,7,communicators
134,14.0,1.0,135,7,communicators
135,16.0,1.0,136,7,communicators
136,16.0,4.0,137,7,communicators
137,16.0,7.0,138,7,communicators
138,16.0,10.0,139,7,communicators
139,16.0,13.0,140,7,communicators
140,16.0,16.0,141,7,communicators
141,14.0,18.0,142,7,communicators
142,12.0,20.0,143,7,communicators
143,12.0,23.0,144,7,communicators
144,12.0,23.0,145,7,communicators
145,12.0,26.0,146,7,communicators
146,9.0,26.0,147,7,communicators
147,11.0,25.0,148,7,communicators
148,12.0,24.0,149,7,communicators
149,0.0,0.0,150,7,communicators
0,1.0,21.0,1,8,communicators
1,0.0,21.0,2,8,communicators
2,2.0,19.0,3,8,communicators
3,4.0,17.0,4,8,communicators
4,6.0,15.0,5,8,communicators
5,8.0,13.0,6,8,communicators
6,10.0,11.0,7,8,communicators
7,12.0,10.0,8,8,communicators
8,9.0,10.0,9,8,communicators
9,10.0,9.0,10,8,communicators
10,10.0,7.0,11,8,communicators
11,11.0,7.0,12,8,communicators
12,9.0,8.0,13,8,communicators
13,12.0,8.0,14,8,communicators
14,12.0,9.0,15,8,communicators
15,9.0,9.0,16,8,communicators
16,9.0,7.0,17,8,communicators
17,12.0,7.0,18,8,communicators
18,10.0,9.0,19,8,communicators
19,10.0,10.0,20,8,communicators
20,10.0,12.0,21,8,communicators
21,10.0,13.0,22,8,communicators
22,7.0,13.0,23,8,communicators
23,4.0,13.0,24,8,communicators
24,2.0,12.0,25,8,communicators
25,2.0,11.0,26,8,communicators
26,3.0,11.0,27,8,communicators
27,2.0,13.0,28,8,communicators
28,2.0,10.0,29,8,communicators
29,1.0,12.0,30,8,communicators
30,3.0,13.0,31,8,communicators
31,1.0,11.0,32,8,communicators
32,4.0,11.0,33,8,communicators
33,4.0,10.0,34,8,communicators
34,1.0,10.0,35,8,communicators
35,1.0,13.0,36,8,communicators
36,3.0,12.0,37,8,communicators
37,4.0,12.0,38,8,communicators
38,6.0,14.0,39,8,communicators
39,4.0,14.0,40,8,communicators
40,6.0,14.0,41,8,communicators
41,8.0,15.0,42,8,communicators
42,10.0,16.0,43,8,communicators
43,11.0,18.0,44,8,communicators
44,12.0,18.0,45,8,communicators
45,12.0,21.0,46,8,communicators
46,13.0,23.0,47,8,communicators
47,14.0,25.0,48,8,communicators
48,13.0,25.0,49,8,communicators
49,14.0,24.0,50,8,communicators
50,12.0,23.0,51,8,communicators
51,13.0,24.0,52,8,communicators
52,12.0,25.0,53,8,communicators
53,13.0,26.0,54,8,communicators
54,15.0,24.0,55,8,communicators
55,15.0,25.0,56,8,communicators
56,15.0,26.0,57,8,communicators
57,12.0,26.0,58,8,communicators
58,12.0,24.0,59,8,communicators
59,14.0,23.0,60,8,communicators
60,15.0,23.0,61,8,communicators
61,14.0,25.0,62,8,communicators
62,13.0,25.0,63,8,communicators
63,14.0,26.0,64,8,communicators
64,14.0,24.0,65,8,communicators
65,13.0,23.0,66,8,communicators
66,14.0,24.0,67,8,communicators
67,14.0,22.0,68,8,communicators
68,14.0,21.0,69,8,communicators
69,13.0,19.0,70,8,communicators
70,11.0,21.0,71,8,communicators
71,12.0,21.0,72,8,communicators
72,12.0,18.0,73,8,communicators
73,11.0,16.0,74,8,communicators
74,11.0,16.0,75,8,communicators
75,9.0,14.0,76,8,communicators
76,7.0,12.0,77,8,communicators
77,7.0,11.0,78,8,communicators
78,8.0,10.0,79,8,communicators
79,9.0,9.0,80,8,communicators
80,6.0,9.0,81,8,communicators
81,4.0,7.0,82,8,communicators
82,2.0,5.0,83,8,communicators
83,2.0,4.0,84,8,communicators
84,2.0,3.0,85,8,communicators
85,1.0,4.0,86,8,communicators
86,2.0,4.0,87,8,communicators
87,2.0,6.0,88,8,communicators
88,2.0,6.0,89,8,communicators
89,3.0,5.0,90,8,communicators
90,1.0,5.0,91,8,communicators
91,1.0,3.0,92,8,communicators
92,2.0,5.0,93,8,communicators
93,3.0,6.0,94,8,communicators
94,3.0,4.0,95,8,communicators
95,0.0,4.0,96,8,communicators
96,0.0,3.0,97,8,communicators
97,3.0,3.0,98,8,communicators
98,1.0,4.0,99,8,communicators
99,1.0,6.0,100,8,communicators
100,0.0,5.0,101,8,communicators
101,0.0,6.0,102,8,communicators
102,2.0,4.0,103,8,communicators
103,2.0,3.0,104,8,communicators
104,2.0,0.0,105,8,communicators
105,2.0,2.0,106,8,communicators
106,1.0,1.0,107,8,communicators
107,0.0,0.0,108,8,communicators
108,2.0,2.0,109,8,communicators
109,4.0,4.0,110,8,communicators
110,6.0,6.0,111,8,communicators
111,6.0,9.0,112,8,communicators
112,6.0,11.0,113,8,communicators
113,7.0,11.0,114,8,communicators
114,6.0,10.0,115,8,communicators
115,7.0,12.0,116,8,communicators
116,5.0,11.0,117,8,communicators
117,6.0,12.0,118,8,communicators
118,8.0,10.0,119,8,communicators
119,7.0,9.0,120,8,communicators
120,5.0,9.0,121,8,communicators
121,5.0,12.0,122,8,communicators
122,8.0,12.0,123,8,communicators
123,8.0,11.0,124,8,communicators
124,5.0,11.0,125,8,communicators
125,5.0,10.0,126,8,communicators
126,5.0,10.0,127,8,communicators
127,6.0,8.0,128,8,communicators
128,6.0,6.0,129,8,communicators
129,8.0,6.0,130,8,communicators
130,7.0,5.0,131,8,communicators
131,9.0,7.0,132,8,communicators
132,8.0,8.0,133,8,communicators
133,7.0,7.0,134,8,communicators
134,7.0,10.0,135,8,communicators
135,7.0,13.0,136,8,communicators
136,7.0,16.0,137,8,communicators
137,7.0,19.0,138,8,communicators
138,9.0,21.0,139,8,communicators
139,10.0,23.0,140,8,communicators
140,10.0,26.0,141,8,communicators
141,9.0,24.0,142,8,communicators
142,10.0,24.0,143,8,communicators
143,12.0,25.0,144,8,communicators
144,12.0,23.0,145,8,communicators
145,12.0,26.0,146,8,communicators
146,9.0,26.0,147,8,communicators
147,11.0,25.0,148,8,communicators
148,12.0,24.0,149,8,communicators
149,0.0,0.0,150,8,communicators
0,5.0,22.0,1,9,communicators
1,7.0,20.0,2,9,communicators
2,7.0,17.0,3,9,communicators
3,7.0,14.0,4,9,communicators
4,9.0,12.0,5,9,communicators
5,11.0,10.0,6,9,communicators
6,11.0,8.0,7,9,communicators
7,12.0,10.0,8,9,communicators
8,9.0,10.0,9,9,communicators
9,10.0,9.0,10,9,communicators
10,10.0,7.0,11,9,communicators
11,11.0,7.0,12,9,communicators
12,9.0,8.0,13,9,communicators
13,12.0,8.0,14,9,communicators
14,12.0,9.0,15,9,communicators
15,9.0,9.0,16,9,communicators
16,9.0,7.0,17,9,communicators
17,12.0,7.0,18,9,communicators
18,10.0,9.0,19,9,communicators
19,10.0,10.0,20,9,communicators
20,10.0,10.0,21,9,communicators
21,10.0,13.0,22,9,communicators
22,7.0,13.0,23,9,communicators
23,4.0,13.0,24,9,communicators
24,2.0,12.0,25,9,communicators
25,2.0,11.0,26,9,communicators
26,3.0,11.0,27,9,communicators
27,2.0,13.0,28,9,communicators
28,2.0,10.0,29,9,communicators
29,1.0,12.0,30,9,communicators
30,3.0,13.0,31,9,communicators
31,1.0,11.0,32,9,communicators
32,4.0,11.0,33,9,communicators
33,4.0,10.0,34,9,communicators
34,1.0,10.0,35,9,communicators
35,1.0,13.0,36,9,communicators
36,3.0,12.0,37,9,communicators
37,4.0,12.0,38,9,communicators
38,3.0,10.0,39,9,communicators
39,4.0,10.0,40,9,communicators
40,2.0,12.0,41,9,communicators
41,3.0,14.0,42,9,communicators
42,2.0,16.0,43,9,communicators
43,3.0,16.0,44,9,communicators
44,6.0,16.0,45,9,communicators
45,5.0,18.0,46,9,communicators
46,7.0,20.0,47,9,communicators
47,9.0,22.0,48,9,communicators
48,11.0,24.0,49,9,communicators
49,14.0,24.0,50,9,communicators
50,12.0,23.0,51,9,communicators
51,13.0,24.0,52,9,communicators
52,12.0,25.0,53,9,communicators
53,13.0,26.0,54,9,communicators
54,15.0,24.0,55,9,communicators
55,15.0,25.0,56,9,communicators
56,15.0,26.0,57,9,communicators
57,12.0,26.0,58,9,communicators
58,12.0,24.0,59,9,communicators
59,14.0,23.0,60,9,communicators
60,15.0,23.0,61,9,communicators
61,14.0,25.0,62,9,communicators
62,13.0,25.0,63,9,communicators
63,14.0,26.0,64,9,communicators
64,14.0,24.0,65,9,communicators
65,13.0,23.0,66,9,communicators
66,13.0,21.0,67,9,communicators
67,13.0,24.0,68,9,communicators
68,12.0,26.0,69,9,communicators
69,11.0,25.0,70,9,communicators
70,12.0,23.0,71,9,communicators
71,14.0,25.0,72,9,communicators
72,14.0,28.0,73,9,communicators
73,12.0,28.0,74,9,communicators
74,10.0,27.0,75,9,communicators
75,12.0,27.0,76,9,communicators
76,12.0,29.0,77,9,communicators
77,11.0,29.0,78,9,communicators
78,10.0,29.0,79,9,communicators
79,10.0,29.0,80,9,communicators
80,10.0,27.0,81,9,communicators
81,9.0,26.0,82,9,communicators
82,7.0,24.0,83,9,communicators
83,5.0,22.0,84,9,communicators
84,3.0,20.0,85,9,communicators
85,3.0,17.0,86,9,communicators
86,3.0,14.0,87,9,communicators
87,3.0,11.0,88,9,communicators
88,3.0,8.0,89,9,communicators
89,3.0,5.0,90,9,communicators
90,1.0,5.0,91,9,communicators
91,1.0,3.0,92,9,communicators
92,2.0,5.0,93,9,communicators
93,3.0,6.0,94,9,communicators
94,3.0,4.0,95,9,communicators
95,0.0,4.0,96,9,communicators
96,0.0,3.0,97,9,communicators
97,3.0,3.0,98,9,communicators
98,1.0,4.0,99,9,communicators
99,1.0,6.0,100,9,communicators
100,0.0,5.0,101,9,communicators
101,0.0,6.0,102,9,communicators
102,2.0,4.0,103,9,communicators
103,2.0,3.0,104,9,communicators
104,4.0,2.0,105,9,communicators
105,3.0,2.0,106,9,communicators
106,5.0,0.0,107,9,communicators
107,5.0,2.0,108,9,communicators
108,5.0,5.0,109,9,communicators
109,7.0,7.0,110,9,communicators
110,8.0,9.0,111,9,communicators
111,7.0,10.0,112,9,communicators
112,6.0,11.0,113,9,communicators
113,7.0,11.0,114,9,communicators
114,6.0,10.0,115,9,communicators
115,7.0,12.0,116,9,communicators
116,5.0,11.0,117,9,communicators
117,6.0,12.0,118,9,communicators
118,8.0,10.0,119,9,communicators
119,7.0,9.0,120,9,communicators
120,5.0,9.0,121,9,communicators
121,5.0,12.0,122,9,communicators
122,8.0,12.0,123,9,communicators
123,8.0,11.0,124,9,communicators
124,5.0,11.0,125,9,communicators
125,5.0,10.0,126,9,communicators
126,8.0,10.0,127,9,communicators
127,7.0,10.0,128,9,communicators
128,7.0,12.0,129,9,communicators
129,6.0,10.0,130,9,communicators
130,6.0,8.0,131,9,communicators
131,7.0,7.0,132,9,communicators
132,7.0,6.0,133,9,communicators
133,7.0,4.0,134,9,communicators
134,7.0,7.0,135,9,communicators
135,7.0,10.0,136,9,communicators
136,7.0,13.0,137,9,communicators
137,7.0,16.0,138,9,communicators
138,9.0,18.0,139,9,communicators
139,9.0,21.0,140,9,communicators
140,9.0,24.0,141,9,communicators
141,9.0,24.0,142,9,communicators
142,10.0,24.0,143,9,communicators
143,12.0,25.0,144,9,communicators
144,12.0,23.0,145,9,communicators
145,12.0,26.0,146,9,communicators
146,9.0,26.0,147,9,communicators
147,11.0,25.0,148,9,communicators
148,12.0,24.0,149,9,communicators
149,0.0,0.0,150,9,communicators
