,x,y,time
0,8,3,1
1,9,3,1
2,8,4,1
3,9,4,1
4,27,9,1
5,28,9,1
6,27,10,1
7,28,10,1
8,24,11,1
9,25,11,1
10,24,12,1
11,25,12,1
12,22,21,1
13,23,21,1
14,22,22,1
15,23,22,1
0,8,3,2
1,9,3,2
2,8,4,2
3,9,4,2
4,27,9,2
5,28,9,2
6,27,10,2
7,28,10,2
8,24,11,2
9,25,11,2
10,24,12,2
11,25,12,2
12,22,21,2
13,23,21,2
14,22,22,2
15,23,22,2
0,8,3,3
1,9,3,3
2,8,4,3
3,9,4,3
4,27,9,3
5,28,9,3
6,27,10,3
7,28,10,3
8,24,11,3
9,25,11,3
10,24,12,3
11,25,12,3
12,22,21,3
13,23,21,3
14,22,22,3
15,23,22,3
0,8,3,4
1,9,3,4
2,8,4,4
3,9,4,4
4,27,9,4
5,28,9,4
6,27,10,4
7,28,10,4
8,24,11,4
9,25,11,4
10,24,12,4
11,25,12,4
12,22,21,4
13,23,21,4
14,22,22,4
15,23,22,4
0,8,3,5
1,9,3,5
2,9,4,5
3,27,9,5
4,28,9,5
5,27,10,5
6,28,10,5
7,24,11,5
8,25,11,5
9,24,12,5
10,25,12,5
11,22,21,5
12,23,21,5
13,22,22,5
14,23,22,5
0,8,3,6
1,9,3,6
2,9,4,6
3,27,9,6
4,28,9,6
5,27,10,6
6,28,10,6
7,24,11,6
8,25,11,6
9,24,12,6
10,25,12,6
11,22,21,6
12,23,21,6
13,22,22,6
14,23,22,6
0,8,3,7
1,9,3,7
2,27,9,7
3,28,9,7
4,27,10,7
5,28,10,7
6,24,11,7
7,25,11,7
8,24,12,7
9,25,12,7
10,22,21,7
11,23,21,7
12,22,22,7
13,23,22,7
0,9,3,8
1,27,9,8
2,28,9,8
3,27,10,8
4,28,10,8
5,24,11,8
6,25,11,8
7,24,12,8
8,25,12,8
9,22,21,8
10,23,21,8
11,23,22,8
0,27,9,9
1,28,9,9
2,27,10,9
3,28,10,9
4,24,11,9
5,25,11,9
6,24,12,9
7,25,12,9
8,22,21,9
9,23,21,9
10,23,22,9
0,27,9,10
1,28,9,10
2,27,10,10
3,28,10,10
4,24,11,10
5,25,11,10
6,24,12,10
7,25,12,10
8,23,21,10
9,23,22,10
0,27,9,11
1,28,9,11
2,27,10,11
3,28,10,11
4,24,11,11
5,25,11,11
6,24,12,11
7,25,12,11
8,23,21,11
0,27,9,12
1,28,9,12
2,27,10,12
3,28,10,12
4,24,11,12
5,25,11,12
6,24,12,12
7,25,12,12
0,27,9,13
1,28,9,13
2,27,10,13
3,28,10,13
4,24,11,13
5,25,11,13
6,24,12,13
7,25,12,13
0,27,9,14
1,28,9,14
2,27,10,14
3,28,10,14
4,24,11,14
5,25,11,14
6,24,12,14
7,25,12,14
0,27,9,15
1,28,9,15
2,27,10,15
3,28,10,15
4,24,11,15
5,25,11,15
6,24,12,15
7,25,12,15
0,27,9,16
1,28,9,16
2,27,10,16
3,28,10,16
4,25,11,16
5,24,12,16
0,27,9,17
1,28,9,17
2,27,10,17
3,28,10,17
4,25,11,17
0,27,9,18
1,28,9,18
2,27,10,18
3,28,10,18
0,28,9,19
1,27,10,19
2,28,10,19
0,28,9,20
1,28,10,20
0,28,10,21
0,22,6,22
1,23,6,22
2,27,6,22
3,28,6,22
4,22,7,22
5,23,7,22
6,27,7,22
7,28,7,22
8,8,18,22
9,9,18,22
10,8,19,22
11,9,19,22
12,4,22,22
13,5,22,22
14,4,23,22
15,5,23,22
0,22,6,23
1,23,6,23
2,27,6,23
3,28,6,23
4,22,7,23
5,23,7,23
6,27,7,23
7,8,18,23
8,9,18,23
9,8,19,23
10,9,19,23
11,4,22,23
12,5,22,23
13,4,23,23
14,5,23,23
0,22,6,24
1,23,6,24
2,28,6,24
3,22,7,24
4,23,7,24
5,27,7,24
6,8,18,24
7,9,18,24
8,8,19,24
9,9,19,24
10,4,22,24
11,5,22,24
12,4,23,24
13,5,23,24
0,22,6,25
1,23,6,25
2,28,6,25
3,22,7,25
4,23,7,25
5,8,18,25
6,9,18,25
7,8,19,25
8,9,19,25
9,4,22,25
10,5,22,25
11,4,23,25
12,5,23,25
0,22,6,26
1,23,6,26
2,22,7,26
3,23,7,26
4,8,18,26
5,9,18,26
6,8,19,26
7,9,19,26
8,4,22,26
9,5,22,26
10,4,23,26
11,5,23,26
0,22,6,27
1,23,6,27
2,22,7,27
3,23,7,27
4,8,18,27
5,9,18,27
6,8,19,27
7,9,19,27
8,4,22,27
9,5,22,27
10,4,23,27
11,5,23,27
0,22,6,28
1,22,7,28
2,23,7,28
3,8,18,28
4,9,18,28
5,8,19,28
6,9,19,28
7,4,22,28
8,5,22,28
9,4,23,28
10,5,23,28
0,22,6,29
1,23,7,29
2,8,18,29
3,9,18,29
4,8,19,29
5,9,19,29
6,4,22,29
7,5,22,29
8,4,23,29
9,5,23,29
0,23,7,30
1,8,18,30
2,9,18,30
3,8,19,30
4,9,19,30
5,4,22,30
6,5,22,30
7,4,23,30
8,5,23,30
0,8,18,31
1,9,18,31
2,8,19,31
3,9,19,31
