x,y,time,bird
118.57645482944223,12.523506026247352,0,0
64.76885223388668,46.30223846435543,0,1
111.13750971920794,47.25879050706786,0,18
218.92992144870155,51.07026858759978,0,29
207.09543601388418,58.73817275196778,0,57
44.95200286458414,60.83557743221126,0,78
101.33195340244296,60.99926368452819,0,84
218.59220429714506,70.67113406799224,0,85
118.57026937685671,12.516194071235969,1,0
64.46054018460792,45.85816045907827,1,1
110.90578826029333,47.22945074444331,1,18
219.26009087086493,51.11197039434398,1,29
206.9929654382148,58.81664304203132,1,57
44.95068311930474,60.82953097426608,1,78
101.3348564417151,61.00008698049741,1,84
218.60979796481507,70.78024137391185,1,85
118.56586155668296,12.512185239909833,2,0
64.15222813532907,45.41408245380108,2,1
110.9008015961793,47.22326532252619,2,18
219.19178660648413,50.93481221536851,2,29
207.15258080487664,58.848330767140126,2,57
44.94488932273319,60.82228764148876,2,78
101.33493243290665,61.00116201699709,2,84
218.6128299020865,70.83191289923363,2,85
118.56298621544714,12.510467533130445,3,0
63.84391608605018,44.97000444852388,3,1
111.0090651327676,47.229394561604,3,18
218.79916501259845,50.696607355906664,3,29
207.48380032043102,58.84428692958381,3,57
44.93639615222137,60.81483493679899,3,78
101.33364237938221,61.00188523882779,3,84
218.61976548777264,70.83881833798564,3,85
118.56132908060087,12.509841279918637,4,0
63.53560403677129,44.52592644324666,4,1
111.11436007537762,47.237662653312576,4,18
218.14343862874972,50.604937725949156,4,29
207.88340140768454,58.81495239398306,4,57
44.926179155978666,60.80936687298836,4,78
101.34463443702359,61.00021675464775,4,84
218.636332336606,70.81487423895409,4,85
118.56101040672048,12.509496901753351,5,0
63.227291987492414,44.081848437969455,5,1
111.08354902034807,47.235178591811305,5,18
217.31277729779615,50.758926049266954,5,29
208.27996215841256,58.772469132034786,5,57
44.91657731525345,60.80566780563721,5,78
101.32078464853787,60.99956509056653,5,84
218.71502782690175,70.76901140057694,5,85
118.56146129198437,12.508871135503263,6,0
62.91897993821355,43.63777043269225,6,1
110.85964176773248,47.203791003206526,6,18
216.4251409879393,51.16033940107832,6,29
208.62039557625812,58.729033696432666,6,57
44.91210942296871,60.79607701267161,6,78
101.26674427983183,61.0007524122726,6,84
218.90654509447418,70.71212949577829,6,85
118.56197841426447,12.50821727409825,7,0
62.615927156034815,43.182804039070014,7,1
110.3708853138718,47.13871481255923,7,18
215.6546430491435,51.769149880142784,7,29
208.82670428123282,58.697175604907265,7,57
44.92306855201125,60.78187619777239,7,78
101.27614203621924,61.00174004219155,7,84
219.23453893997643,70.66228315879862,7,85
118.56198659097487,12.507812495871523,8,0
62.314603373006314,42.76600648242947,8,1
109.5961262567881,47.04694839537297,8,18
215.0994332305081,52.32524861681947,8,29
208.91361823049508,58.690135870882145,8,57
44.96920758516505,60.76910101096908,8,78
101.38399768735754,61.00181724282537,8,84
219.67949037192085,70.63566015617441,8,85
118.56149448637748,12.508049547340503,9,0
61.950690581221814,42.36131591358921,9,1
108.5519091359021,46.95282672543147,9,18
214.8312809239756,52.67208941020655,9,29
208.9104938778376,58.70696123760517,9,57
44.99874833892772,60.76824623096892,9,78
101.57893729381905,61.00010418739538,9,84
220.1271879927098,70.6322826353256,9,85
118.560708911953,12.50857444213507,10,0
61.57276666406919,41.90846572616348,10,1
107.43255595889578,46.88089690388311,10,18
214.77608550855507,52.79116864460954,10,29
208.87283768709872,58.725532591502585,10,57
45.024093852832415,60.787930180524576,10,78
101.82376163744514,60.99672340702889,10,84
220.5108631914899,70.64098027091094,10,85
118.56064089537388,12.508817616700373,11,0
61.22111458543445,41.36999919453343,11,1
106.36084706737574,46.85375329062653,11,18
214.82912120610672,52.742575767924365,11,29
208.85764465772374,58.72819260090207,11,57
45.08118446033969,60.83271635657503,11,78
101.94458325350057,61.00815553572754,11,84
220.736451016286,70.64755720375632,11,85
118.56135472738218,12.508318355122276,12,0
61.039315812158144,40.74902703412983,12,1
105.54752427704469,46.86387238810165,12,18
214.84348351378875,52.63901789186904,12,29
208.89934339898778,58.69806985220099,12,57
45.21291808358561,60.891735824745304,12,78
101.89978976810956,60.98517344499752,12,84
220.81850836759125,70.64321668692104,12,85
118.5626191056847,12.507119202559752,13,0
61.127543651000686,40.08634042792036,13,1
105.02512994222445,46.898583237005674,13,18
214.81707259763783,52.62578578595886,13,29
208.95036971753336,58.64049320067597,13,57
45.45062779819952,60.95323096617197,13,78
101.73655678036026,60.9346501875896,13,84
220.80579873995023,70.63358360829972,13,85
118.5638073441711,12.505360617094036,14,0
61.584922046436574,39.49869708540946,14,1
