x,y,time,bird
294.8433520153839,82.77784221976557,0,2
110.65904911413203,86.25435591297749,0,3
6.545799463432376,136.26065106674665,0,11
294.6934702510255,83.13083429388321,1,2
110.61495110994025,86.29742556215277,1,3
6.8165848812171985,136.2827475571448,1,11
294.5766824504597,83.02644398066138,2,2
110.61876527286516,86.33895797325822,2,3
6.911514524691695,136.30498812372795,2,11
294.46476740992074,82.61498403041328,3,2
110.65088341767407,86.33689448599682,3,3
6.812596114224231,136.2984593116909,3,11
294.2831459567036,82.04464847315936,4,2
110.71041745791548,86.20473070471647,4,3
6.38199809804484,136.15165659701916,4,11
294.1014467248682,81.50011633424285,5,2
110.73320567457962,85.97669840288226,5,3
5.877776951017568,135.99049334400553,5,11
294.0110222748245,81.15424689468061,6,2
110.65220066149963,85.73498593976966,6,3
5.4704428597888395,136.00925304481234,6,11
294.10046937809176,80.9987295776316,7,2
110.42170975936155,85.58666284136896,7,3
5.265736991168292,136.39455315836219,7,11
294.2309701416666,80.7830233207266,8,2
110.03862859332358,85.6306830118965,8,3
5.357853453224695,137.05273203160715,8,11
294.11175923375947,80.39030375939687,9,2
109.63027726525092,85.84773910072643,9,3
5.665232910025706,137.6755371219568,9,11
293.5277268207824,79.82942858058814,10,2
109.2145346454972,86.1619755436871,10,3
5.827122640324673,137.77888706752213,10,11
292.33924096020354,79.27483706296375,11,2
108.92458014329948,86.41102632653502,11,3
5.870455441094498,137.18929831953628,11,11
290.68626698541306,78.9963686425423,12,2
108.85103867467309,86.58363146635448,12,3
5.587766346354449,135.8862546418675,12,11
288.97735642256396,79.17900293130418,13,2
108.97859216743916,86.64149852714141,13,3
5.242139861107457,134.40573098098716,13,11
287.51430495589835,79.71927137184171,14,2
109.22099489468772,86.56992326090433,14,3
5.001792809418167,133.17550304368004,14,11
286.5468553280832,80.3698547165114,15,2
109.4627901563641,86.4207216576186,15,3
4.915717820682808,132.48182113921104,15,11
286.1693712437771,80.86765940266513,16,2
109.54858871205161,86.16718708856934,16,3
4.969456168209928,132.2531191342835,16,11
286.1291531523679,81.0820442353835,17,2
109.49588147479695,85.76595637302393,17,3
5.069468779161864,132.21650985500716,17,11
286.2026016779518,81.0345570853851,18,2
109.29398772004349,85.34450322145078,18,3
5.004152978972973,132.00293869933878,18,11
286.26853572017365,80.90522636204389,19,2
109.02358264722557,84.97985583328742,19,3
4.962611488990251,131.65037106632113,19,11
286.2663601961999,80.84684666759613,20,2
108.81043789937688,84.7689589903639,20,3
4.9193979659244595,131.25651859180417,20,11
286.22140170765533,80.8330520255568,21,2
108.69998394791733,84.70075734770919,21,3
4.888628027606706,131.02721338502093,21,11
286.1855323616925,80.807895373374,22,2
108.69606635998595,84.72508401581725,22,3
4.878001547085818,130.94309281644252,22,11
286.1579235032077,80.79123322395057,23,2
108.75517773869048,84.77580051583314,23,3
4.8799728532349524,130.9609813890709,23,11
286.1417980048609,80.78653033997087,24,2
108.78456843432568,84.81080073362712,24,3
4.881279774533912,131.01706604494586,24,11
286.1405588880168,80.79177944204571,25,2
108.74353722812353,84.7702016065695,25,3
4.868582510255184,131.05158079356102,25,11
286.15335276141076,80.80346066316253,26,2
108.6922219629705,84.72107393307616,26,3
4.833382133109568,131.03731749343302,26,11
286.1788120147883,80.8183087183995,27,2
108.67547849467587,84.70440523316248,27,3
4.78116945786909,131.02126091599473,27,11
286.21044406643125,80.83093048454279,28,2
108.75509631129972,84.76674468402776,28,3
4.720479997058077,131.0078603272288,28,11
286.2430326626533,80.84269432676514,29,2
108.97492661060325,84.99099219830781,29,3
4.669461872916293,130.9672853638524,29,11
286.2698776757829,80.8497937874212,30,2
109.33479830290293,85.36192221278814,30,3
4.6330402858280335,130.8526301811561,30,11
286.29058574298233,80.85241497278055,31,2
109.73377463380652,85.73441089951741,31,3
4.61399100407254,130.8095412512852,31,11
286.29566598552856,80.8434289473401,32,2
110.09956785763089,85.99617893940088,32,3
4.59921738300783,130.96011564230758,32,11
286.2839641394107,80.88271940911919,33,2
110.32867858641355,86.01615227278755,33,3
4.5801557549936796,131.2134854629883,33,11
286.27291222774585,80.9421607296482,34,2
110.42055822721179,85.79528085759328,34,3
4.546151734460036,131.57324281030756,34,11
286.2869041630024,80.95091352146243,35,2
110.40361914539342,85.4614076191703,35,3
4.498752461686815,132.07955227397522,35,11
286.344232248193,80.83000117050095,36,2
110.35165701421637,85.12620927397418,36,3
4.4907145595530835,132.8039044073697,36,11
286.45256204473344,80.53237346648375,37,2
110.33001198470762,84.92557041857852,37,3
4.310103101107141,133.50444670869632,37,11
286.590592975101,80.06911076105533,38,2
110.36122910171837,84.87035198286364,38,3
3.991529649519415,134.0372925685424,38,11
286.72687525012924,79.57142698609974,39,2
110.39676070188729,84.87383248087932,39,3
3.9945531592273604,134.53209481979474,39,11
286.8389796577659,79.13072714631609,40,2
110.4389956916048,84.89709762828015,40,3
4.513125861361931,135.03343212321903,40,11
286.86562624687326,78.84975227948873,41,2
110.46600441980829,84.89763272862844,41,3
5.50064858366006,135.47924821673146,41,11
286.8241313178617,78.78218165114343,42,2
110.48388037428943,84.86502720965122,42,3
6.714824394795396,135.96175025148833,42,11
286.78638247661127,78.90651959710395,43,2
110.45093306126813,84.85998554972848,43,3
7.5329874683915525,136.1332630353276,43,11
286.83719799990865,79.05111745450196,44,2
110.46272393428903,84.8224631148105,44,3
7.647266581780479,135.97515534145546,44,11
287.0350671507502,79.00694489582267,45,2
110.529227279383,84.77024958478216,45,3
7.015191654794308,135.5857904418868,45,11
287.38040309600063,78.63344375179409,46,2
110.54277594854733,84.75633285670288,46,3
5.91652668257198,135.12425703443054,46,11
287.759593616832,77.94901387771601,47,2
110.44836911130886,84.83529309689729,47,3
4.952345222523475,134.78071568130667,47,11
288.1526995933905,77.03801737675042,48,2
110.23662834505606,85.04349193521873,48,3
4.3877390615966165,134.84085435617618,48,11
288.44522492946004,76.04356719901493,49,2
109.91994386514504,85.38156722742501,49,3
4.299892138314232,135.295094345555,49,11
288.60619998916906,75.27870730414034,50,2
109.67734076052281,85.74673266736178,50,3
4.531000004431995,135.90642405902923,50,11
288.5670411301206,74.99870485405252,51,2
109.57510780487014,86.07466450575023,51,3
4.633800419894125,136.04381892342474,51,11
288.2683829309715,75.27092838228366,52,2
109.6612910953065,86.25374956195844,52,3
4.583187082039397,135.61424512986994,52,11
287.6928133613616,76.02597257432865,53,2
109.8762565224323,86.34423165212228,53,3
4.582000746576591,134.79715125296818,53,11
286.937711899316,77.02240379646462,54,2
110.0765920610334,86.36128509464854,54,3
4.586579998506263,133.8635692796959,54,11
286.0404874085639,77.78154701322545,55,2
110.20009381371496,86.320405873975,55,3
4.589364242514386,133.02028692650842,55,11
285.3896891150218,78.35679079306234,56,2
110.22861091458053,86.22079511023962,56,3
4.583762716986517,132.51349823746656,56,11
285.06301536394886,78.98320654352224,57,2
110.19316573212782,86.03945928041617,57,3
4.567351278927462,132.2717386755689,57,11
285.0075770220638,79.63431496542513,58,2
110.23273808202688,85.71754629354912,58,3
4.541101072134855,132.2147013943996,58,11
284.9470312102406,80.19702951560623,59,2
110.33831058927612,85.36470319079103,59,3
4.509682218700647,132.21699681829537,59,11
284.29546745455957,79.87968582125002,60,2
110.44088247342823,85.02996768766607,60,3
4.484154189303834,132.19003754825926,60,11
282.6512874995669,78.11334611086268,61,2
110.52533159981395,84.82062177593195,61,3
4.470648979064331,132.11099356401812,61,11
279.81134594359133,74.81185287447272,62,2
110.57868491357377,84.72736395602116,62,3
4.471123160443038,132.10963818973357,62,11
275.58234089238175,70.48042563865215,63,2
110.59789028572692,84.72508134214776,63,3
4.480276751434691,132.1589368176542,63,11
270.3723967832721,66.23388860919157,64,2
110.59461754913094,84.76058267480529,64,3
4.490767326583023,132.16885467824955,64,11
264.7439977095017,63.187854131455964,65,2
110.58422644431737,84.78322421867942,65,3
4.4953182549163,132.13948552924495,65,11
259.39983486662277,61.48054476871457,66,2
110.57863610495083,84.77432166362775,66,3
4.496095421829799,132.1340485814426,66,11
255.11426293021768,61.22377241422056,67,2
110.57677627686137,84.78125543069444,67,3
4.4970928702101745,132.22567079976946,67,11
252.1665366256733,61.52301351185108,68,2
110.5765912778055,84.78165278988153,68,3
4.5048303041868945,132.47950531993527,68,11
250.66100285328946,61.948212278574786,69,2
110.57925554698959,84.78244824115566,69,3
4.52109955512624,132.9058090898822,69,11
250.45413948456954,62.04378538145467,70,2
110.5890961039362,84.77889656848538,70,3
4.541569077926815,133.38051893194523,70,11
250.89925592595847,62.0532555471029,71,2
110.59710276109645,84.77438374308785,71,3
4.55972782092545,133.81910003492234,71,11
251.4635944543386,62.25645781221934,72,2
110.5894586377918,84.7752585488725,72,3
4.568690031834464,134.09341965712494,72,11
251.8960924653801,62.94058433568878,73,2
110.55493089199739,84.78747347531123,73,3
4.566852621480716,134.19904849387208,73,11
252.11606428515532,63.988520372776364,74,2
110.48862540001855,84.81404578044362,74,3
4.557943107024632,134.184554207573,74,11
252.30411106629379,65.55891371903716,75,2
110.40248351214065,84.85092921778963,75,3
4.549716499067532,134.1251264048024,75,11
252.5328328626665,67.06523429651983,76,2
110.31948735054864,84.8879981464612,76,3
4.548698517888429,134.0894313380535,76,11
252.7317833020693,68.4122359677457,77,2
110.24866810525168,84.91886432076,77,3
4.558151037318015,134.1021478700528,77,11
252.994714403909,69.13551940477589,78,2
110.19345823314293,84.9413829214472,78,3
4.572044883308098,134.1042863967318,78,11
253.30667060155287,69.30992172703588,79,2
110.16788542273103,84.9523060974988,79,3
4.586847822928123,134.07542589919325,79,11
253.58222231042149,69.15337389519563,80,2
110.18936844988706,84.94655311095337,80,3
4.600753324937627,134.16796232375657,80,11
253.74685029780994,68.93182348512016,81,2
110.27047599268742,84.92080062680616,81,3
4.606846026355908,134.26132160313355,81,11
253.73929551753048,68.85373622475142,82,2
110.41373957105317,84.8757078823072,82,3
4.5947133976266485,134.2468979300185,82,11
253.62155282848784,68.95583785290415,83,2
110.5975954004277,84.80903908268138,83,3
4.565036018959783,134.05025325374862,83,11
253.6043624736379,68.95418283576147,84,2
110.78370023250466,84.73550597320401,84,3
4.52743051745576,133.6541032226913,84,11
253.6574874245682,68.9277481947257,85,2
110.92697605470396,84.67809703624795,85,3
4.488885845309355,133.13360563619074,85,11
253.80771120630095,68.88689937367427,86,2
111.00090611445424,84.65672783349316,86,3
4.449319673159565,132.64622246862743,86,11
253.99443782695485,68.89109572153234,87,2
111.016095127034,84.67492782098918,87,3
4.402566060310191,132.2469530610834,87,11
254.1600945417078,69.00253601954947,88,2
110.99612193047629,84.72364967863615,88,3
4.343235479043056,132.23650956021152,88,11
254.06299860161388,69.25590950944836,89,2
110.9783044947566,84.78363620283862,89,3
4.271016125432286,132.62154235084904,89,11
253.6570433689571,69.6448717103547,90,2
110.96166972685425,84.85219667553031,90,3
4.194960598895482,133.3922106558649,90,11
253.06212666766484,70.06090333648024,91,2
111.01323860843151,84.84501652667447,91,3
4.128121011160345,134.43029822273056,91,11
252.5431737449578,70.43977122246852,92,2
111.04343828725398,84.78572192297244,92,3
4.083382492089016,135.42295359287309,92,11
252.20802936542128,70.67453003244228,93,2
110.98091026090671,84.73788441453748,93,3
4.067298855346095,136.21130811462825,93,11
252.15332841529099,70.76981566866942,94,2
110.8523544534852,84.84002280407297,94,3
4.077857125446831,136.71434267602768,94,11
252.21793100156103,70.76463893024575,95,2
110.58908714714342,85.06349631462645,95,3
4.101061905912206,136.85020484523247,95,11
252.3881508208527,70.72087368466775,96,2
110.25137130778181,85.42111032737984,96,3
4.123941426620211,136.754906498066,96,11
252.5216277245758,70.69421786825517,97,2
109.9344952248513,85.75550390592274,97,3
4.143052656118261,136.59741488055462,97,11
252.6252486355349,70.70404516065561,98,2
109.62518076679417,85.96326153058646,98,3
4.159521684821569,136.51446135927276,98,11
252.6556513716915,70.69834214656571,99,2
109.4227724250284,85.91876391817961,99,3
4.1679862527054965,136.54095669103324,99,11
252.6714895512238,70.69675644037271,100,2
109.37685123931927,85.73741214542224,100,3
4.164804198721757,136.55234061897556,100,11
252.688043950194,70.70138413762082,101,2
109.44454374924746,85.31382070150937,101,3
4.15169532793965,136.5517614046534,101,11
252.73396011254997,70.71667775358758,102,2
109.68258443819408,84.84937783522193,102,3
4.13393320179162,136.540315403542,102,11
252.625931509596,70.72213760215546,103,2
109.80351103509571,84.6494674949983,103,3
4.117696161295694,136.530837833402,103,11
252.2907620007117,70.75455298076771,104,2
109.88288030897641,85.03923942300112,104,3
4.106599327461711,136.52221401625857,104,11
252.00440626079498,70.8944713660943,105,2
109.77016817469162,85.85606230934523,105,3
4.100276050949013,136.51311636511684,105,11
251.9030566886878,70.94790301522471,106,2
109.0881549942937,86.64135732593734,106,3
4.096572392160335,136.50485235154056,106,11
251.799918592111,70.70245104026748,107,2
107.5432537246354,86.59677620880342,107,3
4.09444705787773,136.481586227464,107,11
251.55180897709724,70.15764262007322,108,2
