,x,y,time
0,3,10,1
1,4,10,1
2,5,10,1
3,6,10,1
4,7,10,1
5,3,11,1
6,4,11,1
7,5,11,1
8,6,11,1
9,7,11,1
10,3,12,1
11,4,12,1
12,5,12,1
13,6,12,1
14,7,12,1
15,3,13,1
16,4,13,1
17,5,13,1
18,6,13,1
19,7,13,1
20,3,14,1
21,4,14,1
22,5,14,1
23,6,14,1
24,7,14,1
0,3,10,2
1,4,10,2
2,5,10,2
3,6,10,2
4,7,10,2
5,3,11,2
6,4,11,2
7,5,11,2
8,6,11,2
9,7,11,2
10,3,12,2
11,4,12,2
12,5,12,2
13,6,12,2
14,7,12,2
15,3,13,2
16,4,13,2
17,5,13,2
18,6,13,2
19,7,13,2
20,3,14,2
21,4,14,2
22,5,14,2
23,6,14,2
24,7,14,2
0,3,10,3
1,4,10,3
2,5,10,3
3,6,10,3
4,7,10,3
5,3,11,3
6,4,11,3
7,5,11,3
8,6,11,3
9,7,11,3
10,3,12,3
11,4,12,3
12,5,12,3
13,6,12,3
14,7,12,3
15,3,13,3
16,4,13,3
17,5,13,3
18,6,13,3
19,7,13,3
20,3,14,3
21,4,14,3
22,5,14,3
23,6,14,3
24,7,14,3
0,3,10,4
1,4,10,4
2,5,10,4
3,6,10,4
4,7,10,4
5,3,11,4
6,4,11,4
7,5,11,4
8,6,11,4
9,7,11,4
10,3,12,4
11,4,12,4
12,5,12,4
13,6,12,4
14,7,12,4
15,3,13,4
16,4,13,4
17,5,13,4
18,6,13,4
19,7,13,4
20,3,14,4
21,4,14,4
22,5,14,4
23,6,14,4
24,7,14,4
0,3,10,5
1,4,10,5
2,5,10,5
3,6,10,5
4,7,10,5
5,3,11,5
6,4,11,5
7,5,11,5
8,6,11,5
9,7,11,5
10,3,12,5
11,4,12,5
12,5,12,5
13,6,12,5
14,7,12,5
15,3,13,5
16,4,13,5
17,5,13,5
18,6,13,5
19,7,13,5
20,3,14,5
21,4,14,5
22,5,14,5
23,6,14,5
24,7,14,5
0,3,10,6
1,4,10,6
2,5,10,6
3,6,10,6
4,7,10,6
5,3,11,6
6,4,11,6
7,5,11,6
8,6,11,6
9,7,11,6
10,3,12,6
11,4,12,6
12,5,12,6
13,7,12,6
14,3,13,6
15,4,13,6
16,5,13,6
17,6,13,6
18,7,13,6
19,3,14,6
20,4,14,6
21,5,14,6
22,6,14,6
23,7,14,6
0,3,10,7
