,x,y,time
0,0,0,1
1,24,0,1
2,0,2,1
3,6,6,1
4,26,6,1
5,2,8,1
6,19,11,1
7,14,13,1
8,13,14,1
9,22,14,1
10,10,15,1
11,1,16,1
12,9,20,1
13,17,21,1
14,18,23,1
15,28,28,1
0,0,0,2
1,24,0,2
2,0,2,2
3,6,6,2
4,26,6,2
5,2,8,2
6,19,11,2
7,14,13,2
8,13,14,2
9,22,14,2
10,10,15,2
11,1,16,2
12,9,20,2
13,17,21,2
14,18,23,2
15,28,28,2
0,0,0,3
1,24,0,3
2,0,2,3
3,26,6,3
4,2,8,3
5,19,11,3
6,14,13,3
7,13,14,3
8,22,14,3
9,10,15,3
10,1,16,3
11,9,20,3
12,17,21,3
13,18,23,3
14,28,28,3
0,0,0,4
1,24,0,4
2,0,2,4
3,26,6,4
4,19,11,4
5,14,13,4
6,13,14,4
7,22,14,4
8,10,15,4
9,1,16,4
10,9,20,4
11,17,21,4
12,18,23,4
13,28,28,4
0,0,0,5
1,0,2,5
2,26,6,5
3,19,11,5
4,14,13,5
5,13,14,5
6,22,14,5
7,10,15,5
8,1,16,5
9,9,20,5
10,17,21,5
11,18,23,5
12,28,28,5
0,0,0,6
1,0,2,6
2,26,6,6
3,19,11,6
4,14,13,6
5,13,14,6
6,22,14,6
7,10,15,6
8,1,16,6
9,17,21,6
10,18,23,6
11,28,28,6
0,0,0,7
1,0,2,7
2,26,6,7
3,19,11,7
4,14,13,7
5,13,14,7
6,22,14,7
7,10,15,7
8,17,21,7
9,18,23,7
10,28,28,7
0,0,2,8
1,26,6,8
2,19,11,8
3,14,13,8
4,22,14,8
5,10,15,8
6,17,21,8
7,18,23,8
8,28,28,8
0,26,6,9
1,19,11,9
2,22,14,9
3,10,15,9
4,18,23,9
5,28,28,9
0,26,6,10
1,19,11,10
2,22,14,10
3,10,15,10
4,28,28,10
0,19,11,11
1,22,14,11
2,28,28,11
0,19,11,12
1,22,14,12
2,28,28,12
0,19,11,13
1,22,14,13
2,28,28,13
0,19,11,14
1,22,14,14
2,28,28,14
0,19,11,15
1,22,14,15
2,28,28,15
0,19,11,16
1,22,14,16
2,28,28,16
0,19,11,17
1,22,14,17
2,28,28,17
0,19,11,18
1,22,14,18
2,28,28,18
0,19,11,19
1,22,14,19
2,28,28,19
0,19,11,20
1,22,14,20
2,28,28,20
0,19,11,21
1,22,14,21
2,28,28,21
0,19,11,22
1,22,14,22
2,28,28,22
0,19,11,23
1,22,14,23
2,28,28,23
0,22,14,24
1,28,28,24
0,22,14,25
1,28,28,25
0,28,28,26
0,28,28,27
0,28,28,28
0,28,28,29
0,28,28,30
0,28,28,31
0,28,28,32
0,28,28,33
0,28,28,34
0,28,28,35
0,28,28,36
0,28,28,37
0,28,28,38
0,28,28,39
0,28,28,40
0,28,28,41
0,28,28,42
0,28,28,43
0,28,28,44
0,28,28,45
0,28,28,46
0,28,28,47
0,28,28,48
0,28,28,49
