,x,y,time
0,15,0,1
1,8,2,1
2,24,5,1
3,0,6,1
4,10,10,1
5,1,12,1
6,9,13,1
7,6,17,1
8,5,20,1
9,18,20,1
10,20,20,1
11,28,22,1
12,9,24,1
13,14,24,1
14,2,25,1
15,22,25,1
0,15,0,2
1,8,2,2
2,24,5,2
3,0,6,2
4,10,10,2
5,1,12,2
6,9,13,2
7,6,17,2
8,5,20,2
9,18,20,2
10,20,20,2
11,28,22,2
12,9,24,2
13,14,24,2
14,2,25,2
15,22,25,2
0,15,0,3
1,8,2,3
2,24,5,3
3,0,6,3
4,10,10,3
5,1,12,3
6,9,13,3
7,6,17,3
8,5,20,3
9,18,20,3
10,20,20,3
11,28,22,3
12,9,24,3
13,14,24,3
14,2,25,3
15,22,25,3
0,15,0,4
1,8,2,4
2,24,5,4
3,0,6,4
4,10,10,4
5,9,13,4
6,6,17,4
7,5,20,4
8,18,20,4
9,20,20,4
10,28,22,4
11,9,24,4
12,14,24,4
13,2,25,4
14,22,25,4
0,15,0,5
1,8,2,5
2,24,5,5
3,10,10,5
4,6,17,5
5,5,20,5
6,18,20,5
7,20,20,5
8,28,22,5
9,9,24,5
10,14,24,5
11,2,25,5
12,22,25,5
0,15,0,6
1,8,2,6
2,24,5,6
3,10,10,6
4,5,20,6
5,18,20,6
6,20,20,6
7,28,22,6
8,9,24,6
9,22,25,6
0,15,0,7
1,8,2,7
2,24,5,7
3,10,10,7
4,5,20,7
5,18,20,7
6,20,20,7
7,28,22,7
8,9,24,7
9,22,25,7
0,15,0,8
1,8,2,8
2,24,5,8
3,5,20,8
4,18,20,8
5,20,20,8
6,28,22,8
7,9,24,8
8,22,25,8
0,15,0,9
1,8,2,9
2,24,5,9
3,18,20,9
4,20,20,9
5,28,22,9
6,9,24,9
0,15,0,10
1,8,2,10
2,24,5,10
3,18,20,10
4,20,20,10
5,28,22,10
6,9,24,10
0,15,0,11
1,8,2,11
2,24,5,11
3,18,20,11
4,20,20,11
5,28,22,11
0,15,0,12
1,8,2,12
2,24,5,12
3,18,20,12
4,20,20,12
5,28,22,12
0,15,0,13
1,8,2,13
2,24,5,13
3,18,20,13
4,20,20,13
5,28,22,13
0,15,0,14
1,8,2,14
2,24,5,14
3,18,20,14
4,20,20,14
5,28,22,14
0,15,0,15
1,8,2,15
2,24,5,15
3,18,20,15
4,20,20,15
5,28,22,15
0,15,0,16
1,8,2,16
2,24,5,16
3,18,20,16
4,20,20,16
5,28,22,16
0,15,0,17
1,8,2,17
2,24,5,17
3,18,20,17
4,20,20,17
5,28,22,17
0,15,0,18
1,8,2,18
2,24,5,18
3,18,20,18
4,28,22,18
0,15,0,19
1,8,2,19
2,24,5,19
3,28,22,19
0,15,0,20
1,8,2,20
2,24,5,20
3,28,22,20
0,15,0,21
1,8,2,21
2,24,5,21
3,28,22,21
0,15,0,22
1,8,2,22
2,24,5,22
3,28,22,22
0,15,0,23
1,8,2,23
2,24,5,23
3,28,22,23
0,15,0,24
1,8,2,24
2,24,5,24
3,28,22,24
0,15,0,25
1,8,2,25
2,24,5,25
3,28,22,25
0,15,0,26
1,8,2,26
2,24,5,26
3,28,22,26
0,15,0,27
1,8,2,27
2,24,5,27
3,28,22,27
0,15,0,28
1,8,2,28
2,24,5,28
3,28,22,28
0,15,0,29
1,8,2,29
2,24,5,29
3,28,22,29
0,15,0,30
1,8,2,30
2,24,5,30
3,28,22,30
0,15,0,31
1,8,2,31
2,24,5,31
3,28,22,31
0,15,0,32
1,8,2,32
2,24,5,32
3,28,22,32
0,15,0,33
1,8,2,33
2,24,5,33
3,28,22,33
0,15,0,34
1,8,2,34
2,24,5,34
3,28,22,34
0,15,0,35
1,8,2,35
2,24,5,35
3,28,22,35
0,15,0,36
1,8,2,36
2,24,5,36
3,28,22,36
0,15,0,37
1,8,2,37
2,24,5,37
0,15,0,38
1,8,2,38
2,24,5,38
0,15,0,39
1,8,2,39
2,24,5,39
0,15,0,40
1,8,2,40
2,24,5,40
0,15,0,41
1,8,2,41
2,24,5,41
0,15,0,42
1,8,2,42
2,24,5,42
0,15,0,43
1,8,2,43
2,24,5,43
0,15,0,44
1,8,2,44
2,24,5,44
0,15,0,45
1,8,2,45
2,24,5,45
0,15,0,46
1,8,2,46
2,24,5,46
0,15,0,47
1,8,2,47
2,24,5,47
0,15,0,48
1,8,2,48
2,24,5,48
0,15,0,49
1,8,2,49
2,24,5,49
