,x,y,time
0,8,24,1
1,9,24,1
2,10,24,1
3,11,24,1
4,12,24,1
5,8,25,1
6,9,25,1
7,10,25,1
8,11,25,1
9,12,25,1
10,8,26,1
11,9,26,1
12,10,26,1
13,11,26,1
14,12,26,1
15,8,27,1
16,9,27,1
17,10,27,1
18,11,27,1
19,12,27,1
20,8,28,1
21,9,28,1
22,10,28,1
23,11,28,1
24,12,28,1
0,8,24,2
1,9,24,2
2,10,24,2
3,11,24,2
4,12,24,2
5,8,25,2
6,9,25,2
7,10,25,2
8,11,25,2
9,12,25,2
10,8,26,2
11,9,26,2
12,10,26,2
13,11,26,2
14,12,26,2
15,8,27,2
16,9,27,2
17,10,27,2
18,11,27,2
19,12,27,2
20,8,28,2
21,9,28,2
22,10,28,2
23,11,28,2
24,12,28,2
0,8,24,3
1,9,24,3
2,10,24,3
3,11,24,3
4,12,24,3
5,8,25,3
6,9,25,3
7,10,25,3
8,11,25,3
9,12,25,3
10,8,26,3
11,9,26,3
12,10,26,3
13,11,26,3
14,12,26,3
15,8,27,3
16,9,27,3
17,10,27,3
18,11,27,3
19,12,27,3
20,8,28,3
21,9,28,3
22,10,28,3
23,11,28,3
24,12,28,3
0,8,24,4
1,9,24,4
2,10,24,4
3,11,24,4
4,12,24,4
5,8,25,4
6,9,25,4
7,10,25,4
8,11,25,4
9,12,25,4
10,8,26,4
11,9,26,4
12,11,26,4
13,12,26,4
14,8,27,4
15,9,27,4
16,10,27,4
17,11,27,4
18,12,27,4
19,8,28,4
20,9,28,4
21,10,28,4
22,11,28,4
23,12,28,4
0,8,24,5
1,9,24,5
2,10,24,5
3,11,24,5
4,12,24,5
5,8,25,5
6,9,25,5
7,10,25,5
8,11,25,5
9,12,25,5
10,8,26,5
11,9,26,5
12,12,26,5
13,8,27,5
14,9,27,5
15,10,27,5
16,11,27,5
17,12,27,5
18,8,28,5
19,9,28,5
20,10,28,5
21,11,28,5
22,12,28,5
0,8,24,6
1,9,24,6
2,10,24,6
3,11,24,6
4,8,25,6
5,9,25,6
6,10,25,6
7,11,25,6
8,12,25,6
9,8,26,6
10,9,26,6
11,12,26,6
12,8,27,6
13,9,27,6
14,10,27,6
15,11,27,6
16,12,27,6
17,8,28,6
18,9,28,6
19,10,28,6
20,11,28,6
21,12,28,6
0,8,24,7
1,9,24,7
2,10,24,7
3,11,24,7
4,8,25,7
5,9,25,7
6,11,25,7
7,12,25,7
8,8,26,7
9,9,26,7
10,12,26,7
11,8,27,7
12,9,27,7
13,10,27,7
14,11,27,7
15,12,27,7
16,8,28,7
17,9,28,7
18,10,28,7
19,11,28,7
20,12,28,7
0,8,24,8
1,9,24,8
2,10,24,8
3,11,24,8
4,8,25,8
5,9,25,8
6,11,25,8
7,8,26,8
8,9,26,8
9,12,26,8
10,8,27,8
11,9,27,8
12,10,27,8
13,11,27,8
14,12,27,8
15,8,28,8
16,9,28,8
17,10,28,8
18,11,28,8
19,12,28,8
0,8,24,9
1,9,24,9
2,11,24,9
3,8,25,9
4,9,25,9
5,11,25,9
6,8,26,9
7,9,26,9
8,12,26,9
9,8,27,9
10,9,27,9
11,10,27,9
12,11,27,9
13,12,27,9
14,8,28,9
15,9,28,9
16,10,28,9
17,11,28,9
18,12,28,9
0,8,24,10
1,9,24,10
2,11,24,10
3,8,25,10
4,9,25,10
5,11,25,10
6,8,26,10
7,9,26,10
8,12,26,10
9,8,27,10
10,9,27,10
11,11,27,10
12,12,27,10
13,8,28,10
14,9,28,10
15,10,28,10
16,11,28,10
17,12,28,10
0,8,24,11
1,9,24,11
2,11,24,11
3,8,25,11
4,9,25,11
5,11,25,11
6,8,26,11
7,9,26,11
8,12,26,11
9,8,27,11
10,11,27,11
11,12,27,11
12,8,28,11
13,9,28,11
14,10,28,11
15,11,28,11
16,12,28,11
0,8,24,12
1,9,24,12
2,11,24,12
3,8,25,12
4,9,25,12
5,11,25,12
6,8,26,12
7,12,26,12
8,8,27,12
9,11,27,12
10,12,27,12
11,8,28,12
12,9,28,12
13,10,28,12
14,11,28,12
15,12,28,12
0,8,24,13
1,9,24,13
2,11,24,13
3,8,25,13
4,9,25,13
5,11,25,13
6,8,26,13
7,12,26,13
8,8,27,13
9,12,27,13
10,8,28,13
11,9,28,13
12,10,28,13
13,11,28,13
14,12,28,13
0,8,24,14
1,9,24,14
2,11,24,14
3,8,25,14
4,9,25,14
5,11,25,14
6,8,26,14
7,12,26,14
8,12,27,14
9,8,28,14
10,9,28,14
11,10,28,14
12,11,28,14
13,12,28,14
0,8,24,15
1,9,24,15
2,11,24,15
3,8,25,15
4,9,25,15
5,11,25,15
6,12,26,15
7,12,27,15
8,8,28,15
9,9,28,15
10,10,28,15
11,11,28,15
12,12,28,15
0,8,24,16
1,9,24,16
2,11,24,16
3,8,25,16
4,11,25,16
5,12,26,16
6,12,27,16
7,8,28,16
8,9,28,16
9,10,28,16
10,11,28,16
11,12,28,16
0,8,24,17
1,9,24,17
2,11,24,17
3,8,25,17
4,11,25,17
5,12,26,17
6,12,27,17
7,8,28,17
8,10,28,17
9,11,28,17
10,12,28,17
0,8,24,18
1,9,24,18
