,x,y,time
0,8,10,1
1,9,10,1
2,10,10,1
3,11,10,1
4,8,11,1
5,9,11,1
6,10,11,1
7,11,11,1
8,8,12,1
9,9,12,1
10,10,12,1
11,11,12,1
12,8,13,1
13,9,13,1
14,10,13,1
15,11,13,1
0,8,10,2
1,9,10,2
2,10,10,2
3,11,10,2
4,8,11,2
5,9,11,2
6,10,11,2
7,11,11,2
8,8,12,2
9,9,12,2
10,10,12,2
11,11,12,2
12,8,13,2
13,9,13,2
14,10,13,2
15,11,13,2
0,8,10,3
1,9,10,3
2,10,10,3
3,11,10,3
4,8,11,3
5,9,11,3
6,10,11,3
7,11,11,3
8,8,12,3
9,9,12,3
10,10,12,3
11,11,12,3
12,8,13,3
13,9,13,3
14,10,13,3
15,11,13,3
0,8,10,4
1,9,10,4
2,10,10,4
3,11,10,4
4,8,11,4
5,9,11,4
6,10,11,4
7,11,11,4
8,8,12,4
9,9,12,4
10,10,12,4
11,11,12,4
12,8,13,4
13,9,13,4
14,10,13,4
15,11,13,4
0,8,10,5
1,9,10,5
2,10,10,5
3,11,10,5
4,8,11,5
5,9,11,5
6,10,11,5
7,11,11,5
8,8,12,5
9,9,12,5
10,10,12,5
11,11,12,5
12,8,13,5
13,9,13,5
14,10,13,5
15,11,13,5
0,8,10,6
1,9,10,6
2,10,10,6
3,11,10,6
4,8,11,6
5,9,11,6
6,10,11,6
7,11,11,6
8,8,12,6
9,9,12,6
10,11,12,6
11,8,13,6
12,9,13,6
13,10,13,6
14,11,13,6
0,8,10,7
1,9,10,7
2,10,10,7
3,11,10,7
4,8,11,7
5,9,11,7
6,10,11,7
7,11,11,7
8,8,12,7
9,11,12,7
10,8,13,7
11,9,13,7
12,10,13,7
13,11,13,7
0,8,10,8
1,9,10,8
2,10,10,8
3,11,10,8
4,8,11,8
5,9,11,8
6,10,11,8
7,11,11,8
8,8,12,8
9,11,12,8
10,8,13,8
11,10,13,8
12,11,13,8
0,8,10,9
1,10,10,9
2,11,10,9
3,8,11,9
4,9,11,9
5,10,11,9
6,11,11,9
7,8,12,9
8,11,12,9
9,8,13,9
10,10,13,9
11,11,13,9
0,8,10,10
1,10,10,10
2,11,10,10
3,9,11,10
4,10,11,10
5,11,11,10
6,8,12,10
7,11,12,10
8,8,13,10
9,10,13,10
10,11,13,10
0,8,10,11
1,10,10,11
2,11,10,11
3,9,11,11
4,10,11,11
5,11,11,11
6,11,12,11
7,8,13,11
8,10,13,11
9,11,13,11
0,10,10,12
1,11,10,12
2,9,11,12
3,10,11,12
4,11,11,12
5,11,12,12
6,8,13,12
7,10,13,12
8,11,13,12
0,10,10,13
1,9,11,13
2,10,11,13
3,11,11,13
4,11,12,13
5,8,13,13
6,10,13,13
7,11,13,13
0,10,10,14
1,10,11,14
2,11,11,14
3,11,12,14
4,8,13,14
5,10,13,14
6,11,13,14
0,10,10,15
1,10,11,15
2,11,11,15
3,11,12,15
4,10,13,15
5,11,13,15
0,10,10,16
1,10,11,16
2,11,11,16
3,11,12,16
4,11,13,16
0,10,10,17
1,10,11,17
2,11,12,17
