,x,y,time
0,13,3,1
1,17,3,1
2,22,3,1
3,19,6,1
4,22,9,1
5,0,12,1
6,7,14,1
7,13,18,1
8,6,22,1
9,5,23,1
10,10,23,1
11,18,23,1
12,22,24,1
13,5,26,1
14,10,26,1
15,25,27,1
0,13,3,2
1,17,3,2
2,22,3,2
3,19,6,2
4,22,9,2
5,0,12,2
6,7,14,2
7,13,18,2
8,6,22,2
9,5,23,2
10,10,23,2
11,18,23,2
12,22,24,2
13,5,26,2
14,10,26,2
15,25,27,2
0,13,3,3
1,17,3,3
2,22,3,3
3,19,6,3
4,22,9,3
5,0,12,3
6,7,14,3
7,13,18,3
8,6,22,3
9,5,23,3
10,10,23,3
11,18,23,3
12,22,24,3
13,5,26,3
14,10,26,3
15,25,27,3
0,13,3,4
1,17,3,4
2,22,3,4
3,19,6,4
4,22,9,4
5,0,12,4
6,13,18,4
7,6,22,4
8,5,23,4
9,10,23,4
10,18,23,4
11,22,24,4
12,5,26,4
13,10,26,4
14,25,27,4
0,13,3,5
1,17,3,5
2,19,6,5
3,0,12,5
4,13,18,5
5,6,22,5
6,5,23,5
7,10,23,5
8,18,23,5
9,22,24,5
10,5,26,5
11,10,26,5
12,25,27,5
0,13,3,6
1,17,3,6
2,19,6,6
3,0,12,6
4,6,22,6
5,5,23,6
6,10,23,6
7,22,24,6
8,5,26,6
9,10,26,6
10,25,27,6
0,13,3,7
1,17,3,7
2,19,6,7
3,0,12,7
4,6,22,7
5,5,23,7
6,10,23,7
7,22,24,7
8,5,26,7
9,10,26,7
10,25,27,7
0,13,3,8
1,17,3,8
2,19,6,8
3,0,12,8
4,6,22,8
5,5,23,8
6,10,23,8
7,22,24,8
8,5,26,8
9,10,26,8
10,25,27,8
0,13,3,9
1,17,3,9
2,19,6,9
3,0,12,9
4,5,23,9
5,10,23,9
6,22,24,9
7,5,26,9
8,10,26,9
9,25,27,9
0,13,3,10
1,0,12,10
2,10,23,10
3,22,24,10
4,5,26,10
5,10,26,10
6,25,27,10
0,13,3,11
1,0,12,11
2,10,23,11
3,10,26,11
4,25,27,11
0,13,3,12
1,0,12,12
2,10,23,12
3,10,26,12
4,25,27,12
0,13,3,13
1,0,12,13
2,10,23,13
3,25,27,13
0,0,12,14
1,25,27,14
0,0,12,15
1,25,27,15
0,0,12,16
0,0,12,17
0,0,12,18
0,0,12,19
0,0,12,20
0,0,12,21
0,0,12,22
0,0,12,23
0,0,12,24
0,0,12,25
0,0,12,26
0,0,12,27
0,0,12,28
0,0,12,29
0,0,12,30
0,0,12,31
0,0,12,32
0,0,12,33
0,0,12,34
0,0,12,35
0,0,12,36
0,25,1,37
1,27,3,37
2,28,5,37
3,16,6,37
4,3,8,37
5,5,10,37
6,16,17,37
7,18,17,37
8,25,17,37
9,7,20,37
10,13,20,37
11,18,21,37
12,17,22,37
13,25,22,37
14,23,23,37
15,23,28,37
0,25,1,38
1,27,3,38
2,28,5,38
3,16,6,38
4,3,8,38
5,5,10,38
6,16,17,38
7,18,17,38
8,25,17,38
9,7,20,38
10,13,20,38
11,18,21,38
12,17,22,38
13,25,22,38
14,23,23,38
15,23,28,38
0,25,1,39
1,27,3,39
2,28,5,39
3,16,6,39
4,3,8,39
5,5,10,39
6,16,17,39
7,18,17,39
8,25,17,39
9,7,20,39
10,13,20,39
11,18,21,39
12,17,22,39
13,25,22,39
14,23,23,39
15,23,28,39
0,25,1,40
1,27,3,40
2,28,5,40
3,16,6,40
4,3,8,40
5,16,17,40
6,18,17,40
7,25,17,40
8,13,20,40
9,18,21,40
10,17,22,40
11,25,22,40
12,23,23,40
13,23,28,40
0,25,1,41
1,27,3,41
2,28,5,41
3,16,6,41
4,3,8,41
5,16,17,41
6,18,17,41
7,13,20,41
8,18,21,41
9,17,22,41
10,25,22,41
11,23,23,41
12,23,28,41
0,27,3,42
1,28,5,42
2,16,6,42
3,16,17,42
4,18,17,42
5,13,20,42
6,18,21,42
7,17,22,42
8,25,22,42
9,23,23,42
10,23,28,42
0,28,5,43
1,16,6,43
2,16,17,43
3,18,17,43
4,13,20,43
5,18,21,43
6,17,22,43
7,25,22,43
8,23,23,43
9,23,28,43
0,28,5,44
1,16,6,44
2,16,17,44
3,18,17,44
4,13,20,44
5,18,21,44
6,17,22,44
7,25,22,44
8,23,23,44
9,23,28,44
0,16,6,45
1,16,17,45
2,18,17,45
3,13,20,45
4,18,21,45
5,17,22,45
6,25,22,45
7,23,23,45
8,23,28,45
0,16,6,46
1,16,17,46
2,18,17,46
3,13,20,46
4,18,21,46
5,17,22,46
6,25,22,46
7,23,23,46
8,23,28,46
0,16,6,47
1,18,17,47
2,13,20,47
3,18,21,47
4,17,22,47
5,25,22,47
6,23,23,47
7,23,28,47
0,16,6,48
1,18,17,48
2,13,20,48
3,18,21,48
4,17,22,48
5,25,22,48
6,23,23,48
7,23,28,48
0,13,20,49
1,18,21,49
2,17,22,49
3,25,22,49
4,23,28,49
