,x,y,time
0,19,21,1
1,20,21,1
2,21,21,1
3,22,21,1
4,19,22,1
5,20,22,1
6,21,22,1
7,22,22,1
8,19,23,1
9,20,23,1
10,21,23,1
11,22,23,1
12,19,24,1
13,20,24,1
14,21,24,1
15,22,24,1
0,19,21,2
1,20,21,2
2,21,21,2
3,22,21,2
4,19,22,2
5,20,22,2
6,21,22,2
7,22,22,2
8,19,23,2
9,20,23,2
10,21,23,2
11,22,23,2
12,19,24,2
13,20,24,2
14,21,24,2
15,22,24,2
0,19,21,3
1,20,21,3
2,21,21,3
3,22,21,3
4,19,22,3
5,20,22,3
6,21,22,3
7,22,22,3
8,19,23,3
9,20,23,3
10,21,23,3
11,22,23,3
12,19,24,3
13,20,24,3
14,21,24,3
15,22,24,3
0,19,21,4
1,20,21,4
2,21,21,4
3,22,21,4
4,19,22,4
5,20,22,4
6,21,22,4
7,22,22,4
8,19,23,4
9,20,23,4
10,21,23,4
11,22,23,4
12,19,24,4
13,20,24,4
14,21,24,4
15,22,24,4
0,19,21,5
1,20,21,5
2,21,21,5
3,22,21,5
4,19,22,5
5,20,22,5
6,21,22,5
7,22,22,5
8,19,23,5
9,20,23,5
10,21,23,5
11,22,23,5
12,19,24,5
13,20,24,5
14,21,24,5
15,22,24,5
0,19,21,6
1,20,21,6
2,21,21,6
3,22,21,6
4,19,22,6
5,20,22,6
6,21,22,6
7,22,22,6
8,19,23,6
9,20,23,6
10,21,23,6
11,22,23,6
12,19,24,6
13,20,24,6
14,21,24,6
15,22,24,6
0,19,21,7
1,20,21,7
2,21,21,7
3,22,21,7
4,19,22,7
5,20,22,7
6,21,22,7
7,22,22,7
8,19,23,7
9,20,23,7
10,21,23,7
11,22,23,7
12,19,24,7
13,20,24,7
14,21,24,7
15,22,24,7
0,19,21,8
1,20,21,8
2,21,21,8
3,22,21,8
4,19,22,8
5,20,22,8
6,21,22,8
7,22,22,8
8,19,23,8
9,20,23,8
10,21,23,8
11,22,23,8
12,19,24,8
13,20,24,8
14,21,24,8
15,22,24,8
0,19,21,9
1,20,21,9
2,21,21,9
3,22,21,9
4,19,22,9
5,20,22,9
6,21,22,9
7,22,22,9
8,19,23,9
9,20,23,9
10,21,23,9
11,22,23,9
12,19,24,9
13,20,24,9
14,21,24,9
15,22,24,9
0,19,21,10
1,20,21,10
2,21,21,10
3,22,21,10
4,19,22,10
5,20,22,10
6,21,22,10
7,22,22,10
8,19,23,10
9,20,23,10
10,21,23,10
11,22,23,10
12,19,24,10
13,20,24,10
14,21,24,10
15,22,24,10
0,19,21,11
1,20,21,11
2,21,21,11
3,22,21,11
4,19,22,11
5,20,22,11
6,21,22,11
7,19,23,11
8,20,23,11
9,21,23,11
10,22,23,11
11,19,24,11
12,20,24,11
13,21,24,11
14,22,24,11
0,19,21,12
1,21,21,12
2,22,21,12
3,19,22,12
4,20,22,12
5,21,22,12
6,19,23,12
7,20,23,12
8,21,23,12
9,22,23,12
10,19,24,12
11,20,24,12
12,21,24,12
13,22,24,12
0,19,21,13
1,21,21,13
2,22,21,13
3,19,22,13
4,20,22,13
5,21,22,13
6,19,23,13
7,20,23,13
8,21,23,13
9,22,23,13
10,19,24,13
11,21,24,13
12,22,24,13
0,19,21,14
1,21,21,14
2,22,21,14
3,19,22,14
4,20,22,14
5,21,22,14
6,19,23,14
7,20,23,14
8,21,23,14
9,22,23,14
10,21,24,14
11,22,24,14
0,19,21,15
1,21,21,15
2,22,21,15
3,19,22,15
4,20,22,15
5,21,22,15
6,19,23,15
7,20,23,15
8,21,23,15
9,22,23,15
10,21,24,15
0,19,21,16
1,21,21,16
2,19,22,16
3,20,22,16
4,21,22,16
5,19,23,16
6,20,23,16
7,21,23,16
8,22,23,16
9,21,24,16
0,19,21,17
1,21,21,17
2,19,22,17
3,20,22,17
4,21,22,17
5,19,23,17
6,21,23,17
7,22,23,17
8,21,24,17
0,19,21,18
1,21,21,18
2,19,22,18
3,20,22,18
4,19,23,18
5,21,23,18
6,22,23,18
7,21,24,18
0,19,21,19
1,21,21,19
2,19,22,19
3,20,22,19
4,19,23,19
5,22,23,19
6,21,24,19
0,21,21,20
1,19,22,20
2,20,22,20
3,19,23,20
4,22,23,20
5,21,24,20
0,21,21,21
1,19,22,21
2,20,22,21
3,22,23,21
4,21,24,21
0,19,22,22
1,20,22,22
2,22,23,22
3,21,24,22
0,19,22,23
1,22,23,23
2,21,24,23
0,19,22,24
1,22,23,24
0,19,22,25
0,19,22,26
0,4,14,27
1,5,14,27
2,6,14,27
3,7,14,27
4,4,15,27
5,5,15,27
6,6,15,27
7,7,15,27
8,4,16,27
9,5,16,27
10,6,16,27
11,7,16,27
12,4,17,27
13,5,17,27
14,6,17,27
15,7,17,27
0,4,14,28
1,5,14,28
2,6,14,28
3,7,14,28
4,4,15,28
5,5,15,28
6,6,15,28
7,7,15,28
8,4,16,28
9,5,16,28
10,6,16,28
11,7,16,28
12,4,17,28
13,5,17,28
14,6,17,28
15,7,17,28
0,4,14,29
1,5,14,29
2,6,14,29
3,7,14,29
4,4,15,29
5,5,15,29
6,6,15,29
7,7,15,29
8,4,16,29
9,5,16,29
10,6,16,29
11,7,16,29
12,4,17,29
13,5,17,29
14,6,17,29
15,7,17,29
0,4,14,30
1,5,14,30
2,6,14,30
3,7,14,30
4,4,15,30
5,5,15,30
6,6,15,30
7,7,15,30
8,4,16,30
9,5,16,30
10,6,16,30
11,7,16,30
12,4,17,30
13,5,17,30
14,6,17,30
15,7,17,30
0,4,14,31
1,5,14,31
2,6,14,31
3,7,14,31
4,4,15,31
5,5,15,31
6,6,15,31
7,7,15,31
8,4,16,31
9,5,16,31
10,6,16,31
11,7,16,31
12,4,17,31
13,5,17,31
14,6,17,31
15,7,17,31
0,4,14,32
1,5,14,32
2,6,14,32
3,7,14,32
4,4,15,32
5,5,15,32
6,6,15,32
7,7,15,32
8,4,16,32
9,5,16,32
10,6,16,32
11,7,16,32
12,4,17,32
13,5,17,32
14,6,17,32
15,7,17,32
0,4,14,33
1,5,14,33
2,6,14,33
3,7,14,33
4,4,15,33
5,5,15,33
6,6,15,33
7,7,15,33
8,4,16,33
9,5,16,33
10,6,16,33
11,7,16,33
12,4,17,33
13,5,17,33
14,6,17,33
15,7,17,33
0,4,14,34
1,5,14,34
2,6,14,34
3,7,14,34
4,4,15,34
5,5,15,34
6,6,15,34
7,7,15,34
8,4,16,34
9,5,16,34
10,6,16,34
11,7,16,34
12,4,17,34
13,5,17,34
14,6,17,34
15,7,17,34
0,4,14,35
1,5,14,35
2,6,14,35
3,7,14,35
4,4,15,35
5,5,15,35
6,6,15,35
7,7,15,35
8,4,16,35
9,5,16,35
10,6,16,35
11,7,16,35
12,4,17,35
13,5,17,35
14,6,17,35
15,7,17,35
0,4,14,36
1,5,14,36
2,6,14,36
3,7,14,36
4,4,15,36
5,5,15,36
6,6,15,36
7,7,15,36
8,4,16,36
9,5,16,36
10,6,16,36
11,7,16,36
12,4,17,36
13,5,17,36
14,6,17,36
15,7,17,36
0,4,14,37
1,5,14,37
2,6,14,37
3,7,14,37
4,4,15,37
5,5,15,37
6,6,15,37
7,7,15,37
8,4,16,37
9,5,16,37
10,6,16,37
11,7,16,37
12,4,17,37
13,5,17,37
14,6,17,37
15,7,17,37
0,4,14,38
1,5,14,38
2,6,14,38
3,7,14,38
4,4,15,38
5,5,15,38
6,6,15,38
7,7,15,38
8,4,16,38
9,5,16,38
10,6,16,38
11,7,16,38
12,4,17,38
13,5,17,38
14,6,17,38
15,7,17,38
0,4,14,39
1,5,14,39
2,6,14,39
3,7,14,39
4,4,15,39
5,5,15,39
6,6,15,39
7,7,15,39
8,4,16,39
9,5,16,39
10,6,16,39
11,7,16,39
12,4,17,39
13,5,17,39
14,6,17,39
15,7,17,39
0,4,14,40
1,5,14,40
2,6,14,40
3,7,14,40
4,4,15,40
5,5,15,40
6,6,15,40
7,7,15,40
8,4,16,40
9,5,16,40
10,6,16,40
11,7,16,40
12,4,17,40
13,5,17,40
14,6,17,40
15,7,17,40
0,4,14,41
1,5,14,41
2,6,14,41
3,7,14,41
4,4,15,41
5,5,15,41
6,6,15,41
7,7,15,41
8,4,16,41
9,5,16,41
10,6,16,41
11,7,16,41
12,4,17,41
13,5,17,41
14,6,17,41
