,x,y,time
0,8,7,1
1,9,7,1
2,10,7,1
3,11,7,1
4,8,8,1
5,9,8,1
6,10,8,1
7,11,8,1
8,8,9,1
9,9,9,1
10,10,9,1
11,11,9,1
12,8,10,1
13,9,10,1
14,10,10,1
15,11,10,1
0,8,7,2
1,9,7,2
2,10,7,2
3,11,7,2
4,8,8,2
5,9,8,2
6,10,8,2
7,11,8,2
8,8,9,2
9,9,9,2
10,10,9,2
11,11,9,2
12,8,10,2
13,9,10,2
14,10,10,2
15,11,10,2
0,8,7,3
1,9,7,3
2,10,7,3
3,11,7,3
4,8,8,3
5,9,8,3
6,10,8,3
7,11,8,3
8,8,9,3
9,9,9,3
10,10,9,3
11,11,9,3
12,8,10,3
13,9,10,3
14,10,10,3
15,11,10,3
0,8,7,4
1,9,7,4
2,10,7,4
3,11,7,4
4,8,8,4
5,9,8,4
6,10,8,4
7,11,8,4
8,8,9,4
9,9,9,4
10,10,9,4
11,11,9,4
12,8,10,4
13,9,10,4
14,10,10,4
15,11,10,4
0,8,7,5
1,9,7,5
2,10,7,5
3,11,7,5
4,8,8,5
5,9,8,5
6,11,8,5
7,8,9,5
8,9,9,5
9,10,9,5
10,11,9,5
11,8,10,5
12,9,10,5
13,10,10,5
14,11,10,5
0,8,7,6
1,9,7,6
2,10,7,6
3,11,7,6
4,8,8,6
5,9,8,6
6,11,8,6
7,8,9,6
8,9,9,6
9,11,9,6
10,8,10,6
11,9,10,6
12,10,10,6
13,11,10,6
0,8,7,7
1,9,7,7
2,10,7,7
3,11,7,7
4,9,8,7
5,11,8,7
6,8,9,7
7,9,9,7
8,11,9,7
9,8,10,7
10,9,10,7
11,10,10,7
12,11,10,7
0,8,7,8
1,9,7,8
2,10,7,8
3,11,7,8
4,9,8,8
5,11,8,8
6,8,9,8
7,9,9,8
8,11,9,8
9,8,10,8
10,9,10,8
11,11,10,8
0,8,7,9
1,9,7,9
2,11,7,9
3,9,8,9
4,11,8,9
5,8,9,9
6,9,9,9
7,11,9,9
8,8,10,9
9,9,10,9
10,11,10,9
0,8,7,10
1,11,7,10
2,9,8,10
3,11,8,10
4,8,9,10
5,9,9,10
6,11,9,10
7,8,10,10
8,9,10,10
9,11,10,10
0,8,7,11
1,11,7,11
